269757,358,1a1a1a,Bolton Wanderers,336,E03A3E,Stoke City
269758,363,034694,Chelsea,350,3366CC,Wigan Athletic
269759,382,5CBFEB,Manchester City,359,EF0107,Arsenal
269760,358,1a1a1a,Bolton Wanderers,360,DA020E,Manchester United
269761,306,F5A12D,Hull City,363,034694,Chelsea
269762,306,F5A12D,Hull City,392,000099,Birmingham City
269763,367,000033,Tottenham Hotspur,363,034694,Chelsea
269764,385,000099,Portsmouth,362,7A003C,Aston Villa
269765,379,53162F,Burnley,385,000099,Portsmouth
269766,350,3366CC,Wigan Athletic,306,F5A12D,Hull City
269767,368,274488,Everton,371,60223B,West Ham United
269768,365,000099,Blackburn Rovers,382,5CBFEB,Manchester City
269769,360,DA020E,Manchester United,362,7A003C,Aston Villa
269770,365,000099,Blackburn Rovers,362,7A003C,Aston Villa
269771,392,000099,Birmingham City,362,7A003C,Aston Villa
269772,362,7A003C,Aston Villa,380,F7AA25,Wolverhampton Wanderers
269773,371,60223B,West Ham United,362,ffff00,Aston Villa
269774,359,EF0107,Arsenal,385,000099,Portsmouth
269775,358,1a1a1a,Bolton Wanderers,363,034694,Chelsea
269776,306,F5A12D,Hull City,379,53162F,Burnley
269777,385,000099,Portsmouth,371,60223B,West Ham United
269778,379,53162F,Burnley,370,ffff00,Fulham
269779,367,000033,Tottenham Hotspur,379,53162F,Burnley
269780,379,53162F,Burnley,380,F7AA25,Wolverhampton Wanderers
269781,360,DA020E,Manchester United,368,274488,Everton
269782,362,7A003C,Aston Villa,392,000099,Birmingham City
269783,350,3366CC,Wigan Athletic,336,E03A3E,Stoke City
269784,362,7A003C,Aston Villa,366,EB172B,Sunderland
269785,385,000099,Portsmouth,379,53162F,Burnley
269786,371,60223B,West Ham United,366,EB172B,Sunderland
269787,350,3366CC,Wigan Athletic,370,1a1a1a,Fulham
269788,382,5CBFEB,Manchester City,367,000033,Tottenham Hotspur
269789,360,DA020E,Manchester United,392,000099,Birmingham City
269790,368,274488,Everton,370,1a1a1a,Fulham
269791,392,000099,Birmingham City,380,F7AA25,Wolverhampton Wanderers
269792,358,1a1a1a,Bolton Wanderers,366,EB172B,Sunderland
269793,358,1a1a1a,Bolton Wanderers,365,000099,Blackburn Rovers
269794,363,034694,Chelsea,360,DA020E,Manchester United
269795,368,274488,Everton,363,EF0107,Chelsea
269796,366,EB172B,Sunderland,380,F7AA25,Wolverhampton Wanderers
269797,360,DA020E,Manchester United,358,1a1a1a,Bolton Wanderers
269798,336,E03A3E,Stoke City,365,000099,Blackburn Rovers
269799,370,1a1a1a,Fulham,365,000099,Blackburn Rovers
269800,368,274488,Everton,364,D00027,Liverpool
269801,379,53162F,Burnley,359,EF0107,Arsenal
269802,360,DA020E,Manchester United,379,53162F,Burnley
269803,382,5CBFEB,Manchester City,365,000099,Blackburn Rovers
269804,365,000099,Blackburn Rovers,358,1a1a1a,Bolton Wanderers
269805,363,034694,Chelsea,392,C8142F,Birmingham City
269806,379,53162F,Burnley,350,3366CC,Wigan Athletic
269807,336,E03A3E,Stoke City,359,EF0107,Arsenal
269808,382,5CBFEB,Manchester City,371,60223B,West Ham United
269809,360,DA020E,Manchester United,350,3366CC,Wigan Athletic
269810,367,000033,Tottenham Hotspur,364,D00027,Liverpool
269811,367,000033,Tottenham Hotspur,358,000099,Bolton Wanderers
269812,365,000099,Blackburn Rovers,367,000033,Tottenham Hotspur
269813,366,EB172B,Sunderland,385,000099,Portsmouth
269814,392,000099,Birmingham City,363,EF0107,Chelsea
269815,363,034694,Chelsea,358,1a1a1a,Bolton Wanderers
269816,365,000099,Blackburn Rovers,359,EF0107,Arsenal
269817,359,EF0107,Arsenal,382,5CBFEB,Manchester City
269818,370,1a1a1a,Fulham,379,ffff00,Burnley
269819,336,E03A3E,Stoke City,306,F5A12D,Hull City
269820,365,000099,Blackburn Rovers,371,60223B,West Ham United
269821,336,E03A3E,Stoke City,362,7A003C,Aston Villa
269822,371,60223B,West Ham United,306,F5A12D,Hull City
269823,379,53162F,Burnley,306,F5A12D,Hull City
269824,365,000099,Blackburn Rovers,392,C8142F,Birmingham City
269825,382,5CBFEB,Manchester City,379,53162F,Burnley
269826,379,53162F,Burnley,382,5CBFEB,Manchester City
269827,367,000033,Tottenham Hotspur,382,5CBFEB,Manchester City
269828,368,274488,Everton,367,000033,Tottenham Hotspur
269829,336,E03A3E,Stoke City,380,F7AA25,Wolverhampton Wanderers
269830,367,000033,Tottenham Hotspur,350,3366CC,Wigan Athletic
269831,382,5CBFEB,Manchester City,385,000099,Portsmouth
269832,380,F7AA25,Wolverhampton Wanderers,364,D00027,Liverpool
269833,367,000033,Tottenham Hotspur,360,DA020E,Manchester United
269834,380,F7AA25,Wolverhampton Wanderers,358,1a1a1a,Bolton Wanderers
269835,382,5CBFEB,Manchester City,362,7A003C,Aston Villa
