289534,2010,norwegian+tippeligaen,620,C8142F,SK Brann,3327,000099,Haugesund
289535,2010,norwegian+tippeligaen,3278,C8142F,Aalesund,987,000099,Lillestrom
289536,2010,norwegian+tippeligaen,6750,C8142F,IK Start,3279,000099,Sandefjord
289537,2010,norwegian+tippeligaen,602,000000,Odds BK,2554,000099,Stabaek
289538,2010,norwegian+tippeligaen,9811,000000,Stromsgodset,8170,000099,Kongsvinger
289539,2010,norwegian+tippeligaen,5270,C8142F,Tromso,8171,000099,Honefoss
289540,2010,norwegian+tippeligaen,2715,C8142F,Molde,438,000000,Rosenborg
289541,2010,norwegian+tippeligaen,2791,C8142F,Valerenga,510,000099,Viking FK
289542,2010,norwegian+tippeligaen,2554,C8142F,Stabaek,2791,000099,Valerenga
289543,2010,norwegian+tippeligaen,3327,C8142F,Haugesund,9811,000000,Stromsgodset
289544,2010,norwegian+tippeligaen,8171,C8142F,Honefoss,3278,000099,Aalesund
289545,2010,norwegian+tippeligaen,8170,C8142F,Kongsvinger,602,000000,Odds BK
289546,2010,norwegian+tippeligaen,987,C8142F,Lillestrom,5270,000099,Tromso
289547,2010,norwegian+tippeligaen,3279,C8142F,Sandefjord,2715,000099,Molde
289548,2010,norwegian+tippeligaen,510,C8142F,Viking FK,620,000099,SK Brann
289566,2010,norwegian+tippeligaen,438,000000,Rosenborg,6750,000099,IK Start
290101,2010,norwegian+tippeligaen,6750,C8142F,IK Start,2715,000099,Molde
290144,2010,norwegian+tippeligaen,3278,C8142F,Aalesund,2554,000099,Stabaek
290145,2010,norwegian+tippeligaen,987,C8142F,Lillestrom,8171,000099,Honefoss
290146,2010,norwegian+tippeligaen,602,000000,Odds BK,3327,000099,Haugesund
290147,2010,norwegian+tippeligaen,9811,000000,Stromsgodset,510,000099,Viking FK
290148,2010,norwegian+tippeligaen,5270,C8142F,Tromso,8170,000099,Kongsvinger
290149,2010,norwegian+tippeligaen,2791,C8142F,Valerenga,438,000000,Rosenborg
290161,2010,norwegian+tippeligaen,620,C8142F,SK Brann,3279,000099,Sandefjord
290496,2010,norwegian+tippeligaen,8170,C8142F,Kongsvinger,3278,000099,Aalesund
290498,2010,norwegian+tippeligaen,6750,C8142F,IK Start,2791,000099,Valerenga
290499,2010,norwegian+tippeligaen,510,C8142F,Viking FK,987,000099,Lillestrom
290500,2010,norwegian+tippeligaen,2554,C8142F,Stabaek,5270,000099,Tromso
290501,2010,norwegian+tippeligaen,438,000000,Rosenborg,9811,C60000,Stromsgodset
290502,2010,norwegian+tippeligaen,3327,C8142F,Haugesund,8171,000099,Honefoss
290503,2010,norwegian+tippeligaen,3279,C8142F,Sandefjord,602,000000,Odds BK
290505,2010,norwegian+tippeligaen,2715,C8142F,Molde,620,000099,SK Brann
290578,2010,norwegian+tippeligaen,987,C8142F,Lillestrom,2554,000099,Stabaek
290592,2010,norwegian+tippeligaen,3278,C8142F,Aalesund,510,000099,Viking FK
290593,2010,norwegian+tippeligaen,8171,C8142F,Honefoss,8170,000099,Kongsvinger
290594,2010,norwegian+tippeligaen,620,C8142F,SK Brann,6750,000099,IK Start
290595,2010,norwegian+tippeligaen,9811,000000,Stromsgodset,3279,000099,Sandefjord
290596,2010,norwegian+tippeligaen,5270,C8142F,Tromso,3327,000099,Haugesund
290597,2010,norwegian+tippeligaen,602,000000,Odds BK,438,000099,Rosenborg
290615,2010,norwegian+tippeligaen,2791,C8142F,Valerenga,2715,000099,Molde
290642,2010,norwegian+tippeligaen,8170,C8142F,Kongsvinger,987,000099,Lillestrom
