452632,2016,northern+irish+premiership,909,000099,FC Copenhagen,7599,C8142F,Crusaders
452654,2016,northern+irish+premiership,7599,C8142F,Crusaders,909,000099,FC Copenhagen
455725,2016,northern+irish+premiership,7597,C8142F,Cliftonville,7759,000099,FC 03 Differdange
455734,2016,northern+irish+premiership,573,C8142F,Glenavon,2694,000099,KR Reykjavik
455738,2016,northern+irish+premiership,5252,C8142F,Cork,2555,000099,Linfield
455760,2016,northern+irish+premiership,2694,C8142F,KR Reykjavik,573,000099,Glenavon
455765,2016,northern+irish+premiership,2555,C8142F,Linfield,5252,000099,Cork
455777,2016,northern+irish+premiership,7759,C8142F,FC 03 Differdange,7597,000099,Cliftonville
457316,2016,northern+irish+premiership,571,C8142F,Glentoran,267,507DB4,St Johnstone
458155,2016,northern+irish+premiership,7597,C8142F,Cliftonville,7595,000099,Ballymena
458156,2016,northern+irish+premiership,571,C8142F,Glentoran,11691,000000,Carrick
458157,2016,northern+irish+premiership,2723,C8142F,Coleraine,7599,000099,Crusaders
458158,2016,northern+irish+premiership,2509,C8142F,Portadown,4926,000099,Dungannon Swifts
458159,2016,northern+irish+premiership,12979,000000,Ards,573,000099,Glenavon
458160,2016,northern+irish+premiership,13446,000000,Ballinamallard Utd,2555,000099,Linfield
458161,2016,northern+irish+premiership,2555,C8142F,Linfield,12979,000000,Ards
458162,2016,northern+irish+premiership,7599,C8142F,Crusaders,13446,000000,Ballinamallard Utd
458163,2016,northern+irish+premiership,4926,C8142F,Dungannon Swifts,7597,000099,Cliftonville
458164,2016,northern+irish+premiership,573,C8142F,Glenavon,2723,000099,Coleraine
458165,2016,northern+irish+premiership,7595,C8142F,Ballymena,571,000099,Glentoran
458166,2016,northern+irish+premiership,11691,000000,Carrick,2509,000099,Portadown
458167,2016,northern+irish+premiership,12979,000000,Ards,13446,C60000,Ballinamallard Utd
458168,2016,northern+irish+premiership,7599,C8142F,Crusaders,11691,000000,Carrick
458169,2016,northern+irish+premiership,2555,C8142F,Linfield,7597,000099,Cliftonville
458170,2016,northern+irish+premiership,573,C8142F,Glenavon,4926,000099,Dungannon Swifts
