Round Number,Date,Location,Home Team,Away Team,Result
11,03/11/2019 15:00,Stadio Luigi Ferraris,Genoa,Udinese,1 - 3
11,03/11/2019 15:00,Stadio Marc'Antonio Bentegodi,Hellas Verona,Brescia,2 - 1
11,03/11/2019 15:00,Stadio Via del Mare,Lecce,Sassuolo,2 - 2
11,03/11/2019 18:00,Stadio Artemio Franchi,Fiorentina,Parma,1 - 1
11,03/11/2019 20:45,San Siro,Milan,Lazio,1 - 2
11,04/11/2019 20:45,Stadio Paolo Mazza,Spal,Sampdoria,0 - 1
12,08/11/2019 20:45,Mapei Stadium,Sassuolo,Bologna,3 - 1
12,09/11/2019 15:00,Stadio Mario Rigamonti,Brescia,Torino,0 - 4
12,09/11/2019 18:00,San Siro,Inter,Hellas Verona,2 - 1
12,09/11/2019 20:45,Stadio San Paolo,Napoli,Genoa,0 - 0
12,10/11/2019 12:30,Sardegna Arena,Cagliari,Fiorentina,5 - 2
12,10/11/2019 15:00,Stadio Olimpico,Lazio,Lecce,4 - 2
12,10/11/2019 15:00,Stadio Luigi Ferraris,Sampdoria,Atalanta,0 - 0
12,10/11/2019 15:00,Stadio Friuli,Udinese,Spal,0 - 0
12,10/11/2019 18:00,Stadio Ennio Tardini,Parma,Roma,2 - 0
12,10/11/2019 20:45,Allianz Stadium,Juventus,Milan,1 - 0
13,23/11/2019 15:00,Gewiss Stadium,Atalanta,Juventus,1 - 3
13,23/11/2019 18:00,San Siro,Milan,Napoli,1 - 1
13,23/11/2019 20:45,Stadio Olimpico Grande Torino,Torino,Inter,0 - 3
13,24/11/2019 12:30,Stadio Renato Dall'Ara,Bologna,Parma,2 - 2
13,24/11/2019 15:00,Stadio Marc'Antonio Bentegodi,Hellas Verona,Fiorentina,1 - 0
13,24/11/2019 15:00,Stadio Olimpico,Roma,Brescia,3 - 0
13,24/11/2019 15:00,Mapei Stadium,Sassuolo,Lazio,1 - 2
13,24/11/2019 18:00,Stadio Luigi Ferraris,Sampdoria,Udinese,2 - 1
13,25/11/2019 15:00,Stadio Via del Mare,Lecce,Cagliari,2 - 2
13,25/11/2019 20:45,Stadio Paolo Mazza,Spal,Genoa,1 - 1
14,30/11/2019 15:00,Stadio Mario Rigamonti,Brescia,Atalanta,0 - 3
14,30/11/2019 18:00,Stadio Luigi Ferraris,Genoa,Torino,0 - 1
14,30/11/2019 20:45,Stadio Artemio Franchi,Fiorentina,Lecce,0 - 1
14,01/12/2019 12:30,Allianz Stadium,Juventus,Sassuolo,2 - 2
14,01/12/2019 15:00,San Siro,Inter,Spal,2 - 1
14,01/12/2019 15:00,Stadio Olimpico,Lazio,Udinese,3 - 0
14,01/12/2019 15:00,Stadio Ennio Tardini,Parma,Milan,0 - 1
14,01/12/2019 18:00,Stadio San Paolo,Napoli,Bologna,1 - 2
14,01/12/2019 20:45,Stadio Marc'Antonio Bentegodi,Hellas Verona,Roma,1 - 3
14,02/12/2019 20:45,Sardegna Arena,Cagliari,Sampdoria,4 - 3
15,06/12/2019 20:45,San Siro,Inter,Roma,0 - 0
15,07/12/2019 15:00,Gewiss Stadium,Atalanta,Hellas Verona,3 - 2
15,07/12/2019 18:00,Stadio Friuli,Udinese,Napoli,1 - 1
15,07/12/2019 20:45,Stadio Olimpico,Lazio,Juventus,3 - 1
15,08/12/2019 12:30,Stadio Via del Mare,Lecce,Genoa,2 - 2
15,08/12/2019 15:00,Mapei Stadium,Sassuolo,Cagliari,2 - 2
15,08/12/2019 15:00,Stadio Paolo Mazza,Spal,Brescia,0 - 1
15,08/12/2019 15:00,Stadio Olimpico Grande Torino,Torino,Fiorentina,2 - 1
15,08/12/2019 18:00,Stadio Luigi Ferraris,Sampdoria,Parma,0 - 1
15,08/12/2019 20:45,Stadio Renato Dall'Ara,Bologna,Milan,2 - 3
16,14/12/2019 15:00,Stadio Mario Rigamonti,Brescia,Lecce,3 - 0
16,14/12/2019 18:30,Stadio San Paolo,Napoli,Parma,1 - 2
16,14/12/2019 20:45,Stadio Luigi Ferraris,Genoa,Sampdoria,0 - 1
16,15/12/2019 12:30,Stadio Marc'Antonio Bentegodi,Hellas Verona,Torino,3 - 3
16,15/12/2019 15:00,Stadio Renato Dall'Ara,Bologna,Atalanta,2 - 1
16,15/12/2019 15:00,Allianz Stadium,Juventus,Udinese,3 - 1
16,15/12/2019 15:00,San Siro,Milan,Sassuolo,0 - 0
16,15/12/2019 18:00,Stadio Olimpico,Roma,Spal,3 - 1
16,15/12/2019 20:45,Stadio Artemio Franchi,Fiorentina,Inter,1 - 1
16,16/12/2019 20:45,Sardegna Arena,Cagliari,Lazio,1 - 2
16,18/12/2019 20:45,Stadio Mario Rigamonti,Brescia,Sassuolo,0 - 2
17,18/12/2019 18:55,Stadio Luigi Ferraris,Sampdoria,Juventus,1 - 2
17,20/12/2019 20:45,Stadio Artemio Franchi,Fiorentina,Roma,1 - 4
17,21/12/2019 15:00,Stadio Friuli,Udinese,Cagliari,2 - 1
17,21/12/2019 18:00,San Siro,Inter,Genoa,4 - 0
17,21/12/2019 20:45,Stadio Olimpico Grande Torino,Torino,Spal,1 - 2
17,22/12/2019 12:30,Gewiss Stadium,Atalanta,Milan,5 - 0
17,22/12/2019 15:00,Stadio Via del Mare,Lecce,Bologna,2 - 3
17,22/12/2019 15:00,Stadio Ennio Tardini,Parma,Brescia,1 - 1
17,22/12/2019 20:45,Mapei Stadium,Sassuolo,Napoli,1 - 2
18,05/01/2020 12:30,Stadio Mario Rigamonti,Brescia,Lazio,1 - 2
18,05/01/2020 15:00,Stadio Paolo Mazza,Spal,Hellas Verona,0 - 2
18,05/01/2020 18:00,Stadio Luigi Ferraris,Genoa,Sassuolo,2 - 1
18,05/01/2020 20:45,Stadio Olimpico,Roma,Torino,0 - 2
18,06/01/2020 12:30,Stadio Renato Dall'Ara,Bologna,Fiorentina,1 - 1
18,06/01/2020 15:00,Gewiss Stadium,Atalanta,Parma,5 - 0
18,06/01/2020 15:00,Allianz Stadium,Juventus,Cagliari,4 - 0
18,06/01/2020 15:00,San Siro,Milan,Sampdoria,0 - 0
18,06/01/2020 18:00,Stadio Via del Mare,Lecce,Udinese,0 - 1
18,06/01/2020 20:45,Stadio San Paolo,Napoli,Inter,1 - 3
19,11/01/2020 15:00,Sardegna Arena,Cagliari,Milan,0 - 2
19,11/01/2020 18:00,Stadio Olimpico,Lazio,Napoli,1 - 0
19,11/01/2020 20:45,San Siro,Inter,Atalanta,1 - 1
19,12/01/2020 12:30,Stadio Friuli,Udinese,Sassuolo,3 - 0
19,12/01/2020 15:00,Stadio Artemio Franchi,Fiorentina,Spal,1 - 0
19,12/01/2020 15:00,Stadio Luigi Ferraris,Sampdoria,Brescia,5 - 1
19,12/01/2020 15:00,Stadio Olimpico Grande Torino,Torino,Bologna,1 - 0
19,12/01/2020 18:15,Stadio Marc'Antonio Bentegodi,Hellas Verona,Genoa,2 - 1
19,12/01/2020 20:45,Stadio Olimpico,Roma,Juventus,1 - 2
19,13/01/2020 20:45,Stadio Ennio Tardini,Parma,Lecce,2 - 0
20,18/01/2020 15:00,Stadio Olimpico,Lazio,Sampdoria,5 - 1
20,18/01/2020 18:00,Mapei Stadium,Sassuolo,Torino,2 - 1
20,18/01/2020 20:45,Stadio San Paolo,Napoli,Fiorentina,0 - 2
20,19/01/2020 12:30,San Siro,Milan,Udinese,3 - 2
20,19/01/2020 15:00,Stadio Renato Dall'Ara,Bologna,Hellas Verona,1 - 1
20,19/01/2020 15:00,Stadio Mario Rigamonti,Brescia,Cagliari,2 - 2
20,19/01/2020 15:00,Stadio Via del Mare,Lecce,Inter,1 - 1
20,19/01/2020 18:00,Stadio Luigi Ferraris,Genoa,Roma,1 - 3
20,19/01/2020 20:45,Allianz Stadium,Juventus,Parma,2 - 1
20,20/01/2020 20:45,Gewiss Stadium,Atalanta,Spal,1 - 2
21,24/01/2020 20:45,Stadio Mario Rigamonti,Brescia,Milan,0 - 1
21,25/01/2020 15:00,Stadio Paolo Mazza,Spal,Bologna,1 - 3
21,25/01/2020 18:00,Stadio Artemio Franchi,Fiorentina,Genoa,0 - 0
21,25/01/2020 20:45,Stadio Olimpico Grande Torino,Torino,Atalanta,0 - 7
21,26/01/2020 12:30,San Siro,Inter,Cagliari,1 - 1
21,26/01/2020 15:00,Stadio Marc'Antonio Bentegodi,Hellas Verona,Lecce,3 - 0
21,26/01/2020 15:00,Stadio Ennio Tardini,Parma,Udinese,2 - 0
21,26/01/2020 15:00,Stadio Luigi Ferraris,Sampdoria,Sassuolo,0 - 0
21,26/01/2020 18:00,Stadio Olimpico,Roma,Lazio,1 - 1
21,26/01/2020 20:45,Stadio San Paolo,Napoli,Juventus,2 - 1
22,01/02/2020 15:00,Stadio Renato Dall'Ara,Bologna,Brescia,2 - 1
22,01/02/2020 18:00,Sardegna Arena,Cagliari,Parma,2 - 2
22,01/02/2020 20:45,Mapei Stadium,Sassuolo,Roma,4 - 2
22,02/02/2020 12:30,Allianz Stadium,Juventus,Fiorentina,3 - 0
22,02/02/2020 15:00,Gewiss Stadium,Atalanta,Genoa,2 - 2
22,02/02/2020 15:00,Stadio Olimpico,Lazio,Spal,5 - 1
22,02/02/2020 15:00,San Siro,Milan,Hellas Verona,1 - 1
22,02/02/2020 18:00,Stadio Via del Mare,Lecce,Torino,4 - 0
22,02/02/2020 20:45,Stadio Friuli,Udinese,Inter,0 - 2
22,03/02/2020 20:45,Stadio Luigi Ferraris,Sampdoria,Napoli,2 - 4
22,05/02/2020 20:45,Stadio Olimpico,Lazio,Hellas Verona,0 - 0
23,07/02/2020 20:45,Stadio Olimpico,Roma,Bologna,2 - 3
23,08/02/2020 15:00,Stadio Artemio Franchi,Fiorentina,Atalanta,1 - 2
23,08/02/2020 18:00,Stadio Olimpico Grande Torino,Torino,Sampdoria,1 - 3
23,08/02/2020 20:45,Stadio Marc'Antonio Bentegodi,Hellas Verona,Juventus,2 - 1
23,09/02/2020 12:30,Stadio Paolo Mazza,Spal,Sassuolo,1 - 2
23,09/02/2020 15:00,Stadio Mario Rigamonti,Brescia,Udinese,1 - 1
23,09/02/2020 15:00,Stadio Luigi Ferraris,Genoa,Cagliari,1 - 0
23,09/02/2020 15:00,Stadio San Paolo,Napoli,Lecce,2 - 3
23,09/02/2020 18:00,Stadio Ennio Tardini,Parma,Lazio,0 - 1
23,09/02/2020 20:45,San Siro,Inter,Milan,4 - 2
24,15/02/2020 15:00,Stadio Via del Mare,Lecce,Spal,2 - 1
24,15/02/2020 18:00,Stadio Renato Dall'Ara,Bologna,Genoa,0 - 3
24,15/02/2020 20:45,Gewiss Stadium,Atalanta,Roma,2 - 1
24,16/02/2020 12:30,Stadio Friuli,Udinese,Hellas Verona,0 - 0
24,16/02/2020 15:00,Allianz Stadium,Juventus,Brescia,2 - 0
24,16/02/2020 15:00,Stadio Luigi Ferraris,Sampdoria,Fiorentina,1 - 5
24,16/02/2020 15:00,Mapei Stadium,Sassuolo,Parma,0 - 1
24,16/02/2020 18:00,Sardegna Arena,Cagliari,Napoli,0 - 1
24,16/02/2020 20:45,Stadio Olimpico,Lazio,Inter,2 - 1
24,17/02/2020 20:45,San Siro,Milan,Torino,1 - 0
25,21/02/2020 20:45,Stadio Mario Rigamonti,Brescia,Napoli,1 - 2
25,22/02/2020 15:00,Stadio Renato Dall'Ara,Bologna,Udinese,1 - 1
25,22/02/2020 18:00,Stadio Paolo Mazza,Spal,Juventus,1 - 2
25,22/02/2020 20:45,Stadio Artemio Franchi,Fiorentina,Milan,1 - 1
25,23/02/2020 12:30,Stadio Luigi Ferraris,Genoa,Lazio,2 - 3
25,23/02/2020 18:00,Stadio Olimpico,Roma,Lecce,4 - 0
26,29/02/2020 15:00,Stadio Olimpico,Lazio,Bologna,2 - 0
26,29/02/2020 20:45,Stadio San Paolo,Napoli,Torino,2 - 1
26,01/03/2020 15:00,Stadio Via del Mare,Lecce,Atalanta,2 - 7
26,01/03/2020 18:00,Sardegna Arena,Cagliari,Roma,3 - 4
26,08/03/2020 13:45,Stadio Ennio Tardini,Parma,Spal,0 - 1
26,08/03/2020 15:00,San Siro,Milan,Genoa,1 - 2
26,08/03/2020 15:00,Stadio Luigi Ferraris,Sampdoria,Hellas Verona,2 - 1
26,08/03/2020 18:00,Stadio Friuli,Udinese,Fiorentina,0 - 0
26,08/03/2020 20:45,Allianz Stadium,Juventus,Inter,2 - 0
26,09/03/2020 18:30,Mapei Stadium,Sassuolo,Brescia,3 - 0
27,20/06/2020 19:30,Stadio Olimpico Grande Torino,Torino,Parma,1 - 1
27,20/06/2020 21:45,Stadio Marc'Antonio Bentegodi,Hellas Verona,Cagliari,2 - 1
27,21/06/2020 19:30,Gewiss Stadium,Atalanta,Sassuolo,4 - 1
27,21/06/2020 21:45,San Siro,Inter,Sampdoria,2 - 1
27,22/06/2020 19:30,Stadio Artemio Franchi,Fiorentina,Brescia,1 - 1
27,22/06/2020 19:30,Stadio Via del Mare,Lecce,Milan,1 - 4
27,22/06/2020 21:45,Stadio Renato Dall'Ara,Bologna,Juventus,0 - 2
27,23/06/2020 19:30,Stadio Marc'Antonio Bentegodi,Hellas Verona,Napoli,0 - 2
27,23/06/2020 19:30,Stadio Paolo Mazza,Spal,Cagliari,0 - 1
27,23/06/2020 21:45,Stadio Luigi Ferraris,Genoa,Parma,1 - 4
27,23/06/2020 21:45,Stadio Olimpico Grande Torino,Torino,Udinese,1 - 0
27,24/06/2020 19:30,San Siro,Inter,Sassuolo,3 - 3
27,24/06/2020 21:45,Gewiss Stadium,Atalanta,Lazio,3 - 2
27,24/06/2020 21:45,Stadio Olimpico,Roma,Sampdoria,2 - 1
28,26/06/2020 21:45,Allianz Stadium,Juventus,Lecce,4 - 0
28,27/06/2020 17:15,Stadio Mario Rigamonti,Brescia,Genoa,2 - 2
28,27/06/2020 19:30,Sardegna Arena,Cagliari,Torino,4 - 2
28,27/06/2020 21:45,Stadio Olimpico,Lazio,Fiorentina,2 - 1
28,28/06/2020 17:15,San Siro,Milan,Roma,2 - 0
28,28/06/2020 19:30,Stadio San Paolo,Napoli,Spal,3 - 1
28,28/06/2020 19:30,Stadio Luigi Ferraris,Sampdoria,Bologna,1 - 2
28,28/06/2020 19:30,Mapei Stadium,Sassuolo,Hellas Verona,3 - 3
28,28/06/2020 19:30,Stadio Friuli,Udinese,Atalanta,2 - 3
28,28/06/2020 21:45,Stadio Ennio Tardini,Parma,Inter,1 - 2
29,30/06/2020 19:30,Stadio Olimpico Grande Torino,Torino,Lazio,1 - 2
29,30/06/2020 21:45,Stadio Luigi Ferraris,Genoa,Juventus,1 - 3
29,01/07/2020 19:30,Stadio Renato Dall'Ara,Bologna,Cagliari,1 - 1
29,01/07/2020 19:30,San Siro,Inter,Brescia,6 - 0
29,01/07/2020 21:45,Stadio Artemio Franchi,Fiorentina,Sassuolo,1 - 3
29,01/07/2020 21:45,Stadio Marc'Antonio Bentegodi,Hellas Verona,Parma,3 - 2
29,01/07/2020 21:45,Stadio Via del Mare,Lecce,Sampdoria,1 - 2
29,01/07/2020 21:45,Stadio Paolo Mazza,Spal,Milan,2 - 2
29,02/07/2020 19:30,Gewiss Stadium,Atalanta,Napoli,2 - 0
29,02/07/2020 21:45,Stadio Olimpico,Roma,Udinese,0 - 2
30,04/07/2020 17:15,Allianz Stadium,Juventus,Torino,4 - 1
30,04/07/2020 19:30,Mapei Stadium,Sassuolo,Lecce,4 - 2
30,04/07/2020 21:15,Stadio Olimpico,Lazio,Milan,0 - 3
30,05/07/2020 17:15,San Siro,Inter,Bologna,1 - 2
30,05/07/2020 19:30,Stadio Mario Rigamonti,Brescia,Hellas Verona,2 - 0
30,05/07/2020 19:30,Sardegna Arena,Cagliari,Atalanta,0 - 1
30,05/07/2020 19:30,Stadio Ennio Tardini,Parma,Fiorentina,1 - 2
30,05/07/2020 19:30,Stadio Luigi Ferraris,Sampdoria,Spal,3 - 0
30,05/07/2020 19:30,Stadio Friuli,Udinese,Genoa,2 - 2
30,05/07/2020 21:45,Stadio San Paolo,Napoli,Roma,2 - 1
31,07/07/2020 19:30,Stadio Via del Mare,Lecce,Lazio,2 - 1
31,07/07/2020 21:45,San Siro,Milan,Juventus,4 - 2
31,08/07/2020 19:30,Stadio Artemio Franchi,Fiorentina,Cagliari,0 - 0
31,08/07/2020 19:30,Stadio Luigi Ferraris,Genoa,Napoli,1 - 2
31,08/07/2020 21:45,Gewiss Stadium,Atalanta,Sampdoria,2 - 0
31,08/07/2020 21:45,Stadio Renato Dall'Ara,Bologna,Sassuolo,1 - 2
31,08/07/2020 21:45,Stadio Olimpico,Roma,Parma,2 - 1
31,08/07/2020 21:45,Stadio Olimpico Grande Torino,Torino,Brescia,3 - 1
31,09/07/2020 19:30,Stadio Paolo Mazza,Spal,Udinese,0 - 3
31,09/07/2020 21:45,Stadio Marc'Antonio Bentegodi,Hellas Verona,Inter,2 - 2
32,11/07/2020 17:15,Stadio Olimpico,Lazio,Sassuolo,1 - 2
32,11/07/2020 19:30,Stadio Mario Rigamonti,Brescia,Roma,0 - 3
32,11/07/2020 19:30,Allianz Stadium,Juventus,Atalanta,2 - 2
32,12/07/2020 17:15,Stadio Luigi Ferraris,Genoa,Spal,2 - 0
32,12/07/2020 19:30,Sardegna Arena,Cagliari,Lecce,0 - 0
32,12/07/2020 19:30,Stadio Artemio Franchi,Fiorentina,Hellas Verona,1 - 1
32,12/07/2020 19:30,Stadio Ennio Tardini,Parma,Bologna,2 - 2
32,12/07/2020 19:30,Stadio Friuli,Udinese,Sampdoria,1 - 3
32,12/07/2020 21:45,Stadio San Paolo,Napoli,Milan,2 - 2
32,13/07/2020 21:45,San Siro,Inter,Torino,3 - 1
33,14/07/2020 21:45,Gewiss Stadium,Atalanta,Brescia,6 - 2
33,15/07/2020 19:30,Stadio Renato Dall'Ara,Bologna,Napoli,1 - 1
33,15/07/2020 19:30,San Siro,Milan,Parma,3 - 1
33,15/07/2020 19:30,Stadio Luigi Ferraris,Sampdoria,Cagliari,3 - 0
33,15/07/2020 21:45,Stadio Via del Mare,Lecce,Fiorentina,1 - 3
33,15/07/2020 21:45,Stadio Olimpico,Roma,Hellas Verona,2 - 1
33,15/07/2020 21:45,Mapei Stadium,Sassuolo,Juventus,3 - 3
33,15/07/2020 21:45,Stadio Friuli,Udinese,Lazio,0 - 0
33,16/07/2020 19:30,Stadio Olimpico Grande Torino,Torino,Genoa,3 - 0
33,16/07/2020 21:45,Stadio Paolo Mazza,Spal,Inter,0 - 4
34,18/07/2020 17:15,Stadio Marc'Antonio Bentegodi,Hellas Verona,Atalanta,1 - 1
34,18/07/2020 19:30,Sardegna Arena,Cagliari,Sassuolo,1 - 1
34,18/07/2020 21:45,San Siro,Milan,Bologna,5 - 1
34,19/07/2020 17:15,Stadio Ennio Tardini,Parma,Sampdoria,2 - 3
34,19/07/2020 19:30,Stadio Mario Rigamonti,Brescia,Spal,2 - 1
34,19/07/2020 19:30,Stadio Artemio Franchi,Fiorentina,Torino,2 - 0
34,19/07/2020 19:30,Stadio Luigi Ferraris,Genoa,Lecce,2 - 1
34,19/07/2020 19:30,Stadio San Paolo,Napoli,Udinese,2 - 1
34,19/07/2020 21:45,Stadio Olimpico,Roma,Inter,2 - 2
34,20/07/2020 21:45,Allianz Stadium,Juventus,Lazio,2 - 1
