316647,2011,primera+division+de+el+salvador,7225,C8142F,Alianza FC,7229,000099,CD FAS
326457,2011,primera+division+de+el+salvador,7225,C8142F,Alianza FC,7224,000099,Metapan
326458,2011,primera+division+de+el+salvador,9790,000000,Juventud Independiente,10509,C60000,Atletico Marte
326459,2011,primera+division+de+el+salvador,7233,C8142F,Vista Hermosa,9790,000000,Juventud Independiente
326464,2011,primera+division+de+el+salvador,7225,C8142F,Alianza FC,7233,000099,Vista Hermosa
326465,2011,primera+division+de+el+salvador,9790,000000,Juventud Independiente,7227,000099,Once Municipal
326466,2011,primera+division+de+el+salvador,7232,C8142F,Luis Angel Firpo,7224,000099,Metapan
326467,2011,primera+division+de+el+salvador,7226,C8142F,Aguila,11057,000000,Universidad de El Salvador
326468,2011,primera+division+de+el+salvador,7229,C8142F,CD FAS,10509,000000,Atletico Marte
326469,2011,primera+division+de+el+salvador,7233,C8142F,Vista Hermosa,7229,000099,CD FAS
326470,2011,primera+division+de+el+salvador,11057,000000,Universidad de El Salvador,9790,C60000,Juventud Independiente
326471,2011,primera+division+de+el+salvador,7224,C8142F,Metapan,7226,000099,Aguila
326472,2011,primera+division+de+el+salvador,10509,000000,Atletico Marte,7232,000099,Luis Angel Firpo
326473,2011,primera+division+de+el+salvador,7227,C8142F,Once Municipal,7225,000099,Alianza FC
326474,2011,primera+division+de+el+salvador,7224,C8142F,Metapan,10509,000000,Atletico Marte
326475,2011,primera+division+de+el+salvador,7232,C8142F,Luis Angel Firpo,7233,000099,Vista Hermosa
326476,2011,primera+division+de+el+salvador,7229,C8142F,CD FAS,7227,000099,Once Municipal
326477,2011,primera+division+de+el+salvador,7225,C8142F,Alianza FC,11057,000000,Universidad de El Salvador
326478,2011,primera+division+de+el+salvador,11057,000000,Universidad de El Salvador,7229,000099,CD FAS
326479,2011,primera+division+de+el+salvador,10509,000000,Atletico Marte,7226,000099,Aguila
326480,2011,primera+division+de+el+salvador,9790,000000,Juventud Independiente,7225,000099,Alianza FC
326481,2011,primera+division+de+el+salvador,7233,C8142F,Vista Hermosa,7224,000099,Metapan
326482,2011,primera+division+de+el+salvador,7227,C8142F,Once Municipal,7232,000099,Luis Angel Firpo
326483,2011,primera+division+de+el+salvador,7232,C8142F,Luis Angel Firpo,11057,000000,Universidad de El Salvador
326488,2011,primera+division+de+el+salvador,7226,C8142F,Aguila,7233,000099,Vista Hermosa
326489,2011,primera+division+de+el+salvador,11057,000000,Universidad de El Salvador,7224,000099,Metapan
326490,2011,primera+division+de+el+salvador,7227,C8142F,Once Municipal,10509,000000,Atletico Marte
326491,2011,primera+division+de+el+salvador,7225,C8142F,Alianza FC,7229,000099,CD FAS
326492,2011,primera+division+de+el+salvador,9790,000000,Juventud Independiente,7232,000099,Luis Angel Firpo
326493,2011,primera+division+de+el+salvador,7233,C8142F,Vista Hermosa,7227,000099,Once Municipal
326494,2011,primera+division+de+el+salvador,7229,C8142F,CD FAS,7226,000099,Aguila
