310566,2011,brasileirao+b,6086,C8142F,Botafogo,9175,000099,Duque de Caxias
310569,2011,brasileirao+b,9175,C8142F,Duque de Caxias,9176,000099,Macaé
310575,2011,brasileirao+b,10265,000000,Bangú,9175,000099,Duque de Caxias
310577,2011,brasileirao+b,9175,C8142F,Duque de Caxias,4786,000099,Madureira
310583,2011,brasileirao+b,3445,C8142F,Fluminense FC,9175,000099,Duque de Caxias
310587,2011,brasileirao+b,9175,C8142F,Duque de Caxias,4787,000099,Olaria
310591,2011,brasileirao+b,4801,C8142F,Cabofriense,9175,000099,Duque de Caxias
310599,2011,brasileirao+b,9175,C8142F,Duque de Caxias,4800,000099,Americano
310609,2011,brasileirao+b,3454,C8142F,CR Vasco da Gama,9175,000099,Duque de Caxias
310615,2011,brasileirao+b,9175,C8142F,Duque de Caxias,4806,000099,Volta Redonda
310626,2011,brasileirao+b,6087,C8142F,Nova Iguaçu,9175,000099,Duque de Caxias
310629,2011,brasileirao+b,7634,000000,América RN,9175,000099,Duque de Caxias
310639,2011,brasileirao+b,9175,C8142F,Duque de Caxias,819,000099,Flamengo
310646,2011,brasileirao+b,9175,C8142F,Duque de Caxias,9177,000099,Resende
310790,2011,brasileirao+b,874,000000,Corinthians,4773,000099,Portuguesa de Desportos
310792,2011,brasileirao+b,7376,C8142F,Guaratinguetá,6079,000099,Bragantino
310793,2011,brasileirao+b,11268,000000,Sao Bernardo,7375,000099,Gremio Barueri
310794,2011,brasileirao+b,9169,C8142F,Mirassol,3459,000000,AA Ponte Preta
310796,2011,brasileirao+b,10263,000000,Oeste,6084,000099,Sao Caetano
310800,2011,brasileirao+b,6079,C8142F,Bragantino,874,000000,Corinthians
310803,2011,brasileirao+b,3459,000000,AA Ponte Preta,4777,000099,Mogi Mirim EC
310805,2011,brasileirao+b,6084,C8142F,Sao Caetano,7376,000099,Guaratinguetá
310806,2011,brasileirao+b,7375,C8142F,Gremio Barueri,4780,000099,Paulista FC
310807,2011,brasileirao+b,4773,C8142F,Portuguesa de Desportos,10263,000000,Oeste
310809,2011,brasileirao+b,2026,000000,São Paulo,3459,000099,AA Ponte Preta
310811,2011,brasileirao+b,7375,C8142F,Gremio Barueri,2674,000000,Santos FC
310813,2011,brasileirao+b,6084,C8142F,Sao Caetano,4774,000000,Ituano
310815,2011,brasileirao+b,6079,C8142F,Bragantino,4813,000099,Esporte Clube Santo André
310816,2011,brasileirao+b,9467,000000,Linense,4773,000099,Portuguesa de Desportos
310817,2011,brasileirao+b,7376,C8142F,Guaratinguetá,10281,000000,Botafogo (RP)
310818,2011,brasileirao+b,2674,000000,Santos FC,6084,000099,Sao Caetano
310821,2011,brasileirao+b,7376,C8142F,Guaratinguetá,2026,000000,São Paulo
310822,2011,brasileirao+b,7375,C8142F,Gremio Barueri,10281,000000,Botafogo (RP)
310824,2011,brasileirao+b,6082,C8142F,Noroeste,6079,000099,Bragantino
310825,2011,brasileirao+b,4773,C8142F,Portuguesa de Desportos,3459,000000,AA Ponte Preta
310830,2011,brasileirao+b,4773,C8142F,Portuguesa de Desportos,2029,000000,Palmeiras
310832,2011,brasileirao+b,3459,000000,AA Ponte Preta,6084,000099,Sao Caetano
310835,2011,brasileirao+b,6082,C8142F,Noroeste,7376,000099,Guaratinguetá
310836,2011,brasileirao+b,10281,000000,Botafogo (RP),6079,000099,Bragantino
310837,2011,brasileirao+b,4777,000000,Mogi Mirim EC,7375,000099,Gremio Barueri
310840,2011,brasileirao+b,3459,000000,AA Ponte Preta,2674,000099,Santos FC
310842,2011,brasileirao+b,4773,C8142F,Portuguesa de Desportos,7376,000099,Guaratinguetá
310845,2011,brasileirao+b,6084,C8142F,Sao Caetano,7375,000099,Gremio Barueri
310846,2011,brasileirao+b,6079,C8142F,Bragantino,11268,000000,Sao Bernardo
310852,2011,brasileirao+b,7375,C8142F,Gremio Barueri,4773,000099,Portuguesa de Desportos
310853,2011,brasileirao+b,6079,C8142F,Bragantino,9169,000099,Mirassol
310854,2011,brasileirao+b,3459,000000,AA Ponte Preta,9467,C60000,Linense
310856,2011,brasileirao+b,7376,C8142F,Guaratinguetá,10263,000000,Oeste
310857,2011,brasileirao+b,6084,C8142F,Sao Caetano,4780,000099,Paulista FC
310860,2011,brasileirao+b,2029,000000,Palmeiras,7376,000099,Guaratinguetá
310861,2011,brasileirao+b,4773,C8142F,Portuguesa de Desportos,2026,000000,São Paulo
310862,2011,brasileirao+b,9467,000000,Linense,7375,000099,Gremio Barueri
310863,2011,brasileirao+b,9169,C8142F,Mirassol,6084,000099,Sao Caetano
310864,2011,brasileirao+b,11268,000000,Sao Bernardo,3459,000099,AA Ponte Preta
310865,2011,brasileirao+b,6079,C8142F,Bragantino,4774,000000,Ituano
310869,2011,brasileirao+b,2026,000000,São Paulo,6079,000099,Bragantino
310871,2011,brasileirao+b,6084,C8142F,Sao Caetano,4773,000099,Portuguesa de Desportos
310872,2011,brasileirao+b,7375,C8142F,Gremio Barueri,10263,000000,Oeste
310873,2011,brasileirao+b,7376,C8142F,Guaratinguetá,4774,000000,Ituano
310877,2011,brasileirao+b,3459,000000,AA Ponte Preta,10281,C60000,Botafogo (RP)
310880,2011,brasileirao+b,874,000000,Corinthians,7375,000099,Gremio Barueri
310881,2011,brasileirao+b,7376,C8142F,Guaratinguetá,4777,000000,Mogi Mirim EC
310883,2011,brasileirao+b,4813,C8142F,Esporte Clube Santo André,3459,000000,AA Ponte Preta
310884,2011,brasileirao+b,6082,C8142F,Noroeste,6084,000099,Sao Caetano
310887,2011,brasileirao+b,4773,C8142F,Portuguesa de Desportos,6079,000099,Bragantino
310889,2011,brasileirao+b,6084,C8142F,Sao Caetano,2026,000000,São Paulo
310892,2011,brasileirao+b,7375,C8142F,Gremio Barueri,4774,000000,Ituano
310894,2011,brasileirao+b,10281,000000,Botafogo (RP),4773,000099,Portuguesa de Desportos
310895,2011,brasileirao+b,6079,C8142F,Bragantino,4780,000099,Paulista FC
310896,2011,brasileirao+b,3459,000000,AA Ponte Preta,7376,000099,Guaratinguetá
310898,2011,brasileirao+b,2674,000000,Santos FC,4773,000099,Portuguesa de Desportos
310901,2011,brasileirao+b,874,000000,Corinthians,3459,000099,AA Ponte Preta
310903,2011,brasileirao+b,4813,C8142F,Esporte Clube Santo André,7376,000099,Guaratinguetá
310905,2011,brasileirao+b,7375,C8142F,Gremio Barueri,6079,000099,Bragantino
310907,2011,brasileirao+b,10281,000000,Botafogo (RP),6084,000099,Sao Caetano
310912,2011,brasileirao+b,7376,C8142F,Guaratinguetá,4780,000099,Paulista FC
310913,2011,brasileirao+b,4774,000000,Ituano,4773,000099,Portuguesa de Desportos
310914,2011,brasileirao+b,4777,000000,Mogi Mirim EC,6084,000099,Sao Caetano
310915,2011,brasileirao+b,3459,000000,AA Ponte Preta,7375,000099,Gremio Barueri
310916,2011,brasileirao+b,10263,000000,Oeste,6079,000099,Bragantino
310918,2011,brasileirao+b,6079,C8142F,Bragantino,2674,000000,Santos FC
310919,2011,brasileirao+b,874,000000,Corinthians,7376,000099,Guaratinguetá
310920,2011,brasileirao+b,6084,C8142F,Sao Caetano,2029,000000,Palmeiras
310921,2011,brasileirao+b,7375,C8142F,Gremio Barueri,2026,000000,São Paulo
310922,2011,brasileirao+b,6082,C8142F,Noroeste,3459,000000,AA Ponte Preta
310924,2011,brasileirao+b,4773,C8142F,Portuguesa de Desportos,9169,000099,Mirassol
310932,2011,brasileirao+b,4773,C8142F,Portuguesa de Desportos,4813,000099,Esporte Clube Santo André
310933,2011,brasileirao+b,6084,C8142F,Sao Caetano,6079,000099,Bragantino
310934,2011,brasileirao+b,3459,000000,AA Ponte Preta,4774,000099,Ituano
310935,2011,brasileirao+b,9169,C8142F,Mirassol,7376,000099,Guaratinguetá
310936,2011,brasileirao+b,6082,C8142F,Noroeste,7375,000099,Gremio Barueri
310940,2011,brasileirao+b,2029,000000,Palmeiras,6079,000099,Bragantino
310942,2011,brasileirao+b,3459,000000,AA Ponte Preta,4780,000099,Paulista FC
310943,2011,brasileirao+b,4777,000000,Mogi Mirim EC,4773,000099,Portuguesa de Desportos
310944,2011,brasileirao+b,7376,C8142F,Guaratinguetá,11268,000000,Sao Bernardo
310946,2011,brasileirao+b,7375,C8142F,Gremio Barueri,9169,000099,Mirassol
310947,2011,brasileirao+b,4813,C8142F,Esporte Clube Santo André,6084,000099,Sao Caetano
310951,2011,brasileirao+b,6079,C8142F,Bragantino,3459,000000,AA Ponte Preta
310953,2011,brasileirao+b,4773,C8142F,Portuguesa de Desportos,6082,000099,Noroeste
310955,2011,brasileirao+b,4813,C8142F,Esporte Clube Santo André,7375,000099,Gremio Barueri
310956,2011,brasileirao+b,6084,C8142F,Sao Caetano,11268,000000,Sao Bernardo
310957,2011,brasileirao+b,9467,000000,Linense,7376,000099,Guaratinguetá
310958,2011,brasileirao+b,874,000000,Corinthians,6084,000099,Sao Caetano
310959,2011,brasileirao+b,2029,000000,Palmeiras,7375,000099,Gremio Barueri
310960,2011,brasileirao+b,7376,C8142F,Guaratinguetá,2674,000000,Santos FC
310962,2011,brasileirao+b,9467,000000,Linense,6079,000099,Bragantino
310966,2011,brasileirao+b,4780,C8142F,Paulista FC,4773,000099,Portuguesa de Desportos
310967,2011,brasileirao+b,10263,000000,Oeste,3459,000099,AA Ponte Preta
310971,2011,brasileirao+b,3459,000000,AA Ponte Preta,2029,000099,Palmeiras
