152035,367,000033,Tottenham Hotspur,364,D00027,Liverpool
152036,362,7A003C,Aston Villa,376,ED1A3B,Southampton
152037,365,000099,Blackburn Rovers,383,C60000,West Bromwich Albion
152038,358,1a1a1a,Bolton Wanderers,372,C8142F,Charlton Athletic
152039,382,5CBFEB,Manchester City,370,1a1a1a,Fulham
152040,381,00a94f,Norwich City,384,C4122E,Crystal Palace
152041,385,000099,Portsmouth,392,C8142F,Birmingham City
152086,369,C8142F,Middlesbrough,361,5CBFEB,Newcastle United
152088,368,274488,Everton,359,EF0107,Arsenal
152089,363,034694,Chelsea,360,DA020E,Manchester United
152107,376,ED1A3B,Southampton,365,000099,Blackburn Rovers
152108,392,000099,Birmingham City,363,EF0107,Chelsea
152109,372,C8142F,Charlton Athletic,385,000099,Portsmouth
152110,384,C4122E,Crystal Palace,368,274488,Everton
152111,370,1a1a1a,Fulham,358,000099,Bolton Wanderers
152112,364,D00027,Liverpool,382,5CBFEB,Manchester City
152113,361,5CBFEB,Newcastle United,367,000033,Tottenham Hotspur
152160,360,DA020E,Manchester United,381,00a94f,Norwich City
152161,383,091453,West Bromwich Albion,362,7A003C,Aston Villa
152162,359,EF0107,Arsenal,369,ffff00,Middlesbrough
152163,392,000099,Birmingham City,382,5CBFEB,Manchester City
152164,384,C4122E,Crystal Palace,363,034694,Chelsea
152165,370,1a1a1a,Fulham,369,C8142F,Middlesbrough
152166,376,ED1A3B,Southampton,358,1a1a1a,Bolton Wanderers
152167,359,EF0107,Arsenal,365,000099,Blackburn Rovers
152168,383,091453,West Bromwich Albion,367,347bc9,Tottenham Hotspur
152169,361,5CBFEB,Newcastle United,381,00a94f,Norwich City
152170,372,C8142F,Charlton Athletic,362,7A003C,Aston Villa
152174,365,000099,Blackburn Rovers,360,DA020E,Manchester United
152175,362,7A003C,Aston Villa,361,5CBFEB,Newcastle United
152176,363,034694,Chelsea,376,ED1A3B,Southampton
152177,368,274488,Everton,383,091453,West Bromwich Albion
152178,382,5CBFEB,Manchester City,372,C8142F,Charlton Athletic
152179,369,C8142F,Middlesbrough,384,034694,Crystal Palace
152180,367,000033,Tottenham Hotspur,392,000099,Birmingham City
152224,381,00a94f,Norwich City,359,EF0107,Arsenal
152226,358,1a1a1a,Bolton Wanderers,364,D00027,Liverpool
152227,360,DA020E,Manchester United,368,274488,Everton
152267,385,000099,Portsmouth,370,1a1a1a,Fulham
152313,359,EF0107,Arsenal,360,1a1a1a,Manchester United
152457,362,7A003C,Aston Villa,363,034694,Chelsea
152458,358,1a1a1a,Bolton Wanderers,360,DA020E,Manchester United
152459,370,1a1a1a,Fulham,359,EF0107,Arsenal
152460,364,D00027,Liverpool,383,091453,West Bromwich Albion
152461,382,5CBFEB,Manchester City,368,274488,Everton
152462,369,C8142F,Middlesbrough,392,000099,Birmingham City
152463,361,5CBFEB,Newcastle United,365,000099,Blackburn Rovers
152532,385,000099,Portsmouth,384,C4122E,Crystal Palace
152533,367,000033,Tottenham Hotspur,381,00a94f,Norwich City
152534,372,C8142F,Charlton Athletic,376,00a94f,Southampton
152546,359,EF0107,Arsenal,358,1a1a1a,Bolton Wanderers
152548,392,000099,Birmingham City,372,C8142F,Charlton Athletic
152549,365,000099,Blackburn Rovers,385,C60000,Portsmouth
152550,384,C4122E,Crystal Palace,382,5CBFEB,Manchester City
152551,381,00a94f,Norwich City,362,7A003C,Aston Villa
152552,383,091453,West Bromwich Albion,370,ffff00,Fulham
152619,376,ED1A3B,Southampton,361,5CBFEB,Newcastle United
152621,368,274488,Everton,369,C8142F,Middlesbrough
152622,363,034694,Chelsea,367,000033,Tottenham Hotspur
152623,360,DA020E,Manchester United,364,1a1a1a,Liverpool
152636,369,C8142F,Middlesbrough,363,034694,Chelsea
152637,362,7A003C,Aston Villa,384,C4122E,Crystal Palace
152638,370,1a1a1a,Fulham,376,ED1A3B,Southampton
152639,364,D00027,Liverpool,381,00a94f,Norwich City
152640,382,5CBFEB,Manchester City,359,EF0107,Arsenal
152641,361,5CBFEB,Newcastle United,383,091453,West Bromwich Albion
152642,367,000033,Tottenham Hotspur,360,DA020E,Manchester United
152709,358,1a1a1a,Bolton Wanderers,392,000099,Birmingham City
152711,385,000099,Portsmouth,368,274488,Everton
152712,372,C8142F,Charlton Athletic,365,000099,Blackburn Rovers
152725,376,ED1A3B,Southampton,382,5CBFEB,Manchester City
152726,359,EF0107,Arsenal,372,7f38ec,Charlton Athletic
152727,365,000099,Blackburn Rovers,362,7A003C,Aston Villa
152728,368,274488,Everton,367,000033,Tottenham Hotspur
152729,381,00a94f,Norwich City,385,000099,Portsmouth
152795,383,091453,West Bromwich Albion,358,C8142F,Bolton Wanderers
152798,392,000099,Birmingham City,361,5CBFEB,Newcastle United
152799,360,DA020E,Manchester United,369,ffff00,Middlesbrough
152800,363,034694,Chelsea,364,D00027,Liverpool
152801,384,C4122E,Crystal Palace,370,1a1a1a,Fulham
152893,392,000099,Birmingham City,360,DA020E,Manchester United
152894,359,EF0107,Arsenal,362,7A003C,Aston Villa
152895,365,000099,Blackburn Rovers,369,C8142F,Middlesbrough
152896,358,1a1a1a,Bolton Wanderers,384,C4122E,Crystal Palace
152897,368,274488,Everton,376,ED1A3B,Southampton
152898,370,1a1a1a,Fulham,364,D00027,Liverpool
152899,383,091453,West Bromwich Albion,381,00a94f,Norwich City
152964,382,5CBFEB,Manchester City,363,034694,Chelsea
152967,372,C8142F,Charlton Athletic,361,5CBFEB,Newcastle United
152968,385,000099,Portsmouth,367,000033,Tottenham Hotspur
153006,381,00a94f,Norwich City,368,274488,Everton
153007,362,7A003C,Aston Villa,370,1a1a1a,Fulham
153008,363,034694,Chelsea,365,C8142F,Blackburn Rovers
153009,384,C4122E,Crystal Palace,383,091453,West Bromwich Albion
153010,369,C8142F,Middlesbrough,385,000099,Portsmouth
153011,361,5CBFEB,Newcastle United,382,1a1a1a,Manchester City
153012,367,000033,Tottenham Hotspur,358,000099,Bolton Wanderers
153080,364,D00027,Liverpool,372,7f38ec,Charlton Athletic
