247586,2008,primera+división+de+venezuela,8955230,6,,1,0.0,1.0,7919,t,f,f,,Richard Blanco,<b>Richard Blanco</b> - 6' <br>Goal,(6'),Shot by Richard Blanco,1
247586,2008,primera+división+de+venezuela,8955231,11,,1,1.0,0.0,4818,t,f,f,,Guillermo Fabian Beraza,<b>Guillermo Fabian Beraza</b> - 11' <br>Goal,(11'),Shot by Guillermo Fabian Beraza,1
247586,2008,primera+división+de+venezuela,8955233,26,,1,1.0,0.0,4818,t,f,f,,Lucas Bovaglio,<b>Lucas Bovaglio</b> - 26' <br>Goal,(26'),Shot by Lucas Bovaglio,1
247586,2008,primera+división+de+venezuela,8955237,79,,2,1.0,0.0,4818,t,f,f,,Jos&#233; Villafraz,<b>Jos&#233; Villafraz</b> - 79' <br>Goal,(79'),Shot by JosÃ© Villafraz,1
247586,2008,primera+división+de+venezuela,8955238,89,,2,0.0,1.0,7919,t,f,f,,Richard Blanco,<b>Richard Blanco</b> - 89' <br>Penalty - Scored,(89' PEN),Shot by Richard Blanco,1
247587,2008,primera+división+de+venezuela,8955361,10,,1,1.0,0.0,9788,t,f,f,,Hugo Hern&#225;n Ib&#225;&#241;ez,<b>Hugo Hern&#225;n Ib&#225;&#241;ez</b> - 10' <br>Goal,(10'),Shot by Hugo HernÃ¡n IbÃ¡Ã±ez,1
247587,2008,primera+división+de+venezuela,8955369,86,,2,1.0,0.0,9788,t,f,f,,&#193;gnel Flores,<b>&#193;gnel Flores</b> - 86' <br>Goal,(86'),Shot by Ãgnel Flores,1
247587,2008,primera+división+de+venezuela,8955372,90,,2,1.0,0.0,9788,t,f,f,,Leandro Vargas,<b>Leandro Vargas</b> - 90' <br>Goal,(90'),Shot by Leandro Vargas,1
247588,2008,primera+división+de+venezuela,8955501,14,,1,1.0,0.0,7921,t,f,f,,Rafael Lobo,<b>Rafael Lobo</b> - 14' <br>Goal,(14'),Shot by Rafael Lobo,1
247588,2008,primera+división+de+venezuela,8955503,69,,2,1.0,0.0,7921,t,f,f,,Francisco Campos,<b>Francisco Campos</b> - 69' <br>Goal,(69'),Shot by Francisco Campos,1
247589,2008,primera+división+de+venezuela,8955648,4,,1,1.0,0.0,6040,t,f,f,,Deivis Barone,<b>Deivis Barone</b> - 4' <br>Goal,(4'),Shot by Deivis Barone,1
247589,2008,primera+división+de+venezuela,8955649,24,,1,0.0,1.0,6041,t,f,f,,Hermes Orejuela,<b>Hermes Orejuela</b> - 24' <br>Goal,(24'),Shot by Hermes Orejuela,1
247589,2008,primera+división+de+venezuela,8955654,39,,1,0.0,1.0,6041,t,f,f,,Fernando De Ornelas,<b>Fernando De Ornelas</b> - 39' <br>Goal - Header,(39'),Shot by Fernando De Ornelas,1
247589,2008,primera+división+de+venezuela,8955655,45,,1,1.0,0.0,6040,t,f,f,,V&#237;ctor Villarreal,<b>V&#237;ctor Villarreal</b> - 45' <br>Goal,(45'),Shot by VÃ­ctor Villarreal,1
247589,2008,primera+división+de+venezuela,8955661,76,,2,1.0,0.0,6040,t,f,f,,Dar&#237;o Dam&#237;an Figueroa,<b>Dar&#237;o Dam&#237;an Figueroa</b> - 76' <br>Penalty - Scored,(76' PEN),Shot by DarÃ­o DamÃ­an Figueroa,1
247590,2008,primera+división+de+venezuela,8955749,74,,2,1.0,0.0,6037,t,f,f,,Jaime Salazar,<b>Jaime Salazar</b> - 74' <br>Penalty - Scored,(74' PEN),Shot by Jaime Salazar,1
247591,2008,primera+división+de+venezuela,8955677,16,,1,0.0,1.0,4811,t,f,f,,Jos&#233; Manuel Rey,<b>Jos&#233; Manuel Rey</b> - 16' <br>Goal,(16'),Shot by JosÃ© Manuel Rey,1
247591,2008,primera+división+de+venezuela,8955678,20,,1,1.0,0.0,8203,t,f,f,,Alexander Rond&#243;n,<b>Alexander Rond&#243;n</b> - 20' <br>Penalty - Scored,(20' PEN),Shot by Alexander RondÃ³n,1
247591,2008,primera+división+de+venezuela,8955679,49,,2,1.0,0.0,8203,t,f,f,,Emerson Panigutti,<b>Emerson Panigutti</b> - 49' <br>Goal,(49'),Shot by Emerson Panigutti,1
247591,2008,primera+división+de+venezuela,8955680,58,,2,1.0,0.0,8203,t,f,f,,Emerson Panigutti,<b>Emerson Panigutti</b> - 58' <br>Goal,(58'),Shot by Emerson Panigutti,1
247592,2008,primera+división+de+venezuela,8955736,19,,1,1.0,0.0,6038,t,f,f,,Ruberth Mor&#225;n,<b>Ruberth Mor&#225;n</b> - 19' <br>Goal,(19'),Shot by Ruberth MorÃ¡n,1
247592,2008,primera+división+de+venezuela,8955737,40,,1,1.0,0.0,6038,t,f,f,,Angelo Pe&#241;a,<b>Angelo Pe&#241;a</b> - 40' <br>Goal,(40'),Shot by Angelo PeÃ±a,1
247592,2008,primera+división+de+venezuela,8955738,70,,2,1.0,0.0,6038,t,f,f,,Jos&#233; Zambrano,<b>Jos&#233; Zambrano</b> - 70' <br>Goal,(70'),Shot by JosÃ© Zambrano,1
247593,2008,primera+división+de+venezuela,8955703,33,,1,1.0,0.0,7915,t,f,f,,Leonardo Colmenares,<b>Leonardo Colmenares</b> - 33' <br>Goal,(33'),Shot by Leonardo Colmenares,1
247593,2008,primera+división+de+venezuela,8955704,40,,1,1.0,0.0,7915,t,f,f,,Leonardo Colmenares,<b>Leonardo Colmenares</b> - 40' <br>Goal,(40'),Shot by Leonardo Colmenares,1
247594,2008,primera+división+de+venezuela,8955716,31,,1,1.0,0.0,6762,t,t,f,,Gustavo Rond&#243;n,<b>Gustavo Rond&#243;n</b> - 31' <br>Own Goal,(31' OG),Shot by Gustavo RondÃ³n,1
247595,2008,primera+división+de+venezuela,8991540,15,,1,0.0,1.0,6037,t,f,f,,V&#237;ctor P&#233;rez,<b>V&#237;ctor P&#233;rez</b> - 15' <br>Goal,(15'),Shot by VÃ­ctor PÃ©rez,1
247595,2008,primera+división+de+venezuela,8991541,53,,2,1.0,0.0,7919,t,f,f,,Richard Blanco,<b>Richard Blanco</b> - 53' <br>Goal,(53'),Shot by Richard Blanco,1
247597,2008,primera+división+de+venezuela,8995711,34,,1,1.0,0.0,7918,t,f,f,,Jos&#233; Barros,<b>Jos&#233; Barros</b> - 34' <br>Goal,(34'),Shot by JosÃ© Barros,1
247597,2008,primera+división+de+venezuela,8995823,56,,2,1.0,0.0,7918,t,f,f,,Erick Cantillo,<b>Erick Cantillo</b> - 56' <br>Penalty - Scored,(56' PEN),Shot by Erick Cantillo,1
247597,2008,primera+división+de+venezuela,8995909,67,,2,0.0,1.0,9788,t,f,f,,Charly Ort&#237;z,<b>Charly Ort&#237;z</b> - 67' <br>Goal,(67'),Shot by Charly OrtÃ­z,1
247597,2008,primera+división+de+venezuela,8996097,90,,2,0.0,1.0,9788,t,f,f,,Charly Ort&#237;z,<b>Charly Ort&#237;z</b> - 90' <br>Goal,(90'),Shot by Charly OrtÃ­z,1
247598,2008,primera+división+de+venezuela,8996082,40,,1,0.0,1.0,4818,t,f,f,,Guillermo Fabian Beraza,<b>Guillermo Fabian Beraza</b> - 40' <br>Goal,(40'),Shot by Guillermo Fabian Beraza,1
247599,2008,primera+división+de+venezuela,8996560,48,,2,1.0,0.0,6040,t,f,f,,Daniel Arismendi,<b>Daniel Arismendi</b> - 48' <br>Goal,(48'),Shot by Daniel Arismendi,1
247599,2008,primera+división+de+venezuela,8996561,63,,2,0.0,1.0,7920,t,f,f,,Daygiber Morales,<b>Daygiber Morales</b> - 63' <br>Goal,(63'),Shot by Daygiber Morales,1
247599,2008,primera+división+de+venezuela,8997139,90,,2,1.0,0.0,6040,t,f,f,,Daniel Arismendi,<b>Daniel Arismendi</b> - 90' <br>Penalty - Scored,(90' PEN),Shot by Daniel Arismendi,1
247600,2008,primera+división+de+venezuela,8996166,87,,2,0.0,1.0,7915,t,f,f,,Luis Ter&#225;n,<b>Luis Ter&#225;n</b> - 87' <br>Goal,(87'),Shot by Luis TerÃ¡n,1
247601,2008,primera+división+de+venezuela,8991673,8,,1,1.0,0.0,6036,t,f,f,,Jackson Mijares,<b>Jackson Mijares</b> - 8' <br>Goal,(8'),Shot by Jackson Mijares,1
247601,2008,primera+división+de+venezuela,8991674,28,,1,1.0,0.0,6036,t,f,f,,Heatklif Castillo,<b>Heatklif Castillo</b> - 28' <br>Goal,(28'),Shot by Heatklif Castillo,1
247601,2008,primera+división+de+venezuela,8991675,45,,1,1.0,0.0,6036,t,f,f,,Heatklif Castillo,<b>Heatklif Castillo</b> - 45' <br>Goal,(45'),Shot by Heatklif Castillo,1
247601,2008,primera+división+de+venezuela,8991676,62,,2,1.0,0.0,6036,t,f,f,,Heatklif Castillo,<b>Heatklif Castillo</b> - 62' <br>Goal,(62'),Shot by Heatklif Castillo,1
247601,2008,primera+división+de+venezuela,8991677,78,,2,0.0,1.0,6038,t,f,f,,Dubier Riascos,<b>Dubier Riascos</b> - 78' <br>Goal,(78'),Shot by Dubier Riascos,1
247602,2008,primera+división+de+venezuela,8995843,21,,1,0.0,1.0,8203,t,f,f,,Nicolas Massia,<b>Nicolas Massia</b> - 21' <br>Goal,(21'),Shot by Nicolas Massia,1
247602,2008,primera+división+de+venezuela,8997057,74,,2,1.0,0.0,4810,t,f,f,,Abizail Lugo,<b>Abizail Lugo</b> - 74' <br>Goal,(74'),Shot by Abizail Lugo,1
247603,2008,primera+división+de+venezuela,8997085,81,,2,0.0,1.0,9789,t,f,f,,Reiner Par&#225;ez,<b>Reiner Par&#225;ez</b> - 81' <br>Goal,(81'),Shot by Reiner ParÃ¡ez,1
247603,2008,primera+división+de+venezuela,8997086,89,,2,0.0,1.0,9789,t,f,f,,Pedro Fern&#225;ndez,<b>Pedro Fern&#225;ndez</b> - 89' <br>Goal,(89'),Shot by Pedro FernÃ¡ndez,1
247604,2008,primera+división+de+venezuela,9023159,21,,1,0.0,1.0,4811,t,f,f,,Franklin Lucena,<b>Franklin Lucena</b> - 21' <br>Goal,(21'),Shot by Franklin Lucena,1
247604,2008,primera+división+de+venezuela,9021665,49,,2,0.0,1.0,4811,t,f,f,,Oswaldo Vizcarrondo,<b>Oswaldo Vizcarrondo</b> - 49' <br>Goal,(49'),Shot by Oswaldo Vizcarrondo,1
247605,2008,primera+división+de+venezuela,9026917,83,,2,0.0,1.0,6763,t,f,f,,Gonzalo Parisi,<b>Gonzalo Parisi</b> - 83' <br>Goal,(83'),Shot by Gonzalo Parisi,1
247605,2008,primera+división+de+venezuela,9026962,90,,2,1.0,0.0,6037,t,f,f,,Manuel Refresquini,<b>Manuel Refresquini</b> - 90' <br>Goal,(90'),Shot by Manuel Refresquini,1
247606,2008,primera+división+de+venezuela,9026925,40,,1,1.0,0.0,4818,t,f,f,,Habynson Escobar,<b>Habynson Escobar</b> - 40' <br>Goal,(40'),Shot by Habynson Escobar,1
247606,2008,primera+división+de+venezuela,9027198,56,,2,0.0,1.0,7918,t,f,f,,Victor Miranda,<b>Victor Miranda</b> - 56' <br>Goal,(56'),Shot by Victor Miranda,1
247607,2008,primera+división+de+venezuela,9026594,1,,1,0.0,1.0,6041,t,f,f,,Armando Maita,<b>Armando Maita</b> - 1' <br>Goal,(1'),Shot by Armando Maita,1
247607,2008,primera+división+de+venezuela,9026596,40,,1,1.0,0.0,9788,t,f,f,,David Mcintosh,<b>David Mcintosh</b> - 40' <br>Goal,(40'),Shot by David Mcintosh,1
247607,2008,primera+división+de+venezuela,9026904,45,,1,1.0,0.0,9788,t,f,f,,Leandro Vargas,<b>Leandro Vargas</b> - 45' <br>Goal,(45'),Shot by Leandro Vargas,1
247607,2008,primera+división+de+venezuela,9027199,90,,2,1.0,0.0,9788,t,f,f,,Leandro Vargas,<b>Leandro Vargas</b> - 90' <br>Goal,(90'),Shot by Leandro Vargas,1
247608,2008,primera+división+de+venezuela,9026905,55,,2,1.0,0.0,7921,t,f,f,,Rafael Lobo,<b>Rafael Lobo</b> - 55' <br>Goal,(55'),Shot by Rafael Lobo,1
247609,2008,primera+división+de+venezuela,9026587,1,,1,1.0,0.0,9789,t,f,f,,Amir Buelvas,<b>Amir Buelvas</b> - 1' <br>Goal,(1'),Shot by Amir Buelvas,1
247609,2008,primera+división+de+venezuela,9026588,22,,1,1.0,0.0,9789,t,f,f,,Amir Buelvas,<b>Amir Buelvas</b> - 22' <br>Goal,(22'),Shot by Amir Buelvas,1
247609,2008,primera+división+de+venezuela,9026921,69,,2,1.0,0.0,9789,t,f,f,,Wuiswell Isea,<b>Wuiswell Isea</b> - 69' <br>Goal,(69'),Shot by Wuiswell Isea,1
247609,2008,primera+división+de+venezuela,9026965,82,,2,0.0,1.0,4810,t,f,f,,Eduardo Ernesto Centeno,<b>Eduardo Ernesto Centeno</b> - 82' <br>Goal,(82'),Shot by Eduardo Ernesto Centeno,1
247610,2008,primera+división+de+venezuela,9023162,2,,1,1.0,0.0,8203,t,f,f,,Jes&#250;s Marquez,<b>Jes&#250;s Marquez</b> - 2' <br>Goal,(2'),Shot by JesÃºs Marquez,1
247610,2008,primera+división+de+venezuela,9023163,65,,2,0.0,1.0,6036,t,f,f,,Heatklif Castillo,<b>Heatklif Castillo</b> - 65' <br>Goal,(65'),Shot by Heatklif Castillo,1
247611,2008,primera+división+de+venezuela,9026590,4,,1,1.0,0.0,6038,t,f,f,,Jes&#250;s &#193;lvarez,<b>Jes&#250;s &#193;lvarez</b> - 4' <br>Goal,(4'),Shot by JesÃºs Ãlvarez,1
247611,2008,primera+división+de+venezuela,9026591,12,,1,1.0,0.0,6038,t,f,f,,Dubier Riascos,<b>Dubier Riascos</b> - 12' <br>Goal,(12'),Shot by Dubier Riascos,1
247611,2008,primera+división+de+venezuela,9026918,51,,2,1.0,0.0,6038,t,f,f,,Dubier Riascos,<b>Dubier Riascos</b> - 51' <br>Goal,(51'),Shot by Dubier Riascos,1
247611,2008,primera+división+de+venezuela,9026919,72,,2,0.0,1.0,6762,t,f,f,,Franklin D&#237;az,<b>Franklin D&#237;az</b> - 72' <br>Goal,(72'),Shot by Franklin DÃ­az,1
247611,2008,primera+división+de+venezuela,9026920,79,,2,1.0,0.0,6038,t,f,f,,Orangel Carrero,<b>Orangel Carrero</b> - 79' <br>Goal,(79'),Shot by Orangel Carrero,1
247613,2008,primera+división+de+venezuela,9040773,6,,1,1.0,0.0,6040,t,f,f,,Daniel Arismendi,<b>Daniel Arismendi</b> - 6' <br>Goal,(6'),Shot by Daniel Arismendi,1
247613,2008,primera+división+de+venezuela,9040774,21,,1,1.0,0.0,6040,t,f,f,,Deivis Barone,<b>Deivis Barone</b> - 21' <br>Goal,(21'),Shot by Deivis Barone,1
247613,2008,primera+división+de+venezuela,9040809,44,,1,1.0,0.0,6040,t,f,f,,Daniel Arismendi,<b>Daniel Arismendi</b> - 44' <br>Goal,(44'),Shot by Daniel Arismendi,1
247614,2008,primera+división+de+venezuela,9040876,69,,2,0.0,1.0,4818,t,f,f,,Habynson Escobar,<b>Habynson Escobar</b> - 69' <br>Goal,(69'),Shot by Habynson Escobar,1
247614,2008,primera+división+de+venezuela,9040877,75,,2,1.0,0.0,6041,t,f,f,,Armando Maita,<b>Armando Maita</b> - 75' <br>Penalty - Scored,(75' PEN),Shot by Armando Maita,1
247615,2008,primera+división+de+venezuela,9040878,53,,2,0.0,1.0,6037,t,f,f,,Rodrigo Prieto,<b>Rodrigo Prieto</b> - 53' <br>Goal,(53'),Shot by Rodrigo Prieto,1
247615,2008,primera+división+de+venezuela,9040922,85,,2,0.0,1.0,6037,t,f,f,,Jaime Salazar,<b>Jaime Salazar</b> - 85' <br>Penalty - Scored,(85' PEN),Shot by Jaime Salazar,1
247616,2008,primera+división+de+venezuela,9073769,56,,2,1.0,0.0,6763,t,f,f,,Rodrigo G&#243;mez,<b>Rodrigo G&#243;mez</b> - 56' <br>Goal,(56'),Shot by Rodrigo GÃ³mez,1
247616,2008,primera+división+de+venezuela,9073966,67,,2,1.0,0.0,6763,t,f,f,,Orlando Cordero,<b>Orlando Cordero</b> - 67' <br>Goal,(67'),Shot by Orlando Cordero,1
247617,2008,primera+división+de+venezuela,9040911,38,,1,1.0,0.0,7915,t,t,f,,Charly Velasco,<b>Charly Velasco</b> - 38' <br>Own Goal,(38' OG),Shot by Charly Velasco,1
247618,2008,primera+división+de+venezuela,9040847,5,,1,1.0,0.0,7920,t,f,f,,Aquiles David Ocanto,<b>Aquiles David Ocanto</b> - 5' <br>Goal,(5'),Shot by Aquiles David Ocanto,1
247618,2008,primera+división+de+venezuela,9040848,17,,1,0.0,1.0,6038,t,f,f,,Ruberth Mor&#225;n,<b>Ruberth Mor&#225;n</b> - 17' <br>Goal,(17'),Shot by Ruberth MorÃ¡n,1
247618,2008,primera+división+de+venezuela,9040849,35,,1,0.0,1.0,6038,t,f,f,,Dubier Riascos,<b>Dubier Riascos</b> - 35' <br>Goal,(35'),Shot by Dubier Riascos,1
247618,2008,primera+división+de+venezuela,9040879,53,,2,0.0,1.0,6038,t,f,f,,Dubier Riascos,<b>Dubier Riascos</b> - 53' <br>Goal,(53'),Shot by Dubier Riascos,1
247619,2008,primera+división+de+venezuela,9040599,74,,2,1.0,0.0,6762,t,f,f,,Jonathan Parr,<b>Jonathan Parr</b> - 74' <br>Goal,(74'),Shot by Jonathan Parr,1
247620,2008,primera+división+de+venezuela,9073967,30,,1,0.0,1.0,9789,t,f,f,,Eder Hern&#225;ndez,<b>Eder Hern&#225;ndez</b> - 30' <br>Goal,(30'),Shot by Eder HernÃ¡ndez,1
247620,2008,primera+división+de+venezuela,9074048,85,,2,1.0,0.0,6036,t,f,f,,David de Sousa,<b>David de Sousa</b> - 85' <br>Goal,(85'),Shot by David de Sousa,1
247621,2008,primera+división+de+venezuela,9040775,25,,1,1.0,0.0,4810,t,f,f,,Julian Hernando D&#237;az,<b>Julian Hernando D&#237;az</b> - 25' <br>Goal,(25'),Shot by Julian Hernando DÃ­az,1
247621,2008,primera+división+de+venezuela,9040850,41,,1,0.0,1.0,4811,t,f,f,,Oswaldo Vizcarrondo,<b>Oswaldo Vizcarrondo</b> - 41' <br>Goal,(41'),Shot by Oswaldo Vizcarrondo,1
247621,2008,primera+división+de+venezuela,9040851,48,,2,0.0,1.0,4811,t,f,f,,Emilio Renteria,<b>Emilio Renteria</b> - 48' <br>Goal,(48'),Shot by Emilio Renteria,1
247622,2008,primera+división+de+venezuela,9123723,25,,1,1.0,0.0,7919,t,f,f,,Richard Blanco,<b>Richard Blanco</b> - 25' <br>Goal,(25'),Shot by Richard Blanco,1
247622,2008,primera+división+de+venezuela,9123724,31,,1,0.0,1.0,7919,t,t,f,,Elkin Amador,<b>Elkin Amador</b> - 31' <br>Own Goal,(31' OG),Shot by Elkin Amador,1
247623,2008,primera+división+de+venezuela,9132447,29,,1,1.0,0.0,6037,t,f,f,,Carlos Garc&#237;a,<b>Carlos Garc&#237;a</b> - 29' <br>Goal,(29'),Shot by Carlos GarcÃ­a,1
247623,2008,primera+división+de+venezuela,9132448,41,,1,0.0,1.0,6041,t,f,f,,Roberto Bolivar,<b>Roberto Bolivar</b> - 41' <br>Goal,(41'),Shot by Roberto Bolivar,1
247623,2008,primera+división+de+venezuela,9132635,76,,2,1.0,0.0,6037,t,f,f,,Jorge Giraldo,<b>Jorge Giraldo</b> - 76' <br>Goal,(76'),Shot by Jorge Giraldo,1
247624,2008,primera+división+de+venezuela,9133000,82,,2,0.0,1.0,6040,t,f,f,,Daniel Arismendi,<b>Daniel Arismendi</b> - 82' <br>Goal,(82'),Shot by Daniel Arismendi,1
247625,2008,primera+división+de+venezuela,9132444,9,,1,1.0,0.0,9788,t,f,f,,Leandro Vargas,<b>Leandro Vargas</b> - 9' <br>Goal,(9'),Shot by Leandro Vargas,1
247625,2008,primera+división+de+venezuela,9132445,35,,1,0.0,1.0,7921,t,f,f,,Evelio Hern&#225;ndez,<b>Evelio Hern&#225;ndez</b> - 35' <br>Goal,(35'),Shot by Evelio HernÃ¡ndez,1
247625,2008,primera+división+de+venezuela,9132446,42,,1,0.0,1.0,7921,t,f,f,,Cristian C&#225;sseres,<b>Cristian C&#225;sseres</b> - 42' <br>Goal,(42'),Shot by Cristian CÃ¡sseres,1
247625,2008,primera+división+de+venezuela,9132705,75,,2,0.0,1.0,7921,t,f,f,,Cristian C&#225;sseres,<b>Cristian C&#225;sseres</b> - 75' <br>Penalty - Scored,(75' PEN),Shot by Cristian CÃ¡sseres,1
247626,2008,primera+división+de+venezuela,9132450,4,,1,1.0,0.0,6763,t,f,f,,Giovanni P&#233;rez,<b>Giovanni P&#233;rez</b> - 4' <br>Goal,(4'),Shot by Giovanni PÃ©rez,1
247626,2008,primera+división+de+venezuela,9132636,56,,2,1.0,0.0,6763,t,f,f,,Oswaldo Jos&#233; Chaurant,<b>Oswaldo Jos&#233; Chaurant</b> - 56' <br>Goal,(56'),Shot by Oswaldo JosÃ© Chaurant,1
247626,2008,primera+división+de+venezuela,9132637,84,,2,1.0,0.0,6763,t,f,f,,Rub&#233;n Arocha,<b>Rub&#233;n Arocha</b> - 84' <br>Goal,(84'),Shot by RubÃ©n Arocha,1
247627,2008,primera+división+de+venezuela,9124444,1,,1,1.0,0.0,4811,t,f,f,,Rafael Castell&#237;n,<b>Rafael Castell&#237;n</b> - 1' <br>Goal,(1'),Shot by Rafael CastellÃ­n,1
247627,2008,primera+división+de+venezuela,9124496,53,,2,0.0,1.0,6036,t,f,f,,Pablo P&#233;rez,<b>Pablo P&#233;rez</b> - 53' <br>Goal,(53'),Shot by Pablo PÃ©rez,1
247627,2008,primera+división+de+venezuela,9124445,81,,2,1.0,0.0,4811,t,f,f,,Jos&#233; Manuel Rey,<b>Jos&#233; Manuel Rey</b> - 81' <br>Goal,(81'),Shot by JosÃ© Manuel Rey,1
247628,2008,primera+división+de+venezuela,9133238,45,,1,1.0,0.0,9789,t,f,f,,Juan Jos&#233; Fuenmayor,<b>Juan Jos&#233; Fuenmayor</b> - 45' <br>Goal,(45'),Shot by Juan JosÃ© Fuenmayor,1
247628,2008,primera+división+de+venezuela,9133239,57,,2,1.0,0.0,9789,t,f,f,,Reiner Par&#225;ez,<b>Reiner Par&#225;ez</b> - 57' <br>Goal,(57'),Shot by Reiner ParÃ¡ez,1
247628,2008,primera+división+de+venezuela,9133243,77,,2,0.0,1.0,6762,t,f,f,,Franklin D&#237;az,<b>Franklin D&#237;az</b> - 77' <br>Goal,(77'),Shot by Franklin DÃ­az,1
247628,2008,primera+división+de+venezuela,9133244,84,,2,1.0,0.0,9789,t,f,f,,Pedro Fern&#225;ndez,<b>Pedro Fern&#225;ndez</b> - 84' <br>Goal,(84'),Shot by Pedro FernÃ¡ndez,1
247629,2008,primera+división+de+venezuela,9132849,21,,1,1.0,0.0,8203,t,f,f,,Alexander Rond&#243;n,<b>Alexander Rond&#243;n</b> - 21' <br>Goal,(21'),Shot by Alexander RondÃ³n,1
247629,2008,primera+división+de+venezuela,9132897,39,,1,0.0,1.0,7920,t,f,f,,Aquiles David Ocanto,<b>Aquiles David Ocanto</b> - 39' <br>Goal,(39'),Shot by Aquiles David Ocanto,1
247629,2008,primera+división+de+venezuela,9132960,62,,2,1.0,0.0,8203,t,f,f,,David L&#243;pez,<b>David L&#243;pez</b> - 62' <br>Goal,(62'),Shot by David LÃ³pez,1
247629,2008,primera+división+de+venezuela,9133014,88,,2,1.0,0.0,8203,t,f,f,,Alexander Rond&#243;n,<b>Alexander Rond&#243;n</b> - 88' <br>Goal,(88'),Shot by Alexander RondÃ³n,1
247630,2008,primera+división+de+venezuela,9124616,71,,2,0.0,1.0,7915,t,f,f,,Lu&#237;s Garc&#237;a,<b>Lu&#237;s Garc&#237;a</b> - 71' <br>Goal,(71'),Shot by LuÃ­s GarcÃ­a,1
247631,2008,primera+división+de+venezuela,9180008,80,,2,1.0,0.0,7921,t,f,f,,Luis Martinez,<b>Luis Martinez</b> - 80' <br>Goal,(80'),Shot by Luis Martinez,1
247632,2008,primera+división+de+venezuela,9180067,10,,1,1.0,0.0,6040,t,f,f,,Daniel Arismendi,<b>Daniel Arismendi</b> - 10' <br>Goal,(10'),Shot by Daniel Arismendi,1
247632,2008,primera+división+de+venezuela,9180141,27,,1,0.0,1.0,6037,t,f,f,,Rodrigo Prieto,<b>Rodrigo Prieto</b> - 27' <br>Goal,(27'),Shot by Rodrigo Prieto,1
247632,2008,primera+división+de+venezuela,9180387,70,,2,1.0,0.0,6040,t,f,f,,Daniel Arismendi,<b>Daniel Arismendi</b> - 70' <br>Goal,(70'),Shot by Daniel Arismendi,1
247633,2008,primera+división+de+venezuela,9179670,40,,1,1.0,0.0,6041,t,f,f,,Armando Maita,<b>Armando Maita</b> - 40' <br>Penalty - Scored,(40' PEN),Shot by Armando Maita,1
247633,2008,primera+división+de+venezuela,9180011,80,,2,1.0,0.0,6041,t,f,f,,Jonathan Rios,<b>Jonathan Rios</b> - 80' <br>Goal,(80'),Shot by Jonathan Rios,1
247634,2008,primera+división+de+venezuela,9179116,20,,1,0.0,1.0,6763,t,f,f,,Cley Marques,<b>Cley Marques</b> - 20' <br>Goal,(20'),Shot by Cley Marques,1
247634,2008,primera+división+de+venezuela,9179117,33,,1,1.0,0.0,7918,t,f,f,,Willinton Renter&#237;a,<b>Willinton Renter&#237;a</b> - 33' <br>Goal,(33'),Shot by Willinton RenterÃ­a,1
247634,2008,primera+división+de+venezuela,9179413,49,,2,0.0,1.0,6763,t,f,f,,Oswaldo Jos&#233; Chaurant,<b>Oswaldo Jos&#233; Chaurant</b> - 49' <br>Goal,(49'),Shot by Oswaldo JosÃ© Chaurant,1
247634,2008,primera+división+de+venezuela,9179663,85,,2,1.0,0.0,7918,t,f,f,,Andr&#233;s Buelvas,<b>Andr&#233;s Buelvas</b> - 85' <br>Goal,(85'),Shot by AndrÃ©s Buelvas,1
247635,2008,primera+división+de+venezuela,9179673,43,,1,0.0,1.0,6038,t,f,f,,Anyelo Rodr&#237;guez,<b>Anyelo Rodr&#237;guez</b> - 43' <br>Goal,(43'),Shot by Anyelo RodrÃ­guez,1
247635,2008,primera+división+de+venezuela,9180013,51,,2,1.0,0.0,9788,t,f,f,,Leandro Vargas,<b>Leandro Vargas</b> - 51' <br>Goal,(51'),Shot by Leandro Vargas,1
