495793,2017,primera+division+c+de+argentina,17697,000000,Defensores Unidos,10046,000099,Cañuelas
495794,2017,primera+division+c+de+argentina,17693,000000,Argentino Quilmes,10152,000099,Deportivo Armenio
495796,2017,primera+division+c+de+argentina,10105,000000,Ituzaingó,10061,000099,El Porvenir
495797,2017,primera+division+c+de+argentina,10109,000000,Midland,10054,000099,Excursionistas
495798,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,17696,C60000,Justo José Urquiza
495799,2017,primera+division+c+de+argentina,17703,000000,Club Sportivo Italiano,6499,000099,Luján
495804,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,10148,000099,Central Córdoba de Rosario
495808,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,10103,000099,Dock Sud
495809,2017,primera+division+c+de+argentina,6499,000000,Luján,10105,000099,Ituzaingó
495811,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,10109,000099,Midland
495812,2017,primera+division+c+de+argentina,10109,000000,Midland,17349,000099,Berazategui
495813,2017,primera+division+c+de+argentina,17694,000000,Defensores Cambaceres,10046,000099,Cañuelas
495815,2017,primera+division+c+de+argentina,17708,000000,Leandro Nicéforo Alem,10152,000099,Deportivo Armenio
495816,2017,primera+division+c+de+argentina,17697,000000,Defensores Unidos,10061,000099,El Porvenir
495819,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,6499,000099,Luján
495820,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,17704,C60000,Merlo
495822,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,17693,C60000,Argentino Quilmes
495824,2017,primera+division+c+de+argentina,17703,000000,Club Sportivo Italiano,10148,000099,Central Córdoba de Rosario
495826,2017,primera+division+c+de+argentina,6499,000000,Luján,17697,C60000,Defensores Unidos
495827,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,17695,C60000,Deportivo Laferrere
495828,2017,primera+division+c+de+argentina,10054,000000,Excursionistas,10103,000099,Dock Sud
495830,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,10109,000099,Midland
495833,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,10046,000099,Cañuelas
495835,2017,primera+division+c+de+argentina,17692,000000,San Martín Burzaco,10152,000099,Deportivo Armenio
495836,2017,primera+division+c+de+argentina,17694,000000,Defensores Cambaceres,10061,000099,El Porvenir
495838,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,10105,000099,Ituzaingó
495840,2017,primera+division+c+de+argentina,10109,000000,Midland,6499,000099,Luján
495842,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,17693,C60000,Argentino Quilmes
495843,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,17706,C60000,Barracas Bolívar
495844,2017,primera+division+c+de+argentina,6499,000000,Luján,17694,C60000,Defensores Cambaceres
495847,2017,primera+division+c+de+argentina,17349,000000,Berazategui,10103,000099,Dock Sud
495848,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,17696,C60000,Justo José Urquiza
495849,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,17708,C60000,Leandro Nicéforo Alem
495850,2017,primera+division+c+de+argentina,17703,000000,Club Sportivo Italiano,10109,000099,Midland
495853,2017,primera+division+c+de+argentina,17695,000000,Deportivo Laferrere,10046,000099,Cañuelas
495854,2017,primera+division+c+de+argentina,17697,000000,Defensores Unidos,10148,000099,Central Córdoba de Rosario
495856,2017,primera+division+c+de+argentina,17706,000000,Barracas Bolívar,10152,000099,Deportivo Armenio
495857,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,10061,000099,El Porvenir
495859,2017,primera+division+c+de+argentina,10109,000000,Midland,10105,000099,Ituzaingó
495860,2017,primera+division+c+de+argentina,17693,000000,Argentino Quilmes,6499,000099,Luján
495865,2017,primera+division+c+de+argentina,17704,000000,Merlo,10152,000099,Deportivo Armenio
495867,2017,primera+division+c+de+argentina,6499,000000,Luján,10103,000099,Dock Sud
495869,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,17708,C60000,Leandro Nicéforo Alem
495870,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,10109,000099,Midland
495871,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,17692,C60000,San Martín Burzaco
495873,2017,primera+division+c+de+argentina,17696,000000,Justo José Urquiza,10046,000099,Cañuelas
495874,2017,primera+division+c+de+argentina,17694,000000,Defensores Cambaceres,10148,000099,Central Córdoba de Rosario
495875,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,17703,C60000,Club Sportivo Italiano
495876,2017,primera+division+c+de+argentina,10109,000000,Midland,17697,C60000,Defensores Unidos
495877,2017,primera+division+c+de+argentina,17695,000000,Deportivo Laferrere,10061,000099,El Porvenir
495878,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,10054,000099,Excursionistas
495880,2017,primera+division+c+de+argentina,17708,000000,Leandro Nicéforo Alem,6499,000099,Luján
495882,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,17693,C60000,Argentino Quilmes
495883,2017,primera+division+c+de+argentina,10109,000000,Midland,17706,C60000,Barracas Bolívar
495885,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,10152,000099,Deportivo Armenio
495886,2017,primera+division+c+de+argentina,6499,000000,Luján,17695,C60000,Deportivo Laferrere
495887,2017,primera+division+c+de+argentina,10105,000000,Ituzaingó,10103,000099,Dock Sud
495891,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,17692,C60000,San Martín Burzaco
495893,2017,primera+division+c+de+argentina,10109,000000,Midland,17694,C60000,Defensores Cambaceres
495894,2017,primera+division+c+de+argentina,17349,000000,Berazategui,10152,000099,Deportivo Armenio
495896,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,10103,000099,Dock Sud
495898,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,17696,C60000,Justo José Urquiza
495900,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,17704,C60000,Merlo
495901,2017,primera+division+c+de+argentina,6499,000000,Luján,17692,C60000,San Martín Burzaco
495904,2017,primera+division+c+de+argentina,10054,000000,Excursionistas,10046,000099,Cañuelas
495905,2017,primera+division+c+de+argentina,17708,000000,Leandro Nicéforo Alem,10148,000099,Central Córdoba de Rosario
495907,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,17697,C60000,Defensores Unidos
495908,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,10061,000099,El Porvenir
495910,2017,primera+division+c+de+argentina,17696,000000,Justo José Urquiza,6499,000099,Luján
495911,2017,primera+division+c+de+argentina,17693,000000,Argentino Quilmes,10109,000099,Midland
495913,2017,primera+division+c+de+argentina,17706,000000,Barracas Bolívar,10046,000099,Cañuelas
495914,2017,primera+division+c+de+argentina,6499,000000,Luján,10152,000099,Deportivo Armenio
495915,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,17695,C60000,Deportivo Laferrere
495916,2017,primera+division+c+de+argentina,10109,000000,Midland,10103,000099,Dock Sud
495920,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,17704,C60000,Merlo
495923,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,17349,000099,Berazategui
495924,2017,primera+division+c+de+argentina,17692,000000,San Martín Burzaco,10148,000099,Central Córdoba de Rosario
495925,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,17703,C60000,Club Sportivo Italiano
495926,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,17694,C60000,Defensores Cambaceres
495928,2017,primera+division+c+de+argentina,10054,000000,Excursionistas,10061,000099,El Porvenir
495930,2017,primera+division+c+de+argentina,17704,000000,Merlo,6499,000099,Luján
495931,2017,primera+division+c+de+argentina,17708,000000,Leandro Nicéforo Alem,10109,000099,Midland
495933,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,10046,000099,Cañuelas
495934,2017,primera+division+c+de+argentina,10105,000000,Ituzaingó,10152,000099,Deportivo Armenio
495935,2017,primera+division+c+de+argentina,10109,000000,Midland,17695,C60000,Deportivo Laferrere
495936,2017,primera+division+c+de+argentina,17693,000000,Argentino Quilmes,10103,000099,Dock Sud
495937,2017,primera+division+c+de+argentina,6499,000000,Luján,10054,000099,Excursionistas
495938,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,17696,C60000,Justo José Urquiza
495943,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,17706,C60000,Barracas Bolívar
495944,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,10148,000099,Central Córdoba de Rosario
495948,2017,primera+division+c+de+argentina,17349,000000,Berazategui,10061,000099,El Porvenir
495950,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,6499,000099,Luján
495951,2017,primera+division+c+de+argentina,17692,000000,San Martín Burzaco,10109,000099,Midland
495952,2017,primera+division+c+de+argentina,6499,000000,Luján,17349,000099,Berazategui
495953,2017,primera+division+c+de+argentina,17703,000000,Club Sportivo Italiano,10046,000099,Cañuelas
495954,2017,primera+division+c+de+argentina,17697,000000,Defensores Unidos,10152,000099,Deportivo Armenio
495956,2017,primera+division+c+de+argentina,17706,000000,Barracas Bolívar,10061,000099,El Porvenir
495958,2017,primera+division+c+de+argentina,10109,000000,Midland,17696,C60000,Justo José Urquiza
495959,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,17708,C60000,Leandro Nicéforo Alem
495960,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,17704,C60000,Merlo
495964,2017,primera+division+c+de+argentina,10054,000000,Excursionistas,10148,000099,Central Córdoba de Rosario
495968,2017,primera+division+c+de+argentina,17695,000000,Deportivo Laferrere,10103,000099,Dock Sud
495969,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,10105,000099,Ituzaingó
495970,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,6499,000099,Luján
495971,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,10109,000099,Midland
495973,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,10046,000099,Cañuelas
495974,2017,primera+division+c+de+argentina,17694,000000,Defensores Cambaceres,10152,000099,Deportivo Armenio
495976,2017,primera+division+c+de+argentina,17703,000000,Club Sportivo Italiano,10061,000099,El Porvenir
495979,2017,primera+division+c+de+argentina,17706,000000,Barracas Bolívar,6499,000099,Luján
495980,2017,primera+division+c+de+argentina,10109,000000,Midland,17704,C60000,Merlo
495981,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,17692,C60000,San Martín Burzaco
495982,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,17693,C60000,Argentino Quilmes
495984,2017,primera+division+c+de+argentina,17349,000000,Berazategui,10148,000099,Central Córdoba de Rosario
495985,2017,primera+division+c+de+argentina,6499,000000,Luján,17703,C60000,Club Sportivo Italiano
495987,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,17697,C60000,Defensores Unidos
495988,2017,primera+division+c+de+argentina,17696,000000,Justo José Urquiza,10103,000099,Dock Sud
495989,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,10105,000099,Ituzaingó
495991,2017,primera+division+c+de+argentina,10054,000000,Excursionistas,10109,000099,Midland
495993,2017,primera+division+c+de+argentina,10109,000000,Midland,10046,000099,Cañuelas
495995,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,10152,000099,Deportivo Armenio
495996,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,10061,000099,El Porvenir
495999,2017,primera+division+c+de+argentina,10105,000000,Ituzaingó,6499,000099,Luján
496004,2017,primera+division+c+de+argentina,6499,000000,Luján,10148,000099,Central Córdoba de Rosario
496005,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,17694,C60000,Defensores Cambaceres
496006,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,17697,C60000,Defensores Unidos
496008,2017,primera+division+c+de+argentina,17704,000000,Merlo,10103,000099,Dock Sud
496010,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,17708,C60000,Leandro Nicéforo Alem
496011,2017,primera+division+c+de+argentina,17349,000000,Berazategui,10109,000099,Midland
496013,2017,primera+division+c+de+argentina,17693,000000,Argentino Quilmes,10046,000099,Cañuelas
496014,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,17703,C60000,Club Sportivo Italiano
496015,2017,primera+division+c+de+argentina,17695,000000,Deportivo Laferrere,10152,000099,Deportivo Armenio
496016,2017,primera+division+c+de+argentina,10109,000000,Midland,10061,000099,El Porvenir
496017,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,10054,000099,Excursionistas
496020,2017,primera+division+c+de+argentina,17697,000000,Defensores Unidos,6499,000099,Luján
496024,2017,primera+division+c+de+argentina,10105,000000,Ituzaingó,10148,000099,Central Córdoba de Rosario
496025,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,17694,C60000,Defensores Cambaceres
496028,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,10103,000099,Dock Sud
496030,2017,primera+division+c+de+argentina,6499,000000,Luján,10109,000099,Midland
496031,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,17692,C60000,San Martín Burzaco
496032,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,17349,000099,Berazategui
496033,2017,primera+division+c+de+argentina,17708,000000,Leandro Nicéforo Alem,10046,000099,Cañuelas
496034,2017,primera+division+c+de+argentina,17706,000000,Barracas Bolívar,10148,000099,Central Córdoba de Rosario
496035,2017,primera+division+c+de+argentina,10109,000000,Midland,17703,C60000,Club Sportivo Italiano
496036,2017,primera+division+c+de+argentina,17696,000000,Justo José Urquiza,10152,000099,Deportivo Armenio
496037,2017,primera+division+c+de+argentina,17693,000000,Argentino Quilmes,10061,000099,El Porvenir
496040,2017,primera+division+c+de+argentina,17694,000000,Defensores Cambaceres,6499,000099,Luján
496042,2017,primera+division+c+de+argentina,6499,000000,Luján,17693,C60000,Argentino Quilmes
496043,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,17706,C60000,Barracas Bolívar
496045,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,17697,C60000,Defensores Unidos
496046,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,17695,C60000,Deportivo Laferrere
496047,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,10103,000099,Dock Sud
496050,2017,primera+division+c+de+argentina,10105,000000,Ituzaingó,10109,000099,Midland
496053,2017,primera+division+c+de+argentina,17692,000000,San Martín Burzaco,10046,000099,Cañuelas
496054,2017,primera+division+c+de+argentina,10109,000000,Midland,10148,000099,Central Córdoba de Rosario
496057,2017,primera+division+c+de+argentina,17708,000000,Leandro Nicéforo Alem,10061,000099,El Porvenir
496060,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,6499,000099,Luján
496061,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,17704,C60000,Merlo
496064,2017,primera+division+c+de+argentina,10148,000000,Central Córdoba de Rosario,17694,C60000,Defensores Cambaceres
496065,2017,primera+division+c+de+argentina,10054,000000,Excursionistas,10152,000099,Deportivo Armenio
496066,2017,primera+division+c+de+argentina,10061,000000,El Porvenir,17695,C60000,Deportivo Laferrere
496067,2017,primera+division+c+de+argentina,17703,000000,Club Sportivo Italiano,10103,000099,Dock Sud
496068,2017,primera+division+c+de+argentina,10046,000000,Cañuelas,17696,C60000,Justo José Urquiza
496069,2017,primera+division+c+de+argentina,6499,000000,Luján,17708,C60000,Leandro Nicéforo Alem
496070,2017,primera+division+c+de+argentina,17697,000000,Defensores Unidos,10109,000099,Midland
496072,2017,primera+division+c+de+argentina,17706,000000,Barracas Bolívar,10109,000099,Midland
496073,2017,primera+division+c+de+argentina,10152,000000,Deportivo Armenio,10046,000099,Cañuelas
496074,2017,primera+division+c+de+argentina,10103,000000,Dock Sud,10105,000099,Ituzaingó
496075,2017,primera+division+c+de+argentina,17695,000000,Deportivo Laferrere,6499,000099,Luján
496077,2017,primera+division+c+de+argentina,17693,000000,Argentino Quilmes,10148,000099,Central Córdoba de Rosario
496079,2017,primera+division+c+de+argentina,17692,000000,San Martín Burzaco,10061,000099,El Porvenir
