18092,73913,2,"",1,0.0,1.0,364,t,f,f,"",Gary McAllister,<b>Gary McAllister</b> - 2' <br>Penalty - Scored,(2' PEN),Shot by Gary McAllister,7940,21,0.0,1.0,Gary McAllister,<b>Gary McAllister</b><br>Penalty - Scored,Penalty - Scored
18126,75968,15,"",1,0.0,1.0,358,t,f,f,"",Kevin Nolan,<b>Kevin Nolan</b> - 15' <br>Goal,(15'),Shot by Kevin Nolan,7902,15,0.0,1.0,Kevin Nolan,<b>Kevin Nolan</b><br>Goal,Goal
18126,75969,33,"",1,0.0,1.0,358,t,f,f,"",Michael Ricketts,<b>Michael Ricketts</b> - 33' <br>Goal,(33'),Shot by Michael Ricketts,7904,17,0.0,1.0,Michael Ricketts,<b>Michael Ricketts</b><br>Goal,Goal
18126,75970,41,"",1,0.0,1.0,358,t,f,f,"",Kevin Nolan,<b>Kevin Nolan</b> - 41' <br>Goal,(41'),Shot by Kevin Nolan,7902,15,0.0,1.0,Kevin Nolan,<b>Kevin Nolan</b><br>Goal,Goal
18126,75971,45,"",1,0.0,1.0,358,t,f,f,"",Per Frandsen,<b>Per Frandsen</b> - 45' <br>Goal,(45'),Shot by Per Frandsen,7927,8,0.0,1.0,Per Frandsen,<b>Per Frandsen</b><br>Goal,Goal
18126,75972,83,"",2,0.0,1.0,358,t,f,f,"",Per Frandsen,<b>Per Frandsen</b> - 83' <br>Goal,(83'),Shot by Per Frandsen,7927,8,0.0,1.0,Per Frandsen,<b>Per Frandsen</b><br>Goal,Goal
18127,75941,18,"",1,1.0,0.0,364,t,f,f,"",Michael Owen,<b>Michael Owen</b> - 18' <br>Goal,(18'),Shot by Michael Owen,7930,10,1.0,0.0,Michael Owen,<b>Michael Owen</b><br>Goal,Goal
18127,75942,30,"",1,0.0,1.0,371,t,f,f,"",Paolo Di Canio,<b>Paolo Di Canio</b> - 30' <br>Penalty - Scored,(30' PEN),Shot by Paolo Di Canio,7961,10,0.0,1.0,Paolo Di Canio,<b>Paolo Di Canio</b><br>Penalty - Scored,Penalty - Scored
18127,75943,77,"",2,1.0,0.0,364,t,f,f,"",Michael Owen,<b>Michael Owen</b> - 77' <br>Goal,(77'),Shot by Michael Owen,7930,10,1.0,0.0,Michael Owen,<b>Michael Owen</b><br>Goal,Goal
18128,75906,43,"",1,0.0,1.0,359,t,f,f,"",Thierry Henry,<b>Thierry Henry</b> - 43' <br>Goal,(43'),Shot by Thierry Henry,8039,14,0.0,1.0,Thierry Henry,<b>Thierry Henry</b><br>Goal,Goal
18128,75907,87,"",2,0.0,1.0,359,t,f,f,"",Robert Pires,<b>Robert Pires</b> - 87' <br>Penalty - Scored,(87' PEN),Shot by Robert Pires,8062,7,0.0,1.0,Robert Pires,<b>Robert Pires</b><br>Penalty - Scored,Penalty - Scored
18128,75908,88,"",2,0.0,1.0,359,t,f,f,"",Dennis Bergkamp,<b>Dennis Bergkamp</b> - 88' <br>Goal,(88'),Shot by Dennis Bergkamp,8035,10,0.0,1.0,Dennis Bergkamp,<b>Dennis Bergkamp</b><br>Goal,Goal
18128,75909,90,"",2,0.0,1.0,359,t,f,f,"",Dennis Bergkamp,<b>Dennis Bergkamp</b> - 90' <br>Goal,(90'),Shot by Dennis Bergkamp,8035,10,0.0,1.0,Dennis Bergkamp,<b>Dennis Bergkamp</b><br>Goal,Goal
18129,75923,38,"",1,1.0,0.0,366,t,f,f,"",Kevin Phillips,<b>Kevin Phillips</b> - 38' <br>Penalty - Scored,(38' PEN),Shot by Kevin Phillips,8068,10,1.0,0.0,Kevin Phillips,<b>Kevin Phillips</b><br>Penalty - Scored,Penalty - Scored
18199,76321,8,"",1,1.0,0.0,363,t,f,f,"",Boudewijn Zenden,<b>Boudewijn Zenden</b> - 8' <br>Goal,(8'),Shot by Boudewijn Zenden,8918,11,1.0,0.0,Boudewijn Zenden,<b>Boudewijn Zenden</b><br>Goal,Goal
18199,76322,77,"",2,0.0,1.0,361,t,f,f,"",Clarence Acuna,<b>Clarence Acuna</b> - 77' <br>Goal,(77'),Shot by Clarence Acuna,8974,6,0.0,1.0,Clarence Acuna,<b>Clarence Acuna</b><br>Goal,Goal
18200,76351,4,"",1,0.0,1.0,370,t,f,f,"",Louis Saha,<b>Louis Saha</b> - 4' <br>Goal,(4'),Shot by Louis Saha,8892,20,0.0,1.0,Louis Saha,<b>Louis Saha</b><br>Goal,Goal
18200,76352,35,"",1,1.0,0.0,360,t,f,f,"",David Beckham,<b>David Beckham</b> - 35' <br>Goal,(35'),Shot by David Beckham,8880,7,1.0,0.0,David Beckham,<b>David Beckham</b><br>Goal,Goal
18200,76353,48,"",2,0.0,1.0,370,t,f,f,"",Louis Saha,<b>Louis Saha</b> - 48' <br>Goal,(48'),Shot by Louis Saha,8892,20,0.0,1.0,Louis Saha,<b>Louis Saha</b><br>Goal,Goal
18200,76354,51,"",2,1.0,0.0,360,t,f,f,"",Ruud van Nistelrooy,<b>Ruud van Nistelrooy</b> - 51' <br>Goal,(51'),Shot by Ruud van Nistelrooy,8852,10,1.0,0.0,Ruud van Nistelrooy,<b>Ruud van Nistelrooy</b><br>Goal,Goal
18200,76355,53,"",2,1.0,0.0,360,t,f,f,"",Ruud van Nistelrooy,<b>Ruud van Nistelrooy</b> - 53' <br>Goal,(53'),Shot by Ruud van Nistelrooy,8852,10,1.0,0.0,Ruud van Nistelrooy,<b>Ruud van Nistelrooy</b><br>Goal,Goal
18205,76480,45,"",1,0.0,1.0,367,t,f,f,"",Darren Anderton,<b>Darren Anderton</b> - 45' <br>Goal,(45'),Shot by Darren Anderton,8169,7,0.0,1.0,Darren Anderton,<b>Darren Anderton</b><br>Goal,Goal
18205,76481,65,"",2,1.0,0.0,368,t,f,f,"",Duncan Ferguson,<b>Duncan Ferguson</b> - 65' <br>Penalty - Scored,(65' PEN),Shot by Duncan Ferguson,7714,10,1.0,0.0,Duncan Ferguson,<b>Duncan Ferguson</b><br>Penalty - Scored,Penalty - Scored
18248,77282,39,"",1,1.0,0.0,358,t,f,f,"",Michael Ricketts,<b>Michael Ricketts</b> - 39' <br>Goal,(39'),Shot by Michael Ricketts,7904,17,1.0,0.0,Michael Ricketts,<b>Michael Ricketts</b><br>Goal,Goal
18249,77267,14,"",1,1.0,0.0,373,t,f,f,"",George Finidi,<b>George Finidi</b> - 14' <br>Goal,(14'),Shot by George Finidi,8126,33,1.0,0.0,George Finidi,<b>George Finidi</b><br>Goal,Goal
18249,77268,48,"",2,1.0,0.0,373,t,f,f,"",Richard Naylor,<b>Richard Naylor</b> - 48' <br>Goal,(48'),Shot by Richard Naylor,8105,12,1.0,0.0,Richard Naylor,<b>Richard Naylor</b><br>Goal,Goal
18249,77269,76,"",2,1.0,0.0,373,t,f,f,"",George Finidi,<b>George Finidi</b> - 76' <br>Goal,(76'),Shot by George Finidi,8126,33,1.0,0.0,George Finidi,<b>George Finidi</b><br>Goal,Goal
18249,77270,84,"",2,0.0,1.0,374,t,f,f,"",Fabrizio Ravanelli,<b>Fabrizio Ravanelli</b> - 84' <br>Goal,(84'),Shot by Fabrizio Ravanelli,7743,11,0.0,1.0,Fabrizio Ravanelli,<b>Fabrizio Ravanelli</b><br>Goal,Goal
18261,317304,37,"",1,1.0,0.0,364,t,f,f,"",Robbie Fowler,<b>Robbie Fowler</b> - 37' <br>Goal,(37'),Shot by Robbie Fowler,7956,9,1.0,0.0,Robbie Fowler,<b>Robbie Fowler</b><br>Goal,Goal
18261,317305,45,"",1,0.0,1.0,487,t,f,f,"",Peter Kovacs,<b>Peter Kovacs</b> - 45' <br>Goal,(45'),Shot by Peter Kovacs,9514,17,0.0,1.0,Peter Kovacs,<b>Peter Kovacs</b><br>Goal,Goal
18261,317306,50,"",2,1.0,0.0,364,t,f,f,"",Jamie Redknapp,<b>Jamie Redknapp</b> - 50' <br>Goal,(50'),Shot by Jamie Redknapp,7931,11,1.0,0.0,Jamie Redknapp,<b>Jamie Redknapp</b><br>Goal,Goal
18261,317307,56,"",2,1.0,0.0,364,t,f,f,"",Emile Heskey,<b>Emile Heskey</b> - 56' <br>Goal,(56'),Shot by Emile Heskey,7955,8,1.0,0.0,Emile Heskey,<b>Emile Heskey</b><br>Goal,Goal
18261,317308,83,"",2,1.0,0.0,487,t,t,f,"",David Wilson,<b>David Wilson</b> - 83' <br>Own Goal,(83' OG),Shot by David Wilson,9123,19,1.0,0.0,David Wilson,<b>David Wilson</b><br>Own Goal,Own Goal
18262,77335,29,"",1,0.0,1.0,357,t,f,f,"",Ian Harte,<b>Ian Harte</b> - 29' <br>Goal,(29'),Shot by Ian Harte,106403,3,0.0,1.0,Ian Harte,<b>Ian Harte</b><br>Goal,Goal
18262,77336,32,"",1,1.0,0.0,359,t,f,f,"",Sylvain Wiltord,<b>Sylvain Wiltord</b> - 32' <br>Goal,(32'),Shot by Sylvain Wiltord,8036,11,1.0,0.0,Sylvain Wiltord,<b>Sylvain Wiltord</b><br>Goal,Goal
18262,77337,53,"",2,0.0,1.0,357,t,f,f,"",Mark Viduka,<b>Mark Viduka</b> - 53' <br>Goal,(53'),Shot by Mark Viduka,7834,9,0.0,1.0,Mark Viduka,<b>Mark Viduka</b><br>Goal,Goal
18310,78096,70,"",2,1.0,0.0,370,t,f,f,"",Barry Hayles,<b>Barry Hayles</b> - 70' <br>Goal,(70'),Shot by Barry Hayles,8888,15,1.0,0.0,Barry Hayles,<b>Barry Hayles</b><br>Goal,Goal
18310,78097,85,"",2,1.0,0.0,370,t,f,f,"",Louis Saha,<b>Louis Saha</b> - 85' <br>Goal,(85'),Shot by Louis Saha,8892,20,1.0,0.0,Louis Saha,<b>Louis Saha</b><br>Goal,Goal
18312,78185,20,"",1,0.0,1.0,360,t,f,f,"",Ryan Giggs,<b>Ryan Giggs</b> - 20' <br>Goal,(20'),Shot by Ryan Giggs,8853,11,0.0,1.0,Ryan Giggs,<b>Ryan Giggs</b><br>Goal,Goal
18312,78186,49,"",2,0.9225,0.5,360,t,t,f,"",David Beckham,<b>David Beckham</b> - 49' <br>Own Goal,(49' OG),Shot by David Beckham,8880,7,0.9225,0.5,David Beckham,<b>David Beckham</b><br>Own Goal,Own Goal
18312,78187,69,"",2,1.0,0.0,365,t,f,f,"",Keith Gillespie,<b>Keith Gillespie</b> - 69' <br>Goal,(69'),Shot by Keith Gillespie,7786,18,1.0,0.0,Keith Gillespie,<b>Keith Gillespie</b><br>Goal,Goal
18312,78188,78,"",2,0.0,1.0,360,t,f,f,"",David Beckham,<b>David Beckham</b> - 78' <br>Goal,(78'),Shot by David Beckham,8880,7,0.0,1.0,David Beckham,<b>David Beckham</b><br>Goal,Goal
18360,79752,17,"",1,1.0,0.0,359,t,f,f,"",Freddie Ljungberg,<b>Freddie Ljungberg</b> - 17' <br>Goal,(17'),Shot by Freddie Ljungberg,8063,8,1.0,0.0,Freddie Ljungberg,<b>Freddie Ljungberg</b><br>Goal,Goal
18360,79753,28,"",1,1.0,0.0,359,t,f,f,"",Sylvain Wiltord,<b>Sylvain Wiltord</b> - 28' <br>Goal,(28'),Shot by Sylvain Wiltord,8036,11,1.0,0.0,Sylvain Wiltord,<b>Sylvain Wiltord</b><br>Goal,Goal
18360,79754,77,"",2,1.0,0.0,359,t,f,f,"",Thierry Henry,<b>Thierry Henry</b> - 77' <br>Goal,(77'),Shot by Thierry Henry,8039,14,1.0,0.0,Thierry Henry,<b>Thierry Henry</b><br>Goal,Goal
18360,79755,90,"",2,1.0,0.0,359,t,f,f,"",Nwankwo Kanu,<b>Nwankwo Kanu</b> - 90' <br>Goal,(90'),Shot by Nwankwo Kanu,8051,25,1.0,0.0,Nwankwo Kanu,<b>Nwankwo Kanu</b><br>Goal,Goal
18361,79336,7,"",1,1.0,0.0,365,t,f,f,"",Alan Mahon,<b>Alan Mahon</b> - 7' <br>Goal,(7'),Shot by Alan Mahon,7784,16,1.0,0.0,Alan Mahon,<b>Alan Mahon</b><br>Goal,Goal
18361,79337,71,"",2,1.0,0.0,365,t,f,f,"",Damien Duff,<b>Damien Duff</b> - 71' <br>Goal,(71'),Shot by Damien Duff,7779,11,1.0,0.0,Damien Duff,<b>Damien Duff</b><br>Goal,Goal
18361,79338,90,"",2,0.0,1.0,367,t,f,f,"",Christian Ziege,<b>Christian Ziege</b> - 90' <br>Goal,(90'),Shot by Christian Ziege,8153,23,0.0,1.0,Christian Ziege,<b>Christian Ziege</b><br>Goal,Goal
18362,79389,17,"",1,1.0,0.0,368,t,f,f,"",Kevin Campbell,<b>Kevin Campbell</b> - 17' <br>Goal,(17'),Shot by Kevin Campbell,7739,9,1.0,0.0,Kevin Campbell,<b>Kevin Campbell</b><br>Goal,Goal
18362,79390,52,"",2,1.0,0.0,368,t,f,f,"",Scot Gemmill,<b>Scot Gemmill</b> - 52' <br>Goal,(52'),Shot by Scot Gemmill,7720,17,1.0,0.0,Scot Gemmill,<b>Scot Gemmill</b><br>Goal,Goal
18364,79259,85,"",2,0.0,1.0,372,t,f,f,"",Kevin Lisbie,<b>Kevin Lisbie</b> - 85' <br>Goal,(85'),Shot by Kevin Lisbie,7696,29,0.0,1.0,Kevin Lisbie,<b>Kevin Lisbie</b><br>Goal,Goal
18365,79679,33,"",1,0.0,1.0,363,t,f,f,"",Jimmy Floyd Hasselbaink,<b>Jimmy Floyd Hasselbaink</b> - 33' <br>Goal,(33'),Shot by Jimmy Floyd Hasselbaink,8942,9,0.0,1.0,Jimmy Floyd Hasselbaink,<b>Jimmy Floyd Hasselbaink</b><br>Goal,Goal
18365,79680,90,"",2,0.0,1.0,363,t,f,f,"",Mario Stanic,<b>Mario Stanic</b> - 90' <br>Goal,(90'),Shot by Mario Stanic,8919,12,0.0,1.0,Mario Stanic,<b>Mario Stanic</b><br>Goal,Goal
18432,314743,4,"",1,1.0,0.0,362,t,f,f,"",Darius Vassell,<b>Darius Vassell</b> - 4' <br>Goal,(4'),Shot by Darius Vassell,8191,22,1.0,0.0,Darius Vassell,<b>Darius Vassell</b><br>Goal,Goal
18432,314744,90,"",2,0.0775,0.5,362,t,t,f,"",Ozalan Alpay,<b>Ozalan Alpay</b> - 90' <br>Own Goal,(90' OG),Shot by Ozalan Alpay,8199,5,0.0775,0.5,Ozalan Alpay,<b>Ozalan Alpay</b><br>Own Goal,Own Goal
18434,314730,34,"",1,0.0,1.0,366,t,f,f,"",Kevin Phillips,<b>Kevin Phillips</b> - 34' <br>Goal,(34'),Shot by Kevin Phillips,8068,10,0.0,1.0,Kevin Phillips,<b>Kevin Phillips</b><br>Goal,Goal
18434,314731,43,"",1,1.0,0.0,361,t,f,f,"",Craig Bellamy,<b>Craig Bellamy</b> - 43' <br>Goal,(43'),Shot by Craig Bellamy,8952,17,1.0,0.0,Craig Bellamy,<b>Craig Bellamy</b><br>Goal,Goal
18476,81777,27,"",1,1.0,0.0,358,t,f,f,"",Michael Ricketts,<b>Michael Ricketts</b> - 27' <br>Goal,(27'),Shot by Michael Ricketts,7904,17,1.0,0.0,Michael Ricketts,<b>Michael Ricketts</b><br>Goal,Goal
18476,81778,66,"",2,0.0,1.0,364,t,f,f,"",Emile Heskey,<b>Emile Heskey</b> - 66' <br>Goal,(66'),Shot by Emile Heskey,7955,8,0.0,1.0,Emile Heskey,<b>Emile Heskey</b><br>Goal,Goal
18476,81779,90,"",2,1.0,0.0,358,t,f,f,"",Dean Holdsworth,<b>Dean Holdsworth</b> - 90' <br>Goal,(90'),Shot by Dean Holdsworth,7898,10,1.0,0.0,Dean Holdsworth,<b>Dean Holdsworth</b><br>Goal,Goal
18802,84148,17,"",1,0.0,1.0,359,t,f,f,"",Thierry Henry,<b>Thierry Henry</b> - 17' <br>Goal,(17'),Shot by Thierry Henry,8039,14,0.0,1.0,Thierry Henry,<b>Thierry Henry</b><br>Goal,Goal
18802,84149,31,"",1,1.0,0.0,363,t,f,f,"",Jimmy Floyd Hasselbaink,<b>Jimmy Floyd Hasselbaink</b> - 31' <br>Penalty - Scored,(31' PEN),Shot by Jimmy Floyd Hasselbaink,8942,9,1.0,0.0,Jimmy Floyd Hasselbaink,<b>Jimmy Floyd Hasselbaink</b><br>Penalty - Scored,Penalty - Scored
18805,84099,13,"",1,0.0,1.0,373,t,f,f,"",Marcus Stewart,<b>Marcus Stewart</b> - 13' <br>Goal,(13'),Shot by Marcus Stewart,8104,11,0.0,1.0,Marcus Stewart,<b>Marcus Stewart</b><br>Goal,Goal
18805,84113,61,"",2,1.0,0.0,375,f,f,f,"",Muzzy Izzet,<b>Muzzy Izzet</b> - 61' <br>Penalty - Missed,"",Shot by Muzzy Izzet,7893,6,1.0,0.0,Muzzy Izzet,<b>Muzzy Izzet</b><br>Penalty - Missed,Penalty - Missed
18805,84100,90,"",2,1.0,0.0,375,t,f,f,"",Dean Sturridge,<b>Dean Sturridge</b> - 90' <br>Goal,(90'),Shot by Dean Sturridge,7881,21,1.0,0.0,Dean Sturridge,<b>Dean Sturridge</b><br>Goal,Goal
18806,83845,31,"",1,0.0,1.0,362,t,f,f,"",Dion Dublin,<b>Dion Dublin</b> - 31' <br>Goal,(31'),Shot by Dion Dublin,8203,9,0.0,1.0,Dion Dublin,<b>Dion Dublin</b><br>Goal,Goal
18806,83846,46,"",2,1.0,0.0,364,t,f,f,"",Steven Gerrard,<b>Steven Gerrard</b> - 46' <br>Goal,(46'),Shot by Steven Gerrard,7935,17,1.0,0.0,Steven Gerrard,<b>Steven Gerrard</b><br>Goal,Goal
18806,83847,55,"",2,0.0,1.0,362,t,f,f,"",Lee Hendrie,<b>Lee Hendrie</b> - 55' <br>Goal,(55'),Shot by Lee Hendrie,8186,17,0.0,1.0,Lee Hendrie,<b>Lee Hendrie</b><br>Goal,Goal
18806,83848,86,"",2,0.0,1.0,362,t,f,f,"",Darius Vassell,<b>Darius Vassell</b> - 86' <br>Goal,(86'),Shot by Darius Vassell,8191,22,0.0,1.0,Darius Vassell,<b>Darius Vassell</b><br>Goal,Goal
18807,84065,22,"",1,1.0,0.0,360,t,f,f,"",Juan Sebasti&#225;n Ver&#243;n,<b>Juan Sebasti&#225;n Ver&#243;n</b> - 22' <br>Goal,(22'),Shot by Juan Sebastián Verón,8876,4,1.0,0.0,Juan Sebasti&#225;n Ver&#243;n,<b>Juan Sebasti&#225;n Ver&#243;n</b><br>Goal,Goal
18807,84066,40,"",1,1.0,0.0,360,t,f,f,"",Andrew Cole,<b>Andrew Cole</b> - 40' <br>Goal,(40'),Shot by Andrew Cole,8882,9,1.0,0.0,Andrew Cole,<b>Andrew Cole</b><br>Goal,Goal
18807,84067,46,"",2,1.0,0.0,360,t,f,f,"",Quinton Fortune,<b>Quinton Fortune</b> - 46' <br>Goal,(46'),Shot by Quinton Fortune,8867,25,1.0,0.0,Quinton Fortune,<b>Quinton Fortune</b><br>Goal,Goal
18807,84068,68,"",2,0.0,1.0,368,t,f,f,"",Kevin Campbell,<b>Kevin Campbell</b> - 68' <br>Goal,(68'),Shot by Kevin Campbell,7739,9,0.0,1.0,Kevin Campbell,<b>Kevin Campbell</b><br>Goal,Goal
18807,84069,90,"",2,1.0,0.0,360,t,f,f,"",David Beckham,<b>David Beckham</b> - 90' <br>Goal,(90'),Shot by David Beckham,8880,7,1.0,0.0,David Beckham,<b>David Beckham</b><br>Goal,Goal
18808,83645,4,"",1,1.0,0.0,369,t,f,f,"",Colin Cooper,<b>Colin Cooper</b> - 4' <br>Goal,(4'),Shot by Colin Cooper,8015,28,1.0,0.0,Colin Cooper,<b>Colin Cooper</b><br>Goal,Goal
18808,83646,34,"",1,0.0,1.0,361,t,f,f,"",Alan Shearer,<b>Alan Shearer</b> - 34' <br>Penalty - Scored,(34' PEN),Shot by Alan Shearer,8977,9,0.0,1.0,Alan Shearer,<b>Alan Shearer</b><br>Penalty - Scored,Penalty - Scored
18808,83647,59,"",2,0.0,1.0,361,t,f,f,"",Nikos Dabizas,<b>Nikos Dabizas</b> - 59' <br>Goal,(59'),Shot by Nikos Dabizas,8965,34,0.0,1.0,Nikos Dabizas,<b>Nikos Dabizas</b><br>Goal,Goal
18808,83648,62,"",2,0.0,1.0,361,t,f,f,"",Laurent Robert,<b>Laurent Robert</b> - 62' <br>Goal,(62'),Shot by Laurent Robert,8963,32,0.0,1.0,Laurent Robert,<b>Laurent Robert</b><br>Goal,Goal
18808,83649,76,"",2,0.0,1.0,361,t,f,f,"",Alan Shearer,<b>Alan Shearer</b> - 76' <br>Goal,(76'),Shot by Alan Shearer,8977,9,0.0,1.0,Alan Shearer,<b>Alan Shearer</b><br>Goal,Goal
18809,83662,81,"",2,1.0,0.0,366,t,f,f,"",Niall Quinn,<b>Niall Quinn</b> - 81' <br>Goal,(81'),Shot by Niall Quinn,8101,9,1.0,0.0,Niall Quinn,<b>Niall Quinn</b><br>Goal,Goal
18909,84888,76,"",2,1.0,0.0,367,t,f,f,"",Christian Ziege,<b>Christian Ziege</b> - 76' <br>Goal,(76'),Shot by Christian Ziege,8153,23,1.0,0.0,Christian Ziege,<b>Christian Ziege</b><br>Goal,Goal
18909,84889,87,"",2,1.0,0.0,367,t,f,f,"",Simon Davies,<b>Simon Davies</b> - 87' <br>Goal,(87'),Shot by Simon Davies,8158,29,1.0,0.0,Simon Davies,<b>Simon Davies</b><br>Goal,Goal
18910,84907,34,"",1,0.9225,0.5,370,t,t,f,"",Andrew Melville,<b>Andrew Melville</b> - 34' <br>Own Goal,(34' OG),Shot by Andrew Melville,8908,4,0.9225,0.5,Andrew Melville,<b>Andrew Melville</b><br>Own Goal,Own Goal
18910,84908,38,"",1,0.0,1.0,370,t,f,f,"",Luis Boa Morte,<b>Luis Boa Morte</b> - 38' <br>Goal,(38'),Shot by Luis Boa Morte,8893,22,0.0,1.0,Luis Boa Morte,<b>Luis Boa Morte</b><br>Goal,Goal
18939,85051,21,"",1,0.0,1.0,375,t,f,f,"",Ade Akinbiyi,<b>Ade Akinbiyi</b> - 21' <br>Goal,(21'),Shot by Ade Akinbiyi,7882,22,0.0,1.0,Ade Akinbiyi,<b>Ade Akinbiyi</b><br>Goal,Goal
18980,317593,3,"",1,0.0,1.0,2256,t,f,f,"",Elpidio Silva,<b>Elpidio Silva</b> - 3' <br>Goal,(3'),Shot by Elpidio Silva,10297,11,0.0,1.0,Elpidio Silva,<b>Elpidio Silva</b><br>Goal,Goal
18980,317594,29,"",1,1.0,0.0,364,t,f,f,"",Michael Owen,<b>Michael Owen</b> - 29' <br>Goal,(29'),Shot by Michael Owen,7930,10,1.0,0.0,Michael Owen,<b>Michael Owen</b><br>Goal,Goal
18981,317637,11,"",1,1.0,0.0,84,t,f,f,"",Vicente Engonga,<b>Vicente Engonga</b> - 11' <br>Penalty - Scored,(11' PEN),Shot by Vicente Engonga,11724,23,1.0,0.0,Vicente Engonga,<b>Vicente Engonga</b><br>Penalty - Scored,Penalty - Scored
18985,86055,44,"",1,0.0,1.0,376,t,f,f,"",James Beattie,<b>James Beattie</b> - 44' <br>Goal,(44'),Shot by James Beattie,7866,9,0.0,1.0,James Beattie,<b>James Beattie</b><br>Goal,Goal
18985,86056,71,"",2,0.0,1.0,376,t,f,f,"",Anders Svensson,<b>Anders Svensson</b> - 71' <br>Goal,(71'),Shot by Anders Svensson,129453,12,0.0,1.0,Anders Svensson,<b>Anders Svensson</b><br>Goal,Goal
18985,86057,85,"",2,0.0,1.0,376,t,f,f,"",Anders Svensson,<b>Anders Svensson</b> - 85' <br>Goal,(85'),Shot by Anders Svensson,129453,12,0.0,1.0,Anders Svensson,<b>Anders Svensson</b><br>Goal,Goal
18991,86119,54,"",2,1.0,0.0,369,t,f,f,"",David Murphy,<b>David Murphy</b> - 54' <br>Goal,(54'),Shot by David Murphy,136368,33,1.0,0.0,David Murphy,<b>David Murphy</b><br>Goal,Goal
18991,86120,62,"",2,1.0,0.0,369,t,f,f,"",Szilard Nemeth,<b>Szilard Nemeth</b> - 62' <br>Goal,(62'),Shot by Szilard Nemeth,8029,8,1.0,0.0,Szilard Nemeth,<b>Szilard Nemeth</b><br>Goal,Goal
18991,86122,79,"",2,0.0,1.0,353,t,f,f,"",Sam Parkin,<b>Sam Parkin</b> - 79' <br>Goal,(79'),Shot by Sam Parkin,5692,9,0.0,1.0,Sam Parkin,<b>Sam Parkin</b><br>Goal,Goal
18991,86121,82,"",2,1.0,0.0,369,t,f,f,"",Mark Wilson,<b>Mark Wilson</b> - 82' <br>Goal,(82'),Shot by Mark Wilson,8008,21,1.0,0.0,Mark Wilson,<b>Mark Wilson</b><br>Goal,Goal
18995,317866,17,"",1,0.0,1.0,370,t,f,f,"",Luis Boa Morte,<b>Luis Boa Morte</b> - 17' <br>Goal,(17'),Shot by Luis Boa Morte,8893,22,0.0,1.0,Luis Boa Morte,<b>Luis Boa Morte</b><br>Goal,Goal
