18092,360,DA020E,Manchester United,364,1a1a1a,Liverpool
18123,372,C8142F,Charlton Athletic,368,274488,Everton
18124,374,1a1a1a,Derby County,365,000099,Blackburn Rovers
18125,357,000099,Leeds United,376,ED1A3B,Southampton
18126,375,0053A0,Leicester City,358,1a1a1a,Bolton Wanderers
18127,364,D00027,Liverpool,371,60223B,West Ham United
18128,369,C8142F,Middlesbrough,359,ffff00,Arsenal
18129,366,EB172B,Sunderland,373,000099,Ipswich Town
18130,367,000033,Tottenham Hotspur,362,7A003C,Aston Villa
18199,363,034694,Chelsea,361,5CBFEB,Newcastle United
18200,360,DA020E,Manchester United,370,1a1a1a,Fulham
18205,368,274488,Everton,367,000033,Tottenham Hotspur
18248,358,1a1a1a,Bolton Wanderers,369,C8142F,Middlesbrough
18249,373,000099,Ipswich Town,374,1a1a1a,Derby County
18261,364,D00027,Liverpool,487,000099,FC Haka
18262,359,EF0107,Arsenal,357,000099,Leeds United
18310,370,1a1a1a,Fulham,366,EB172B,Sunderland
18312,365,000099,Blackburn Rovers,360,DA020E,Manchester United
18360,359,EF0107,Arsenal,375,0053A0,Leicester City
18361,365,000099,Blackburn Rovers,367,000033,Tottenham Hotspur
18362,368,274488,Everton,369,C8142F,Middlesbrough
18363,370,1a1a1a,Fulham,374,541e4c,Derby County
18364,373,000099,Ipswich Town,372,C8142F,Charlton Athletic
18365,376,ED1A3B,Southampton,363,034694,Chelsea
18366,371,60223B,West Ham United,357,000099,Leeds United
18432,362,7A003C,Aston Villa,360,DA020E,Manchester United
18434,361,5CBFEB,Newcastle United,366,EB172B,Sunderland
18476,358,1a1a1a,Bolton Wanderers,364,D00027,Liverpool
18802,363,034694,Chelsea,359,EF0107,Arsenal
18803,374,1a1a1a,Derby County,371,60223B,West Ham United
18804,357,000099,Leeds United,358,1a1a1a,Bolton Wanderers
18805,375,0053A0,Leicester City,373,000099,Ipswich Town
18806,364,D00027,Liverpool,362,7A003C,Aston Villa
18807,360,DA020E,Manchester United,368,274488,Everton
18808,369,C8142F,Middlesbrough,361,5CBFEB,Newcastle United
18809,366,EB172B,Sunderland,365,000099,Blackburn Rovers
18909,367,000033,Tottenham Hotspur,376,ED1A3B,Southampton
18910,372,C8142F,Charlton Athletic,370,1a1a1a,Fulham
18939,346,FF621A,Blackpool,375,0053A0,Leicester City
18980,364,D00027,Liverpool,2256,1a1a1a,Boavista
18981,84,C8142F,Mallorca,359,ffff00,Arsenal
18985,331,000099,Brighton  Hove Albion,376,ED1A3B,Southampton
18991,369,C8142F,Middlesbrough,353,000099,Northampton Town
18994,338,040294,Reading,371,60223B,West Ham United
18995,303,101087,Rochdale,370,1a1a1a,Fulham
19012,358,1a1a1a,Bolton Wanderers,401,C8142F,Walsall
19019,435,d01729,Olympiakos,360,1a1a1a,Manchester United
