rk,team,str,ofs,dfs,sos
77,Deportes Tolima,2.003,1.201,0.600,1.210
78,Deportivo La Coruña,1.999,1.417,0.709,1.471
79,Marseille,1.987,1.288,0.648,1.286
80,Huracán,1.984,1.204,0.607,1.368
81,Unión de Santa Fe,1.976,1.331,0.674,1.366
82,Colón de Santa Fe,1.965,1.219,0.620,1.369
83,Defensa y Justicia,1.960,1.174,0.599,1.362
84,Guadalajara,1.960,1.275,0.651,1.322
85,Besiktas,1.946,1.493,0.767,1.084
86,Swansea City,1.946,1.305,0.671,1.394
87,Veracruz,1.943,1.365,0.703,1.332
88,Pachuca,1.943,1.574,0.810,1.330
89,San Martín de San Juan,1.941,1.280,0.660,1.367
90,Millonarios,1.933,1.362,0.705,1.218
91,Chiapas,1.928,1.562,0.810,1.337
92,Sunderland,1.909,1.501,0.786,1.429
93,Guaraní,1.907,1.521,0.798,1.138
94,AS Monaco,1.903,1.451,0.762,1.284
95,Rayo Vallecano,1.903,1.548,0.813,1.479
96,Stoke City,1.902,1.240,0.652,1.391
97,Newell's Old Boys,1.897,1.172,0.618,1.377
98,Aldosivi,1.897,1.402,0.739,1.372
99,FC Cologne,1.895,1.237,0.653,1.371
100,St Etienne,1.892,1.214,0.642,1.297
101,León,1.875,1.648,0.879,1.326
102,Hamburg SV,1.874,1.299,0.693,1.374
103,FC Augsburg,1.846,1.339,0.726,1.382
104,Werder Bremen,1.846,1.565,0.848,1.392
105,Lazio,1.845,1.363,0.739,1.319
106,Deportivo Cali,1.838,1.417,0.771,1.231
107,Real Betis,1.838,1.219,0.663,1.469
108,LDU Quito,1.833,1.214,0.662,1.154
109,Spartak Moscow,1.832,1.451,0.792,1.205
110,Fenerbahce,1.829,1.239,0.678,1.090
111,CSKA Moscow,1.822,1.147,0.630,1.267
112,Olimpo de Bahía Blanca,1.822,1.082,0.594,1.371
113,Sporting Gijón,1.814,1.335,0.736,1.465
114,New York Red Bulls,1.813,1.398,0.771,1.155
115,Torino,1.800,1.428,0.793,1.290
116,Montpellier,1.798,1.293,0.719,1.289
117,Monterrey,1.791,1.511,0.844,1.331
118,Newcastle United,1.784,1.357,0.761,1.416
119,FC Ingolstadt 04,1.780,1.168,0.656,1.376
120,FC Basel,1.772,1.480,0.835,1.033
121,AFC Bournemouth,1.769,1.385,0.783,1.387
122,Angers,1.766,1.112,0.629,1.280
123,Genoa,1.764,1.251,0.709,1.304
124,Stade Rennes,1.756,1.357,0.773,1.289
125,Godoy Cruz de Mendoza,1.756,1.254,0.714,1.370
126,Olimpia,1.756,1.189,0.677,1.163
127,Nueva Chicago,1.747,1.221,0.699,1.367
128,Temperley,1.742,1.034,0.594,1.370
129,Granada,1.740,1.399,0.804,1.476
130,Cerro Porteño,1.733,1.347,0.778,1.148
131,Wanderers,1.731,1.371,0.792,1.144
132,Vélez Sarsfield,1.728,1.160,0.671,1.371
133,Chievo Verona,1.725,1.180,0.684,1.288
134,Tijuana,1.720,1.469,0.854,1.325
135,Cruz Azul,1.714,1.107,0.646,1.331
136,Urawa Red Diamonds,1.713,1.484,0.867,1.097
137,Sarmiento de Junín,1.709,1.099,0.643,1.369
138,Burnley,1.707,1.192,0.699,1.054
139,Once Caldas,1.702,1.283,0.754,1.214
140,SV Darmstadt 98,1.698,1.259,0.742,1.384
141,Universidad Católica,1.693,1.558,0.921,1.101
142,Argentinos Juniors,1.691,1.164,0.689,1.370
143,Getafe,1.689,1.273,0.754,1.469
144,Braga,1.686,1.317,0.781,1.139
145,West Bromwich Albion,1.682,1.109,0.659,1.361
146,Lorient,1.682,1.330,0.791,1.290
147,Middlesbrough,1.678,1.105,0.658,1.057
148,Toulouse,1.675,1.291,0.771,1.312
149,Peñarol,1.672,1.364,0.816,1.147
150,Norwich City,1.663,1.288,0.774,1.432
151,Hull City,1.662,1.146,0.690,1.083
152,Olympiakos,1.655,1.329,0.803,1.065
153,Atalanta,1.653,1.181,0.715,1.301
154,Morelia,1.650,1.267,0.768,1.333
155,Bordeaux,1.646,1.341,0.815,1.284
156,Rionegro FC,1.641,1.050,0.640,1.216
157,Espanyol,1.634,1.317,0.806,1.490
158,Terek Grozny,1.626,1.133,0.697,1.210
159,TSG Hoffenheim,1.619,1.254,0.775,1.362
160,Levante,1.610,1.257,0.781,1.465
161,Eintracht Frankfurt,1.602,1.171,0.731,1.363
162,Nacional,1.594,1.306,0.819,1.147
163,Bastia,1.592,1.054,0.662,1.286
164,Envigado,1.589,1.054,0.663,1.212
165,Sporting Kansas City,1.587,1.342,0.845,1.154
166,Empoli,1.581,1.138,0.719,1.290
167,Plaza Colonia,1.579,1.105,0.700,1.150
168,LA Galaxy,1.579,1.317,0.834,1.189
169,Guingamp,1.571,1.255,0.799,1.291
170,Seattle Sounders FC,1.567,1.214,0.775,1.177
171,VfB Stuttgart,1.556,1.530,0.983,1.379
172,U. de G.,1.553,1.026,0.661,1.313
173,Nantes,1.553,1.091,0.703,1.286
174,Portland Timbers,1.550,1.166,0.753,1.165
175,FC Dallas,1.549,1.310,0.846,1.165
176,Atlas,1.548,1.128,0.728,1.326
177,Libertad,1.546,1.116,0.722,1.154
178,Bologna,1.545,1.050,0.680,1.308
179,Lokomotiv Moscow,1.544,1.205,0.781,1.244
180,Sampdoria,1.542,1.289,0.836,1.310
181,Patriotas F.C.,1.542,1.037,0.672,1.185
182,Cortuluá,1.529,1.118,0.731,1.229
183,Fénix,1.521,1.071,0.704,1.148
184,Stade de Reims,1.518,1.209,0.797,1.291
185,Arsenal de Sarandí,1.513,1.130,0.747,1.383
186,Sheffield Wednesday,1.512,1.152,0.761,1.060
187,Brighton & Hove Albion,1.510,1.155,0.765,1.050
188,Dijon FCO,1.501,1.204,0.802,1.051
189,La Equidad,1.500,1.110,0.740,1.215
190,Caen,1.500,1.108,0.739,1.298
191,Colo Colo,1.498,1.102,0.735,1.088
192,AS Nancy Lorraine,1.496,1.172,0.784,1.042
193,Persib,1.488,1.416,0.952,1.182
194,Persela,1.487,1.411,0.949,1.187
195,Persija,1.485,1.502,1.011,1.184
196,Feyenoord Rotterdam,1.485,1.257,0.847,1.037
197,Gamba Osaka,1.485,1.111,0.749,1.103
198,Atletico Rafaela,1.484,1.229,0.828,1.375
199,Sriwijaya,1.482,1.526,1.029,1.179
200,Cerro,1.480,1.183,0.799,1.149
201,Vancouver Whitecaps,1.479,1.109,0.750,1.165
202,Montreal Impact,1.477,1.202,0.814,1.145
203,Semen Padang,1.470,1.409,0.958,1.187
204,Palestino,1.466,1.173,0.800,1.101
205,Columbus Crew SC,1.463,1.326,0.906,1.156
206,Carpi,1.462,1.129,0.772,1.281
207,Arema Indonesia,1.462,1.564,1.070,1.187
208,PSM Makassar,1.455,1.509,1.037,1.186
209,Galatasaray,1.446,1.365,0.944,1.141
210,River Plate,1.443,1.262,0.875,1.150
211,Deportivo Táchira,1.442,1.286,0.891,0.970
212,Ankaraspor,1.439,1.194,0.830,1.069
213,Kuban Krasnodar,1.437,1.184,0.824,1.215
214,Istanbul Buyuksehir BSK,1.437,1.229,0.855,1.069
215,Celtic,1.430,1.322,0.924,0.906
216,Aucas,1.418,1.225,0.864,1.152
217,Sanfrecce Hiroshima,1.404,1.099,0.783,1.130
218,Sportivo Luqueño,1.404,1.282,0.913,1.179
219,FK Rubin Kazan,1.403,1.096,0.781,1.201
220,Atlético Huila,1.401,1.184,0.845,1.234
221,Kawasaki Frontale,1.401,1.279,0.913,1.105
222,Derby County,1.399,1.120,0.800,1.053
223,Club Brugge,1.398,1.322,0.946,1.038
224,Udinese,1.393,1.140,0.819,1.297
225,New England Revolution,1.392,1.185,0.851,1.149
226,San Jose Earthquakes,1.388,1.084,0.781,1.181
227,GFC Ajaccio,1.386,1.118,0.807,1.291
228,Hannover 96,1.362,1.143,0.839,1.381
229,Kasimpasa,1.361,1.179,0.866,1.071
230,Defensor Sporting,1.359,1.253,0.922,1.159
231,Toronto FC,1.357,1.338,0.986,1.150
232,Rentistas,1.354,1.112,0.822,1.153
233,SC Freiburg,1.354,1.346,0.994,0.951
234,Alianza Petrolera,1.353,0.907,0.670,1.199
235,Danubio F.C.,1.351,1.134,0.840,1.159
236,Adelaide United,1.348,1.138,0.844,0.996
237,Young Boys,1.347,1.343,0.997,1.008
238,AZ Alkmaar,1.340,1.380,1.030,1.069
239,Anderlecht,1.338,1.112,0.832,1.038
240,FC Tokyo,1.332,1.127,0.846,1.107
241,Unión Española,1.326,1.265,0.954,1.104
242,Konyaspor,1.324,1.062,0.802,1.072
243,Rio Ave,1.319,1.093,0.829,1.143
244,Palermo,1.318,1.139,0.864,1.295
245,O'Higgins,1.317,1.232,0.936,1.092
246,Estoril,1.315,1.057,0.804,1.143
247,Le Havre AC,1.315,1.044,0.794,1.044
248,Nagoya Grampus,1.311,1.031,0.786,1.108
249,DC United,1.309,1.063,0.812,1.167
250,PAOK Salonika,1.306,1.046,0.801,1.028
251,U. Católica,1.305,1.173,0.899,1.158
252,PDRM,1.297,1.227,0.946,1.032
253,Vitesse Arnhem,1.296,1.128,0.871,1.055
254,Sol de América,1.291,1.105,0.856,1.163
255,Nurnberg,1.281,1.235,0.964,0.964
256,Houston Dynamo,1.278,1.117,0.874,1.166
257,Vegalta Sendai,1.278,1.156,0.905,1.109
258,FC Copenhagen,1.277,1.075,0.842,0.868
259,FK Amkar Perm,1.276,0.897,0.703,1.221
260,Audax Italiano,1.274,1.102,0.865,1.114
261,Vissel Kobe,1.267,1.049,0.828,1.109
262,Santiago Wanderers,1.265,1.156,0.914,1.090
263,Paços de Ferreira,1.263,0.954,0.755,1.144
264,Universidad de Concepción,1.263,1.198,0.948,1.093
265,Melbourne City FC,1.254,1.384,1.104,0.999
266,Hellas Verona,1.254,1.063,0.847,1.323
267,New York City FC,1.253,1.212,0.968,1.155
268,Aston Villa,1.250,1.092,0.874,1.387
269,Universidad de Chile,1.246,1.301,1.044,1.100
270,Real Salt Lake,1.244,1.056,0.849,1.185
271,Sud América,1.236,1.043,0.844,1.156
272,KAA Gent,1.236,1.094,0.885,1.060
273,Orlando City SC,1.228,1.160,0.944,1.150
274,Sochaux,1.220,0.936,0.767,1.069
275,Philadelphia Union,1.214,1.090,0.898,1.159
276,Juventud,1.208,1.066,0.883,1.153
277,FC Utrecht,1.208,1.194,0.988,1.032
278,Antalyaspor,1.208,1.185,0.981,1.075
279,Kashiwa Reysol,1.208,1.147,0.950,1.045
280,Rubio Ñú,1.207,1.058,0.876,1.167
281,Colorado Rapids,1.207,0.964,0.799,1.166
282,Zulia,1.204,1.065,0.884,0.980
283,Arnett Gardens FC,1.203,1.108,0.921,0.963
284,Racing (U),1.203,1.156,0.961,1.157
285,Kashima Antlers,1.199,1.101,0.918,1.111
286,Metz,1.195,1.014,0.848,1.046
287,El Nacional,1.191,0.968,0.812,1.165
288,Birmingham City,1.191,0.960,0.806,1.051
289,Krylia Sovetov,1.186,0.862,0.727,1.224
290,The Strongest,1.185,1.110,0.936,0.963
291,VfL Bochum,1.183,1.099,0.929,0.964
292,Chicago Fire,1.176,1.123,0.954,1.155
293,Anzhi Makhachkala,1.171,1.021,0.872,1.224
294,Deportivo Quito,1.167,1.105,0.946,1.166
295,SC Heracles Almelo,1.166,1.116,0.957,1.036
296,Cardiff City,1.165,0.979,0.840,1.038
297,CD Nacional de Madeira,1.164,1.081,0.928,1.147
298,Club Deportivo Cuenca,1.162,0.988,0.850,1.167
299,Western Sydney Wanderers,1.160,1.128,0.973,1.003
300,Clermont Foot,1.153,1.177,1.021,1.045
301,Arica,1.152,0.931,0.808,1.089
302,Tampines Rovers,1.151,1.066,0.926,1.001
303,Zamora,1.149,1.093,0.951,1.021
304,Racing Genk,1.146,1.016,0.887,0.991
305,Albirex Niigata,1.145,0.884,0.772,1.003
306,Maritimo,1.144,1.138,0.995,1.148
307,Nimes,1.144,1.066,0.932,1.047
308,Bursaspor,1.143,1.119,0.979,1.076
309,Reading,1.138,1.044,0.917,1.054
310,Lens,1.136,0.874,0.769,1.046
311,Liverpool,1.136,1.029,0.906,1.159
312,Panathinaikos,1.134,0.967,0.853,0.981
313,AJ Auxerre,1.133,1.065,0.940,1.054
314,Ipswich Town,1.132,0.996,0.879,1.042
315,Liga de Loja,1.131,1.037,0.916,1.182
316,Lucerne,1.129,1.107,0.980,1.001
317,Brisbane Roar,1.128,1.205,1.069,1.002
318,Melgar,1.128,1.020,0.904,0.952
319,Terengganu,1.127,1.172,1.039,1.053
320,Preston North End,1.125,0.876,0.778,1.052
321,Queens Park Rangers,1.120,0.981,0.876,1.039
322,Brentford,1.119,1.166,1.042,1.048
323,Frosinone,1.119,1.073,0.959,1.304
324,IFK,1.118,0.958,0.857,0.869
325,Moreirense,1.117,1.065,0.954,1.149
326,Tivoli Gardens,1.116,1.114,0.998,0.968
327,Deportes Iquique,1.110,1.117,1.006,1.094
328,Guimaraes,1.107,1.098,0.992,1.128
329,Melbourne Victory,1.105,1.013,0.916,1.001
330,FC Sion,1.105,1.009,0.913,1.050
331,Evian Thonon Gaillard,1.104,0.988,0.895,1.055
332,FC Salzburg,1.102,1.034,0.938,0.914
333,Blackburn Rovers,1.099,0.908,0.826,1.046
334,El Tanque Sisley,1.096,1.049,0.957,1.160
335,Universitario de Sucre,1.095,1.255,1.147,0.968
336,Perth Glory,1.094,1.140,1.043,1.003
337,Grasshoppers,1.092,1.153,1.056,1.003
338,Rapid Vienna,1.092,1.115,1.022,1.000
339,Bolívar,1.083,1.165,1.076,0.978
340,Huachipato,1.081,1.020,0.944,1.115
341,ADO Den Haag,1.079,1.054,0.977,1.037
342,Tours,1.078,0.913,0.847,1.070
343,Jaguares de Córdoba,1.078,0.996,0.923,1.229
344,Wilstermann,1.076,1.089,1.012,0.969
345,Perak,1.075,1.142,1.062,1.060
346,Antofagasta,1.074,0.946,0.881,1.094
347,FC Midtjylland,1.068,1.047,0.980,1.013
348,Caykur Rizespor,1.066,0.957,0.897,1.078
349,PEC Zwolle,1.064,1.133,1.065,1.048
350,Stade Laval,1.061,0.882,0.831,1.057
351,Wigan Athletic,1.058,1.073,1.014,0.869
352,Nottingham Forest,1.055,0.864,0.819,1.057
353,AEK Athens,1.052,0.888,0.844,0.985
354,Ventforet Kofu,1.049,0.914,0.872,1.117
355,Wolverhampton Wanderers,1.045,0.961,0.920,1.051
356,Leeds United,1.043,0.937,0.898,1.048
357,Cobresal,1.041,1.066,1.023,1.100
358,Vitoria Setubal,1.035,1.069,1.032,1.151
359,TSV Eintracht Braunschweig,1.031,0.966,0.937,0.955
360,General Díaz,1.028,0.967,0.941,1.177
361,Sonderjyske,1.028,1.034,1.006,0.916
362,Nacional,1.026,0.963,0.939,1.180
363,Sarawak,1.025,1.113,1.086,1.068
364,Fulham,1.023,1.136,1.111,1.053
365,Sporting Cristal,1.022,1.148,1.123,0.942
366,Caracas F.C.,1.021,0.900,0.882,0.995
367,FC Union Berlin,1.020,1.117,1.096,0.949
368,Boavista,1.018,0.812,0.798,1.152
369,Shonan Bellmare,1.015,0.900,0.887,1.118
370,NEC Nijmegen,1.014,0.902,0.889,1.039
371,Balestier Khalsa,1.014,1.045,1.031,1.011
372,IFK Norrkoping,1.014,1.091,1.077,0.857
373,Belenenses,1.014,1.055,1.041,1.149
374,Albirex Niigata,1.013,1.137,1.123,1.118
375,Deportivo Pasto,1.011,1.003,0.992,1.225
376,Dinamo Moscow,1.009,0.946,0.937,1.231
377,Boys' Town,1.002,0.946,0.944,0.986
378,KV Oostende,0.997,1.053,1.056,0.999
379,Sydney FC,0.996,0.950,0.954,1.004
380,Brest,0.996,0.834,0.838,1.052
381,Boyacá Chicó FC,0.992,0.873,0.880,1.214
382,Aragua,0.990,0.941,0.951,0.999
383,Geylang International,0.989,1.082,1.095,1.016
384,Carabobo,0.988,0.821,0.831,1.034
385,Warriors,0.987,1.144,1.159,1.010
386,Home United,0.981,0.958,0.976,1.019
387,Millwall,0.980,0.992,1.012,0.880
388,Cúcuta Deportivo,0.972,0.948,0.975,1.217
389,Trujillanos,0.971,0.977,1.006,0.986
390,César Vallejo,0.970,0.998,1.029,0.935
391,Barnsley,0.969,1.036,1.069,0.890
392,Austria Vienna,0.968,1.176,1.215,0.917
393,Malmo FF,0.965,1.032,1.070,0.970
394,Huddersfield Town,0.961,1.052,1.096,1.047
395,Alianza Lima,0.961,0.944,0.982,0.927
396,Heart of Midlothian,0.957,0.935,0.978,0.886
397,Oxford United,0.953,0.974,1.022,0.808
398,Heidenheimer SB,0.953,0.904,0.948,0.959
399,Harbour View,0.952,0.892,0.937,0.978
400,Sivasspor,0.952,0.913,0.959,1.082
401,AC Ajaccio,0.947,0.800,0.845,1.059
402,Valenciennes,0.946,0.875,0.925,1.053
403,FC Groningen,0.943,0.959,1.017,1.064
404,Trabzonspor,0.943,0.994,1.054,1.082
405,Royal Charleroi SC,0.941,0.958,1.017,0.964
406,Niort,0.941,0.870,0.924,1.054
407,Universitario de Deportes,0.939,0.834,0.888,0.940
408,Cagliari,0.937,0.977,1.043,0.836
409,KSC Lokeren,0.937,0.893,0.953,0.959
410,St Pauli,0.937,0.946,1.010,0.964
411,Kayserispor,0.934,0.764,0.818,1.083
412,Gaziantepspor,0.934,0.883,0.945,1.083
413,Academica de Coimbra,0.933,0.897,0.961,1.155
414,Troyes,0.929,0.972,1.046,1.311
415,Young Lions,0.925,0.931,1.006,1.021
416,Sport Huancayo,0.921,0.925,1.005,0.929
417,Bristol City,0.920,0.985,1.070,1.058
418,AIK,0.919,1.006,1.094,0.869
419,Heerenveen,0.918,1.032,1.124,1.041
420,Twente Enschede,0.918,1.072,1.168,1.039
421,Elfsborg,0.916,1.037,1.132,0.870
422,Rotherham United,0.915,0.958,1.047,1.054
423,FC Thun,0.912,0.921,1.010,1.007
424,Llaneros,0.912,0.798,0.876,1.016
425,Karlsruher SC,0.911,0.837,0.919,0.951
426,Burton Albion,0.909,0.787,0.867,0.882
427,Portmore Utd,0.906,0.884,0.976,0.983
428,Kaiserslautern,0.904,0.975,1.078,0.955
429,FC Xanthi,0.900,0.806,0.895,0.978
430,Coventry City,0.896,0.891,0.995,0.874
431,Estudiantes de Mérida,0.895,0.904,1.010,0.989
432,Unión La Calera,0.891,0.964,1.082,1.106
433,Aberdeen,0.889,0.954,1.073,0.886
434,Arminia Bielefeld,0.887,0.854,0.963,0.962
435,Oriente Petrolero,0.886,0.878,0.991,0.992
436,Djurgardens IF,0.885,0.965,1.090,0.867
437,Crotone,0.883,0.868,0.983,0.826
438,Walsall,0.872,0.927,1.063,0.897
439,Eskisehirspor K,0.872,0.965,1.107,1.085
440,Juan Aurich,0.871,0.953,1.094,0.941
441,Peterborough United,0.870,1.088,1.250,0.889
442,Scunthorpe United,0.868,0.833,0.960,0.885
443,AaB,0.868,1.000,1.151,0.923
444,San José,0.867,0.948,1.094,0.980
445,Willem II Tilburg,0.863,0.880,1.019,1.043
446,KV Kortrijk,0.861,0.795,0.924,0.968
447,SpVgg Greuther Furth,0.853,0.992,1.163,0.953
448,Brøndby,0.851,0.892,1.048,0.935
449,FC Vaduz,0.848,0.915,1.079,1.012
450,Nacional Potosí,0.847,1.037,1.225,0.981
451,Bradford City,0.844,0.769,0.911,0.878
452,Cienciano del Cusco,0.841,0.830,0.987,0.942
453,Gillingham,0.836,0.931,1.113,0.873
454,Roda JC Kerkrade,0.831,0.868,1.043,1.044
455,Atromitos,0.829,0.775,0.934,1.008
456,Levadiakos,0.827,0.794,0.960,0.984
457,Zulte-Waregem,0.826,1.026,1.242,1.009
458,Newcastle Jets,0.823,0.838,1.019,1.014
459,Randers FC,0.823,0.884,1.074,0.927
460,Paris FC,0.822,0.781,0.950,1.058
461,San Martin,0.808,0.779,0.964,0.947
462,Northampton Town,0.805,0.932,1.157,0.797
463,Asteras Tripoli,0.804,0.769,0.956,1.024
464,Deportivo Anzoategui,0.802,0.917,1.144,0.990
465,Sheffield United,0.800,0.865,1.081,0.879
466,Portsmouth,0.800,0.861,1.076,0.811
467,FC Zürich,0.798,0.982,1.230,1.018
468,Excelsior,0.796,0.919,1.154,1.037
469,Odense BK,0.795,0.990,1.246,0.927
470,Waterhouse,0.795,0.816,1.026,0.998
471,Bristol Rovers,0.792,0.869,1.097,0.787
472,Cesena,0.792,0.819,1.035,0.828
473,Inverness Caledonian Thistle,0.790,0.869,1.100,0.869
474,Milton Keynes Dons,0.789,0.853,1.081,1.062
475,Rochdale,0.789,0.891,1.129,0.880
476,De Graafschap,0.789,0.928,1.176,1.054
477,KV Mechelen,0.789,1.017,1.289,0.969
478,SV Sandhausen,0.788,0.865,1.097,0.956
479,Panionios,0.787,0.738,0.937,1.009
480,AGF Aarhus,0.787,0.895,1.136,0.927
481,UTC,0.786,0.825,1.050,0.940
482,Real Potosí,0.781,1.084,1.387,0.991
483,BK Hacken,0.780,0.893,1.144,0.868
484,TSV 1860 Munich,0.780,0.780,1.000,0.976
485,Blooming,0.778,0.900,1.157,0.986
486,Wellington Phoenix FC,0.778,0.942,1.210,1.016
487,SK Sturm Graz,0.777,0.820,1.056,0.948
488,St Johnstone,0.774,0.905,1.169,0.887
489,Reno,0.774,0.948,1.226,1.000
490,St Gallen,0.774,0.888,1.147,1.020
491,Novara,0.773,0.833,1.078,0.829
492,US Pescara,0.768,0.970,1.262,0.831
493,Charlton Athletic,0.751,0.889,1.183,1.051
494,Portuguesa,0.751,0.840,1.120,0.996
495,Mersin Idmanyurdu,0.751,0.895,1.191,1.097
496,Spezia,0.750,0.711,0.948,0.836
497,AC Lugano,0.747,0.946,1.265,1.022
498,Bari,0.747,0.883,1.182,0.820
499,Ross County,0.737,0.925,1.255,0.895
500,SC Rheindorf Altach,0.737,0.798,1.083,0.948
501,Standard Liege,0.736,0.936,1.273,0.978
502,Accrington Stanley,0.735,0.849,1.156,0.791
503,Iraklis,0.734,0.759,1.034,0.986
504,Fortuna Düsseldorf,0.730,0.779,1.067,0.962
505,Plymouth Argyle,0.729,0.845,1.160,0.794
506,Port Vale,0.727,0.781,1.075,0.887
507,Helsingborg,0.726,0.886,1.220,0.869
508,Veria,0.723,0.722,0.999,0.991
509,Deportivo Municipal Lima,0.723,0.760,1.050,0.950
510,Bolton Wanderers,0.719,0.845,1.175,1.063
511,Alianza Atlético,0.714,0.863,1.208,0.945
512,Dundee,0.708,0.863,1.219,0.875
513,Southend United,0.707,0.818,1.157,0.884
514,Deportivo Petare,0.706,0.792,1.122,0.998
515,Fleetwood Town,0.706,0.740,1.048,0.878
516,Hammarby,0.698,0.778,1.114,0.875
517,St. Truiden,0.681,0.757,1.112,0.977
518,AFC Wimbledon,0.673,0.771,1.146,0.794
519,Viborg FF,0.672,0.724,1.077,0.933
520,SV Josko Ried,0.670,0.796,1.189,0.942
521,Bury,0.669,0.821,1.226,0.901
522,FSV Frankfurt,0.669,0.810,1.211,0.970
523,KVC Westerlo,0.668,0.831,1.244,0.985
524,Dundalk,0.666,0.842,1.265,0.608
525,Swindon Town,0.666,0.865,1.298,0.878
526,SV Mattersburg,0.659,0.897,1.362,0.943
527,Cambuur Leeuwarden,0.653,0.880,1.349,1.059
528,Perugia,0.652,0.671,1.029,0.832
529,Partick Thistle,0.651,0.721,1.106,0.876
530,Chesterfield,0.648,0.812,1.254,0.883
531,MSV Duisburg,0.646,0.758,1.174,0.972
532,FC Nordsjaelland,0.643,0.748,1.163,0.935
533,Carlisle United,0.640,0.810,1.267,0.808
534,Central Coast Mariners,0.638,0.935,1.466,1.026
535,Shrewsbury Town,0.637,0.864,1.356,0.909
536,Ayacucho FC,0.631,0.755,1.196,0.951
537,Motherwell,0.629,0.807,1.281,0.898
538,SC Paderborn 07,0.625,0.761,1.218,0.980
539,Oldham Athletic,0.621,0.679,1.093,0.884
540,Doncaster Rovers,0.611,0.731,1.196,0.891
541,Kalmar FF,0.611,0.715,1.170,0.868
542,Ternana,0.611,0.742,1.214,0.825
543,Orebro SK,0.605,0.798,1.320,0.871
544,Cambridge United,0.604,0.755,1.250,0.785
