BEGIN
CREATE TABLE
INSERT 0 719
 rk  |             team             |               league               |  str  |  ofs  |  dfs  |  sos  
 297 | Santiago Wanderers           | Primera División de Chile          | 1.187 | 1.187 | 1.000 | 1.068
 298 | Universitario de Sucre       | Liga Profesional Boliviana         | 1.185 | 1.392 | 1.176 | 1.004
 299 | Estoril                      | Portuguese Liga                    | 1.184 | 1.078 | 0.910 | 1.091
 300 | Houston Dynamo               | Major League Soccer                | 1.183 | 1.160 | 0.981 | 1.127
 301 | Palermo                      | Italian Serie A                    | 1.181 | 1.157 | 0.980 | 1.231
 302 | Rosenborg                    | Norwegian Tippeligaen              | 1.181 | 1.265 | 1.071 | 0.874
 303 | Perth Glory                  | Australian A-League                | 1.176 | 1.263 | 1.074 | 1.037
 304 | Bolívar                      | Liga Profesional Boliviana         | 1.171 | 1.295 | 1.106 | 1.012
 305 | Orlando City SC              | Major League Soccer                | 1.169 | 1.230 | 1.052 | 1.112
 306 | Wilstermann                  | Liga Profesional Boliviana         | 1.168 | 1.216 | 1.042 | 1.004
 307 | Aston Villa                  | English Premier League             | 1.166 | 1.159 | 0.994 | 1.293
 308 | Jaguares de Córdoba          | Fútbol Profesional Colombiano      | 1.163 | 1.130 | 0.971 | 1.264
 309 | Club Deportivo Cuenca        | Primera A de Ecuador               | 1.160 | 1.060 | 0.914 | 1.162
 310 | Deportivo Quito              | Primera A de Ecuador               | 1.158 | 1.176 | 1.015 | 1.162
 311 | Real Salt Lake               | Major League Soccer                | 1.156 | 1.099 | 0.951 | 1.145
 312 | New York City FC             | Major League Soccer                | 1.155 | 1.252 | 1.084 | 1.115
 313 | Universidad de Chile         | Primera División de Chile          | 1.151 | 1.342 | 1.166 | 1.077
 314 | FC Utrecht                   | Dutch Eredivisie                   | 1.150 | 1.251 | 1.088 | 0.992
 315 | VfL Bochum                   | German 2. Bundesliga               | 1.147 | 1.158 | 1.009 | 0.956
 316 | AD Alcorcon                  | Spanish Segunda Division           | 1.146 | 0.978 | 0.853 | 1.045
 317 | Real Oviedo                  | Spanish Segunda Division           | 1.145 | 1.142 | 0.997 | 1.048
 318 | Paços de Ferreira            | Portuguese Liga                    | 1.143 | 0.978 | 0.856 | 1.092
 319 | Liverpool                    | Primera División de Uruguay        | 1.139 | 1.106 | 0.971 | 1.158
 320 | Cardiff City                 | English League Championship        | 1.137 | 1.058 | 0.931 | 1.018
 321 | FC Copenhagen                | Danish SAS-Ligaen                  | 1.133 | 1.086 | 0.958 | 0.827
 322 | Liga de Loja                 | Primera A de Ecuador               | 1.128 | 1.107 | 0.982 | 1.179
 323 | Melgar                       | Primera Profesional de Perú        | 1.126 | 1.089 | 0.967 | 0.953
 324 | Hellas Verona                | Italian Serie A                    | 1.125 | 1.083 | 0.963 | 1.256
 325 | Krylia Sovetov               | Russian Premier League             | 1.123 | 0.908 | 0.808 | 1.187
 326 | Colorado Rapids              | Major League Soccer                | 1.122 | 1.011 | 0.901 | 1.126
 327 | Huesca                       | Spanish Segunda Division           | 1.121 | 1.047 | 0.934 | 1.063
 328 | Sochaux                      | French Ligue 2                     | 1.119 | 0.962 | 0.860 | 1.029
 329 | Antalyaspor                  | Turkish Super Lig                  | 1.109 | 1.237 | 1.115 | 1.029
 330 | Boa MG                       | Brasileirao B                      | 1.103 | 1.042 | 0.945 | 1.148
 331 | Anzhi Makhachkala            | Russian Premier League             | 1.101 | 1.062 | 0.965 | 1.188
 332 | Birmingham City              | English League Championship        | 1.100 | 0.997 | 0.906 | 1.028
 333 | Blackburn Rovers             | English League Championship        | 1.098 | 0.975 | 0.888 | 1.009
 334 | El Tanque Sisley             | Primera División de Uruguay        | 1.098 | 1.125 | 1.025 | 1.159
 335 | Philadelphia Union           | Major League Soccer                | 1.096 | 1.132 | 1.033 | 1.123
 336 | Metz                         | French Ligue 2                     | 1.093 | 1.038 | 0.950 | 1.008
 337 | Brentford                    | English League Championship        | 1.092 | 1.221 | 1.118 | 1.023
 338 | Chicago Fire                 | Major League Soccer                | 1.090 | 1.165 | 1.069 | 1.116
 339 | Reading                      | English League Championship        | 1.088 | 1.073 | 0.986 | 1.026
 340 | Preston North End            | English League Championship        | 1.086 | 0.965 | 0.889 | 1.007
 341 | Caracas F.C.                 | Primera División de Venezuela      | 1.083 | 1.021 | 0.942 | 1.020
 342 | Deportivo Pasto              | Fútbol Profesional Colombiano      | 1.081 | 1.117 | 1.033 | 1.260
 343 | SC Heracles Almelo           | Dutch Eredivisie                   | 1.081 | 1.151 | 1.065 | 1.006
 344 | Sydney FC                    | Australian A-League                | 1.080 | 1.063 | 0.985 | 1.037
 345 | ABC                          | Brasileirao B                      | 1.077 | 1.129 | 1.048 | 1.143
 346 | Boyacá Chicó FC              | Fútbol Profesional Colombiano      | 1.075 | 0.983 | 0.914 | 1.250
 347 | Real Valladolid              | Spanish Segunda Division           | 1.073 | 1.025 | 0.955 | 1.049
 348 | KSC Lokeren                  | Belgian Jupiler League             | 1.073 | 1.089 | 1.015 | 0.944
 349 | Arica                        | Primera División de Chile          | 1.073 | 0.980 | 0.914 | 1.067
 350 | Queens Park Rangers          | English League Championship        | 1.072 | 1.019 | 0.950 | 1.020
 351 | Elche                        | Spanish Segunda Division           | 1.068 | 0.983 | 0.921 | 1.047
 352 | Deportes Iquique             | Primera División de Chile          | 1.067 | 1.173 | 1.099 | 1.069
 353 | Ipswich Town                 | English League Championship        | 1.064 | 1.040 | 0.977 | 1.013
 354 | Carabobo                     | Primera División de Venezuela      | 1.054 | 0.939 | 0.891 | 1.060
 355 | Clermont Foot                | French Ligue 2                     | 1.051 | 1.196 | 1.138 | 1.007
 356 | Aragua                       | Primera División de Venezuela      | 1.050 | 1.062 | 1.012 | 1.025
 357 | CD Nacional de Madeira       | Portuguese Liga                    | 1.049 | 1.099 | 1.048 | 1.095
 358 | Lens                         | French Ligue 2                     | 1.045 | 0.902 | 0.863 | 1.007
 359 | Nottingham Forest            | English League Championship        | 1.045 | 0.944 | 0.904 | 1.030
 360 | Nimes                        | French Ligue 2                     | 1.045 | 1.088 | 1.041 | 1.009
 361 | Necaxa                       | Ascenso MX                         | 1.043 | 1.091 | 1.046 | 1.186
 362 | Cúcuta Deportivo             | Fútbol Profesional Colombiano      | 1.043 | 1.065 | 1.021 | 1.253
 363 | KV Kortrijk                  | Belgian Jupiler League             | 1.042 | 0.994 | 0.954 | 0.957
 364 | General Díaz                 | Primera División de Paraguay       | 1.036 | 1.045 | 1.009 | 1.178
 365 | Antofagasta                  | Primera División de Chile          | 1.036 | 1.000 | 0.965 | 1.069
 366 | Lugo                         | Spanish Segunda Division           | 1.036 | 1.011 | 0.976 | 1.048
 367 | Molde                        | Norwegian Tippeligaen              | 1.035 | 1.112 | 1.075 | 0.918
 368 | AJ Auxerre                   | French Ligue 2                     | 1.035 | 1.087 | 1.050 | 1.015
 369 | Nacional                     | Primera División de Paraguay       | 1.032 | 1.038 | 1.006 | 1.179
 370 | Huachipato                   | Primera División de Chile          | 1.032 | 1.082 | 1.048 | 1.091
 371 | Maritimo                     | Portuguese Liga                    | 1.028 | 1.153 | 1.121 | 1.096
 372 | Trujillanos                  | Primera División de Venezuela      | 1.027 | 1.100 | 1.071 | 1.012
 373 | FC Union Berlin              | German 2. Bundesliga               | 1.027 | 1.188 | 1.156 | 0.950
 374 | Tenerife                     | Spanish Segunda Division           | 1.026 | 0.984 | 0.960 | 1.049
 375 | Lucerne                      | Swiss Super League                 | 1.025 | 1.129 | 1.102 | 0.961
 376 | FC Salzburg                  | Austrian Bundesliga                | 1.018 | 1.063 | 1.045 | 0.884
 377 | Sporting Cristal             | Primera Profesional de Perú        | 1.016 | 1.218 | 1.199 | 0.943
 378 | Leeds United                 | English League Championship        | 1.014 | 0.986 | 0.973 | 1.033
 379 | Wolverhampton Wanderers      | English League Championship        | 1.014 | 1.036 | 1.022 | 1.023
 380 | Evian Thonon Gaillard        | French Ligue 2                     | 1.013 | 1.013 | 1.000 | 1.017
 381 | Rapid Vienna                 | Austrian Bundesliga                | 1.011 | 1.143 | 1.130 | 0.968
 382 | AEK Athens                   | Greek Super League                 | 1.009 | 0.921 | 0.913 | 1.015
 383 | Moreirense                   | Portuguese Liga                    | 1.007 | 1.083 | 1.076 | 1.096
 384 | TSV Eintracht Braunschweig   | German 2. Bundesliga               | 1.007 | 1.023 | 1.016 | 0.948
 385 | Frosinone                    | Italian Serie A                    | 1.007 | 1.093 | 1.086 | 1.239
 386 | FC Sion                      | Swiss Super League                 | 1.006 | 1.032 | 1.027 | 1.008
 387 | ADO Den Haag                 | Dutch Eredivisie                   | 1.002 | 1.090 | 1.088 | 1.006
 388 | Guimaraes                    | Portuguese Liga                    | 0.997 | 1.114 | 1.117 | 1.078
 389 | Almeria                      | Spanish Segunda Division           | 0.994 | 0.980 | 0.986 | 1.064
 390 | Fulham                       | English League Championship        | 0.993 | 1.191 | 1.199 | 1.029
 391 | Grasshoppers                 | Swiss Super League                 | 0.991 | 1.174 | 1.185 | 0.963
 392 | NEC Nijmegen                 | Dutch Eredivisie                   | 0.991 | 0.970 | 0.978 | 1.002
 393 | Cobresal                     | Primera División de Chile          | 0.990 | 1.114 | 1.124 | 1.076
 394 | Llaneros                     | Primera División de Venezuela      | 0.989 | 0.940 | 0.950 | 1.045
 395 | Tours                        | French Ligue 2                     | 0.989 | 0.938 | 0.948 | 1.030
 396 | PEC Zwolle                   | Dutch Eredivisie                   | 0.987 | 1.169 | 1.184 | 1.017
 397 | Venados FC                   | Ascenso MX                         | 0.985 | 0.987 | 1.002 | 1.268
 398 | Bursaspor                    | Turkish Super Lig                  | 0.980 | 1.103 | 1.126 | 1.033
 399 | Mallorca                     | Spanish Segunda Division           | 0.979 | 0.914 | 0.934 | 1.051
 400 | Stade Laval                  | French Ligue 2                     | 0.975 | 0.909 | 0.932 | 1.017
 401 | Wigan Athletic               | English League One                 | 0.973 | 1.086 | 1.116 | 0.861
 402 | César Vallejo                | Primera Profesional de Perú        | 0.968 | 1.065 | 1.100 | 0.936
 403 | Oriente Petrolero            | Liga Profesional Boliviana         | 0.966 | 0.989 | 1.023 | 1.026
 404 | Royal Charleroi SC           | Belgian Jupiler League             | 0.963 | 1.070 | 1.111 | 0.959
 405 | Alianza Lima                 | Primera Profesional de Perú        | 0.960 | 1.009 | 1.051 | 0.929
 406 | Oxford United                | English League Two                 | 0.958 | 1.041 | 1.087 | 0.806
 407 | Atlante                      | Ascenso MX                         | 0.956 | 0.929 | 0.971 | 1.258
 408 | Estudiantes de Mérida        | Primera División de Venezuela      | 0.954 | 1.025 | 1.074 | 1.015
 409 | Dinamo Moscow                | Russian Premier League             | 0.953 | 0.988 | 1.037 | 1.194
 410 | Panathinaikos                | Greek Super League                 | 0.950 | 0.927 | 0.975 | 1.024
 411 | Ponferradina                 | Spanish Segunda Division           | 0.948 | 0.957 | 1.009 | 1.061
 412 | San José                     | Liga Profesional Boliviana         | 0.946 | 1.065 | 1.126 | 1.016
 413 | Millwall                     | English League One                 | 0.944 | 1.034 | 1.096 | 0.870
 414 | Universitario de Deportes    | Primera Profesional de Perú        | 0.943 | 0.896 | 0.950 | 0.942
 415 | Caykur Rizespor              | Turkish Super Lig                  | 0.941 | 0.972 | 1.033 | 1.034
 416 | Barnsley                     | English League One                 | 0.935 | 1.077 | 1.152 | 0.880
 417 | Vitoria Setubal              | Portuguese Liga                    | 0.935 | 1.087 | 1.163 | 1.099
 418 | IFK                          | Swedish Allsvenskanliga            | 0.933 | 0.939 | 1.006 | 0.808
 419 | Heidenheimer SB              | German 2. Bundesliga               | 0.932 | 0.959 | 1.029 | 0.951
 420 | Nacional Potosí              | Liga Profesional Boliviana         | 0.924 | 1.161 | 1.256 | 1.017
 421 | Trabzonspor                  | Turkish Super Lig                  | 0.923 | 1.038 | 1.124 | 1.035
 422 | Sport Huancayo               | Primera Profesional de Perú        | 0.920 | 0.989 | 1.075 | 0.930
 423 | Brest                        | French Ligue 2                     | 0.919 | 0.863 | 0.939 | 1.013
 424 | FC Midtjylland               | Danish SAS-Ligaen                  | 0.918 | 1.037 | 1.130 | 0.957
 425 | St Pauli                     | German 2. Bundesliga               | 0.914 | 1.001 | 1.096 | 0.956
 426 | Belenenses                   | Portuguese Liga                    | 0.914 | 1.071 | 1.172 | 1.096
 427 | Boavista                     | Portuguese Liga                    | 0.913 | 0.829 | 0.907 | 1.108
 428 | Sonderjyske                  | Danish SAS-Ligaen                  | 0.910 | 1.040 | 1.143 | 0.871
 429 | Mogi Mirim EC                | Brasileirao B                      | 0.906 | 1.049 | 1.159 | 1.164
 430 | Rotherham United             | English League Championship        | 0.901 | 1.005 | 1.116 | 1.023
 431 | Standard Liege               | Belgian Jupiler League             | 0.896 | 0.999 | 1.115 | 0.981
 432 | Austria Vienna               | Austrian Bundesliga                | 0.896 | 1.202 | 1.342 | 0.890
 433 | Newcastle Jets               | Australian A-League                | 0.896 | 0.943 | 1.052 | 1.047
 434 | Burton Albion                | English League One                 | 0.895 | 0.845 | 0.945 | 0.896
 435 | Karlsruher SC                | German 2. Bundesliga               | 0.893 | 0.892 | 0.999 | 0.944
 436 | Albacete                     | Spanish Segunda Division           | 0.892 | 0.946 | 1.060 | 1.053
 437 | Panionios                    | Greek Super League                 | 0.888 | 0.861 | 0.970 | 1.034
 438 | Huddersfield Town            | English League Championship        | 0.885 | 1.103 | 1.247 | 1.021
 439 | Kaiserslautern               | German 2. Bundesliga               | 0.883 | 1.031 | 1.167 | 0.948
 440 | Stromsgodset                 | Norwegian Tippeligaen              | 0.875 | 1.172 | 1.338 | 0.838
 441 | AC Ajaccio                   | French Ligue 2                     | 0.875 | 0.828 | 0.947 | 1.020
 442 | Correcaminos                 | Ascenso MX                         | 0.875 | 0.967 | 1.105 | 1.241
 443 | Coventry City                | English League One                 | 0.874 | 0.941 | 1.076 | 0.869
 444 | Gaziantepspor                | Turkish Super Lig                  | 0.873 | 0.912 | 1.046 | 1.037
 445 | Scunthorpe United            | English League One                 | 0.872 | 0.911 | 1.045 | 0.884
 446 | Peterborough United          | English League One                 | 0.871 | 1.149 | 1.319 | 0.874
 447 | Juan Aurich                  | Primera Profesional de Perú        | 0.871 | 1.018 | 1.169 | 0.942
 448 | Valenciennes                 | French Ligue 2                     | 0.871 | 0.902 | 1.036 | 1.014
 449 | Bristol City                 | English League Championship        | 0.870 | 1.014 | 1.165 | 1.032
 450 | Arminia Bielefeld            | German 2. Bundesliga               | 0.870 | 0.909 | 1.045 | 0.954
 451 | Niort                        | French Ligue 2                     | 0.866 | 0.896 | 1.035 | 1.015
 452 | Sivasspor                    | Turkish Super Lig                  | 0.865 | 0.943 | 1.091 | 1.037
 453 | FC Groningen                 | Dutch Eredivisie                   | 0.864 | 0.985 | 1.140 | 1.039
 454 | Unión La Calera              | Primera División de Chile          | 0.860 | 1.007 | 1.170 | 1.080
 455 | Heerenveen                   | Dutch Eredivisie                   | 0.859 | 1.042 | 1.213 | 0.996
 456 | Walsall                      | English League One                 | 0.858 | 0.980 | 1.143 | 0.894
 457 | Deportivo Anzoategui         | Primera División de Venezuela      | 0.854 | 1.034 | 1.211 | 1.012
 458 | Twente Enschede              | Dutch Eredivisie                   | 0.854 | 1.107 | 1.296 | 1.008
 459 | Blooming                     | Liga Profesional Boliviana         | 0.851 | 1.013 | 1.191 | 1.022
 460 | Troyes                       | French Ligue 1                     | 0.850 | 0.999 | 1.176 | 1.251
 461 | Cagliari                     | Italian Serie B                    | 0.849 | 0.992 | 1.169 | 0.804
 462 | Odds BK                      | Norwegian Tippeligaen              | 0.848 | 1.085 | 1.280 | 0.866
 463 | Academica de Coimbra         | Portuguese Liga                    | 0.848 | 0.921 | 1.085 | 1.102
 464 | Real Potosí                  | Liga Profesional Boliviana         | 0.848 | 1.206 | 1.422 | 1.026
 465 | Wellington Phoenix FC        | Australian A-League                | 0.845 | 1.052 | 1.246 | 1.050
 466 | Cienciano del Cusco          | Primera Profesional de Perú        | 0.845 | 0.893 | 1.057 | 0.943
 467 | KV Mechelen                  | Belgian Jupiler League             | 0.844 | 1.026 | 1.215 | 0.969
 468 | IFK Norrkoping               | Swedish Allsvenskanliga            | 0.843 | 1.061 | 1.260 | 0.796
 469 | Kayserispor                  | Turkish Super Lig                  | 0.842 | 0.794 | 0.943 | 1.038
 470 | Bradford City                | English League One                 | 0.839 | 0.806 | 0.960 | 0.860
 471 | Willem II Tilburg            | Dutch Eredivisie                   | 0.838 | 0.939 | 1.121 | 0.980
 472 | SpVgg Greuther Furth         | German 2. Bundesliga               | 0.834 | 1.048 | 1.256 | 0.946
 473 | FC Thun                      | Swiss Super League                 | 0.832 | 0.946 | 1.136 | 0.967
 474 | Eskisehirspor K              | Turkish Super Lig                  | 0.830 | 1.009 | 1.216 | 1.038
 475 | Athletic Bilbao B            | Spanish Segunda Division           | 0.821 | 0.879 | 1.071 | 1.055
 476 | Gillingham                   | English League One                 | 0.818 | 0.987 | 1.206 | 0.874
 477 | San Martin                   | Primera Profesional de Perú        | 0.813 | 0.840 | 1.034 | 0.947
 478 | Malmo FF                     | Swedish Allsvenskanliga            | 0.811 | 1.008 | 1.243 | 0.906
 479 | Portuguesa                   | Primera División de Venezuela      | 0.807 | 0.958 | 1.188 | 1.021
 480 | Northampton Town             | English League Two                 | 0.804 | 0.985 | 1.225 | 0.805
 481 | Crotone                      | Italian Serie B                    | 0.804 | 0.886 | 1.103 | 0.795
 482 | Portsmouth                   | English League Two                 | 0.803 | 0.925 | 1.151 | 0.812
 483 | AIK                          | Swedish Allsvenskanliga            | 0.800 | 1.000 | 1.250 | 0.803
 484 | Viking FK                    | Norwegian Tippeligaen              | 0.800 | 1.008 | 1.260 | 0.840
 485 | Sheffield United             | English League One                 | 0.797 | 0.927 | 1.164 | 0.883
 486 | Rochdale                     | English League One                 | 0.795 | 0.979 | 1.231 | 0.879
 487 | UTC                          | Primera Profesional de Perú        | 0.791 | 0.888 | 1.123 | 0.940
 488 | Aberdeen                     | Scottish Premiership               | 0.788 | 0.948 | 1.204 | 0.841
 489 | Roda JC Kerkrade             | Dutch Eredivisie                   | 0.779 | 0.906 | 1.162 | 1.013
 490 | FC Vaduz                     | Swiss Super League                 | 0.775 | 0.940 | 1.212 | 0.971
 491 | SV Sandhausen                | German 2. Bundesliga               | 0.774 | 0.919 | 1.187 | 0.949
 492 | AaB                          | Danish SAS-Ligaen                  | 0.773 | 1.007 | 1.303 | 0.877
 493 | TSV 1860 Munich              | German 2. Bundesliga               | 0.767 | 0.833 | 1.086 | 0.967
 494 | Deportivo Petare             | Primera División de Venezuela      | 0.764 | 0.909 | 1.190 | 1.024
 495 | Brøndby                      | Danish SAS-Ligaen                  | 0.763 | 0.905 | 1.185 | 0.891
 496 | Paris FC                     | French Ligue 2                     | 0.761 | 0.810 | 1.064 | 1.018
 497 | Elfsborg                     | Swedish Allsvenskanliga            | 0.759 | 0.996 | 1.313 | 0.816
 498 | Accrington Stanley           | English League Two                 | 0.758 | 0.936 | 1.235 | 0.803
 499 | Heart of Midlothian          | Scottish Premiership               | 0.757 | 0.883 | 1.166 | 0.793
 500 | Bristol Rovers               | English League Two                 | 0.750 | 0.912 | 1.215 | 0.805
 501 | St. Truiden                  | Belgian Jupiler League             | 0.748 | 0.848 | 1.134 | 0.982
 502 | Mersin Idmanyurdu            | Turkish Super Lig                  | 0.747 | 0.935 | 1.253 | 1.049
 503 | Excelsior                    | Dutch Eredivisie                   | 0.744 | 0.955 | 1.284 | 1.006
 504 | Charlton Athletic            | English League Championship        | 0.740 | 0.933 | 1.261 | 1.024
 505 | Cheltenham Town              | English National League            | 0.738 | 0.865 | 1.173 | 0.662
 506 | Stabaek                      | Norwegian Tippeligaen              | 0.738 | 0.996 | 1.348 | 0.842
 507 | Djurgardens IF               | Swedish Allsvenskanliga            | 0.737 | 0.943 | 1.278 | 0.805
 508 | Plymouth Argyle              | English League Two                 | 0.733 | 0.906 | 1.236 | 0.799
 509 | Randers FC                   | Danish SAS-Ligaen                  | 0.732 | 0.894 | 1.221 | 0.880
 510 | Deportivo Municipal Lima     | Primera Profesional de Perú        | 0.729 | 0.820 | 1.125 | 0.950
 511 | SK Sturm Graz                | Austrian Bundesliga                | 0.729 | 0.855 | 1.173 | 0.919
 512 | NAC Breda                    | Dutch Eeerste Divisie              | 0.729 | 1.022 | 1.401 | 0.736
 513 | FC Zürich                    | Swiss Super League                 | 0.728 | 1.004 | 1.380 | 0.977
 514 | Milton Keynes Dons           | English League Championship        | 0.728 | 0.871 | 1.196 | 1.021
 515 | De Graafschap                | Dutch Eredivisie                   | 0.723 | 0.950 | 1.314 | 0.990
 516 | Cesena                       | Italian Serie B                    | 0.722 | 0.838 | 1.161 | 0.797
 517 | Valerenga                    | Norwegian Tippeligaen              | 0.720 | 0.930 | 1.291 | 0.843
 518 | Fortuna Düsseldorf           | German 2. Bundesliga               | 0.719 | 0.832 | 1.157 | 0.954
 519 | Alianza Atlético             | Primera Profesional de Perú        | 0.717 | 0.924 | 1.290 | 0.946
 520 | Southend United              | English League One                 | 0.709 | 0.888 | 1.252 | 0.887
 521 | St Gallen                    | Swiss Super League                 | 0.709 | 0.913 | 1.289 | 0.978
 522 | Port Vale                    | English League One                 | 0.708 | 0.829 | 1.171 | 0.881
 523 | Rangers                      | Scottish Championship              | 0.706 | 1.010 | 1.432 | 0.626
 524 | VVV Venlo                    | Dutch Eeerste Divisie              | 0.705 | 1.024 | 1.452 | 0.732
 525 | Odense BK                    | Danish SAS-Ligaen                  | 0.705 | 0.996 | 1.412 | 0.881
 526 | Novara                       | Italian Serie B                    | 0.704 | 0.851 | 1.208 | 0.798
 527 | AGF Aarhus                   | Danish SAS-Ligaen                  | 0.702 | 0.905 | 1.289 | 0.881
 528 | US Pescara                   | Italian Serie B                    | 0.699 | 0.985 | 1.410 | 0.799
 529 | Ross County                  | Scottish Premiership               | 0.698 | 0.969 | 1.389 | 0.819
 530 | St Johnstone                 | Scottish Premiership               | 0.697 | 0.926 | 1.328 | 0.829
 531 | Inverness Caledonian Thistle | Scottish Premiership               | 0.694 | 0.843 | 1.215 | 0.788
 532 | Central Coast Mariners       | Australian A-League                | 0.693 | 1.043 | 1.504 | 1.060
 533 | Bolton Wanderers             | English League Championship        | 0.692 | 0.901 | 1.304 | 1.012
 534 | SC Rheindorf Altach          | Austrian Bundesliga                | 0.690 | 0.831 | 1.204 | 0.917
 535 | Sparta Rotterdam             | Dutch Eeerste Divisie              | 0.689 | 1.011 | 1.467 | 0.725
 536 | Spezia                       | Italian Serie B                    | 0.686 | 0.731 | 1.066 | 0.804
 537 | AC Lugano                    | Swiss Super League                 | 0.683 | 0.969 | 1.419 | 0.980
 538 | Bari                         | Italian Serie B                    | 0.681 | 0.900 | 1.322 | 0.790
 539 | Fleetwood Town               | English League One                 | 0.674 | 0.782 | 1.161 | 0.877
 540 | Carlisle United              | English League Two                 | 0.673 | 0.917 | 1.363 | 0.809
 541 | Bury                         | English League One                 | 0.672 | 0.891 | 1.326 | 0.899
 542 | AFC Wimbledon                | English League Two                 | 0.670 | 0.827 | 1.234 | 0.799
 543 | FSV Frankfurt                | German 2. Bundesliga               | 0.658 | 0.862 | 1.311 | 0.961
 544 | BK Hacken                    | Swedish Allsvenskanliga            | 0.653 | 0.875 | 1.340 | 0.805
 545 | Chesterfield                 | English League One                 | 0.648 | 0.886 | 1.366 | 0.890
 546 | Swindon Town                 | English League One                 | 0.648 | 0.907 | 1.401 | 0.878
 547 | SC Paderborn 07              | German 2. Bundesliga               | 0.639 | 0.838 | 1.311 | 0.974
 548 | Lillestrom                   | Norwegian Tippeligaen              | 0.638 | 0.856 | 1.341 | 0.846
 549 | MSV Duisburg                 | German 2. Bundesliga               | 0.637 | 0.810 | 1.273 | 0.963
 550 | Ayacucho FC                  | Primera Profesional de Perú        | 0.637 | 0.815 | 1.278 | 0.951
 551 | Shrewsbury Town              | English League One                 | 0.635 | 0.904 | 1.422 | 0.902
 552 | Doncaster Rovers             | English League One                 | 0.634 | 0.803 | 1.267 | 0.900
 553 | SV Josko Ried                | Austrian Bundesliga                | 0.630 | 0.830 | 1.319 | 0.913
 554 | Luton Town                   | English League Two                 | 0.621 | 0.835 | 1.345 | 0.807
 555 | SV Mattersburg               | Austrian Bundesliga                | 0.617 | 0.928 | 1.505 | 0.915
 556 | Bodo/Glimt                   | Norwegian Tippeligaen              | 0.613 | 0.962 | 1.569 | 0.847
 557 | Cambuur Leeuwarden           | Dutch Eredivisie                   | 0.613 | 0.917 | 1.496 | 1.027
 558 | Helsingborg                  | Swedish Allsvenskanliga            | 0.609 | 0.869 | 1.426 | 0.806
 559 | Go Ahead Eagles              | Dutch Eeerste Divisie              | 0.608 | 0.827 | 1.361 | 0.740
 560 | Viborg FF                    | Danish SAS-Ligaen                  | 0.605 | 0.741 | 1.226 | 0.887
 561 | Cambridge United             | English League Two                 | 0.604 | 0.823 | 1.362 | 0.801
 562 | Dundee                       | Scottish Premiership               | 0.604 | 0.826 | 1.369 | 0.806
 563 | Mansfield Town               | English League Two                 | 0.601 | 0.776 | 1.290 | 0.806
 564 | Grimsby Town                 | English National League            | 0.600 | 0.836 | 1.393 | 0.674
 565 | Perugia                      | Italian Serie B                    | 0.598 | 0.691 | 1.156 | 0.800
 566 | Wycombe Wanderers            | English League Two                 | 0.593 | 0.665 | 1.122 | 0.803
 567 | Oldham Athletic              | English League One                 | 0.593 | 0.711 | 1.199 | 0.882
 568 | Exeter City                  | English League Two                 | 0.592 | 0.850 | 1.436 | 0.828
 569 | Barnet                       | English League Two                 | 0.588 | 0.856 | 1.455 | 0.795
 570 | Hammarby                     | Swedish Allsvenskanliga            | 0.587 | 0.767 | 1.307 | 0.812
 571 | Partick Thistle              | Scottish Premiership               | 0.586 | 0.727 | 1.241 | 0.823
 572 | FC Nordsjaelland             | Danish SAS-Ligaen                  | 0.579 | 0.764 | 1.320 | 0.888
 573 | FC Volendam                  | Dutch Eeerste Divisie              | 0.576 | 0.809 | 1.406 | 0.720
 574 | Sarpsborg FK                 | Norwegian Tippeligaen              | 0.573 | 0.809 | 1.412 | 0.849
 575 | Tromso                       | Norwegian Tippeligaen              | 0.565 | 0.797 | 1.411 | 0.849
 576 | Ternana                      | Italian Serie B                    | 0.559 | 0.761 | 1.360 | 0.794
 577 | FC Eindhoven                 | Dutch Eeerste Divisie              | 0.556 | 0.798 | 1.435 | 0.731
 578 | Leyton Orient                | English League Two                 | 0.549 | 0.769 | 1.400 | 0.798
 579 | Motherwell                   | Scottish Premiership               | 0.545 | 0.821 | 1.507 | 0.830
 580 | Dundalk                      | League of Ireland Premier Division | 0.541 | 0.810 | 1.498 | 0.559
 581 | Kilmarnock                   | Scottish Premiership               | 0.539 | 0.784 | 1.454 | 0.809
 582 | Latina                       | Italian Serie B                    | 0.539 | 0.719 | 1.334 | 0.792
 583 | Blackpool                    | English League One                 | 0.536 | 0.691 | 1.289 | 0.880
 584 | Aalesund                     | Norwegian Tippeligaen              | 0.536 | 0.837 | 1.561 | 0.850
 585 | Salernitana                  | Italian Serie B                    | 0.535 | 0.780 | 1.458 | 0.799
 586 | Forest Green Rovers          | English National League            | 0.534 | 0.705 | 1.320 | 0.681
 587 | Esbjerg                      | Danish SAS-Ligaen                  | 0.534 | 0.799 | 1.496 | 0.891
 588 | Colchester United            | English League One                 | 0.533 | 0.915 | 1.717 | 0.898
 589 | Haugesund                    | Norwegian Tippeligaen              | 0.528 | 0.774 | 1.465 | 0.851
 590 | US Avellino                  | Italian Serie B                    | 0.526 | 0.793 | 1.507 | 0.799
 591 | Pro Vercelli                 | Italian Serie B                    | 0.525 | 0.700 | 1.332 | 0.793
 592 | Vicenza                      | Italian Serie B                    | 0.523 | 0.666 | 1.273 | 0.807
