470426,2017,nigeria+professional+league,2227,000000,Enyimba,18420,C60000,Katsina United
470436,2017,nigeria+professional+league,17797,000000,Enugu Rangers,2227,C60000,Enyimba
470452,2017,nigeria+professional+league,2227,000000,Enyimba,17811,C60000,Wikki Tourists
470456,2017,nigeria+professional+league,17795,000000,Rivers United FC,2227,C60000,Enyimba
470463,2017,nigeria+professional+league,2227,000000,Enyimba,18419,C60000,ABS
470477,2017,nigeria+professional+league,18182,000000,MFM FC,2227,C60000,Enyimba
470486,2017,nigeria+professional+league,2227,000000,Enyimba,17802,C60000,Kano Pillars
470496,2017,nigeria+professional+league,17807,000000,Shooting Stars SC,2227,C60000,Enyimba
470508,2017,nigeria+professional+league,2227,000000,Enyimba,17804,C60000,Lobi Stars
470515,2017,nigeria+professional+league,17799,000000,Ifeanyi Ubah FC,2227,C60000,Enyimba
470530,2017,nigeria+professional+league,2227,000000,Enyimba,18184,C60000,Niger Tornadoes
470536,2017,nigeria+professional+league,17793,000000,Akwa United,2227,C60000,Enyimba
470545,2017,nigeria+professional+league,2227,000000,Enyimba,17796,C60000,El Kanemi Warriors
470555,2017,nigeria+professional+league,17805,000000,Nasarawa United,2227,C60000,Enyimba
470563,2017,nigeria+professional+league,2227,000000,Enyimba,17792,C60000,Abia Warriors
470575,2017,nigeria+professional+league,18422,000000,Gombe United,2227,C60000,Enyimba
470591,2017,nigeria+professional+league,2227,000000,Enyimba,18181,C60000,Plateau United
470595,2017,nigeria+professional+league,17808,000000,Sunshine Stars,2227,C60000,Enyimba
470606,2017,nigeria+professional+league,18421,000000,Remo Stars,2227,C60000,Enyimba
470618,2017,nigeria+professional+league,2227,000000,Enyimba,18421,C60000,Remo Stars
470626,2017,nigeria+professional+league,18420,000000,Katsina United,2227,C60000,Enyimba
470634,2017,nigeria+professional+league,2227,000000,Enyimba,17797,C60000,Enugu Rangers
470646,2017,nigeria+professional+league,17811,000000,Wikki Tourists,2227,C60000,Enyimba
470659,2017,nigeria+professional+league,2227,000000,Enyimba,17795,C60000,Rivers United FC
470667,2017,nigeria+professional+league,18419,000000,ABS,2227,C60000,Enyimba
470677,2017,nigeria+professional+league,2227,000000,Enyimba,18182,C60000,MFM FC
470686,2017,nigeria+professional+league,17802,000000,Kano Pillars,2227,C60000,Enyimba
470701,2017,nigeria+professional+league,2227,000000,Enyimba,17807,C60000,Shooting Stars SC
470705,2017,nigeria+professional+league,17804,000000,Lobi Stars,2227,C60000,Enyimba
470716,2017,nigeria+professional+league,2227,000000,Enyimba,17799,C60000,Ifeanyi Ubah FC
470726,2017,nigeria+professional+league,18184,000000,Niger Tornadoes,2227,C60000,Enyimba
470733,2017,nigeria+professional+league,2227,000000,Enyimba,17793,C60000,Akwa United
470745,2017,nigeria+professional+league,17796,000000,El Kanemi Warriors,2227,C60000,Enyimba
470759,2017,nigeria+professional+league,2227,000000,Enyimba,17805,C60000,Nasarawa United
470765,2017,nigeria+professional+league,17792,000000,Abia Warriors,2227,C60000,Enyimba
470776,2017,nigeria+professional+league,2227,000000,Enyimba,18422,C60000,Gombe United
470785,2017,nigeria+professional+league,18181,000000,Plateau United,2227,C60000,Enyimba
470801,2017,nigeria+professional+league,2227,000000,Enyimba,17808,C60000,Sunshine Stars
