396301,2014,scottish+premiership,263,C8142F,Aberdeen,267,507DB4,St Johnstone
396302,2014,scottish+premiership,264,FF621A,Dundee United,261,000040,Dundee
396303,2014,scottish+premiership,409,000099,Hamilton Academical ,266,F7AA25,Motherwell
396304,2014,scottish+premiership,247,000099,Partick Thistle,256,FEFB4C,Celtic
396305,2014,scottish+premiership,251,000040,Ross County,253,000099,Inverness Caledonian Thistle
396306,2014,scottish+premiership,250,000000,St Mirren,260,000099,Kilmarnock
398500,2014,scottish+premiership,17511,C8142F,Daugava Riga,263,1a1a1a,Aberdeen
398523,2014,scottish+premiership,263,C8142F,Aberdeen,17511,000099,Daugava Riga
398613,2014,scottish+premiership,2694,C8142F,KR Reykjavik,256,FEFB4C,Celtic
398622,2014,scottish+premiership,256,FEFB4C,Celtic,2694,000099,KR Reykjavik
400079,2014,scottish+premiership,256,FEFB4C,Celtic,264,FF621A,Dundee United
400083,2014,scottish+premiership,261,000040,Dundee,256,FEFB4C,Celtic
400472,2014,scottish+premiership,409,000099,Hamilton Academical ,252,873041,Arbroath
400474,2014,scottish+premiership,261,000040,Dundee,416,000099,Peterhead
400490,2014,scottish+premiership,267,507DB4,St Johnstone,3083,000099,FC Luzern
400504,2014,scottish+premiership,7949,C8142F,Stjarnan,266,F7AA25,Motherwell
400515,2014,scottish+premiership,145,4F9F64,FC Groningen,263,C8142F,Aberdeen
400528,2014,scottish+premiership,263,C8142F,Aberdeen,145,4F9F64,FC Groningen
400553,2014,scottish+premiership,266,F7AA25,Motherwell,7949,000099,Stjarnan
400558,2014,scottish+premiership,3083,C8142F,FC Luzern,267,507DB4,St Johnstone
402215,2014,scottish+premiership,555,C8142F,Legia Warsaw,256,FEFB4C,Celtic
402231,2014,scottish+premiership,256,FEFB4C,Celtic,555,000099,Legia Warsaw
402234,2014,scottish+premiership,256,FEFB4C,Celtic,263,C8142F,Aberdeen
402235,2014,scottish+premiership,247,000099,Partick Thistle,250,000000,St Mirren
402236,2014,scottish+premiership,261,000040,Dundee,264,FF621A,Dundee United
402237,2014,scottish+premiership,250,000000,St Mirren,256,FEFB4C,Celtic
402735,2014,scottish+premiership,263,C8142F,Aberdeen,264,FF621A,Dundee United
402736,2014,scottish+premiership,251,000040,Ross County,267,507DB4,St Johnstone
402901,2014,scottish+premiership,263,C8142F,Aberdeen,89,000099,Real Sociedad
402906,2014,scottish+premiership,3929,C8142F,FC Spartak Trnava,267,507DB4,St Johnstone
402912,2014,scottish+premiership,89,000099,Real Sociedad,263,C8142F,Aberdeen
402920,2014,scottish+premiership,267,507DB4,St Johnstone,3929,000099,FC Spartak Trnava
403936,2014,scottish+premiership,261,000040,Dundee,260,000099,Kilmarnock
403937,2014,scottish+premiership,409,000099,Hamilton Academical ,253,1a1a1a,Inverness Caledonian Thistle
