395418,362,7A003C,Aston Villa,379,ffff00,Burnley
395419,336,E03A3E,Stoke City,364,1a1a1a,Liverpool
395420,306,F5A12D,Hull City,360,DA020E,Manchester United
395421,382,5CBFEB,Manchester City,376,ED1A3B,Southampton
395422,363,034694,Chelsea,366,EB172B,Sunderland
395423,384,C4122E,Crystal Palace,318,000000,Swansea City
395424,368,274488,Everton,367,000033,Tottenham Hotspur
395425,359,EF0107,Arsenal,383,091453,West Bromwich Albion
395426,361,5CBFEB,Newcastle United,371,60223B,West Ham United
395427,360,DA020E,Manchester United,359,ffff00,Arsenal
395428,376,ED1A3B,Southampton,362,7A003C,Aston Villa
395429,383,091453,West Bromwich Albion,363,034694,Chelsea
395430,364,D00027,Liverpool,384,034694,Crystal Palace
395431,371,60223B,West Ham United,368,274488,Everton
395432,367,000033,Tottenham Hotspur,306,F5A12D,Hull City
395433,318,000000,Swansea City,382,5CBFEB,Manchester City
395434,334,040294,Queens Park Rangers,361,5CBFEB,Newcastle United
395435,379,53162F,Burnley,336,E03A3E,Stoke City
395436,306,F5A12D,Hull City,379,53162F,Burnley
395437,363,034694,Chelsea,364,D00027,Liverpool
395438,384,C4122E,Crystal Palace,360,1a1a1a,Manchester United
395439,382,5CBFEB,Manchester City,334,040294,Queens Park Rangers
395440,368,274488,Everton,366,EB172B,Sunderland
395441,359,EF0107,Arsenal,318,000000,Swansea City
395442,336,E03A3E,Stoke City,367,000033,Tottenham Hotspur
395443,361,5CBFEB,Newcastle United,383,091453,West Bromwich Albion
395444,362,7A003C,Aston Villa,371,0093EC,West Ham United
395445,306,F5A12D,Hull City,359,EF0107,Arsenal
395446,371,60223B,West Ham United,379,ffff00,Burnley
395447,363,034694,Chelsea,384,C4122E,Crystal Palace
395448,362,7A003C,Aston Villa,368,274488,Everton
395449,367,000033,Tottenham Hotspur,382,5CBFEB,Manchester City
395450,364,D00027,Liverpool,334,040294,Queens Park Rangers
395451,366,EB172B,Sunderland,376,00a94f,Southampton
395452,318,000000,Swansea City,336,E03A3E,Stoke City
395453,360,DA020E,Manchester United,383,091453,West Bromwich Albion
395454,382,5CBFEB,Manchester City,362,7A003C,Aston Villa
395455,359,EF0107,Arsenal,363,034694,Chelsea
395456,384,C4122E,Crystal Palace,306,F5A12D,Hull City
395457,383,091453,West Bromwich Albion,364,D00027,Liverpool
395458,368,274488,Everton,360,DA020E,Manchester United
395459,336,E03A3E,Stoke City,366,41a317,Sunderland
395460,361,5CBFEB,Newcastle United,318,000000,Swansea City
395461,376,ED1A3B,Southampton,367,000033,Tottenham Hotspur
395462,334,040294,Queens Park Rangers,371,60223B,West Ham United
395463,368,274488,Everton,379,53162F,Burnley
395464,306,F5A12D,Hull City,364,D00027,Liverpool
395465,363,034694,Chelsea,360,DA020E,Manchester United
395466,362,7A003C,Aston Villa,334,040294,Queens Park Rangers
395467,336,E03A3E,Stoke City,376,00a94f,Southampton
395468,359,EF0107,Arsenal,366,41a317,Sunderland
395469,361,5CBFEB,Newcastle United,367,000033,Tottenham Hotspur
395470,384,C4122E,Crystal Palace,383,091453,West Bromwich Albion
395471,382,5CBFEB,Manchester City,371,60223B,West Ham United
395472,379,53162F,Burnley,359,EF0107,Arsenal
395473,367,000033,Tottenham Hotspur,362,7A003C,Aston Villa
395474,334,040294,Queens Park Rangers,363,EF0107,Chelsea
395475,366,EB172B,Sunderland,384,034694,Crystal Palace
395476,318,000000,Swansea City,368,274488,Everton
395477,376,ED1A3B,Southampton,306,F5A12D,Hull City
395478,360,DA020E,Manchester United,382,5CBFEB,Manchester City
395479,364,D00027,Liverpool,361,5CBFEB,Newcastle United
395480,371,60223B,West Ham United,336,E03A3E,Stoke City
395481,360,DA020E,Manchester United,362,7A003C,Aston Villa
395482,318,000000,Swansea City,306,F5A12D,Hull City
395483,359,EF0107,Arsenal,364,1a1a1a,Liverpool
395484,384,C4122E,Crystal Palace,382,5CBFEB,Manchester City
395485,366,EB172B,Sunderland,361,5CBFEB,Newcastle United
