373740,2013,swiss+super+league,t3024,,0,0,0,0,0,0,0,-1,3024,,,
373740,2013,swiss+super+league,t12357,,0,0,0,0,0,0,0,-1,12357,,,
373780,2013,swiss+super+league,t12357,,0,0,0,0,0,0,0,-1,12357,,,
373780,2013,swiss+super+league,t3024,,0,0,0,0,0,0,0,-1,3024,,,
374724,2013,swiss+super+league,t167,,0,0,0,0,0,0,0,-1,167,,,
374724,2013,swiss+super+league,t492,,0,0,0,0,0,0,0,-1,492,,,
374724,2013,swiss+super+league,p131743,16,0,0,0,0,0,0,0,131743,167,G,,
374724,2013,swiss+super+league,p124161,13,0,0,0,0,0,0,0,124161,167,D,,
374724,2013,swiss+super+league,p86803,5,0,0,0,0,0,0,0,86803,167,D,,
374724,2013,swiss+super+league,p150051,23,0,0,0,0,0,0,0,150051,167,D,,
374724,2013,swiss+super+league,p84939,14,0,0,0,0,0,0,0,84939,167,D,,
374724,2013,swiss+super+league,p8887,17,0,0,0,0,0,0,0,8887,167,M,,
374724,2013,swiss+super+league,p131748,21,0,0,0,0,0,0,0,131748,167,M,,
374724,2013,swiss+super+league,p131752,10,0,0,0,0,0,0,0,131752,167,M,,
374724,2013,swiss+super+league,p131751,7,0,0,0,0,0,0,0,131751,167,M,,
374724,2013,swiss+super+league,p85071,20,0,0,0,0,0,0,0,85071,167,M,,
374724,2013,swiss+super+league,p69197,9,0,0,0,0,0,0,0,69197,167,F,,
374724,2013,swiss+super+league,p131742,40,0,0,0,0,0,0,0,131742,167,G,,
374724,2013,swiss+super+league,p35406,4,0,0,0,0,0,0,0,35406,167,D,,
374724,2013,swiss+super+league,p126186,6,0,0,0,0,0,0,0,126186,167,D,,
374724,2013,swiss+super+league,p41561,8,0,0,0,0,0,0,0,41561,167,M,,
374724,2013,swiss+super+league,p167727,12,0,0,0,0,0,0,0,167727,167,M,,
374724,2013,swiss+super+league,p186195,29,0,0,0,0,0,0,0,186195,167,M,,
374724,2013,swiss+super+league,p173214,31,0,0,0,0,0,0,0,173214,167,M,,
374724,2013,swiss+super+league,p113177,1,0,0,0,0,0,0,0,113177,492,G,,
374724,2013,swiss+super+league,p111571,5,0,0,0,0,0,0,0,111571,492,D,,
374724,2013,swiss+super+league,p122878,4,0,0,0,0,0,0,0,122878,492,D,,
374724,2013,swiss+super+league,p21585,3,0,0,0,0,0,0,0,21585,492,D,,
374724,2013,swiss+super+league,p136951,20,0,0,0,0,0,0,0,136951,492,D,,
374724,2013,swiss+super+league,p149845,8,0,0,0,0,0,0,0,149845,492,M,,
374724,2013,swiss+super+league,p33797,6,0,0,0,0,0,0,0,33797,492,M,,
374724,2013,swiss+super+league,p183667,14,0,0,0,0,0,0,0,183667,492,M,,
374724,2013,swiss+super+league,p123411,28,0,0,0,0,0,0,0,123411,492,M,,
374724,2013,swiss+super+league,p100463,10,0,0,0,0,0,0,0,100463,492,M,,
374724,2013,swiss+super+league,p117231,17,0,0,0,0,0,0,0,117231,492,F,,
374724,2013,swiss+super+league,p31953,18,0,0,0,0,0,0,0,31953,492,G,,
374724,2013,swiss+super+league,p93555,11,0,0,0,0,0,0,0,93555,492,M,,
374724,2013,swiss+super+league,p27711,22,0,0,0,0,0,0,0,27711,492,F,,
374724,2013,swiss+super+league,p111605,25,0,0,0,0,0,0,0,111605,492,M,,
374724,2013,swiss+super+league,p170801,27,0,0,0,0,0,0,0,170801,492,M,,
374724,2013,swiss+super+league,p190823,29,0,0,0,0,0,0,0,190823,492,D,,
374724,2013,swiss+super+league,p165420,34,0,0,0,0,0,0,0,165420,492,D,,
374739,2013,swiss+super+league,t492,,0,0,0,0,0,0,0,-1,492,,,
374739,2013,swiss+super+league,t167,,0,0,0,0,0,0,0,-1,167,,,
374739,2013,swiss+super+league,p113177,1,0,0,0,0,0,0,0,113177,492,G,,
374739,2013,swiss+super+league,p21585,3,0,0,0,0,0,0,0,21585,492,D,,
374739,2013,swiss+super+league,p122878,4,0,0,0,0,0,0,0,122878,492,D,,
374739,2013,swiss+super+league,p111571,5,0,0,0,0,0,0,0,111571,492,D,,
374739,2013,swiss+super+league,p136951,20,0,0,0,0,0,0,0,136951,492,D,,
374739,2013,swiss+super+league,p33797,6,0,0,0,0,0,0,0,33797,492,M,,
374739,2013,swiss+super+league,p149845,8,0,0,0,0,0,0,0,149845,492,M,,
374739,2013,swiss+super+league,p100463,10,0,0,0,0,0,0,0,100463,492,M,,
374739,2013,swiss+super+league,p93555,11,0,0,0,0,0,0,0,93555,492,M,,
374739,2013,swiss+super+league,p183667,14,0,0,0,0,0,0,0,183667,492,M,,
374739,2013,swiss+super+league,p123411,28,0,0,0,0,0,0,0,123411,492,M,,
374739,2013,swiss+super+league,p31953,18,0,0,0,0,0,0,0,31953,492,G,,
374739,2013,swiss+super+league,p117231,17,0,0,0,0,0,0,0,117231,492,F,,
374739,2013,swiss+super+league,p27711,22,0,0,0,0,0,0,0,27711,492,F,,
374739,2013,swiss+super+league,p111605,25,0,0,0,0,0,0,0,111605,492,M,,
374739,2013,swiss+super+league,p190823,29,0,0,0,0,0,0,0,190823,492,D,,
374739,2013,swiss+super+league,p170801,27,0,0,0,0,0,0,0,170801,492,M,,
374739,2013,swiss+super+league,p165420,34,0,0,0,0,0,0,0,165420,492,D,,
374739,2013,swiss+super+league,p131743,16,0,0,0,0,0,0,0,131743,167,G,,
374739,2013,swiss+super+league,p35406,4,0,0,0,0,0,0,0,35406,167,D,,
374739,2013,swiss+super+league,p86803,5,0,0,0,0,0,0,0,86803,167,D,,
