league_id	league_key	club_id	club_key	club_name	club_url	game_id	game_url	date	date_headline	status	league	home_logo_src	home_logo_alt	home_team_id	home_team_name	home_score	home_goals	home_pk	away_score	away_goals	away_pk	away_logo_src	away_logo_alt	away_team_id	away_team_name	competition	title
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	187224	http://www.espnfc.us/gamecast/statistics/id/187224/statistics.html	Jul 27, 2005	Jul 27, 2005	FT	UEFA Champions League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/default-team-logo-500.png&w=22&site=espnfc	Artmedia Petrzalka		Artmedia	5	5		0	5		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	UCL	UEFA Champions League
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186153	http://www.espnfc.us/gamecast/statistics/id/186153/statistics.html	Jul 30, 2005	Jul 30, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/266.png&w=22&site=espnfc	Motherwell	266	Motherwell	4	4		4	4		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	187231	http://www.espnfc.us/gamecast/statistics/id/187231/statistics.html	Aug 2, 2005	Aug 2, 2005	FT	UEFA Champions League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	4	4		0	4		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/default-team-logo-500.png&w=22&site=espnfc	Artmedia Petrzalka		Artmedia	UCL	UEFA Champions League
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186164	http://www.espnfc.us/gamecast/statistics/id/186164/statistics.html	Aug 6, 2005	Aug 6, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	2	2		0	2		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/264.png&w=22&site=espnfc	Dundee United	264	Dundee Utd	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186170	http://www.espnfc.us/gamecast/statistics/id/186170/statistics.html	Aug 13, 2005	Aug 13, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	3	3		1	3		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/default-team-logo-500.png&w=22&site=espnfc	Falkirk		Falkirk	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186175	http://www.espnfc.us/gamecast/statistics/id/186175/statistics.html	Aug 20, 2005	Aug 20, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/257.png&w=22&site=espnfc	Rangers	257	Rangers	3	3		1	3		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186187	http://www.espnfc.us/gamecast/statistics/id/186187/statistics.html	Aug 28, 2005	Aug 28, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/265.png&w=22&site=espnfc	Dunfermline Athletic	265	Dunfermline	0	0		4	0		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186186	http://www.espnfc.us/gamecast/statistics/id/186186/statistics.html	Sep 10, 2005	Sep 10, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	2	2		0	2		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/263.png&w=22&site=espnfc	Aberdeen	263	Aberdeen	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186195	http://www.espnfc.us/gamecast/statistics/id/186195/statistics.html	Sep 17, 2005	Sep 17, 2005	Postp	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/258.png&w=22&site=espnfc	Hibernian	258	Hibernian				0			http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	188938	http://www.espnfc.us/gamecast/statistics/id/188938/statistics.html	Sep 18, 2005	Sep 18, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/258.png&w=22&site=espnfc	Hibernian	258	Hibernian	0	0		1	0		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	189121	http://www.espnfc.us/gamecast/statistics/id/189121/statistics.html	Sep 21, 2005	Sep 21, 2005	AET	Communities League Cup	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	2	2		1	2		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/default-team-logo-500.png&w=22&site=espnfc	Falkirk		Falkirk	LC	Scottish Communities League Cup
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186200	http://www.espnfc.us/gamecast/statistics/id/186200/statistics.html	Sep 24, 2005	Sep 24, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	2	2		1	2		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/253.png&w=22&site=espnfc	Inverness Caledonian Thistle	253	Inverness CT	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186209	http://www.espnfc.us/gamecast/statistics/id/186209/statistics.html	Oct 1, 2005	Oct 1, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/default-team-logo-500.png&w=22&site=espnfc	Livingston		Livingston	0	0		5	0		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186212	http://www.espnfc.us/gamecast/statistics/id/186212/statistics.html	Oct 15, 2005	Oct 15, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	1	1		1	1		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/262.png&w=22&site=espnfc	Heart of Midlothian	262	Hearts	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186221	http://www.espnfc.us/gamecast/statistics/id/186221/statistics.html	Oct 22, 2005	Oct 22, 2005	Postp	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/260.png&w=22&site=espnfc	Kilmarnock	260	Kilmarnock				0			http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	189081	http://www.espnfc.us/gamecast/statistics/id/189081/statistics.html	Oct 23, 2005	Oct 23, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/260.png&w=22&site=espnfc	Kilmarnock	260	Kilmarnock	0	0		1	0		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186230	http://www.espnfc.us/gamecast/statistics/id/186230/statistics.html	Oct 26, 2005	Oct 26, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	5	5		0	5		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/266.png&w=22&site=espnfc	Motherwell	266	Motherwell	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186225	http://www.espnfc.us/gamecast/statistics/id/186225/statistics.html	Oct 29, 2005	Oct 29, 2005	Postp	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/264.png&w=22&site=espnfc	Dundee United	264	Dundee Utd				0			http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	189082	http://www.espnfc.us/gamecast/statistics/id/189082/statistics.html	Oct 30, 2005	Oct 30, 2005	FT	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/264.png&w=22&site=espnfc	Dundee United	264	Dundee Utd	2	2		4	2		http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	SPFL	Scottish Premiership
45	scottish+premiership	256	celtic	Celtic	http://www.espnfc.us/club/celtic/256/index	186238	http://www.espnfc.us/gamecast/statistics/id/186238/statistics.html	Nov 5, 2005	Nov 5, 2005	Postp	Premier League	http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/default-team-logo-500.png&w=22&site=espnfc	Falkirk		Falkirk				0			http://a.espncdn.com/combiner/i?img=/i/teamlogos/soccer/500/256.png&w=22&site=espnfc	Celtic	256	Celtic	SPFL	Scottish Premiership
