529386,2019,thai+premier+league,7119,27AE60,Jeonbuk Motors,7138,000000,Buriram United
529400,2019,thai+premier+league,7138,000000,Buriram United,3385,e5370b,Urawa Red Diamonds
529405,2019,thai+premier+league,2052,02a300,Beijing Sinobo Guoan,7138,000000,Buriram United
529424,2019,thai+premier+league,7138,000000,Buriram United,2052,02a300,Beijing Sinobo Guoan
529427,2019,thai+premier+league,7138,000000,Buriram United,7119,27AE60,Jeonbuk Motors
529438,2019,thai+premier+league,3385,e5370b,Urawa Red Diamonds,7138,000000,Buriram United
536169,2019,thai+premier+league,19648,000000,Chiangmai,7138,C60000,Buriram United
536170,2019,thai+premier+league,8524,000000,Chonburi,17761,C60000,Chainat Hornbill
536171,2019,thai+premier+league,8516,000000,Suphanburi,17755,C60000,Chiangrai United
536173,2019,thai+premier+league,7522,000000,Bangkok United,19650,C60000,PTT Rayong
536177,2019,thai+premier+league,17760,000000,Ratchaburi Mitrphol,7522,C60000,Bangkok United
536179,2019,thai+premier+league,15106,ef4937,Muangthong United,8524,000000,Chonburi
536181,2019,thai+premier+league,7138,000000,Buriram United,17757,C60000,Port
536183,2019,thai+premier+league,18171,000000,Samut Prakan City,8516,000099,Suphanburi
536187,2019,thai+premier+league,7138,000000,Buriram United,17761,C60000,Chainat Hornbill
536190,2019,thai+premier+league,8516,000000,Suphanburi,17760,C60000,Ratchaburi Mitrphol
536191,2019,thai+premier+league,7522,000000,Bangkok United,17755,C60000,Chiangrai United
536192,2019,thai+premier+league,8524,000000,Chonburi,19650,C60000,PTT Rayong
536195,2019,thai+premier+league,19650,000000,PTT Rayong,8516,000099,Suphanburi
536197,2019,thai+premier+league,18171,000000,Samut Prakan City,7522,C60000,Bangkok United
536198,2019,thai+premier+league,15106,ef4937,Muangthong United,7138,000000,Buriram United
536200,2019,thai+premier+league,17760,000000,Ratchaburi Mitrphol,8524,C60000,Chonburi
536201,2019,thai+premier+league,8524,000000,Chonburi,17755,C60000,Chiangrai United
536204,2019,thai+premier+league,15106,ef4937,Muangthong United,8516,000000,Suphanburi
536206,2019,thai+premier+league,7522,000000,Bangkok United,17757,C60000,Port
536208,2019,thai+premier+league,7138,000000,Buriram United,18172,C60000,Sukhothai FC
536209,2019,thai+premier+league,7522,000000,Bangkok United,19648,C60000,Chiangmai
536211,2019,thai+premier+league,17759,000000,Nakhonratchasima,7138,C60000,Buriram United
536213,2019,thai+premier+league,8516,000000,Suphanburi,18994,C60000,PT Prachuap
536215,2019,thai+premier+league,19649,000000,Trat,8524,C60000,Chonburi
536217,2019,thai+premier+league,8524,000000,Chonburi,17759,C60000,Nakhonratchasima
536220,2019,thai+premier+league,8516,000000,Suphanburi,17757,C60000,Port
