474812,2017,thai+premier+league,8519,000000,Bangkok Glass,15106,ef4937,Muangthong United
474813,2017,thai+premier+league,8516,000000,Suphanburi,18586,C60000,Thai Honda
474814,2017,thai+premier+league,8514,000000,Police Tero,18171,C60000,Pattaya United
474819,2017,thai+premier+league,7138,000000,Buriram United,8524,C60000,Chonburi
474821,2017,thai+premier+league,7522,000000,Bangkok United,8520,C60000,Navy Football Club
474825,2017,thai+premier+league,18587,000000,Samut Prakan,8519,C60000,Bangkok Glass
474826,2017,thai+premier+league,8520,000000,Navy Football Club,7138,C60000,Buriram United
474827,2017,thai+premier+league,18586,000000,Thai Honda,7522,C60000,Bangkok United
474847,2017,thai+premier+league,8519,000000,Bangkok Glass,17756,C60000,Sisaket
474848,2017,thai+premier+league,7138,000000,Buriram United,18171,C60000,Pattaya United
474850,2017,thai+premier+league,8514,000000,Police Tero,15106,ef4937,Muangthong United
474851,2017,thai+premier+league,7522,000000,Bangkok United,17757,C60000,Port
474852,2017,thai+premier+league,8520,000000,Navy Football Club,18586,C60000,Thai Honda
474853,2017,thai+premier+league,8516,000000,Suphanburi,18585,C60000,Ubon UMT
474854,2017,thai+premier+league,8524,000000,Chonburi,17759,C60000,Nakhonratchasima
475041,2017,thai+premier+league,18587,000000,Samut Prakan,8514,C60000,Police Tero
475042,2017,thai+premier+league,18586,000000,Thai Honda,7138,C60000,Buriram United
475044,2017,thai+premier+league,17757,000000,Port,8520,C60000,Navy Football Club
475045,2017,thai+premier+league,17755,000000,Chiangrai United,8516,000099,Suphanburi
475046,2017,thai+premier+league,8519,000000,Bangkok Glass,17760,C60000,Ratchaburi Mitrphol
475048,2017,thai+premier+league,18585,000000,Ubon UMT,7522,C60000,Bangkok United
475051,2017,thai+premier+league,17759,000000,Nakhonratchasima,8514,C60000,Police Tero
475052,2017,thai+premier+league,18171,000000,Pattaya United,8524,C60000,Chonburi
475053,2017,thai+premier+league,17757,000000,Port,8516,000099,Suphanburi
475462,2017,thai+premier+league,8524,000000,Chonburi,15106,ef4937,Muangthong United
475480,2017,thai+premier+league,8514,000000,Police Tero,17756,C60000,Sisaket
475482,2017,thai+premier+league,7138,000000,Buriram United,17759,C60000,Nakhonratchasima
475483,2017,thai+premier+league,8516,000000,Suphanburi,8519,C60000,Bangkok Glass
475484,2017,thai+premier+league,7522,000000,Bangkok United,17755,C60000,Chiangrai United
475487,2017,thai+premier+league,8524,000000,Chonburi,18587,C60000,Samut Prakan
475488,2017,thai+premier+league,8520,000000,Navy Football Club,18585,C60000,Ubon UMT
475490,2017,thai+premier+league,17755,000000,Chiangrai United,8520,C60000,Navy Football Club
475491,2017,thai+premier+league,17757,000000,Port,7138,C60000,Buriram United
475492,2017,thai+premier+league,8519,000000,Bangkok Glass,7522,C60000,Bangkok United
475494,2017,thai+premier+league,17760,000000,Ratchaburi Mitrphol,8514,C60000,Police Tero
475495,2017,thai+premier+league,18172,000000,Sukhothai FC,8516,000099,Suphanburi
475496,2017,thai+premier+league,17756,000000,Sisaket,8524,C60000,Chonburi
476328,2017,thai+premier+league,7522,000000,Bangkok United,18172,C60000,Sukhothai FC
476329,2017,thai+premier+league,8520,000000,Navy Football Club,8519,C60000,Bangkok Glass
476331,2017,thai+premier+league,8524,000000,Chonburi,17760,C60000,Ratchaburi Mitrphol
476332,2017,thai+premier+league,7138,000000,Buriram United,15106,ef4937,Muangthong United
476335,2017,thai+premier+league,8514,000000,Police Tero,8516,000099,Suphanburi
477852,2017,thai+premier+league,8516,000000,Suphanburi,8524,C60000,Chonburi
477853,2017,thai+premier+league,18172,000000,Sukhothai FC,8520,C60000,Navy Football Club
477856,2017,thai+premier+league,8519,000000,Bangkok Glass,18586,C60000,Thai Honda
477857,2017,thai+premier+league,8514,000000,Police Tero,7522,C60000,Bangkok United
477858,2017,thai+premier+league,18585,000000,Ubon UMT,7138,C60000,Buriram United
478310,2017,thai+premier+league,8520,000000,Navy Football Club,8514,C60000,Police Tero
478311,2017,thai+premier+league,7138,000000,Buriram United,18587,C60000,Samut Prakan
478312,2017,thai+premier+league,8524,000000,Chonburi,7522,C60000,Bangkok United
478313,2017,thai+premier+league,18171,000000,Pattaya United,8516,000099,Suphanburi
478315,2017,thai+premier+league,17757,000000,Port,8519,C60000,Bangkok Glass
478600,2017,thai+premier+league,8524,000000,Chonburi,8520,C60000,Navy Football Club
478601,2017,thai+premier+league,8514,000000,Police Tero,18586,C60000,Thai Honda
478603,2017,thai+premier+league,8519,000000,Bangkok Glass,18585,C60000,Ubon UMT
478605,2017,thai+premier+league,17755,000000,Chiangrai United,7138,C60000,Buriram United
478607,2017,thai+premier+league,8516,000000,Suphanburi,17759,C60000,Nakhonratchasima
478608,2017,thai+premier+league,7522,000000,Bangkok United,18171,C60000,Pattaya United
478672,2017,thai+premier+league,18171,000000,Pattaya United,8520,C60000,Navy Football Club
478673,2017,thai+premier+league,18586,000000,Thai Honda,8524,C60000,Chonburi
478676,2017,thai+premier+league,7138,000000,Buriram United,17756,C60000,Sisaket
478677,2017,thai+premier+league,17757,000000,Port,8514,C60000,Police Tero
478678,2017,thai+premier+league,17755,000000,Chiangrai United,8519,C60000,Bangkok Glass
478679,2017,thai+premier+league,15106,ef4937,Muangthong United,8516,000000,Suphanburi
478681,2017,thai+premier+league,8516,000000,Suphanburi,18587,C60000,Samut Prakan
478683,2017,thai+premier+league,8520,000000,Navy Football Club,17759,C60000,Nakhonratchasima
478685,2017,thai+premier+league,8519,000000,Bangkok Glass,7138,C60000,Buriram United
478687,2017,thai+premier+league,7522,000000,Bangkok United,15106,ef4937,Muangthong United
478688,2017,thai+premier+league,8524,000000,Chonburi,17757,C60000,Port
478689,2017,thai+premier+league,8514,000000,Police Tero,18585,C60000,Ubon UMT
478721,2017,thai+premier+league,17759,000000,Nakhonratchasima,7522,C60000,Bangkok United
478793,2017,thai+premier+league,18587,000000,Samut Prakan,7522,C60000,Bangkok United
478794,2017,thai+premier+league,15106,ef4937,Muangthong United,8520,000000,Navy Football Club
478797,2017,thai+premier+league,18585,000000,Ubon UMT,8524,C60000,Chonburi
478798,2017,thai+premier+league,17755,000000,Chiangrai United,8514,C60000,Police Tero
478799,2017,thai+premier+league,7138,000000,Buriram United,17760,C60000,Ratchaburi Mitrphol
478800,2017,thai+premier+league,17756,000000,Sisaket,8516,000099,Suphanburi
478801,2017,thai+premier+league,8519,000000,Bangkok Glass,18172,C60000,Sukhothai FC
478859,2017,thai+premier+league,8524,000000,Chonburi,17755,C60000,Chiangrai United
478860,2017,thai+premier+league,18172,000000,Sukhothai FC,7138,C60000,Buriram United
478862,2017,thai+premier+league,7522,000000,Bangkok United,17756,C60000,Sisaket
478863,2017,thai+premier+league,8516,000000,Suphanburi,17760,C60000,Ratchaburi Mitrphol
478864,2017,thai+premier+league,8520,000000,Navy Football Club,18587,C60000,Samut Prakan
478867,2017,thai+premier+league,8514,000000,Police Tero,8519,C60000,Bangkok Glass
478976,2017,thai+premier+league,7138,000000,Buriram United,8516,000099,Suphanburi
478978,2017,thai+premier+league,18172,000000,Sukhothai FC,8514,C60000,Police Tero
478979,2017,thai+premier+league,8519,000000,Bangkok Glass,8524,C60000,Chonburi
478981,2017,thai+premier+league,17756,000000,Sisaket,8520,C60000,Navy Football Club
478982,2017,thai+premier+league,17760,000000,Ratchaburi Mitrphol,7522,C60000,Bangkok United
479030,2017,thai+premier+league,8520,000000,Navy Football Club,17760,C60000,Ratchaburi Mitrphol
479031,2017,thai+premier+league,18171,000000,Pattaya United,8519,C60000,Bangkok Glass
479032,2017,thai+premier+league,7522,000000,Bangkok United,8516,000099,Suphanburi
479033,2017,thai+premier+league,8514,000000,Police Tero,7138,C60000,Buriram United
479034,2017,thai+premier+league,8524,000000,Chonburi,18172,C60000,Sukhothai FC
479137,2017,thai+premier+league,7138,000000,Buriram United,7522,C60000,Bangkok United
479138,2017,thai+premier+league,8514,000000,Police Tero,8524,C60000,Chonburi
479141,2017,thai+premier+league,8516,000000,Suphanburi,8520,C60000,Navy Football Club
479143,2017,thai+premier+league,8519,000000,Bangkok Glass,17759,C60000,Nakhonratchasima
479306,2017,thai+premier+league,18172,000000,Sukhothai FC,8514,C60000,Police Tero
480215,2017,thai+premier+league,8516,000000,Suphanburi,17757,C60000,Port
480216,2017,thai+premier+league,8524,000000,Chonburi,18171,C60000,Pattaya United
480217,2017,thai+premier+league,7138,000000,Buriram United,8520,C60000,Navy Football Club
480218,2017,thai+premier+league,8519,000000,Bangkok Glass,18587,C60000,Samut Prakan
480219,2017,thai+premier+league,7522,000000,Bangkok United,18586,C60000,Thai Honda
480220,2017,thai+premier+league,8514,000000,Police Tero,17759,C60000,Nakhonratchasima
480230,2017,thai+premier+league,18585,000000,Ubon UMT,8516,000099,Suphanburi
480232,2017,thai+premier+league,18171,000000,Pattaya United,7138,C60000,Buriram United
