558850,2019,nigerian+professional+league,2227,000000,Enyimba,17805,C60000,Nasarawa United
558899,2019,nigerian+professional+league,2227,000000,Enyimba,17810,C60000,Warri Wolves
558905,2019,nigerian+professional+league,17797,C60000,Enugu Rangers,2227,000000,Enyimba
558914,2019,nigerian+professional+league,2227,000000,Enyimba,17799,C60000,Ifeanyi Ubah FC
558925,2019,nigerian+professional+league,17801,000000,Heartland,2227,C60000,Enyimba
558936,2019,nigerian+professional+league,2227,000000,Enyimba,17802,C60000,Kano Pillars
558945,2019,nigerian+professional+league,17803,000000,Kwara United,2227,C60000,Enyimba
558958,2019,nigerian+professional+league,2227,000000,Enyimba,18181,C60000,Plateau United
558965,2019,nigerian+professional+league,17811,000000,Wikki Tourists,2227,C60000,Enyimba
558973,2019,nigerian+professional+league,2227,000000,Enyimba,20209,C60000,Jigawa Stars
558985,2019,nigerian+professional+league,17804,000000,Lobi Stars,2227,C60000,Enyimba
558992,2019,nigerian+professional+league,2227,000000,Enyimba,20208,C60000,Dakkada FC
559004,2019,nigerian+professional+league,17795,000000,Rivers United FC,2227,C60000,Enyimba
559015,2019,nigerian+professional+league,2227,000000,Enyimba,18182,C60000,MFM FC
559025,2019,nigerian+professional+league,20207,000000,Adamawa United,2227,C60000,Enyimba
559039,2019,nigerian+professional+league,2227,000000,Enyimba,17808,C60000,Sunshine Stars
559044,2019,nigerian+professional+league,17793,000000,Akwa United,2227,C60000,Enyimba
559055,2019,nigerian+professional+league,2227,000000,Enyimba,18420,C60000,Katsina United
559064,2019,nigerian+professional+league,17805,000000,Nasarawa United,2227,C60000,Enyimba
559074,2019,nigerian+professional+league,17792,000000,Abia Warriors,2227,C60000,Enyimba
559081,2019,nigerian+professional+league,2227,000000,Enyimba,17792,C60000,Abia Warriors
559095,2019,nigerian+professional+league,17810,000000,Warri Wolves,2227,C60000,Enyimba
559102,2019,nigerian+professional+league,2227,000000,Enyimba,17797,C60000,Enugu Rangers
559115,2019,nigerian+professional+league,17799,000000,Ifeanyi Ubah FC,2227,C60000,Enyimba
559123,2019,nigerian+professional+league,2227,000000,Enyimba,17801,C60000,Heartland
559135,2019,nigerian+professional+league,17802,000000,Kano Pillars,2227,C60000,Enyimba
559142,2019,nigerian+professional+league,2227,000000,Enyimba,17803,C60000,Kwara United
559155,2019,nigerian+professional+league,18181,000000,Plateau United,2227,C60000,Enyimba
559170,2019,nigerian+professional+league,2227,000000,Enyimba,17811,C60000,Wikki Tourists
559175,2019,nigerian+professional+league,20209,000000,Jigawa Stars,2227,C60000,Enyimba
559185,2019,nigerian+professional+league,2227,000000,Enyimba,17804,C60000,Lobi Stars
559194,2019,nigerian+professional+league,20208,000000,Dakkada FC,2227,C60000,Enyimba
559209,2019,nigerian+professional+league,2227,000000,Enyimba,17795,C60000,Rivers United FC
559215,2019,nigerian+professional+league,18182,000000,MFM FC,2227,C60000,Enyimba
559221,2019,nigerian+professional+league,2227,000000,Enyimba,20207,C60000,Adamawa United
559234,2019,nigerian+professional+league,17808,000000,Sunshine Stars,2227,C60000,Enyimba
559243,2019,nigerian+professional+league,2227,000000,Enyimba,17793,C60000,Akwa United
559254,2019,nigerian+professional+league,18420,000000,Katsina United,2227,C60000,Enyimba
559749,2019,nigerian+professional+league,20216,000000,San Pédro,2227,C60000,Enyimba
559759,2019,nigerian+professional+league,2227,000000,Enyimba,8616,C60000,Hassania Agadir
559767,2019,nigerian+professional+league,2227,000000,Enyimba,20218,C60000,Paradou AC
559774,2019,nigerian+professional+league,20218,000000,Paradou AC,2227,C60000,Enyimba
559785,2019,nigerian+professional+league,2227,000000,Enyimba,20216,C60000,San Pédro
559789,2019,nigerian+professional+league,8616,000000,Hassania Agadir,2227,C60000,Enyimba
