435255,2015,jamaica+premier+league,8666,000000,Reno,18005,C60000,Humble Lions
435256,2015,jamaica+premier+league,8674,000000,Tivoli Gardens,18006,C60000,Cavalier SC
435257,2015,jamaica+premier+league,17870,000000,Montego Bay United FC,8671,C60000,Portmore Utd
435258,2015,jamaica+premier+league,18007,000000,Rivoli United,8670,C60000,Waterhouse
435259,2015,jamaica+premier+league,8669,000000,Arnett Gardens FC,18008,C60000,UWI FC
435260,2015,jamaica+premier+league,8667,000000,Harbour View,8672,C60000,Boys' Town
435261,2015,jamaica+premier+league,8672,000000,Boys' Town,8674,C60000,Tivoli Gardens
435262,2015,jamaica+premier+league,18006,000000,Cavalier SC,8669,C60000,Arnett Gardens FC
435263,2015,jamaica+premier+league,18005,000000,Humble Lions,8667,C60000,Harbour View
435264,2015,jamaica+premier+league,8671,000000,Portmore Utd,18007,C60000,Rivoli United
435265,2015,jamaica+premier+league,8666,000000,Reno,8670,C60000,Waterhouse
435439,2015,jamaica+premier+league,8674,000000,Tivoli Gardens,18005,C60000,Humble Lions
435440,2015,jamaica+premier+league,8670,000000,Waterhouse,8671,C60000,Portmore Utd
435591,2015,jamaica+premier+league,8669,000000,Arnett Gardens FC,8672,C60000,Boys' Town
435592,2015,jamaica+premier+league,8667,000000,Harbour View,8666,C60000,Reno
435817,2015,jamaica+premier+league,8672,000000,Boys' Town,17870,C60000,Montego Bay United FC
435820,2015,jamaica+premier+league,18005,000000,Humble Lions,8669,C60000,Arnett Gardens FC
435821,2015,jamaica+premier+league,8666,000000,Reno,8674,C60000,Tivoli Gardens
435822,2015,jamaica+premier+league,18008,000000,UWI FC,8671,C60000,Portmore Utd
436027,2015,jamaica+premier+league,8671,000000,Portmore Utd,18006,C60000,Cavalier SC
436028,2015,jamaica+premier+league,18007,000000,Rivoli United,8672,C60000,Boys' Town
436029,2015,jamaica+premier+league,8674,000000,Tivoli Gardens,8667,C60000,Harbour View
436030,2015,jamaica+premier+league,8670,000000,Waterhouse,18008,C60000,UWI FC
436035,2015,jamaica+premier+league,8667,000000,Harbour View,8670,C60000,Waterhouse
436041,2015,jamaica+premier+league,8669,000000,Arnett Gardens FC,8666,C60000,Reno
436209,2015,jamaica+premier+league,8672,000000,Boys' Town,8671,C60000,Portmore Utd
436211,2015,jamaica+premier+league,8667,000000,Harbour View,8669,C60000,Arnett Gardens FC
