321618,2011,dutch+eredivisie,15979758,28,,1,1.0,0.0,154,t,f,f,,Nicky Hofs,<b>Nicky Hofs</b> - 28' <br>Goal,(28'),Shot by Nicky Hofs,1
321618,2011,dutch+eredivisie,15980305,41,,1,0.0,1.0,139,t,f,f,,Dmitry Bulykin,<b>Dmitry Bulykin</b> - 41' <br>Goal,(41'),Shot by Dmitry Bulykin,1
321618,2011,dutch+eredivisie,15982410,74,,2,0.0,1.0,139,t,f,f,,Andre Ooijer,<b>Andre Ooijer</b> - 74' <br>Goal,(74'),Shot by Andre Ooijer,1
321618,2011,dutch+eredivisie,15982757,80,,2,0.0,1.0,139,t,f,f,,Jan Vertonghen,<b>Jan Vertonghen</b> - 80' <br>Goal,(80'),Shot by Jan Vertonghen,1
321619,2011,dutch+eredivisie,16129722,11,,1,1.0,0.0,2726,t,f,f,,Charlton Vicento,<b>Charlton Vicento</b> - 11' <br>Goal,(11'),Shot by Charlton Vicento,1
321619,2011,dutch+eredivisie,16129724,14,,1,0.0,1.0,2726,t,t,f,,Aleksandar Radosavljevic,<b>Aleksandar Radosavljevic</b> - 14' <br>Own Goal,(14' OG),Shot by Aleksandar Radosavljevic,1
321619,2011,dutch+eredivisie,16129725,23,,1,1.0,0.0,2726,t,f,f,,Lex Immers,<b>Lex Immers</b> - 23' <br>Goal,(23'),Shot by Lex Immers,1
321619,2011,dutch+eredivisie,16129726,24,,1,0.0,1.0,144,t,f,f,,Michael de Leeuw,<b>Michael de Leeuw</b> - 24' <br>Goal,(24'),Shot by Michael de Leeuw,1
321619,2011,dutch+eredivisie,16129728,54,,2,1.0,0.0,2726,t,f,f,,Lex Immers,<b>Lex Immers</b> - 54' <br>Goal,(54'),Shot by Lex Immers,1
321619,2011,dutch+eredivisie,16129730,60,,2,0.0,1.0,144,t,f,f,,Michael de Leeuw,<b>Michael de Leeuw</b> - 60' <br>Goal,(60'),Shot by Michael de Leeuw,1
321619,2011,dutch+eredivisie,16129733,67,,2,0.0,1.0,144,t,f,f,,Gil Vermouth,<b>Gil Vermouth</b> - 67' <br>Goal,(67'),Shot by Gil Vermouth,1
321619,2011,dutch+eredivisie,16129735,78,,2,0.0,1.0,144,t,f,f,,Soufian El Hassnaoui,<b>Soufian El Hassnaoui</b> - 78' <br>Goal,(78'),Shot by Soufian El Hassnaoui,1
321621,2011,dutch+eredivisie,15979936,31,,1,0.0,1.0,152,t,f,f,,Leroy Fer,<b>Leroy Fer</b> - 31' <br>Goal,(31'),Shot by Leroy Fer,1
