women,1998,1,Friendly Women,2000010102,Sunday 18/01/1998,"",29286,19980118,usa,USA,/world-match-centre/teams/country=usa/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,3-0,"GUANGZHOU - Guangzhou , China PR"
women,1998,1,Friendly Women,2000010102,Sunday 18/01/1998,"",29287,19980118,chn,China PR,/world-match-centre/teams/country=chn/women/index.html,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,1-2,"GUANGZHOU - Guangzhou , China PR"
women,1998,1,Friendly Women,2000010102,Wednesday 21/01/1998,"",29288,19980121,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,2-1,"GUANGZHOU - Guangzhou , China PR"
women,1998,1,Friendly Women,2000010102,Wednesday 21/01/1998,"",29289,19980121,chn,China PR,/world-match-centre/teams/country=chn/women/index.html,usa,USA,/world-match-centre/teams/country=usa/women/index.html,0-0,"GUANGZHOU - Guangzhou , China PR"
women,1998,1,Friendly Women,2000010102,Saturday 24/01/1998,"",29290,19980124,usa,USA,/world-match-centre/teams/country=usa/women/index.html,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,3-0,"GUANGZHOU - Guangzhou , China PR"
women,1998,1,Friendly Women,2000010102,Saturday 24/01/1998,"",29291,19980124,chn,China PR,/world-match-centre/teams/country=chn/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,4-1,"GUANGZHOU - Guangzhou , China PR"
women,1998,2,FIFA Women's World Cup Qualifier,186930,Saturday 28/02/1998,Group 4,25368,19980228,por,Portugal,/world-match-centre/teams/country=por/women/index.html,bel,Belgium,/world-match-centre/teams/country=bel/women/index.html,2-0,"CANTANHEDE - Cantanhede , Portugal"
women,1998,2,Friendly Women,2000010102,Thursday 05/02/1998,"",29292,19980205,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,ger,Germany,/world-match-centre/teams/country=ger/women/index.html,0-1,"CATANIA - Catania , Italy"
women,1998,2,Friendly Women,2000010102,Monday 09/02/1998,"",29293,19980209,isr,Israel,/world-match-centre/teams/country=isr/women/index.html,tur,Turkey,/world-match-centre/teams/country=tur/women/index.html,2-5,"BAT-YAM - Bat-Yam , Israel"
women,1998,2,Friendly Women,2000010102,Sunday 15/02/1998,"",29294,19980215,fra,France,/world-match-centre/teams/country=fra/women/index.html,eng,England,/world-match-centre/teams/country=eng/women/index.html,3-2,"ALENCON - Alencon , France"
women,1998,3,FIFA Women's World Cup Qualifier,4976,Saturday 28/03/1998,,22858,19980328,moz,Mozambique,/world-match-centre/teams/country=moz/women/index.html,les,Lesotho,/world-match-centre/teams/country=les/women/index.html,3-0,"MOZAMBIQUE - Mozambique , Mozambique"
women,1998,3,FIFA Women's World Cup Qualifier,4976,Sunday 29/03/1998,,22859,19980329,egy,Egypt,/world-match-centre/teams/country=egy/women/index.html,uga,Uganda,/world-match-centre/teams/country=uga/women/index.html,1-1,"EGYPT - Egypt , Egypt"
women,1998,3,FIFA Women's World Cup Qualifier,4976,Sunday 29/03/1998,,22863,19980329,rsa,South Africa,/world-match-centre/teams/country=rsa/women/index.html,swz,Swaziland,/world-match-centre/teams/country=swz/women/index.html,9-0,"SOUTH AFRICA - South Africa , South Africa"
women,1998,3,FIFA Women's World Cup Qualifier,4976,Sunday 29/03/1998,,22861,19980329,gha,Ghana,/world-match-centre/teams/country=gha/women/index.html,gui,Guinea,/world-match-centre/teams/country=gui/women/index.html,11-0,"GHANA - Ghana , Ghana"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Sunday 01/03/1998,Group B,22740,19980301,par,Paraguay,/world-match-centre/teams/country=par/women/index.html,uru,Uruguay,/world-match-centre/teams/country=uru/women/index.html,3-2,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Sunday 01/03/1998,Group B,22741,19980301,arg,Argentina,/world-match-centre/teams/country=arg/women/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/women/index.html,9-0,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Monday 02/03/1998,Group A,22730,19980302,col,Colombia,/world-match-centre/teams/country=col/women/index.html,ven,Venezuela,/world-match-centre/teams/country=ven/women/index.html,4-1,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Monday 02/03/1998,Group A,22731,19980302,bra,Brazil,/world-match-centre/teams/country=bra/women/index.html,per,Peru,/world-match-centre/teams/country=per/women/index.html,15-0,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Tuesday 03/03/1998,Group B,22742,19980303,uru,Uruguay,/world-match-centre/teams/country=uru/women/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/women/index.html,2-2,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Tuesday 03/03/1998,Group B,22743,19980303,arg,Argentina,/world-match-centre/teams/country=arg/women/index.html,par,Paraguay,/world-match-centre/teams/country=par/women/index.html,3-0,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Wednesday 04/03/1998,Group A,22732,19980304,chi,Chile,/world-match-centre/teams/country=chi/women/index.html,ven,Venezuela,/world-match-centre/teams/country=ven/women/index.html,5-0,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Thursday 05/03/1998,Group A,22733,19980305,bra,Brazil,/world-match-centre/teams/country=bra/women/index.html,col,Colombia,/world-match-centre/teams/country=col/women/index.html,12-1,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Thursday 05/03/1998,Group B,22744,19980305,ecu,Ecuador,/world-match-centre/teams/country=ecu/women/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/women/index.html,5-2,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Thursday 05/03/1998,Group B,22745,19980305,arg,Argentina,/world-match-centre/teams/country=arg/women/index.html,uru,Uruguay,/world-match-centre/teams/country=uru/women/index.html,2-1,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Friday 06/03/1998,Group A,22734,19980306,chi,Chile,/world-match-centre/teams/country=chi/women/index.html,per,Peru,/world-match-centre/teams/country=per/women/index.html,0-1,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Friday 06/03/1998,Group A,22735,19980306,bra,Brazil,/world-match-centre/teams/country=bra/women/index.html,ven,Venezuela,/world-match-centre/teams/country=ven/women/index.html,14-0,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Saturday 07/03/1998,Group B,22746,19980307,ecu,Ecuador,/world-match-centre/teams/country=ecu/women/index.html,par,Paraguay,/world-match-centre/teams/country=par/women/index.html,3-0,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Saturday 07/03/1998,Group B,22747,19980307,uru,Uruguay,/world-match-centre/teams/country=uru/women/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/women/index.html,1-1,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Sunday 08/03/1998,Group A,22736,19980308,ven,Venezuela,/world-match-centre/teams/country=ven/women/index.html,per,Peru,/world-match-centre/teams/country=per/women/index.html,1-2,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Sunday 08/03/1998,Group A,22737,19980308,chi,Chile,/world-match-centre/teams/country=chi/women/index.html,col,Colombia,/world-match-centre/teams/country=col/women/index.html,1-5,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Monday 09/03/1998,Group B,22748,19980309,arg,Argentina,/world-match-centre/teams/country=arg/women/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/women/index.html,2-0,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Monday 09/03/1998,Group B,22749,19980309,bol,Bolivia,/world-match-centre/teams/country=bol/women/index.html,par,Paraguay,/world-match-centre/teams/country=par/women/index.html,2-3,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Tuesday 10/03/1998,Group A,22738,19980310,col,Colombia,/world-match-centre/teams/country=col/women/index.html,per,Peru,/world-match-centre/teams/country=per/women/index.html,1-2,"MAR DEL PLATA - Mar Del Plata , Argentina"
women,1998,3,FIFA Women's World Cup Qualifier,4978,Tuesday 10/03/1998,Group A,22739,19980310,bra,Brazil,/world-match-centre/teams/country=bra/women/index.html,chi,Chile,/world-match-centre/teams/country=chi/women/index.html,7-0,"MAR DEL PLATA - Mar Del Plata , Argentina"
