women,1980,3,Friendly Women,2000010102,Saturday 15/03/1980,"",29484,19800315,fra,France,/world-match-centre/teams/country=fra/women/index.html,sui,Switzerland,/world-match-centre/teams/country=sui/women/index.html,4-0,"Stade de Gerland - Lyon , France"
women,1980,4,Friendly Women,2000010102,Sunday 27/04/1980,"",29491,19800427,wal,Wales,/world-match-centre/teams/country=wal/women/index.html,sco,Scotland,/world-match-centre/teams/country=sco/women/index.html,0-1,"CARDIFF - Cardiff , Wales"
women,1980,4,Friendly Women,2000010102,Thursday 01/05/1980,"",29485,19800501,bel,Belgium,/world-match-centre/teams/country=bel/women/index.html,eng,England,/world-match-centre/teams/country=eng/women/index.html,2-1,"OSTENDE - Ostende , Belgium"
women,1980,5,Friendly Women,2000010102,Thursday 01/05/1980,"",29485,19800501,bel,Belgium,/world-match-centre/teams/country=bel/women/index.html,eng,England,/world-match-centre/teams/country=eng/women/index.html,2-1,"OSTENDE - Ostende , Belgium"
women,1980,5,Friendly Women,2000010102,Saturday 10/05/1980,"",29492,19800510,fra,France,/world-match-centre/teams/country=fra/women/index.html,den,Denmark,/world-match-centre/teams/country=den/women/index.html,0-2,"FORBACH - Forbach , France"
women,1980,5,Friendly Women,2000010102,Sunday 18/05/1980,"",33284,19800518,nzl,New Zealand,/world-match-centre/teams/country=nzl/women/index.html,aus,Australia,/world-match-centre/teams/country=aus/women/index.html,3-3,"AUCKLAND - Auckland , New Zealand"
women,1980,5,Friendly Women,2000010102,Wednesday 21/05/1980,"",33285,19800521,nzl,New Zealand,/world-match-centre/teams/country=nzl/women/index.html,aus,Australia,/world-match-centre/teams/country=aus/women/index.html,1-1,"Westpac Stadium - Wellington , New Zealand"
women,1980,5,Friendly Women,2000010102,Saturday 24/05/1980,"",33286,19800524,nzl,New Zealand,/world-match-centre/teams/country=nzl/women/index.html,aus,Australia,/world-match-centre/teams/country=aus/women/index.html,2-3,"Christchurch Stadium - Christchurch , New Zealand"
women,1980,6,Friendly Women,2000010102,Saturday 28/06/1980,"",29493,19800628,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,fra,France,/world-match-centre/teams/country=fra/women/index.html,2-2,"SKELLEFTEA - Skelleftea , Sweden"
women,1980,7,Friendly Women,2000010102,Thursday 10/07/1980,"",29494,19800710,den,Denmark,/world-match-centre/teams/country=den/women/index.html,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,4-0,"GOTHENBURG - Gothenburg , Sweden"
women,1980,7,Friendly Women,2000010102,Thursday 10/07/1980,"",29495,19800710,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,0-7,"MOLNDAL - M旦Lndal , Sweden"
women,1980,7,Friendly Women,2000010102,Friday 11/07/1980,"",29496,19800711,den,Denmark,/world-match-centre/teams/country=den/women/index.html,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,1-1,"OCKERO - Ockero , Sweden"
women,1980,7,Friendly Women,2000010102,Friday 11/07/1980,"",29497,19800711,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,2-2,"OCKERO - Ockero , Sweden"
women,1980,7,Friendly Women,2000010102,Sunday 13/07/1980,"",29498,19800713,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,0-0,"GOTHENBURG - Gothenburg , Sweden"
women,1980,7,Friendly Women,2000010102,Sunday 13/07/1980,"",29499,19800713,den,Denmark,/world-match-centre/teams/country=den/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,2-2,"GOTHENBURG - Gothenburg , Sweden"
women,1980,9,Friendly Women,2000010102,Friday 19/09/1980,"",32712,19800919,eng,England,/world-match-centre/teams/country=eng/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,1-1,"LEICESTER - Leicester , England"
women,1980,9,Friendly Women,2000010102,Saturday 20/09/1980,"",29500,19800920,sui,Switzerland,/world-match-centre/teams/country=sui/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,2-3,"ZURICH - Zurich , Switzerland"
women,1980,10,Friendly Women,2000010102,Saturday 04/10/1980,"",29501,19801004,bel,Belgium,/world-match-centre/teams/country=bel/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,2-3,"HERENTALS - Herentals , Belgium"
women,1980,10,Friendly Women,2000010102,Saturday 18/10/1980,"",29502,19801018,den,Denmark,/world-match-centre/teams/country=den/women/index.html,fra,France,/world-match-centre/teams/country=fra/women/index.html,4-1,"KOGE - Koge , Denmark"
women,1980,10,Friendly Women,2000010102,Sunday 19/10/1980,"",29503,19801019,sui,Switzerland,/world-match-centre/teams/country=sui/women/index.html,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,2-1,"Stadio Comunale - Bellinzona , Switzerland"
women,1980,11,Friendly Women,2000010102,Saturday 08/11/1980,"",29504,19801108,fra,France,/world-match-centre/teams/country=fra/women/index.html,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,0-3,"POISSY - Poissy , France"
