women,2017,1,Friendly Women,2000010102,Friendly Women,23 Matches,Monday 02/01/2017,"",300382594,20170102,ban,Bangladesh,/live-scores/teams/country=ban/women/index.html,mdv,Maldives,/live-scores/teams/country=mdv/women/index.html,6-0,"Kanchenjunga Stadium - Siliguri , India"
women,2017,1,Friendly Women,2000010102,Friendly Women,23 Matches,Monday 02/01/2017,"",300382595,20170102,ind,India,/live-scores/teams/country=ind/women/index.html,nep,Nepal,/live-scores/teams/country=nep/women/index.html,3-1,"Kanchenjunga Stadium - Siliguri , India"
women,2017,1,Friendly Women,2000010102,Friendly Women,23 Matches,Wednesday 04/01/2017,"",300380839,20170104,sin,Singapore,/live-scores/teams/country=sin/women/index.html,uae,United Arab Emirates,/live-scores/teams/country=uae/women/index.html,0-4,"Jalan Besar Stadium - Singapore , Singapore"
women,2017,1,Friendly Women,2000010102,Friendly Women,23 Matches,Wednesday 04/01/2017,"",300382593,20170104,ind,India,/live-scores/teams/country=ind/women/index.html,ban,Bangladesh,/live-scores/teams/country=ban/women/index.html,3-1,"Kanchenjunga Stadium - Siliguri , India"
women,2017,1,Friendly Women,2000010102,Friendly Women,23 Matches,Friday 06/01/2017,"",300380798,20170106,sin,Singapore,/live-scores/teams/country=sin/women/index.html,uae,United Arab Emirates,/live-scores/teams/country=uae/women/index.html,0-0,"Jalan Besar Stadium - Singapore , Singapore"
women,2017,1,Friendly Women,2000010102,Friendly Women,23 Matches,Wednesday 18/01/2017,"",300382297,20170118,rus,Russia,/live-scores/teams/country=rus/women/index.html,fin,Finland,/live-scores/teams/country=fin/women/index.html,0-2,"Pinatar Arena Football Center - San Pedro Del Pinatar , Spain"
women,2017,1,Friendly Women,2000010102,Friendly Women,23 Matches,Thursday 19/01/2017,"",300379527,20170119,nor,Norway,/live-scores/teams/country=nor/women/index.html,swe,Sweden,/live-scores/teams/country=swe/women/index.html,2-1,"Estadio La Manga - La Manga , Spain"
women,2017,1,Friendly Women,2000010102,Friendly Women,23 Matches,Thursday 19/01/2017,"",300382609,20170119,mya,Myanmar,/live-scores/teams/country=mya/women/index.html,ukr,Ukraine,/live-scores/teams/country=ukr/women/index.html,0-4,"Foshan Century Lotus Stadium - Foshan , China PR"
women,2017,1,Friendly Women,2000010102,Friendly Women,23 Matches,Thursday 19/01/2017,"",300382610,20170119,chn,China PR,/live-scores/teams/country=chn/women/index.html,tha,Thailand,/live-scores/teams/country=tha/women/index.html,2-0,"Foshan Century Lotus Stadium - Foshan , China PR"
women,2017,1,Friendly Women,2000010102,Friendly Women,23 Matches,Friday 20/01/2017,"",300381048,20170120,ned,Netherlands,/live-scores/teams/country=ned/women/index.html,rou,Romania,/live-scores/teams/country=rou/women/index.html,7-1,"Pinatar Arena Football Center - San Pedro Del Pinatar , Spain"
