women,1974,3,Friendly Women,2000010102,Friday 01/03/1974,"",29402,19740301,eng,England,/world-match-centre/teams/country=eng/women/index.html,wal,Wales,/world-match-centre/teams/country=wal/women/index.html,5-0,"SLOUGH - Slough , England"
women,1974,4,Friendly Women,2000010102,Friday 26/04/1974,"",29404,19740426,sco,Scotland,/world-match-centre/teams/country=sco/women/index.html,wal,Wales,/world-match-centre/teams/country=wal/women/index.html,4-3,"HAMILTON (NZL) - Hamilton , New Zealand"
women,1974,5,Friendly Women,2000010102,Saturday 11/05/1974,"",29405,19740511,sui,Switzerland,/world-match-centre/teams/country=sui/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,0-3,"SCHAFFHAUSEN - Schaffhausen , Switzerland"
women,1974,5,Friendly Women,2000010102,Sunday 19/05/1974,"",29406,19740519,fra,France,/world-match-centre/teams/country=fra/women/index.html,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,2-3,"VALENCE - Valence , France"
women,1974,5,Friendly Women,2000010102,Friday 31/05/1974,"",29407,19740531,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,eng,England,/world-match-centre/teams/country=eng/women/index.html,0-3,"GRONINGEN - Groningen , Netherlands"
women,1974,5,Friendly Women,2000010102,Friday 31/05/1974,"",29408,19740531,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,sco,Scotland,/world-match-centre/teams/country=sco/women/index.html,2-1,"ROME - Rome , Italy"
women,1974,7,Friendly Women,2000010102,Friday 26/07/1974,"",29409,19740726,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,0-1,"MAARIANHAMIN - Maarianhamin , Finland"
women,1974,7,Friendly Women,2000010102,Saturday 27/07/1974,"",29410,19740727,den,Denmark,/world-match-centre/teams/country=den/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,1-0,"MARKUSBOL - Markusbol , Finland"
women,1974,7,Friendly Women,2000010102,Sunday 28/07/1974,"",29411,19740728,den,Denmark,/world-match-centre/teams/country=den/women/index.html,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,5-0,"MAARIANHAMIN - Maarianhamin , Finland"
women,1974,9,Friendly Women,2000010102,Thursday 05/09/1974,"",29412,19740905,fra,France,/world-match-centre/teams/country=fra/women/index.html,sui,Switzerland,/world-match-centre/teams/country=sui/women/index.html,1-3,"BESANCON - Besancon , France"
women,1974,10,Friendly Women,2000010102,Saturday 05/10/1974,"",29413,19741005,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,sui,Switzerland,/world-match-centre/teams/country=sui/women/index.html,1-1,"WAALWIJK - Waalwijk , Netherlands"
women,1974,11,Friendly Women,2000010102,Monday 11/11/1974,"",29414,19741111,eng,England,/world-match-centre/teams/country=eng/women/index.html,fra,France,/world-match-centre/teams/country=fra/women/index.html,2-0,"WIMBLEDON - Wimbledon , England"
