men,1975,1,Friendly,2000010101,Sunday 05/01/1975,"",48705,19750105,cub,Cuba,/world-match-centre/teams/country=cub/index.html,can,Canada,/world-match-centre/teams/country=can/index.html,4-0,"HAVANA - Havana , Cuba"
men,1975,2,Continental Qualifier,3131,Wednesday 05/02/1975,Group 4,9344,19750205,esp,Spain,/world-match-centre/teams/country=esp/index.html,sco,Scotland,/world-match-centre/teams/country=sco/index.html,1-1,"VALENCIA - Valencia , Spain"
men,1975,2,Continental Qualifier,3131,Sunday 23/02/1975,Group 8,9393,19750223,mlt,Malta,/world-match-centre/teams/country=mlt/index.html,gre,Greece,/world-match-centre/teams/country=gre/index.html,2-0,"Empire - Gzira , Malta"
men,1975,3,Continental Qualifier,3131,Sunday 16/03/1975,Group 2,9321,19750316,lux,Luxembourg,/world-match-centre/teams/country=lux/index.html,aut,Austria,/world-match-centre/teams/country=aut/index.html,1-2,"LUXEMBOURG - Luxembourg , Luxembourg"
men,1975,3,Continental Qualifier,3131,Sunday 16/03/1975,Group 3,9332,19750316,nir,Northern Ireland,/world-match-centre/teams/country=nir/index.html,yug,Yugoslavia,/world-match-centre/teams/country=yug/index.html,1-0,"BELFAST - Belfast , Northern Ireland"
men,1975,3,Continental Qualifier,236393,Saturday 15/03/1975,Group 3,42032,19750315,tha,Thailand,/world-match-centre/teams/country=tha/index.html,idn,Indonesia,/world-match-centre/teams/country=idn/index.html,3-1,"BANGKOK - Bangkok , Thailand"
men,1975,3,Continental Qualifier,236393,Sunday 16/03/1975,Group 3,42033,19750316,mas,Malaysia,/world-match-centre/teams/country=mas/index.html,kor,Korea Republic,/world-match-centre/teams/country=kor/index.html,2-1,"BANGKOK - Bangkok , Thailand"
men,1975,3,Continental Qualifier,236393,Monday 17/03/1975,Group 3,42034,19750317,idn,Indonesia,/world-match-centre/teams/country=idn/index.html,svm,South Vietnam,/world-match-centre/teams/country=svm/index.html,2-1,"BANGKOK - Bangkok , Thailand"
men,1975,3,Continental Qualifier,236393,Tuesday 18/03/1975,Group 3,42035,19750318,tha,Thailand,/world-match-centre/teams/country=tha/index.html,mas,Malaysia,/world-match-centre/teams/country=mas/index.html,0-1,"BANGKOK - Bangkok , Thailand"
men,1975,3,Continental Qualifier,236393,Wednesday 19/03/1975,Group 3,42036,19750319,kor,Korea Republic,/world-match-centre/teams/country=kor/index.html,svm,South Vietnam,/world-match-centre/teams/country=svm/index.html,1-0,"BANGKOK - Bangkok , Thailand"
men,1975,3,Continental Qualifier,236393,Thursday 20/03/1975,Group 3,42037,19750320,mas,Malaysia,/world-match-centre/teams/country=mas/index.html,idn,Indonesia,/world-match-centre/teams/country=idn/index.html,0-0,"BANGKOK - Bangkok , Thailand"
men,1975,3,Continental Qualifier,236393,Friday 21/03/1975,Group 3,42038,19750321,tha,Thailand,/world-match-centre/teams/country=tha/index.html,svm,South Vietnam,/world-match-centre/teams/country=svm/index.html,4-0,"BANGKOK - Bangkok , Thailand"
