men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Tuesday 18/01/2000,Group B,18601,20000118,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,per,Peru,/world-match-centre/teams/country=per/index.html,2-0,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Tuesday 18/01/2000,Group B,18602,20000118,arg,Argentina,/world-match-centre/teams/country=arg/index.html,par,Paraguay,/world-match-centre/teams/country=par/index.html,3-1,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Wednesday 19/01/2000,Group A,18590,20000119,col,Colombia,/world-match-centre/teams/country=col/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,4-2,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Wednesday 19/01/2000,Group A,18591,20000119,bra,Brazil,/world-match-centre/teams/country=bra/index.html,chi,Chile,/world-match-centre/teams/country=chi/index.html,1-1,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Thursday 20/01/2000,Group B,18603,20000120,par,Paraguay,/world-match-centre/teams/country=par/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/index.html,3-1,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Thursday 20/01/2000,Group B,18604,20000120,arg,Argentina,/world-match-centre/teams/country=arg/index.html,per,Peru,/world-match-centre/teams/country=per/index.html,1-1,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Friday 21/01/2000,Group A,18592,20000121,chi,Chile,/world-match-centre/teams/country=chi/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,2-1,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Friday 21/01/2000,Group A,18593,20000121,col,Colombia,/world-match-centre/teams/country=col/index.html,ven,Venezuela,/world-match-centre/teams/country=ven/index.html,1-1,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Saturday 22/01/2000,Group B,18605,20000122,par,Paraguay,/world-match-centre/teams/country=par/index.html,per,Peru,/world-match-centre/teams/country=per/index.html,3-4,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Saturday 22/01/2000,Group B,18606,20000122,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/index.html,2-1,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Sunday 23/01/2000,Group A,18594,20000123,chi,Chile,/world-match-centre/teams/country=chi/index.html,ven,Venezuela,/world-match-centre/teams/country=ven/index.html,3-0,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Sunday 23/01/2000,Group A,18595,20000123,bra,Brazil,/world-match-centre/teams/country=bra/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,2-0,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Tuesday 25/01/2000,Group B,18607,20000125,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,par,Paraguay,/world-match-centre/teams/country=par/index.html,1-0,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Tuesday 25/01/2000,Group B,18608,20000125,arg,Argentina,/world-match-centre/teams/country=arg/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/index.html,2-0,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Wednesday 26/01/2000,Group A,18597,20000126,col,Colombia,/world-match-centre/teams/country=col/index.html,chi,Chile,/world-match-centre/teams/country=chi/index.html,5-1,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Wednesday 26/01/2000,Group A,18598,20000126,bra,Brazil,/world-match-centre/teams/country=bra/index.html,ven,Venezuela,/world-match-centre/teams/country=ven/index.html,3-0,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Saturday 29/01/2000,Group B,18609,20000129,per,Peru,/world-match-centre/teams/country=per/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/index.html,5-2,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Saturday 29/01/2000,Group B,18610,20000129,arg,Argentina,/world-match-centre/teams/country=arg/index.html,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,1-2,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Sunday 30/01/2000,Group A,18599,20000130,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,ven,Venezuela,/world-match-centre/teams/country=ven/index.html,2-4,""
men,2000,1,Olympic Football Tournament Qualifier &gt;1956,3704,Sunday 30/01/2000,Group A,18600,20000130,bra,Brazil,/world-match-centre/teams/country=bra/index.html,col,Colombia,/world-match-centre/teams/country=col/index.html,9-0,""
men,2000,1,Continental Final,3778,Saturday 22/01/2000,Group 1,19096,20000122,gha,Ghana,/world-match-centre/teams/country=gha/index.html,cmr,Cameroon,/world-match-centre/teams/country=cmr/index.html,1-1,"National Sports Council - Accra , Ghana"
men,2000,1,Continental Final,3778,Sunday 23/01/2000,Group 2,19102,20000123,rsa,South Africa,/world-match-centre/teams/country=rsa/index.html,gab,Gabon,/world-match-centre/teams/country=gab/index.html,3-1,"National Sports Council - Kumasi , Ghana"
men,2000,1,Continental Final,3778,Sunday 23/01/2000,Group 3,19108,20000123,egy,Egypt,/world-match-centre/teams/country=egy/index.html,zam,Zambia,/world-match-centre/teams/country=zam/index.html,2-0,"KANO - Kano , Nigeria"
men,2000,1,Continental Final,3778,Sunday 23/01/2000,Group 4,19115,20000123,nga,Nigeria,/world-match-centre/teams/country=nga/index.html,tun,Tunisia,/world-match-centre/teams/country=tun/index.html,4-2,"LAGOS - Lagos , Portugal"
men,2000,1,Continental Final,3778,Monday 24/01/2000,Group 1,19097,20000124,civ,C担te d'Ivoire,/world-match-centre/teams/country=civ/index.html,tog,Togo,/world-match-centre/teams/country=tog/index.html,1-1,"National Sports Council - Accra , Ghana"
men,2000,1,Continental Final,3778,Monday 24/01/2000,Group 2,19103,20000124,alg,Algeria,/world-match-centre/teams/country=alg/index.html,cod,Congo DR,/world-match-centre/teams/country=cod/index.html,0-0,"National Sports Council - Kumasi , Ghana"
men,2000,1,Continental Final,3778,Tuesday 25/01/2000,Group 3,19109,20000125,bfa,Burkina Faso,/world-match-centre/teams/country=bfa/index.html,sen,Senegal,/world-match-centre/teams/country=sen/index.html,1-3,"KANO - Kano , Nigeria"
men,2000,1,Continental Final,3778,Tuesday 25/01/2000,Group 4,19116,20000125,mar,Morocco,/world-match-centre/teams/country=mar/index.html,cgo,Congo,/world-match-centre/teams/country=cgo/index.html,1-0,"LAGOS - Lagos , Portugal"
men,2000,1,Continental Final,3778,Thursday 27/01/2000,Group 1,19098,20000127,gha,Ghana,/world-match-centre/teams/country=gha/index.html,tog,Togo,/world-match-centre/teams/country=tog/index.html,2-0,"National Sports Council - Accra , Ghana"
men,2000,1,Continental Final,3778,Thursday 27/01/2000,Group 2,19104,20000127,rsa,South Africa,/world-match-centre/teams/country=rsa/index.html,cod,Congo DR,/world-match-centre/teams/country=cod/index.html,1-0,"National Sports Council - Kumasi , Ghana"
men,2000,1,Continental Final,3778,Friday 28/01/2000,Group 1,19099,20000128,cmr,Cameroon,/world-match-centre/teams/country=cmr/index.html,civ,C担te d'Ivoire,/world-match-centre/teams/country=civ/index.html,3-0,"National Sports Council - Accra , Ghana"
men,2000,1,Continental Final,3778,Friday 28/01/2000,Group 3,19110,20000128,egy,Egypt,/world-match-centre/teams/country=egy/index.html,sen,Senegal,/world-match-centre/teams/country=sen/index.html,1-0,"KANO - Kano , Nigeria"
men,2000,1,Continental Final,3778,Friday 28/01/2000,Group 4,19117,20000128,nga,Nigeria,/world-match-centre/teams/country=nga/index.html,cgo,Congo,/world-match-centre/teams/country=cgo/index.html,0-0,"LAGOS - Lagos , Portugal"
men,2000,1,Continental Final,3778,Saturday 29/01/2000,Group 2,19105,20000129,gab,Gabon,/world-match-centre/teams/country=gab/index.html,alg,Algeria,/world-match-centre/teams/country=alg/index.html,1-3,"National Sports Council - Kumasi , Ghana"
men,2000,1,Continental Final,3778,Saturday 29/01/2000,Group 3,19111,20000129,zam,Zambia,/world-match-centre/teams/country=zam/index.html,bfa,Burkina Faso,/world-match-centre/teams/country=bfa/index.html,1-1,"KANO - Kano , Nigeria"
men,2000,1,Continental Final,3778,Saturday 29/01/2000,Group 4,19118,20000129,tun,Tunisia,/world-match-centre/teams/country=tun/index.html,mar,Morocco,/world-match-centre/teams/country=mar/index.html,0-0,"LAGOS - Lagos , Portugal"
men,2000,1,Continental Final,3778,Monday 31/01/2000,Group 1,19100,20000131,gha,Ghana,/world-match-centre/teams/country=gha/index.html,civ,C担te d'Ivoire,/world-match-centre/teams/country=civ/index.html,0-2,"National Sports Council - Accra , Ghana"
men,2000,1,Continental Final,3778,Monday 31/01/2000,Group 1,19101,20000131,cmr,Cameroon,/world-match-centre/teams/country=cmr/index.html,tog,Togo,/world-match-centre/teams/country=tog/index.html,0-1,"National Sports Council - Kumasi , Ghana"
men,2000,1,Continental Qualifier,3801,Sunday 23/01/2000,Group 9,19210,20000123,vie,Vietnam,/world-match-centre/teams/country=vie/index.html,gum,Guam,/world-match-centre/teams/country=gum/index.html,11-0,"Thong Nhat Stadium - Ho Chi Minh City , Vietnam"
men,2000,1,Continental Qualifier,3801,Sunday 23/01/2000,Group 9,19211,20000123,chn,China PR,/world-match-centre/teams/country=chn/index.html,phi,Philippines,/world-match-centre/teams/country=phi/index.html,8-0,"Thong Nhat Stadium - Ho Chi Minh City , Vietnam"
men,2000,1,Continental Qualifier,3801,Wednesday 26/01/2000,Group 9,19212,20000126,chn,China PR,/world-match-centre/teams/country=chn/index.html,gum,Guam,/world-match-centre/teams/country=gum/index.html,19-0,"Thong Nhat Stadium - Ho Chi Minh City , Vietnam"
men,2000,1,Continental Qualifier,3801,Wednesday 26/01/2000,Group 9,19213,20000126,vie,Vietnam,/world-match-centre/teams/country=vie/index.html,phi,Philippines,/world-match-centre/teams/country=phi/index.html,3-0,"Thong Nhat Stadium - Ho Chi Minh City , Vietnam"
men,2000,1,Continental Qualifier,3801,Saturday 29/01/2000,Group 9,19214,20000129,gum,Guam,/world-match-centre/teams/country=gum/index.html,phi,Philippines,/world-match-centre/teams/country=phi/index.html,0-2,"Thong Nhat Stadium - Ho Chi Minh City , Vietnam"
men,2000,1,Continental Qualifier,3801,Saturday 29/01/2000,Group 9,19215,20000129,vie,Vietnam,/world-match-centre/teams/country=vie/index.html,chn,China PR,/world-match-centre/teams/country=chn/index.html,0-2,"Thong Nhat Stadium - Ho Chi Minh City , Vietnam"
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Thursday 13/01/2000,Futsal Tournament Poland,34722,20000113,rus,Russia,/world-match-centre/teams/country=rus/index.html,lva,Latvia,/world-match-centre/teams/country=lva/index.html,3-0,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Thursday 13/01/2000,Futsal Tournament Poland,34723,20000113,bel,Belgium,/world-match-centre/teams/country=bel/index.html,mkd,FYR Macedonia,/world-match-centre/teams/country=mkd/index.html,2-1,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Friday 14/01/2000,Futsal Tournament Poland,34724,20000114,pol,Poland,/world-match-centre/teams/country=pol/index.html,lva,Latvia,/world-match-centre/teams/country=lva/index.html,4-0,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Friday 14/01/2000,Futsal Tournament Poland,34725,20000114,rus,Russia,/world-match-centre/teams/country=rus/index.html,mkd,FYR Macedonia,/world-match-centre/teams/country=mkd/index.html,10-0,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Sunday 16/01/2000,Futsal Tournament Poland,34726,20000116,pol,Poland,/world-match-centre/teams/country=pol/index.html,mkd,FYR Macedonia,/world-match-centre/teams/country=mkd/index.html,10-2,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Sunday 16/01/2000,Futsal Tournament Poland,34727,20000116,rus,Russia,/world-match-centre/teams/country=rus/index.html,bel,Belgium,/world-match-centre/teams/country=bel/index.html,1-0,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Monday 17/01/2000,Futsal Tournament Poland,34728,20000117,pol,Poland,/world-match-centre/teams/country=pol/index.html,rus,Russia,/world-match-centre/teams/country=rus/index.html,1-2,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Monday 17/01/2000,Futsal Tournament Poland,34729,20000117,bel,Belgium,/world-match-centre/teams/country=bel/index.html,lva,Latvia,/world-match-centre/teams/country=lva/index.html,1-0,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Wednesday 19/01/2000,Futsal Tournament Poland,34730,20000119,lva,Latvia,/world-match-centre/teams/country=lva/index.html,mkd,FYR Macedonia,/world-match-centre/teams/country=mkd/index.html,2-4,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Wednesday 19/01/2000,Futsal Tournament Poland,34731,20000119,pol,Poland,/world-match-centre/teams/country=pol/index.html,bel,Belgium,/world-match-centre/teams/country=bel/index.html,6-2,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Sunday 30/01/2000,Futsal Tournament Portugal,34667,20000130,por,Portugal,/world-match-centre/teams/country=por/index.html,bih,Bosnia and Herzegovina,/world-match-centre/teams/country=bih/index.html,3-0,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Sunday 30/01/2000,Futsal Tournament Portugal,34687,20000130,ita,Italy,/world-match-centre/teams/country=ita/index.html,ltu,Lithuania,/world-match-centre/teams/country=ltu/index.html,5-1,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Sunday 30/01/2000,Futsal Tournament Portugal,34688,20000130,and,Andorra,/world-match-centre/teams/country=and/index.html,hun,Hungary,/world-match-centre/teams/country=hun/index.html,4-8,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Monday 31/01/2000,Futsal Tournament Portugal,34689,20000131,por,Portugal,/world-match-centre/teams/country=por/index.html,and,Andorra,/world-match-centre/teams/country=and/index.html,5-1,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Monday 31/01/2000,Futsal Tournament Portugal,34691,20000131,ita,Italy,/world-match-centre/teams/country=ita/index.html,hun,Hungary,/world-match-centre/teams/country=hun/index.html,3-0,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Monday 31/01/2000,Futsal Tournament Portugal,34692,20000131,bih,Bosnia and Herzegovina,/world-match-centre/teams/country=bih/index.html,ltu,Lithuania,/world-match-centre/teams/country=ltu/index.html,4-1,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Monday 31/01/2000,Futsal Tournament Finland,34744,20000131,ned,Netherlands,/world-match-centre/teams/country=ned/index.html,blr,Belarus,/world-match-centre/teams/country=blr/index.html,4-2,""
men,2000,1,FIFA Futsal World Cup Qualifier,7481,Monday 31/01/2000,Futsal Tournament Finland,34745,20000131,yug,Yugoslavia,/world-match-centre/teams/country=yug/index.html,isr,Israel,/world-match-centre/teams/country=isr/index.html,3-1,""
men,2000,1,Friendly,2000010101,Tuesday 04/01/2000,"",18535,20000104,egy,Egypt,/world-match-centre/teams/country=egy/index.html,tog,Togo,/world-match-centre/teams/country=tog/index.html,2-1,"CAIRO - Cairo , Egypt"
men,2000,1,Friendly,2000010101,Wednesday 05/01/2000,"",18536,20000105,egy,Egypt,/world-match-centre/teams/country=egy/index.html,gab,Gabon,/world-match-centre/teams/country=gab/index.html,4-0,"ASWAN - Aswan , Egypt"
men,2000,1,Friendly,2000010101,Friday 07/01/2000,"",18646,20000107,pan,Panama,/world-match-centre/teams/country=pan/index.html,gua,Guatemala,/world-match-centre/teams/country=gua/index.html,4-1,"PANAMA CITY - Panama City , Panama"
men,2000,1,Friendly,2000010101,Friday 07/01/2000,"",18537,20000107,tun,Tunisia,/world-match-centre/teams/country=tun/index.html,tog,Togo,/world-match-centre/teams/country=tog/index.html,7-0,"El Menzah - Rades , Tunisia"
men,2000,1,Friendly,2000010101,Saturday 08/01/2000,"",18538,20000108,tri,Trinidad and Tobago,/world-match-centre/teams/country=tri/index.html,can,Canada,/world-match-centre/teams/country=can/index.html,0-0,"PORT OF SPAIN - Port Of Spain , Trinidad and Tobago"
men,2000,1,Friendly,2000010101,Sunday 09/01/2000,"",18540,20000109,mex,Mexico,/world-match-centre/teams/country=mex/index.html,irn,Iran,/world-match-centre/teams/country=irn/index.html,2-1,"OAKLAND - Oakland , USA"
