men,1953,1,Friendly,2000010101,Friendlies,1 Match,Friday 16/01/1953,"",44783,19530116,egy,Egypt,/world-match-centre/teams/country=egy/index.html,yug,Yugoslavia,/world-match-centre/teams/country=yug/index.html,1-3,"CAIRO - Cairo , Egypt"
men,1953,2,Continental Final,235949,Copa America 1953,4 Matches,Sunday 22/02/1953,Matches,40990,19530222,per,Peru,/world-match-centre/teams/country=per/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/index.html,0-1,"Estadio Nacional - Lima , Peru"
men,1953,2,Continental Final,235949,Copa America 1953,4 Matches,Wednesday 25/02/1953,Matches,40991,19530225,par,Paraguay,/world-match-centre/teams/country=par/index.html,chi,Chile,/world-match-centre/teams/country=chi/index.html,3-0,"Estadio Nacional - Lima , Peru"
men,1953,2,Continental Final,235949,Copa America 1953,4 Matches,Wednesday 25/02/1953,Matches,40992,19530225,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/index.html,2-0,"Estadio Nacional - Lima , Peru"
men,1953,2,Continental Final,235949,Copa America 1953,4 Matches,Saturday 28/02/1953,Matches,40993,19530228,per,Peru,/world-match-centre/teams/country=per/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,1-0,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Sunday 01/03/1953,Matches,40994,19530301,bra,Brazil,/world-match-centre/teams/country=bra/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/index.html,8-1,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Sunday 01/03/1953,Matches,40995,19530301,chi,Chile,/world-match-centre/teams/country=chi/index.html,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,3-2,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Wednesday 04/03/1953,Matches,40996,19530304,par,Paraguay,/world-match-centre/teams/country=par/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,0-0,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Wednesday 04/03/1953,Matches,40997,19530304,per,Peru,/world-match-centre/teams/country=per/index.html,chi,Chile,/world-match-centre/teams/country=chi/index.html,0-0,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Sunday 08/03/1953,Matches,40998,19530308,bol,Bolivia,/world-match-centre/teams/country=bol/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,1-1,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Sunday 08/03/1953,Matches,40999,19530308,per,Peru,/world-match-centre/teams/country=per/index.html,par,Paraguay,/world-match-centre/teams/country=par/index.html,2-2,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Thursday 12/03/1953,Matches,41000,19530312,bra,Brazil,/world-match-centre/teams/country=bra/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,2-0,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Thursday 12/03/1953,Matches,41001,19530312,par,Paraguay,/world-match-centre/teams/country=par/index.html,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,2-2,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Sunday 15/03/1953,Matches,41002,19530315,bra,Brazil,/world-match-centre/teams/country=bra/index.html,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,1-0,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Monday 16/03/1953,Matches,41003,19530316,par,Paraguay,/world-match-centre/teams/country=par/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/index.html,2-1,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Thursday 19/03/1953,Matches,41004,19530319,chi,Chile,/world-match-centre/teams/country=chi/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,3-0,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Thursday 19/03/1953,Matches,41005,19530319,per,Peru,/world-match-centre/teams/country=per/index.html,bra,Brazil,/world-match-centre/teams/country=bra/index.html,1-0,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Monday 23/03/1953,Matches,41006,19530323,bra,Brazil,/world-match-centre/teams/country=bra/index.html,chi,Chile,/world-match-centre/teams/country=chi/index.html,3-2,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Monday 23/03/1953,Matches,41007,19530323,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,6-0,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Friday 27/03/1953,Matches,41008,19530327,par,Paraguay,/world-match-centre/teams/country=par/index.html,bra,Brazil,/world-match-centre/teams/country=bra/index.html,2-1,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Saturday 28/03/1953,Matches,41009,19530328,chi,Chile,/world-match-centre/teams/country=chi/index.html,bol,Bolivia,/world-match-centre/teams/country=bol/index.html,2-2,"Estadio Nacional - Lima , Peru"
men,1953,3,Continental Final,235949,Copa America 1953,17 Matches,Saturday 28/03/1953,Matches,41010,19530328,per,Peru,/world-match-centre/teams/country=per/index.html,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,0-3,"Estadio Nacional - Lima , Peru"
men,1953,3,Friendly,2000010101,Friendlies,24 Matches,Sunday 08/03/1953,"",41721,19530308,crc,Costa Rica,/world-match-centre/teams/country=crc/index.html,slv,El Salvador,/world-match-centre/teams/country=slv/index.html,5-1,"SAN JOSE - San Jose , Costa Rica"
men,1953,3,Friendly,2000010101,Friendlies,24 Matches,Sunday 08/03/1953,"",41722,19530308,hon,Honduras,/world-match-centre/teams/country=hon/index.html,nca,Nicaragua,/world-match-centre/teams/country=nca/index.html,2-1,"SAN JOSE - San Jose , Costa Rica"
men,1953,3,Friendly,2000010101,Friendlies,24 Matches,Monday 09/03/1953,"",41723,19530309,gua,Guatemala,/world-match-centre/teams/country=gua/index.html,ant,Netherlands Antilles,/world-match-centre/teams/country=ant/index.html,1-1,"SAN JOSE - San Jose , Costa Rica"
men,1953,3,Friendly,2000010101,Friendlies,24 Matches,Tuesday 10/03/1953,"",41724,19530310,crc,Costa Rica,/world-match-centre/teams/country=crc/index.html,pan,Panama,/world-match-centre/teams/country=pan/index.html,3-0,"SAN JOSE - San Jose , Costa Rica"
men,1953,3,Friendly,2000010101,Friendlies,24 Matches,Tuesday 10/03/1953,"",41725,19530310,slv,El Salvador,/world-match-centre/teams/country=slv/index.html,nca,Nicaragua,/world-match-centre/teams/country=nca/index.html,4-1,"SAN JOSE - San Jose , Costa Rica"
men,1953,3,Friendly,2000010101,Friendlies,24 Matches,Wednesday 11/03/1953,"",41726,19530311,ant,Netherlands Antilles,/world-match-centre/teams/country=ant/index.html,nca,Nicaragua,/world-match-centre/teams/country=nca/index.html,8-0,"SAN JOSE - San Jose , Costa Rica"
men,1953,3,Friendly,2000010101,Friendlies,24 Matches,Thursday 12/03/1953,"",41727,19530312,pan,Panama,/world-match-centre/teams/country=pan/index.html,ant,Netherlands Antilles,/world-match-centre/teams/country=ant/index.html,1-4,"SAN JOSE - San Jose , Costa Rica"
