men,1939,1,Continental Final,235926,Sunday 15/01/1939,,40808,19390115,par,Paraguay,/world-match-centre/teams/country=par/index.html,chi,Chile,/world-match-centre/teams/country=chi/index.html,5-1,"Estadio Nacional - Lima , Peru"
men,1939,1,Continental Final,235926,Sunday 15/01/1939,,40809,19390115,per,Peru,/world-match-centre/teams/country=per/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,5-2,"Estadio Nacional - Lima , Peru"
men,1939,1,Continental Final,235926,Sunday 22/01/1939,,40810,19390122,per,Peru,/world-match-centre/teams/country=per/index.html,chi,Chile,/world-match-centre/teams/country=chi/index.html,3-1,"Estadio Nacional - Lima , Peru"
men,1939,1,Continental Final,235926,Sunday 22/01/1939,,40811,19390122,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,6-0,"Estadio Nacional - Lima , Peru"
men,1939,1,Continental Final,235926,Sunday 29/01/1939,,40812,19390129,per,Peru,/world-match-centre/teams/country=per/index.html,par,Paraguay,/world-match-centre/teams/country=par/index.html,3-0,"Estadio Nacional - Lima , Peru"
men,1939,1,Continental Final,235926,Sunday 29/01/1939,,40813,19390129,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,chi,Chile,/world-match-centre/teams/country=chi/index.html,3-2,"Estadio Nacional - Lima , Peru"
men,1939,1,Friendly,2000010101,Sunday 15/01/1939,"",46595,19390115,bra,Brazil,/world-match-centre/teams/country=bra/index.html,arg,Argentina,/world-match-centre/teams/country=arg/index.html,1-5,"RIO DE JANEIRO - Rio De Janeiro , Brazil"
men,1939,1,Friendly,2000010101,Sunday 22/01/1939,"",46593,19390122,fra,France,/world-match-centre/teams/country=fra/index.html,pol,Poland,/world-match-centre/teams/country=pol/index.html,4-0,"PARIS - Paris , France"
men,1939,1,Friendly,2000010101,Sunday 22/01/1939,"",46594,19390122,bra,Brazil,/world-match-centre/teams/country=bra/index.html,arg,Argentina,/world-match-centre/teams/country=arg/index.html,3-2,"RIO DE JANEIRO - Rio De Janeiro , Brazil"
men,1939,1,Friendly,2000010101,Sunday 29/01/1939,"",46592,19390129,bel,Belgium,/world-match-centre/teams/country=bel/index.html,ger,Germany,/world-match-centre/teams/country=ger/index.html,1-4,"BRUSSELS - Brussels , Belgium"
men,1939,2,Continental Final,235926,Sunday 05/02/1939,,40814,19390205,chi,Chile,/world-match-centre/teams/country=chi/index.html,ecu,Ecuador,/world-match-centre/teams/country=ecu/index.html,4-1,"Estadio Nacional - Lima , Peru"
men,1939,2,Continental Final,235926,Sunday 05/02/1939,,40815,19390205,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,par,Paraguay,/world-match-centre/teams/country=par/index.html,3-1,"Estadio Nacional - Lima , Peru"
