gender_id,country_id,country_name,country_url
women,zim,Zimbabwe,http://www.fifa.com/fifa-world-ranking/associations/association=zim/women/index.html
women,cgo,Congo,http://www.fifa.com/fifa-world-ranking/associations/association=cgo/women/index.html
women,mlt,Malta,http://www.fifa.com/fifa-world-ranking/associations/association=mlt/women/index.html
women,ple,Palestine,http://www.fifa.com/fifa-world-ranking/associations/association=ple/women/index.html
women,ltu,Lithuania,http://www.fifa.com/fifa-world-ranking/associations/association=ltu/women/index.html
women,dom,Dominican Republic,http://www.fifa.com/fifa-world-ranking/associations/association=dom/women/index.html
women,pur,Puerto Rico,http://www.fifa.com/fifa-world-ranking/associations/association=pur/women/index.html
women,geo,Georgia,http://www.fifa.com/fifa-world-ranking/associations/association=geo/women/index.html
women,sin,Singapore,http://www.fifa.com/fifa-world-ranking/associations/association=sin/women/index.html
women,nep,Nepal,http://www.fifa.com/fifa-world-ranking/associations/association=nep/women/index.html
women,eth,Ethiopia,http://www.fifa.com/fifa-world-ranking/associations/association=eth/women/index.html
women,lux,Luxembourg,http://www.fifa.com/fifa-world-ranking/associations/association=lux/women/index.html
women,cyp,Cyprus,http://www.fifa.com/fifa-world-ranking/associations/association=cyp/women/index.html
women,sur,Suriname,http://www.fifa.com/fifa-world-ranking/associations/association=sur/women/index.html
women,bfa,Burkina Faso,http://www.fifa.com/fifa-world-ranking/associations/association=bfa/women/index.html
women,zam,Zambia,http://www.fifa.com/fifa-world-ranking/associations/association=zam/women/index.html
women,kvx,Kosovo,http://www.fifa.com/fifa-world-ranking/associations/association=kvx/women/index.html
women,tjk,Tajikistan,http://www.fifa.com/fifa-world-ranking/associations/association=tjk/women/index.html
women,nam,Namibia,http://www.fifa.com/fifa-world-ranking/associations/association=nam/women/index.html
women,ban,Bangladesh,http://www.fifa.com/fifa-world-ranking/associations/association=ban/women/index.html
women,lca,St Lucia,http://www.fifa.com/fifa-world-ranking/associations/association=lca/women/index.html
women,skn,St Kitts and Nevis,http://www.fifa.com/fifa-world-ranking/associations/association=skn/women/index.html
women,ber,Bermuda,http://www.fifa.com/fifa-world-ranking/associations/association=ber/women/index.html
women,brb,Barbados,http://www.fifa.com/fifa-world-ranking/associations/association=brb/women/index.html
women,sri,Sri Lanka,http://www.fifa.com/fifa-world-ranking/associations/association=sri/women/index.html
women,tan,Tanzania,http://www.fifa.com/fifa-world-ranking/associations/association=tan/women/index.html
women,mdv,Maldives,http://www.fifa.com/fifa-world-ranking/associations/association=mdv/women/index.html
women,vin,St Vincent and the Grenadines,http://www.fifa.com/fifa-world-ranking/associations/association=vin/women/index.html
women,syr,Syria,http://www.fifa.com/fifa-world-ranking/associations/association=syr/women/index.html
women,dma,Dominica,http://www.fifa.com/fifa-world-ranking/associations/association=dma/women/index.html
women,ken,Kenya,http://www.fifa.com/fifa-world-ranking/associations/association=ken/women/index.html
women,grn,Grenada,http://www.fifa.com/fifa-world-ranking/associations/association=grn/women/index.html
women,afg,Afghanistan,http://www.fifa.com/fifa-world-ranking/associations/association=afg/women/index.html
women,vir,US Virgin Islands,http://www.fifa.com/fifa-world-ranking/associations/association=vir/women/index.html
women,irq,Iraq,http://www.fifa.com/fifa-world-ranking/associations/association=irq/women/index.html
women,moz,Mozambique,http://www.fifa.com/fifa-world-ranking/associations/association=moz/women/index.html
women,les,Lesotho,http://www.fifa.com/fifa-world-ranking/associations/association=les/women/index.html
women,mwi,Malawi,http://www.fifa.com/fifa-world-ranking/associations/association=mwi/women/index.html
women,uga,Uganda,http://www.fifa.com/fifa-world-ranking/associations/association=uga/women/index.html
women,swz,Swaziland,http://www.fifa.com/fifa-world-ranking/associations/association=swz/women/index.html
women,atg,Antigua and Barbuda,http://www.fifa.com/fifa-world-ranking/associations/association=atg/women/index.html
women,bhu,Bhutan,http://www.fifa.com/fifa-world-ranking/associations/association=bhu/women/index.html
women,cuw,Curaçao,http://www.fifa.com/fifa-world-ranking/associations/association=cuw/women/index.html
women,and,Andorra,http://www.fifa.com/fifa-world-ranking/associations/association=and/women/index.html
women,bot,Botswana,http://www.fifa.com/fifa-world-ranking/associations/association=bot/women/index.html
women,aru,Aruba,http://www.fifa.com/fifa-world-ranking/associations/association=aru/women/index.html
women,mad,Madagascar,http://www.fifa.com/fifa-world-ranking/associations/association=mad/women/index.html
women,mri,Mauritius,http://www.fifa.com/fifa-world-ranking/associations/association=mri/women/index.html
women,png,Papua New Guinea,http://www.fifa.com/fifa-world-ranking/associations/association=png/women/index.html
women,pan,Panama,http://www.fifa.com/fifa-world-ranking/associations/association=pan/women/index.html
women,tun,Tunisia,http://www.fifa.com/fifa-world-ranking/associations/association=tun/women/index.html
women,gua,Guatemala,http://www.fifa.com/fifa-world-ranking/associations/association=gua/women/index.html
women,fij,Fiji,http://www.fifa.com/fifa-world-ranking/associations/association=fij/women/index.html
women,gum,Guam,http://www.fifa.com/fifa-world-ranking/associations/association=gum/women/index.html
women,lao,Laos,http://www.fifa.com/fifa-world-ranking/associations/association=lao/women/index.html
women,tga,Tonga,http://www.fifa.com/fifa-world-ranking/associations/association=tga/women/index.html
women,egy,Egypt,http://www.fifa.com/fifa-world-ranking/associations/association=egy/women/index.html
women,ncl,New Caledonia,http://www.fifa.com/fifa-world-ranking/associations/association=ncl/women/index.html
women,tah,Tahiti,http://www.fifa.com/fifa-world-ranking/associations/association=tah/women/index.html
women,slv,El Salvador,http://www.fifa.com/fifa-world-ranking/associations/association=slv/women/index.html
women,ben,Benin,http://www.fifa.com/fifa-world-ranking/associations/association=ben/women/index.html
women,cok,Cook Islands,http://www.fifa.com/fifa-world-ranking/associations/association=cok/women/index.html
women,gam,Gambia,http://www.fifa.com/fifa-world-ranking/associations/association=gam/women/index.html
women,hon,Honduras,http://www.fifa.com/fifa-world-ranking/associations/association=hon/women/index.html
women,sol,Solomon Islands,http://www.fifa.com/fifa-world-ranking/associations/association=sol/women/index.html
women,van,Vanuatu,http://www.fifa.com/fifa-world-ranking/associations/association=van/women/index.html
women,sam,Samoa,http://www.fifa.com/fifa-world-ranking/associations/association=sam/women/index.html
women,ang,Angola,http://www.fifa.com/fifa-world-ranking/associations/association=ang/women/index.html
women,kgz,Kyrgyz Republic,http://www.fifa.com/fifa-world-ranking/associations/association=kgz/women/index.html
women,sle,Sierra Leone,http://www.fifa.com/fifa-world-ranking/associations/association=sle/women/index.html
women,cod,Congo DR,http://www.fifa.com/fifa-world-ranking/associations/association=cod/women/index.html
women,arm,Armenia,http://www.fifa.com/fifa-world-ranking/associations/association=arm/women/index.html
women,gui,Guinea,http://www.fifa.com/fifa-world-ranking/associations/association=gui/women/index.html
women,asa,American Samoa,http://www.fifa.com/fifa-world-ranking/associations/association=asa/women/index.html
women,nca,Nicaragua,http://www.fifa.com/fifa-world-ranking/associations/association=nca/women/index.html
women,mkd,FYR Macedonia,http://www.fifa.com/fifa-world-ranking/associations/association=mkd/women/index.html
women,eri,Eritrea,http://www.fifa.com/fifa-world-ranking/associations/association=eri/women/index.html
women,cta,Central African Republic,http://www.fifa.com/fifa-world-ranking/associations/association=cta/women/index.html
women,gab,Gabon,http://www.fifa.com/fifa-world-ranking/associations/association=gab/women/index.html
women,tls,Timor-Leste,http://www.fifa.com/fifa-world-ranking/associations/association=tls/women/index.html
women,tog,Togo,http://www.fifa.com/fifa-world-ranking/associations/association=tog/women/index.html
women,lib,Lebanon,http://www.fifa.com/fifa-world-ranking/associations/association=lib/women/index.html
women,gnb,Guinea-Bissau,http://www.fifa.com/fifa-world-ranking/associations/association=gnb/women/index.html
women,pak,Pakistan,http://www.fifa.com/fifa-world-ranking/associations/association=pak/women/index.html
women,rwa,Rwanda,http://www.fifa.com/fifa-world-ranking/associations/association=rwa/women/index.html
women,nig,Niger,http://www.fifa.com/fifa-world-ranking/associations/association=nig/women/index.html
women,lbr,Liberia,http://www.fifa.com/fifa-world-ranking/associations/association=lbr/women/index.html
women,kuw,Kuwait,http://www.fifa.com/fifa-world-ranking/associations/association=kuw/women/index.html
women,vgb,British Virgin Islands,http://www.fifa.com/fifa-world-ranking/associations/association=vgb/women/index.html
women,qat,Qatar,http://www.fifa.com/fifa-world-ranking/associations/association=qat/women/index.html
women,cay,Cayman Islands,http://www.fifa.com/fifa-world-ranking/associations/association=cay/women/index.html
women,com,Comoros,http://www.fifa.com/fifa-world-ranking/associations/association=com/women/index.html
women,blz,Belize,http://www.fifa.com/fifa-world-ranking/associations/association=blz/women/index.html
women,mac,Macau,http://www.fifa.com/fifa-world-ranking/associations/association=mac/women/index.html
women,lby,Libya,http://www.fifa.com/fifa-world-ranking/associations/association=lby/women/index.html
women,tca,Turks and Caicos Islands,http://www.fifa.com/fifa-world-ranking/associations/association=tca/women/index.html
women,aia,Anguilla,http://www.fifa.com/fifa-world-ranking/associations/association=aia/women/index.html
women,bdi,Burundi,http://www.fifa.com/fifa-world-ranking/associations/association=bdi/women/index.html
