women,2000,1,Friendly Women,2000010102,Friendly Women,10 Matches,Friday 07/01/2000,"",29958,20000107,usa,USA,/world-match-centre/teams/country=usa/women/index.html,cze,Czech Republic,/world-match-centre/teams/country=cze/women/index.html,8-1,"MELBOURNE - Melbourne , Australia"
women,2000,1,Friendly Women,2000010102,Friendly Women,10 Matches,Friday 07/01/2000,"",29959,20000107,aus,Australia,/world-match-centre/teams/country=aus/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,0-2,"SYDNEY - Sydney , Australia"
women,2000,1,Friendly Women,2000010102,Friendly Women,10 Matches,Monday 10/01/2000,"",29960,20000110,usa,USA,/world-match-centre/teams/country=usa/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,0-0,"MELBOURNE - Melbourne , Australia"
women,2000,1,Friendly Women,2000010102,Friendly Women,10 Matches,Monday 10/01/2000,"",29961,20000110,aus,Australia,/world-match-centre/teams/country=aus/women/index.html,cze,Czech Republic,/world-match-centre/teams/country=cze/women/index.html,3-0,"MELBOURNE - Melbourne , Australia"
women,2000,1,Friendly Women,2000010102,Friendly Women,10 Matches,Thursday 13/01/2000,"",29962,20000113,usa,USA,/world-match-centre/teams/country=usa/women/index.html,aus,Australia,/world-match-centre/teams/country=aus/women/index.html,3-1,"ADELAIDE - Adelaide , Australia"
women,2000,1,Friendly Women,2000010102,Friendly Women,10 Matches,Thursday 13/01/2000,"",29963,20000113,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,cze,Czech Republic,/world-match-centre/teams/country=cze/women/index.html,2-0,"ADELAIDE - Adelaide , Australia"
women,2000,1,Friendly Women,2000010102,Friendly Women,10 Matches,Friday 14/01/2000,"",29964,20000114,chn,China PR,/world-match-centre/teams/country=chn/women/index.html,kor,Korea Republic,/world-match-centre/teams/country=kor/women/index.html,6-0,"HONG KONG - Hong Kong , Hong Kong"
women,2000,1,Friendly Women,2000010102,Friendly Women,10 Matches,Friday 14/01/2000,"",29966,20000114,nga,Nigeria,/world-match-centre/teams/country=nga/women/index.html,hkg,Hong Kong,/world-match-centre/teams/country=hkg/women/index.html,3-1,"HONG KONG - Hong Kong , Hong Kong"
women,2000,1,Friendly Women,2000010102,Friendly Women,10 Matches,Sunday 16/01/2000,"",29967,20000116,hkg,Hong Kong,/world-match-centre/teams/country=hkg/women/index.html,kor,Korea Republic,/world-match-centre/teams/country=kor/women/index.html,2-0,"HONG KONG - Hong Kong , Hong Kong"
women,2000,1,Friendly Women,2000010102,Friendly Women,10 Matches,Sunday 16/01/2000,"",29968,20000116,chn,China PR,/world-match-centre/teams/country=chn/women/index.html,nga,Nigeria,/world-match-centre/teams/country=nga/women/index.html,3-1,"HONG KONG - Hong Kong , Hong Kong"
women,2000,2,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,2 Matches,Wednesday 16/02/2000,Group 8,25543,20000216,tur,Turkey,/world-match-centre/teams/country=tur/women/index.html,bih,Bosnia and Herzegovina,/world-match-centre/teams/country=bih/women/index.html,3-1,"ISTANBUL - Istanbul , Turkey"
women,2000,2,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,2 Matches,Sunday 20/02/2000,Group 2,25461,20000220,eng,England,/world-match-centre/teams/country=eng/women/index.html,por,Portugal,/world-match-centre/teams/country=por/women/index.html,2-0,"BARNSLEY - Barnsley , England"
women,2000,2,Friendly Women,2000010102,Friendly Women,5 Matches,Tuesday 01/02/2000,"",29969,20000201,rsa,South Africa,/world-match-centre/teams/country=rsa/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,0-2,"JOHANNESBURG - Johannesburg , South Africa"
women,2000,2,Friendly Women,2000010102,Friendly Women,5 Matches,Sunday 06/02/2000,"",29970,20000206,usa,USA,/world-match-centre/teams/country=usa/women/index.html,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,2-3,"FORT LAUDERDALE - Fort Lauderdale , USA"
women,2000,2,Friendly Women,2000010102,Friendly Women,5 Matches,Wednesday 09/02/2000,"",29971,20000209,usa,USA,/world-match-centre/teams/country=usa/women/index.html,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,1-2,"BOCA RATON, FL - Boca Raton, Fl , USA"
women,2000,2,Friendly Women,2000010102,Friendly Women,5 Matches,Wednesday 23/02/2000,"",29973,20000223,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,0-0,"SORRENTO - Sorrento , Italy"
women,2000,2,Friendly Women,2000010102,Friendly Women,5 Matches,Saturday 26/02/2000,"",29975,20000226,fra,France,/world-match-centre/teams/country=fra/women/index.html,sco,Scotland,/world-match-centre/teams/country=sco/women/index.html,1-2,"AUCH - Auch , France"
women,2000,3,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,3 Matches,Saturday 04/03/2000,Group 8,25544,20000304,gre,Greece,/world-match-centre/teams/country=gre/women/index.html,bih,Bosnia and Herzegovina,/world-match-centre/teams/country=bih/women/index.html,4-0,"CHALKIDA - Chalkida , Greece"
women,2000,3,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,3 Matches,Tuesday 07/03/2000,Group 2,25462,20000307,eng,England,/world-match-centre/teams/country=eng/women/index.html,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,0-3,"NORWICH - Norwich , England"
women,2000,3,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,3 Matches,Sunday 26/03/2000,Group 5,25499,20000326,bel,Belgium,/world-match-centre/teams/country=bel/women/index.html,wal,Wales,/world-match-centre/teams/country=wal/women/index.html,6-0,"CINEY - Ciney , Belgium"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Wednesday 08/03/2000,"",29976,20000308,fra,France,/world-match-centre/teams/country=fra/women/index.html,chn,China PR,/world-match-centre/teams/country=chn/women/index.html,0-1,"ORLEANS - Orleans , France"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Saturday 11/03/2000,"",29977,20000311,sui,Switzerland,/world-match-centre/teams/country=sui/women/index.html,bel,Belgium,/world-match-centre/teams/country=bel/women/index.html,1-0,"ZUCHWIL - Zuchwil , Switzerland"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Sunday 12/03/2000,"",22514,20000312,usa,USA,/world-match-centre/teams/country=usa/women/index.html,por,Portugal,/world-match-centre/teams/country=por/women/index.html,7-0,"SILVES - Silves , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Sunday 12/03/2000,"",22515,20000312,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,den,Denmark,/world-match-centre/teams/country=den/women/index.html,1-0,"ALBUFEIRA - Albufeira , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Sunday 12/03/2000,"",22522,20000312,chn,China PR,/world-match-centre/teams/country=chn/women/index.html,can,Canada,/world-match-centre/teams/country=can/women/index.html,4-0,"LAGOS (POR) - Lagos , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Sunday 12/03/2000,"",22523,20000312,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,2-0,"LAGOS (POR) - Lagos , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Tuesday 14/03/2000,"",22516,20000314,usa,USA,/world-match-centre/teams/country=usa/women/index.html,den,Denmark,/world-match-centre/teams/country=den/women/index.html,2-1,"FARO - Faro , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Tuesday 14/03/2000,"",22519,20000314,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,por,Portugal,/world-match-centre/teams/country=por/women/index.html,5-1,"FARO - Faro , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Tuesday 14/03/2000,"",22524,20000314,chn,China PR,/world-match-centre/teams/country=chn/women/index.html,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,4-1,"ALBUFEIRA - Albufeira , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Tuesday 14/03/2000,"",22528,20000314,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,can,Canada,/world-match-centre/teams/country=can/women/index.html,2-1,"ALBUFEIRA - Albufeira , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Thursday 16/03/2000,"",29978,20000316,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,ger,Germany,/world-match-centre/teams/country=ger/women/index.html,2-0,"ARNHEM - Arnhem , Netherlands"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Thursday 16/03/2000,"",22520,20000316,usa,USA,/world-match-centre/teams/country=usa/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,1-0,"LAGOS (POR) - Lagos , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Thursday 16/03/2000,"",22521,20000316,den,Denmark,/world-match-centre/teams/country=den/women/index.html,por,Portugal,/world-match-centre/teams/country=por/women/index.html,2-0,"LAGOS (POR) - Lagos , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Thursday 16/03/2000,"",22529,20000316,chn,China PR,/world-match-centre/teams/country=chn/women/index.html,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,0-3,"Estadio do Portimonense - Portimao , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Thursday 16/03/2000,"",22530,20000316,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,can,Canada,/world-match-centre/teams/country=can/women/index.html,1-2,"Estadio do Portimonense - Portimao , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Saturday 18/03/2000,"",22531,20000318,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,por,Portugal,/world-match-centre/teams/country=por/women/index.html,3-0,"MONTECHORO - Montechoro , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Saturday 18/03/2000,"",22532,20000318,can,Canada,/world-match-centre/teams/country=can/women/index.html,den,Denmark,/world-match-centre/teams/country=den/women/index.html,3-2,"LAGOS (POR) - Lagos , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Saturday 18/03/2000,"",22533,20000318,chn,China PR,/world-match-centre/teams/country=chn/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,1-0,"QUARTEIRA - Quarteira , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Saturday 18/03/2000,"",22534,20000318,usa,USA,/world-match-centre/teams/country=usa/women/index.html,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,1-0,"LOULE - Loule , Portugal"
women,2000,3,Friendly Women,2000010102,Friendly Women,20 Matches,Wednesday 22/03/2000,"",29979,20000322,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,yug,Yugoslavia,/world-match-centre/teams/country=yug/women/index.html,3-0,"TRANI - Trani , Italy"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Saturday 01/04/2000,Group 1,25450,20000401,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,esp,Spain,/world-match-centre/teams/country=esp/women/index.html,1-2,"ALMELO - Almelo , Netherlands"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Saturday 01/04/2000,Group 2,25463,20000401,sui,Switzerland,/world-match-centre/teams/country=sui/women/index.html,por,Portugal,/world-match-centre/teams/country=por/women/index.html,0-2,"CHENE-BOURG - Chene-Bourg , Switzerland"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Thursday 06/04/2000,Group 3,25475,20000406,ger,Germany,/world-match-centre/teams/country=ger/women/index.html,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,3-0,"FRANKFURT/MAIN - Frankfurt/Main , Germany"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Saturday 08/04/2000,Group 8,25546,20000408,hun,Hungary,/world-match-centre/teams/country=hun/women/index.html,gre,Greece,/world-match-centre/teams/country=gre/women/index.html,6-0,"KECSKEMET - Kecskemet , Hungary"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Wednesday 12/04/2000,Group 4,25486,20000412,den,Denmark,/world-match-centre/teams/country=den/women/index.html,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,3-1,"ODENSE - Odense , Denmark"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Saturday 15/04/2000,Group 1,25451,20000415,fra,France,/world-match-centre/teams/country=fra/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,2-1,"CASTANET TOLOSAN - Castanet Tolosan , France"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Saturday 15/04/2000,Group 5,25500,20000415,aut,Austria,/world-match-centre/teams/country=aut/women/index.html,bel,Belgium,/world-match-centre/teams/country=bel/women/index.html,0-3,"KLAGENFURT - Klagenfurt , Austria"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Saturday 22/04/2000,Group 2,25464,20000422,por,Portugal,/world-match-centre/teams/country=por/women/index.html,eng,England,/world-match-centre/teams/country=eng/women/index.html,2-2,"SACAVEM - Sacavem , Portugal"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Tuesday 25/04/2000,Group 7,25526,20000425,svk,Slovakia,/world-match-centre/teams/country=svk/women/index.html,isr,Israel,/world-match-centre/teams/country=isr/women/index.html,4-0,"NITRA - Nitra , Slovakia"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Wednesday 26/04/2000,Group 8,25547,20000426,hun,Hungary,/world-match-centre/teams/country=hun/women/index.html,tur,Turkey,/world-match-centre/teams/country=tur/women/index.html,6-0,"KECSKEMET - Kecskemet , Hungary"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Saturday 29/04/2000,Group 1,25452,20000429,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,1-1,"VARBERG - Varberg , Sweden"
women,2000,4,Womens Continental Qualifier,186832,UEFA Women's EURO 2001 Prel. Comp.,13 Matches,Saturday 29/04/2000,Group 5,25501,20000429,aut,Austria,/world-match-centre/teams/country=aut/women/index.html,pol,Poland,/world-match-centre/teams/country=pol/women/index.html,2-3,"GRAZ - Graz , Austria"
