women,1991,2,FIFA Women's World Cup Qualifier,5020,FIFA WWC 1991 Prel. Comp. CAF,1 Match,Saturday 16/02/1991,,22882,19910216,nga,Nigeria,/world-match-centre/teams/country=nga/women/index.html,gha,Ghana,/world-match-centre/teams/country=gha/women/index.html,5-1,"LAGOS - Lagos , Nigeria"
women,1991,2,Friendly Women,2000010102,Friendly Women,4 Matches,Tuesday 26/02/1991,"",29811,19910226,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,3-0,"TROIA - Troia , Portugal"
women,1991,2,Friendly Women,2000010102,Friendly Women,4 Matches,Tuesday 26/02/1991,"",29812,19910226,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,den,Denmark,/world-match-centre/teams/country=den/women/index.html,2-1,"TROIA - Troia , Portugal"
women,1991,2,Friendly Women,2000010102,Friendly Women,4 Matches,Thursday 28/02/1991,"",29813,19910228,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,1-0,"TROIA - Troia , Portugal"
women,1991,2,Friendly Women,2000010102,Friendly Women,4 Matches,Thursday 28/02/1991,"",29814,19910228,den,Denmark,/world-match-centre/teams/country=den/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,3-2,"TROIA - Troia , Portugal"
women,1991,3,FIFA Women's World Cup Qualifier,5020,FIFA WWC 1991 Prel. Comp. CAF,1 Match,Sunday 03/03/1991,,22883,19910303,gha,Ghana,/world-match-centre/teams/country=gha/women/index.html,nga,Nigeria,/world-match-centre/teams/country=nga/women/index.html,1-2,"National Sports Council - Accra , Ghana"
women,1991,3,Friendly Women,2000010102,Friendly Women,4 Matches,Saturday 02/03/1991,"",29815,19910302,nor,Norway,/world-match-centre/teams/country=nor/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,1-0,"TROIA - Troia , Portugal"
women,1991,3,Friendly Women,2000010102,Friendly Women,4 Matches,Saturday 02/03/1991,"",29816,19910302,den,Denmark,/world-match-centre/teams/country=den/women/index.html,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,3-0,"TROIA - Troia , Portugal"
women,1991,3,Friendly Women,2000010102,Friendly Women,4 Matches,Thursday 07/03/1991,"",29817,19910307,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,4-1,"LECCE - Lecce , Italy"
women,1991,3,Friendly Women,2000010102,Friendly Women,4 Matches,Thursday 28/03/1991,"",29818,19910328,fra,France,/world-match-centre/teams/country=fra/women/index.html,ger,Germany,/world-match-centre/teams/country=ger/women/index.html,0-2,"ANTONY - Antony , France"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Tuesday 16/04/1991,Group B,22790,19910416,can,Canada,/world-match-centre/teams/country=can/women/index.html,crc,Costa Rica,/world-match-centre/teams/country=crc/women/index.html,6-0,"HAITI - Haiti , Haiti"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Wednesday 17/04/1991,Group B,22791,19910417,jam,Jamaica,/world-match-centre/teams/country=jam/women/index.html,hai,Haiti,/world-match-centre/teams/country=hai/women/index.html,0-1,"HAITI - Haiti , Haiti"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Thursday 18/04/1991,Group A,22784,19910418,usa,USA,/world-match-centre/teams/country=usa/women/index.html,mex,Mexico,/world-match-centre/teams/country=mex/women/index.html,12-0,"HAITI - Haiti , Haiti"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Friday 19/04/1991,Group B,22792,19910419,can,Canada,/world-match-centre/teams/country=can/women/index.html,jam,Jamaica,/world-match-centre/teams/country=jam/women/index.html,9-0,"HAITI - Haiti , Haiti"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Friday 19/04/1991,Group B,22793,19910419,hai,Haiti,/world-match-centre/teams/country=hai/women/index.html,crc,Costa Rica,/world-match-centre/teams/country=crc/women/index.html,4-0,"HAITI - Haiti , Haiti"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Saturday 20/04/1991,Group A,22786,19910420,tri,Trinidad and Tobago,/world-match-centre/teams/country=tri/women/index.html,mex,Mexico,/world-match-centre/teams/country=mex/women/index.html,3-1,"HAITI - Haiti , Haiti"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Sunday 21/04/1991,Group B,22794,19910421,jam,Jamaica,/world-match-centre/teams/country=jam/women/index.html,crc,Costa Rica,/world-match-centre/teams/country=crc/women/index.html,1-2,"HAITI - Haiti , Haiti"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Sunday 21/04/1991,Group B,22795,19910421,can,Canada,/world-match-centre/teams/country=can/women/index.html,hai,Haiti,/world-match-centre/teams/country=hai/women/index.html,2-0,"HAITI - Haiti , Haiti"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Monday 22/04/1991,Group A,22789,19910422,usa,USA,/world-match-centre/teams/country=usa/women/index.html,tri,Trinidad and Tobago,/world-match-centre/teams/country=tri/women/index.html,10-0,"HAITI - Haiti , Haiti"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Wednesday 24/04/1991,,22796,19910424,can,Canada,/world-match-centre/teams/country=can/women/index.html,tri,Trinidad and Tobago,/world-match-centre/teams/country=tri/women/index.html,6-0,"HAITI - Haiti , Haiti"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Thursday 25/04/1991,,22797,19910425,usa,USA,/world-match-centre/teams/country=usa/women/index.html,hai,Haiti,/world-match-centre/teams/country=hai/women/index.html,10-0,"HAITI - Haiti , Haiti"
women,1991,4,FIFA Women's World Cup Qualifier,5021,FIFA WWC 1991 Prel. Comp. CONCACAF,13 Matches,Saturday 27/04/1991,,22798,19910427,tri,Trinidad and Tobago,/world-match-centre/teams/country=tri/women/index.html,hai,Haiti,/world-match-centre/teams/country=hai/women/index.html,4-2,"HAITI - Haiti , Haiti"
