men,1903,2,Friendly,2000010101,Saturday 14/02/1903,"",43914,19030214,eng,England,/world-match-centre/teams/country=eng/index.html,eir,Ireland,/world-match-centre/teams/country=eir/index.html,4-0,"WOLVERHAMPTON - Wolverhampton , England"
men,1903,3,Friendly,2000010101,Monday 02/03/1903,"",43915,19030302,eng,England,/world-match-centre/teams/country=eng/index.html,wal,Wales,/world-match-centre/teams/country=wal/index.html,2-1,"PORTSMOUTH - Portsmouth , England"
men,1903,3,Friendly,2000010101,Monday 09/03/1903,"",43916,19030309,wal,Wales,/world-match-centre/teams/country=wal/index.html,sco,Scotland,/world-match-centre/teams/country=sco/index.html,0-1,"CARDIFF - Cardiff , Wales"
men,1903,3,Friendly,2000010101,Saturday 21/03/1903,"",43917,19030321,sco,Scotland,/world-match-centre/teams/country=sco/index.html,eir,Ireland,/world-match-centre/teams/country=eir/index.html,0-2,"GLASGOW - Glasgow , Scotland"
men,1903,3,Friendly,2000010101,Saturday 28/03/1903,"",43918,19030328,eir,Ireland,/world-match-centre/teams/country=eir/index.html,wal,Wales,/world-match-centre/teams/country=wal/index.html,2-0,"BELFAST - Belfast , Northern Ireland"
men,1903,4,Friendly,2000010101,Saturday 04/04/1903,"",43919,19030404,eng,England,/world-match-centre/teams/country=eng/index.html,sco,Scotland,/world-match-centre/teams/country=sco/index.html,1-2,"SHEFFIELD - Sheffield , England"
men,1903,4,Friendly,2000010101,Sunday 05/04/1903,"",45218,19030405,hun,Hungary,/world-match-centre/teams/country=hun/index.html,tch,Czechoslovakia,/world-match-centre/teams/country=tch/index.html,2-1,"BUDAPEST - Budapest , Bulgaria"
men,1903,6,Friendly,2000010101,Thursday 11/06/1903,"",45217,19030611,hun,Hungary,/world-match-centre/teams/country=hun/index.html,aut,Austria,/world-match-centre/teams/country=aut/index.html,3-2,"BUDAPEST - Budapest , Bulgaria"
men,1903,9,Friendly,2000010101,Sunday 13/09/1903,"",45216,19030913,arg,Argentina,/world-match-centre/teams/country=arg/index.html,uru,Uruguay,/world-match-centre/teams/country=uru/index.html,2-3,"BUENOS AIRES - Buenos Aires , Argentina"
men,1903,10,Friendly,2000010101,Sunday 11/10/1903,"",45215,19031011,aut,Austria,/world-match-centre/teams/country=aut/index.html,hun,Hungary,/world-match-centre/teams/country=hun/index.html,4-2,"VIENNA - Vienna , Austria"
