men,1924,1,Friendly,2000010101,Friendlies,3 Matches,Sunday 13/01/1924,"",45764,19240113,ger,Germany,/world-match-centre/teams/country=ger/index.html,aut,Austria,/world-match-centre/teams/country=aut/index.html,4-3,"NUREMBERG - Nuremberg , Germany"
men,1924,1,Friendly,2000010101,Friendlies,3 Matches,Sunday 13/01/1924,"",45765,19240113,fra,France,/world-match-centre/teams/country=fra/index.html,bel,Belgium,/world-match-centre/teams/country=bel/index.html,2-0,"PARIS - Paris , France"
men,1924,1,Friendly,2000010101,Friendlies,3 Matches,Sunday 20/01/1924,"",45763,19240120,ita,Italy,/world-match-centre/teams/country=ita/index.html,aut,Austria,/world-match-centre/teams/country=aut/index.html,0-4,"GENOA - Genoa , Italy"
men,1924,2,Friendly,2000010101,Friendlies,1 Match,Sunday 10/02/1924,"",45762,19240210,yug,Yugoslavia,/world-match-centre/teams/country=yug/index.html,aut,Austria,/world-match-centre/teams/country=aut/index.html,1-4,ZAGREB - Zagreb
men,1924,3,Friendly,2000010101,Friendlies,3 Matches,Sunday 09/03/1924,"",45761,19240309,ita,Italy,/world-match-centre/teams/country=ita/index.html,esp,Spain,/world-match-centre/teams/country=esp/index.html,0-0,"MILAN - Milan , Italy"
men,1924,3,Friendly,2000010101,Friendlies,3 Matches,Sunday 23/03/1924,"",45759,19240323,sui,Switzerland,/world-match-centre/teams/country=sui/index.html,fra,France,/world-match-centre/teams/country=fra/index.html,3-0,"GENEVA - Geneva , Switzerland"
men,1924,3,Friendly,2000010101,Friendlies,3 Matches,Sunday 23/03/1924,"",45760,19240323,ned,Netherlands,/world-match-centre/teams/country=ned/index.html,bel,Belgium,/world-match-centre/teams/country=bel/index.html,1-1,"AMSTERDAM - Amsterdam , Netherlands"
men,1924,4,Friendly,2000010101,Friendlies,4 Matches,Sunday 06/04/1924,"",45758,19240406,hun,Hungary,/world-match-centre/teams/country=hun/index.html,ita,Italy,/world-match-centre/teams/country=ita/index.html,7-1,"BUDAPEST - Budapest , Bulgaria"
men,1924,4,Friendly,2000010101,Friendlies,4 Matches,Monday 21/04/1924,"",45756,19240421,sui,Switzerland,/world-match-centre/teams/country=sui/index.html,den,Denmark,/world-match-centre/teams/country=den/index.html,2-0,"BASEL - Basel , Switzerland"
men,1924,4,Friendly,2000010101,Friendlies,4 Matches,Monday 21/04/1924,"",45757,19240421,ned,Netherlands,/world-match-centre/teams/country=ned/index.html,ger,Germany,/world-match-centre/teams/country=ger/index.html,0-1,"AMSTERDAM - Amsterdam , Netherlands"
men,1924,4,Friendly,2000010101,Friendlies,4 Matches,Sunday 27/04/1924,"",45755,19240427,bel,Belgium,/world-match-centre/teams/country=bel/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/index.html,1-1,"ANTWERP - Antwerp , Belgium"
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Sunday 25/05/1924,,32291,19240525,1889316,Italy,/tournaments/archive/mensolympic/paris1924/teams/team=1889316/index.html,1889336,Spain,/tournaments/archive/mensolympic/paris1924/teams/team=1889336/index.html,1-0,"Stade Olympique - Colombes , France"
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Sunday 25/05/1924,,32292,19240525,1889339,Turkey,/tournaments/archive/mensolympic/paris1924/teams/team=1889339/index.html,1889911,Czechoslovakia,/tournaments/archive/mensolympic/paris1924/teams/team=1889911/index.html,2-5,""
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Sunday 25/05/1924,,32293,19240525,1889338,Switzerland,/tournaments/archive/mensolympic/paris1924/teams/team=1889338/index.html,1889320,Lithuania,/tournaments/archive/mensolympic/paris1924/teams/team=1889320/index.html,9-0,""
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Sunday 25/05/1924,,32294,19240525,1889862,USA,/tournaments/archive/mensolympic/paris1924/teams/team=1889862/index.html,1889305,Estonia,/tournaments/archive/mensolympic/paris1924/teams/team=1889305/index.html,1-0,""
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Monday 26/05/1924,,32295,19240526,1889342,Yugoslavia,/tournaments/archive/mensolympic/paris1924/teams/team=1889342/index.html,1889825,Uruguay,/tournaments/archive/mensolympic/paris1924/teams/team=1889825/index.html,0-7,"Stade Olympique - Colombes , France"
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Monday 26/05/1924,,32296,19240526,1889312,Hungary,/tournaments/archive/mensolympic/paris1924/teams/team=1889312/index.html,1889328,Poland,/tournaments/archive/mensolympic/paris1924/teams/team=1889328/index.html,5-0,""
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Tuesday 27/05/1924,,32297,19240527,1889325,Netherlands,/tournaments/archive/mensolympic/paris1924/teams/team=1889325/index.html,1889330,Romania,/tournaments/archive/mensolympic/paris1924/teams/team=1889330/index.html,6-0,"Stade Olympique - Colombes , France"
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Tuesday 27/05/1924,,32298,19240527,1889308,France,/tournaments/archive/mensolympic/paris1924/teams/team=1889308/index.html,1889318,Latvia,/tournaments/archive/mensolympic/paris1924/teams/team=1889318/index.html,7-0,""
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Wednesday 28/05/1924,,32299,19240528,1889338,Switzerland,/tournaments/archive/mensolympic/paris1924/teams/team=1889338/index.html,1889911,Czechoslovakia,/tournaments/archive/mensolympic/paris1924/teams/team=1889911/index.html,1-1,""
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Wednesday 28/05/1924,,32300,19240528,1889296,Bulgaria,/tournaments/archive/mensolympic/paris1924/teams/team=1889296/index.html,,,,0-1,"Stade Olympique - Colombes , France"
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Thursday 29/05/1924,,32301,19240529,1889316,Italy,/tournaments/archive/mensolympic/paris1924/teams/team=1889316/index.html,1889321,Luxembourg,/tournaments/archive/mensolympic/paris1924/teams/team=1889321/index.html,2-0,""
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Thursday 29/05/1924,,32302,19240529,1889337,Sweden,/tournaments/archive/mensolympic/paris1924/teams/team=1889337/index.html,1889276,Belgium,/tournaments/archive/mensolympic/paris1924/teams/team=1889276/index.html,8-1,"Stade Olympique - Colombes , France"
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Thursday 29/05/1924,,32303,19240529,1889741,Egypt,/tournaments/archive/mensolympic/paris1924/teams/team=1889741/index.html,1889312,Hungary,/tournaments/archive/mensolympic/paris1924/teams/team=1889312/index.html,3-0,""
men,1924,5,Olympic Football Tournament Final,197020,Olympic Football Tournament Paris 1924,17 Matches,Thursday 29/05/1924,,32304,19240529,1889825,Uruguay,/tournaments/archive/mensolympic/paris1924/teams/team=1889825/index.html,1889862,USA,/tournaments/archive/mensolympic/paris1924/teams/team=1889862/index.html,3-0,""
