men,1948,1,Friendly,2000010101,Tuesday 06/01/1948,"",43646,19480106,bol,Bolivia,/world-match-centre/teams/country=bol/index.html,ven,Venezuela,/world-match-centre/teams/country=ven/index.html,2-2,"LIMA - Lima , Peru"
men,1948,2,Friendly,2000010101,Sunday 29/02/1948,"",41695,19480229,crc,Costa Rica,/world-match-centre/teams/country=crc/index.html,slv,El Salvador,/world-match-centre/teams/country=slv/index.html,3-1,"GUATEMALA CITY - Guatemala City , Guatemala"
men,1948,3,Friendly,2000010101,Monday 01/03/1948,"",41697,19480301,pan,Panama,/world-match-centre/teams/country=pan/index.html,crc,Costa Rica,/world-match-centre/teams/country=crc/index.html,0-7,"GUATEMALA CITY - Guatemala City , Guatemala"
men,1948,3,Friendly,2000010101,Tuesday 02/03/1948,"",41696,19480302,gua,Guatemala,/world-match-centre/teams/country=gua/index.html,slv,El Salvador,/world-match-centre/teams/country=slv/index.html,3-0,"GUATEMALA CITY - Guatemala City , Guatemala"
men,1948,3,Friendly,2000010101,Thursday 04/03/1948,"",41698,19480304,gua,Guatemala,/world-match-centre/teams/country=gua/index.html,crc,Costa Rica,/world-match-centre/teams/country=crc/index.html,1-1,"GUATEMALA CITY - Guatemala City , Guatemala"
men,1948,3,Friendly,2000010101,Thursday 04/03/1948,"",41699,19480304,pan,Panama,/world-match-centre/teams/country=pan/index.html,ant,Netherlands Antilles,/world-match-centre/teams/country=ant/index.html,1-3,"GUATEMALA CITY - Guatemala City , Guatemala"
men,1948,3,Friendly,2000010101,Friday 05/03/1948,"",41700,19480305,gua,Guatemala,/world-match-centre/teams/country=gua/index.html,ant,Netherlands Antilles,/world-match-centre/teams/country=ant/index.html,2-2,"GUATEMALA CITY - Guatemala City , Guatemala"
men,1948,3,Friendly,2000010101,Sunday 07/03/1948,"",41701,19480307,crc,Costa Rica,/world-match-centre/teams/country=crc/index.html,ant,Netherlands Antilles,/world-match-centre/teams/country=ant/index.html,2-1,"GUATEMALA CITY - Guatemala City , Guatemala"
men,1948,3,Friendly,2000010101,Sunday 07/03/1948,"",41702,19480307,slv,El Salvador,/world-match-centre/teams/country=slv/index.html,pan,Panama,/world-match-centre/teams/country=pan/index.html,1-2,"GUATEMALA CITY - Guatemala City , Guatemala"
men,1948,3,Friendly,2000010101,Tuesday 09/03/1948,"",41703,19480309,slv,El Salvador,/world-match-centre/teams/country=slv/index.html,ant,Netherlands Antilles,/world-match-centre/teams/country=ant/index.html,1-0,"GUATEMALA CITY - Guatemala City , Guatemala"
men,1948,3,Friendly,2000010101,Tuesday 09/03/1948,"",41704,19480309,gua,Guatemala,/world-match-centre/teams/country=gua/index.html,pan,Panama,/world-match-centre/teams/country=pan/index.html,4-3,"GUATEMALA CITY - Guatemala City , Guatemala"
