women,1976,4,Friendly Women,2000010102,Sunday 18/04/1976,"",29424,19760418,irl,Republic of Ireland,/world-match-centre/teams/country=irl/women/index.html,sco,Scotland,/world-match-centre/teams/country=sco/women/index.html,3-3,"DUBLIN - Dublin , Republic of Ireland"
women,1976,5,Friendly Women,2000010102,Sunday 02/05/1976,"",29425,19760502,eng,England,/world-match-centre/teams/country=eng/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,2-1,"BLACKPOOL - Blackpool , England"
women,1976,5,Friendly Women,2000010102,Sunday 02/05/1976,"",29426,19760502,wal,Wales,/world-match-centre/teams/country=wal/women/index.html,irl,Republic of Ireland,/world-match-centre/teams/country=irl/women/index.html,3-1,"BEDFORD - Bedford , England"
women,1976,5,Friendly Women,2000010102,Sunday 23/05/1976,"",29431,19760523,eng,England,/world-match-centre/teams/country=eng/women/index.html,sco,Scotland,/world-match-centre/teams/country=sco/women/index.html,5-1,"ENFIELD - Enfield , England"
women,1976,5,Friendly Women,2000010102,Sunday 30/05/1976,"",29432,19760530,fra,France,/world-match-centre/teams/country=fra/women/index.html,bel,Belgium,/world-match-centre/teams/country=bel/women/index.html,1-2,"REIMS - Reims , France"
women,1976,6,Friendly Women,2000010102,Wednesday 02/06/1976,"",29428,19760602,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,eng,England,/world-match-centre/teams/country=eng/women/index.html,0-2,"ROME - Rome , Italy"
women,1976,6,Friendly Women,2000010102,Saturday 05/06/1976,"",29429,19760605,ita,Italy,/world-match-centre/teams/country=ita/women/index.html,eng,England,/world-match-centre/teams/country=eng/women/index.html,1-2,"CESENA - Cesena , Italy"
women,1976,7,Friendly Women,2000010102,Friday 09/07/1976,"",29433,19760709,den,Denmark,/world-match-centre/teams/country=den/women/index.html,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,1-0,"FRISTAD - Fristad , Sweden"
women,1976,7,Friendly Women,2000010102,Saturday 10/07/1976,"",29434,19760710,fin,Finland,/world-match-centre/teams/country=fin/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,1-4,"OXABACK - Oxaback , Sweden"
women,1976,7,Friendly Women,2000010102,Sunday 11/07/1976,"",29435,19760711,den,Denmark,/world-match-centre/teams/country=den/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,1-0,"BORAS - Boras , Sweden"
women,1976,9,Friendly Women,2000010102,Sunday 26/09/1976,"",29437,19760926,wal,Wales,/world-match-centre/teams/country=wal/women/index.html,sco,Scotland,/world-match-centre/teams/country=sco/women/index.html,2-3,"PRESTATYN - Prestatyn , Wales"
women,1976,9,Friendly Women,2000010102,Wednesday 29/09/1976,"",29436,19760929,sui,Switzerland,/world-match-centre/teams/country=sui/women/index.html,ned,Netherlands,/world-match-centre/teams/country=ned/women/index.html,0-5,"THUN - Thun , Switzerland"
women,1976,10,Friendly Women,2000010102,Saturday 02/10/1976,"",29438,19761002,den,Denmark,/world-match-centre/teams/country=den/women/index.html,swe,Sweden,/world-match-centre/teams/country=swe/women/index.html,1-1,"Roskilde Idraetspark - Roskilde , Denmark"
