398570,2014,greek+super+league,382,5CBFEB,Manchester City,435,d01729,Olympiakos
398576,2014,greek+super+league,364,D00027,Liverpool,435,000040,Olympiakos
398579,2014,greek+super+league,103,C8142F,AC Milan,435,000040,Olympiakos
400265,2014,greek+super+league,3874,C8142F,Kerkyra,5574,000099,Panthrakikos
400266,2014,greek+super+league,6790,C8142F,Atromitos,12769,000000,Platanias
400268,2014,greek+super+league,1010,C8142F,OFI Crete,11431,000000,Panetolikos
400270,2014,greek+super+league,2789,C8142F,Panionios,3881,000099,Ergotelis
400271,2014,greek+super+league,605,000000,PAOK Salonika,15723,C60000,Kalloni AEL
400272,2014,greek+super+league,10515,000000,Giannina,8354,000099,Asteras Tripoli
400273,2014,greek+super+league,8353,C8142F,Veria,2578,000099,FC Xanthi
400274,2014,greek+super+league,8354,C8142F,Asteras Tripoli,5276,000099,Levadiakos
400276,2014,greek+super+league,17515,000000,Niki Volos,6790,000099,Atromitos
400279,2014,greek+super+league,443,C8142F,Panathinaikos,2789,000099,Panionios
400281,2014,greek+super+league,12769,000000,Platanias,605,000099,PAOK Salonika
400282,2014,greek+super+league,2578,C8142F,FC Xanthi,3874,000099,Kerkyra
400521,2014,greek+super+league,8354,C8142F,Asteras Tripoli,8166,000099,RoPS
400559,2014,greek+super+league,8166,C8142F,RoPS,8354,000099,Asteras Tripoli
401005,2014,greek+super+league,3874,C8142F,Kerkyra,2789,000099,Panionios
401006,2014,greek+super+league,6790,C8142F,Atromitos,8353,000099,Veria
401007,2014,greek+super+league,17515,000000,Niki Volos,8354,000099,Asteras Tripoli
401008,2014,greek+super+league,1010,C8142F,OFI Crete,3881,000099,Ergotelis
401009,2014,greek+super+league,435,d01729,Olympiakos,605,000000,PAOK Salonika
401010,2014,greek+super+league,11431,000000,Panetolikos,443,000099,Panathinaikos
401011,2014,greek+super+league,5574,C8142F,Panthrakikos,12769,000000,Platanias
401012,2014,greek+super+league,10515,000000,Giannina,5276,000099,Levadiakos
401013,2014,greek+super+league,2578,C8142F,FC Xanthi,15723,000000,Kalloni AEL
