419096,2015,nigeria+professional+league,17808,000000,Sunshine Stars,2227,000099,Enyimba
419111,2015,nigeria+professional+league,2227,C8142F,Enyimba,17810,000000,Warri Wolves
419116,2015,nigeria+professional+league,17792,000000,Abia Warriors,2227,000099,Enyimba
419127,2015,nigeria+professional+league,2227,C8142F,Enyimba,17803,000000,Kwara United
419136,2015,nigeria+professional+league,17805,000000,Nasarawa United,2227,000099,Enyimba
419149,2015,nigeria+professional+league,2227,C8142F,Enyimba,17807,000000,Shooting Stars SC
419156,2015,nigeria+professional+league,17801,000000,Heartland,2227,000099,Enyimba
419172,2015,nigeria+professional+league,2227,C8142F,Enyimba,17811,000000,Wikki Tourists
419176,2015,nigeria+professional+league,17796,000000,El Kanemi Warriors,2227,000099,Enyimba
419184,2015,nigeria+professional+league,2227,C8142F,Enyimba,17795,000000,Rivers United FC
419197,2015,nigeria+professional+league,17800,000000,Giwa FC,2227,000099,Enyimba
419205,2015,nigeria+professional+league,2227,C8142F,Enyimba,17799,000000,Ifeanyi Ubah FC
419217,2015,nigeria+professional+league,17806,000000,Sharks,2227,000099,Enyimba
419231,2015,nigeria+professional+league,2227,C8142F,Enyimba,17809,000000,Taraba FC
419237,2015,nigeria+professional+league,2227,C8142F,Enyimba,17802,000000,Kano Pillars
419245,2015,nigeria+professional+league,17794,000000,Bayelsa United,2227,000099,Enyimba
419258,2015,nigeria+professional+league,2227,C8142F,Enyimba,17804,000000,Lobi Stars
419266,2015,nigeria+professional+league,17793,000000,Akwa United,2227,000099,Enyimba
419275,2015,nigeria+professional+league,2227,C8142F,Enyimba,17797,000000,Enugu Rangers
419286,2015,nigeria+professional+league,17797,000000,Enugu Rangers,2227,000099,Enyimba
419300,2015,nigeria+professional+league,2227,C8142F,Enyimba,17808,000000,Sunshine Stars
419306,2015,nigeria+professional+league,17810,000000,Warri Wolves,2227,000099,Enyimba
419313,2015,nigeria+professional+league,2227,C8142F,Enyimba,17792,000000,Abia Warriors
419326,2015,nigeria+professional+league,17803,000000,Kwara United,2227,000099,Enyimba
419338,2015,nigeria+professional+league,2227,C8142F,Enyimba,17805,000000,Nasarawa United
419346,2015,nigeria+professional+league,17807,000000,Shooting Stars SC,2227,000099,Enyimba
419357,2015,nigeria+professional+league,2227,C8142F,Enyimba,17801,000000,Heartland
419366,2015,nigeria+professional+league,17811,000000,Wikki Tourists,2227,000099,Enyimba
419375,2015,nigeria+professional+league,2227,C8142F,Enyimba,17796,000000,El Kanemi Warriors
419386,2015,nigeria+professional+league,17795,000000,Rivers United FC,2227,000099,Enyimba
419396,2015,nigeria+professional+league,2227,C8142F,Enyimba,17800,000000,Giwa FC
419407,2015,nigeria+professional+league,17799,000000,Ifeanyi Ubah FC,2227,000099,Enyimba
419419,2015,nigeria+professional+league,2227,C8142F,Enyimba,17806,000000,Sharks
419427,2015,nigeria+professional+league,17809,000000,Taraba FC,2227,000099,Enyimba
419435,2015,nigeria+professional+league,17802,000000,Kano Pillars,2227,000099,Enyimba
419461,2015,nigeria+professional+league,2227,C8142F,Enyimba,17794,000000,Bayelsa United
419462,2015,nigeria+professional+league,17804,000000,Lobi Stars,2227,000099,Enyimba
419464,2015,nigeria+professional+league,2227,C8142F,Enyimba,17793,000000,Akwa United
