219019,362,7A003C,Aston Villa,364,D00027,Liverpool
219020,358,1a1a1a,Bolton Wanderers,361,5CBFEB,Newcastle United
219022,374,1a1a1a,Derby County,385,000099,Portsmouth
219023,368,274488,Everton,350,3366CC,Wigan Athletic
219025,369,C8142F,Middlesbrough,365,000099,Blackburn Rovers
219026,366,EB172B,Sunderland,367,000033,Tottenham Hotspur
219027,371,60223B,West Ham United,382,5CBFEB,Manchester City
219067,367,000033,Tottenham Hotspur,368,274488,Everton
219070,370,1a1a1a,Fulham,358,000099,Bolton Wanderers
219072,382,5CBFEB,Manchester City,374,1a1a1a,Derby County
219074,392,000099,Birmingham City,371,60223B,West Ham United
219076,370,1a1a1a,Fulham,369,C8142F,Middlesbrough
219079,361,5CBFEB,Newcastle United,362,7A003C,Aston Villa
219080,385,000099,Portsmouth,358,1a1a1a,Bolton Wanderers
219081,338,040294,Reading,368,274488,Everton
219082,367,000033,Tottenham Hotspur,374,541e4c,Derby County
219083,350,3366CC,Wigan Athletic,366,EB172B,Sunderland
219120,359,EF0107,Arsenal,382,5CBFEB,Manchester City
219121,362,7A003C,Aston Villa,370,1a1a1a,Fulham
219122,358,1a1a1a,Bolton Wanderers,338,040294,Reading
219123,363,034694,Chelsea,385,C60000,Portsmouth
219124,374,1a1a1a,Derby County,392,000099,Birmingham City
219125,368,274488,Everton,365,000099,Blackburn Rovers
219128,366,EB172B,Sunderland,364,1a1a1a,Liverpool
219129,371,60223B,West Ham United,350,3366CC,Wigan Athletic
219169,358,1a1a1a,Bolton Wanderers,368,274488,Everton
219170,370,1a1a1a,Fulham,367,347bc9,Tottenham Hotspur
219171,364,D00027,Liverpool,374,1a1a1a,Derby County
219172,360,DA020E,Manchester United,366,41a317,Sunderland
219173,369,C8142F,Middlesbrough,392,000099,Birmingham City
219174,361,5CBFEB,Newcastle United,350,3366CC,Wigan Athletic
219175,338,040294,Reading,371,60223B,West Ham United
219236,392,000099,Birmingham City,358,1a1a1a,Bolton Wanderers
219237,363,034694,Chelsea,365,C8142F,Blackburn Rovers
219239,368,274488,Everton,360,DA020E,Manchester United
219241,385,000099,Portsmouth,364,D00027,Liverpool
219242,366,EB172B,Sunderland,338,040294,Reading
219243,367,000033,Tottenham Hotspur,359,EF0107,Arsenal
219244,371,60223B,West Ham United,369,C8142F,Middlesbrough
219245,350,3366CC,Wigan Athletic,370,1a1a1a,Fulham
219294,359,EF0107,Arsenal,374,1a1a1a,Derby County
219298,370,1a1a1a,Fulham,382,5CBFEB,Manchester City
219299,364,D00027,Liverpool,392,000099,Birmingham City
219301,369,C8142F,Middlesbrough,366,41a317,Sunderland
219303,338,040294,Reading,350,3366CC,Wigan Athletic
219340,392,000099,Birmingham City,360,DA020E,Manchester United
219341,363,034694,Chelsea,370,1a1a1a,Fulham
219342,374,1a1a1a,Derby County,358,000099,Bolton Wanderers
219345,385,000099,Portsmouth,338,1a1a1a,Reading
219346,366,EB172B,Sunderland,365,000099,Blackburn Rovers
219348,371,60223B,West Ham United,359,EF0107,Arsenal
219349,350,3366CC,Wigan Athletic,364,D00027,Liverpool
219423,362,7A003C,Aston Villa,371,0093EC,West Ham United
219428,360,DA020E,Manchester United,350,3366CC,Wigan Athletic
219492,359,EF0107,Arsenal,358,1a1a1a,Bolton Wanderers
219493,362,7A003C,Aston Villa,360,DA020E,Manchester United
219494,365,000099,Blackburn Rovers,338,1a1a1a,Reading
219495,368,274488,Everton,364,D00027,Liverpool
219496,370,1a1a1a,Fulham,374,541e4c,Derby County
219497,382,5CBFEB,Manchester City,392,000099,Birmingham City
219498,369,C8142F,Middlesbrough,363,034694,Chelsea
219501,350,3366CC,Wigan Athletic,385,000099,Portsmouth
219550,392,000099,Birmingham City,350,3366CC,Wigan Athletic
219552,363,034694,Chelsea,382,5CBFEB,Manchester City
219555,360,DA020E,Manchester United,369,ffff00,Middlesbrough
219556,385,000099,Portsmouth,371,60223B,West Ham United
219557,338,040294,Reading,361,5CBFEB,Newcastle United
219558,366,EB172B,Sunderland,370,1a1a1a,Fulham
219596,359,EF0107,Arsenal,360,1a1a1a,Manchester United
219597,362,7A003C,Aston Villa,374,1a1a1a,Derby County
219598,365,000099,Blackburn Rovers,364,D00027,Liverpool
219599,368,274488,Everton,392,000099,Birmingham City
219600,370,1a1a1a,Fulham,338,040294,Reading
219602,369,C8142F,Middlesbrough,367,000033,Tottenham Hotspur
219603,361,5CBFEB,Newcastle United,385,000099,Portsmouth
219605,350,3366CC,Wigan Athletic,363,034694,Chelsea
219681,374,1a1a1a,Derby County,371,60223B,West Ham United
219682,364,D00027,Liverpool,370,1a1a1a,Fulham
219686,366,EB172B,Sunderland,361,5CBFEB,Newcastle United
219724,359,EF0107,Arsenal,350,3366CC,Wigan Athletic
219725,392,000099,Birmingham City,385,C60000,Portsmouth
219726,358,1a1a1a,Bolton Wanderers,360,DA020E,Manchester United
219727,374,1a1a1a,Derby County,363,034694,Chelsea
219728,368,274488,Everton,366,EB172B,Sunderland
219730,382,5CBFEB,Manchester City,338,040294,Reading
219731,369,C8142F,Middlesbrough,362,7A003C,Aston Villa
219732,361,5CBFEB,Newcastle United,364,D00027,Liverpool
219782,362,7A003C,Aston Villa,359,EF0107,Arsenal
219783,365,000099,Blackburn Rovers,361,5CBFEB,Newcastle United
219784,363,034694,Chelsea,371,60223B,West Ham United
219787,385,000099,Portsmouth,368,274488,Everton
219788,338,040294,Reading,369,C8142F,Middlesbrough
219789,366,EB172B,Sunderland,374,1a1a1a,Derby County
219791,350,3366CC,Wigan Athletic,382,5CBFEB,Manchester City
219840,362,7A003C,Aston Villa,385,000099,Portsmouth
219843,363,034694,Chelsea,366,EB172B,Sunderland
219844,368,274488,Everton,370,1a1a1a,Fulham
219845,360,DA020E,Manchester United,374,1a1a1a,Derby County
219847,361,5CBFEB,Newcastle United,392,000099,Birmingham City
219848,338,040294,Reading,364,D00027,Liverpool
219887,392,000099,Birmingham City,338,1a1a1a,Reading
219888,374,1a1a1a,Derby County,369,C8142F,Middlesbrough
219889,370,1a1a1a,Fulham,361,5CBFEB,Newcastle United
219891,382,5CBFEB,Manchester City,358,1a1a1a,Bolton Wanderers
219892,385,000099,Portsmouth,367,000033,Tottenham Hotspur
219893,366,EB172B,Sunderland,362,7A003C,Aston Villa
219894,371,60223B,West Ham United,368,274488,Everton
219895,350,3366CC,Wigan Athletic,365,000099,Blackburn Rovers
219932,359,EF0107,Arsenal,367,000033,Tottenham Hotspur
219933,362,7A003C,Aston Villa,382,5CBFEB,Manchester City
219935,358,1a1a1a,Bolton Wanderers,392,000099,Birmingham City
219936,370,1a1a1a,Fulham,350,3366CC,Wigan Athletic
219937,364,D00027,Liverpool,385,000099,Portsmouth
219939,369,C8142F,Middlesbrough,371,60223B,West Ham United
219941,338,040294,Reading,366,EB172B,Sunderland
219978,392,000099,Birmingham City,369,C8142F,Middlesbrough
219979,363,034694,Chelsea,362,7A003C,Aston Villa
219980,374,1a1a1a,Derby County,364,D00027,Liverpool
219981,368,274488,Everton,358,1a1a1a,Bolton Wanderers
219983,385,000099,Portsmouth,359,EF0107,Arsenal
219984,366,EB172B,Sunderland,360,1a1a1a,Manchester United
219985,367,000033,Tottenham Hotspur,370,ffff00,Fulham
219986,371,60223B,West Ham United,338,040294,Reading
219987,350,3366CC,Wigan Athletic,361,5CBFEB,Newcastle United
220024,392,000099,Birmingham City,370,1a1a1a,Fulham
220025,363,034694,Chelsea,361,5CBFEB,Newcastle United
220027,368,274488,Everton,359,EF0107,Arsenal
