151710,2002,primera+división+de+argentina,t5,,0,0,0,0,0,0,0,-1,5,,,
151710,2002,primera+división+de+argentina,t16,,0,0,0,0,0,0,0,-1,16,,,
151725,2002,primera+división+de+argentina,t16,,0,0,0,0,0,0,0,-1,16,,,
151725,2002,primera+división+de+argentina,t5,,0,0,0,0,0,0,0,-1,5,,,
98168,2002,primera+división+de+argentina,t15,,0,0,0,0,0,0,0,-1,15,,,
98168,2002,primera+división+de+argentina,t8,,0,0,0,0,0,0,0,-1,8,,,
98169,2002,primera+división+de+argentina,t17,,0,0,0,0,0,0,0,-1,17,,,
98169,2002,primera+división+de+argentina,t11,,0,0,0,0,0,0,0,-1,11,,,
98170,2002,primera+división+de+argentina,t10,,0,0,0,0,0,0,0,-1,10,,,
98170,2002,primera+división+de+argentina,t20,,0,0,0,0,0,0,0,-1,20,,,
98171,2002,primera+división+de+argentina,t8,,0,0,0,0,0,0,0,-1,8,,,
98171,2002,primera+división+de+argentina,t11,,0,0,0,0,0,0,0,-1,11,,,
98172,2002,primera+división+de+argentina,t6,,0,0,0,0,0,0,0,-1,6,,,
98172,2002,primera+división+de+argentina,t5,,0,0,0,0,0,0,0,-1,5,,,
98173,2002,primera+división+de+argentina,t7,,0,0,0,0,0,0,0,-1,7,,,
98173,2002,primera+división+de+argentina,t18,,0,0,0,0,0,0,0,-1,18,,,
98174,2002,primera+división+de+argentina,t15,,0,0,0,0,0,0,0,-1,15,,,
98174,2002,primera+división+de+argentina,t2636,,0,0,0,0,0,0,0,-1,2636,,,
98175,2002,primera+división+de+argentina,t2635,,0,0,0,0,0,0,0,-1,2635,,,
98175,2002,primera+división+de+argentina,t236,,0,0,0,0,0,0,0,-1,236,,,
98176,2002,primera+división+de+argentina,t19,,0,0,0,0,0,0,0,-1,19,,,
98176,2002,primera+división+de+argentina,t17,,0,0,0,0,0,0,0,-1,17,,,
98177,2002,primera+división+de+argentina,t16,,0,0,0,0,0,0,0,-1,16,,,
98177,2002,primera+división+de+argentina,t235,,0,0,0,0,0,0,0,-1,235,,,
98178,2002,primera+división+de+argentina,t14,,0,0,0,0,0,0,0,-1,14,,,
98178,2002,primera+división+de+argentina,t9,,0,0,0,0,0,0,0,-1,9,,,
98179,2002,primera+división+de+argentina,t21,,0,0,0,0,0,0,0,-1,21,,,
98179,2002,primera+división+de+argentina,t12,,0,0,0,0,0,0,0,-1,12,,,
98183,2002,primera+división+de+argentina,t18,,0,0,0,0,0,0,0,-1,18,,,
98183,2002,primera+división+de+argentina,t6,,0,0,0,0,0,0,0,-1,6,,,
98184,2002,primera+división+de+argentina,t5,,0,0,0,0,0,0,0,-1,5,,,
98184,2002,primera+división+de+argentina,t16,,0,0,0,0,0,0,0,-1,16,,,
98185,2002,primera+división+de+argentina,t235,,0,0,0,0,0,0,0,-1,235,,,
98185,2002,primera+división+de+argentina,t10,,0,0,0,0,0,0,0,-1,10,,,
98186,2002,primera+división+de+argentina,t20,,0,0,0,0,0,0,0,-1,20,,,
98186,2002,primera+división+de+argentina,t2635,,0,0,0,0,0,0,0,-1,2635,,,
98187,2002,primera+división+de+argentina,t236,,0,0,0,0,0,0,0,-1,236,,,
98187,2002,primera+división+de+argentina,t19,,0,0,0,0,0,0,0,-1,19,,,
