151710,2002,primera+división+de+argentina,3849388,28,,1,1.0,0.0,5,t,f,f,,Rolando Schiavi,<b>Rolando Schiavi</b> - 28' <br>Goal,(28'),Shot by Rolando Schiavi,1
151725,2002,primera+división+de+argentina,3854025,50,,2,1.0,0.0,16,t,f,f,,Luis Gonz&#225;lez,<b>Luis Gonz&#225;lez</b> - 50' <br>Goal,(50'),Shot by Luis GonzÃ¡lez,1
151725,2002,primera+división+de+argentina,3854026,88,,2,0.0,1.0,5,t,f,f,,Carlos Tevez,<b>Carlos Tevez</b> - 88' <br>Goal,(88'),Shot by Carlos Tevez,1
151725,2002,primera+división+de+argentina,3854029,90,,p,0.105,0.5,5,t,f,t,,Rolando Schiavi,<b>Rolando Schiavi</b> - 90' <br>1: Penalty - Scored,(PEN),Shot by Rolando Schiavi,1
151725,2002,primera+división+de+argentina,3854030,90,,p,0.895,0.5,16,t,f,t,,Daniel Gast&#243;n Montenegro,<b>Daniel Gast&#243;n Montenegro</b> - 90' <br>1: Penalty - Scored,(PEN),Shot by Daniel GastÃ³n Montenegro,1
151725,2002,primera+división+de+argentina,3854031,90,,p,0.105,0.5,5,t,f,t,,Pablo Alvarez,<b>Pablo Alvarez</b> - 90' <br>2: Penalty - Scored,(PEN),Shot by Pablo Alvarez,1
151725,2002,primera+división+de+argentina,3854032,90,,p,0.895,0.5,16,t,f,t,,Fernando Cavenaghi,<b>Fernando Cavenaghi</b> - 90' <br>2: Penalty - Scored,(PEN),Shot by Fernando Cavenaghi,1
151725,2002,primera+división+de+argentina,3854033,90,,p,0.105,0.5,5,t,f,t,,Pablo Mart&#236;n Ledesma,<b>Pablo Mart&#236;n Ledesma</b> - 90' <br>3: Penalty - Scored,(PEN),Shot by Pablo MartÃ¬n Ledesma,1
151725,2002,primera+división+de+argentina,3854034,90,,p,0.895,0.5,16,t,f,t,,Luis Gonz&#225;lez,<b>Luis Gonz&#225;lez</b> - 90' <br>3: Penalty - Scored,(PEN),Shot by Luis GonzÃ¡lez,1
151725,2002,primera+división+de+argentina,3854035,90,,p,0.105,0.5,5,t,f,t,,Nicol&#225;s Burdisso,<b>Nicol&#225;s Burdisso</b> - 90' <br>4: Penalty - Scored,(PEN),Shot by NicolÃ¡s Burdisso,1
151725,2002,primera+división+de+argentina,3854036,90,,p,0.105,0.5,5,t,f,t,,Javier Villarreal,<b>Javier Villarreal</b> - 90' <br>5: Penalty - Scored,(PEN),Shot by Javier Villarreal,1
151725,2002,primera+división+de+argentina,3854027,94,,3,1.0,0.0,16,t,f,f,,Cristian Nasuti,<b>Cristian Nasuti</b> - 94' <br>Goal,(94'),Shot by Cristian Nasuti,1
