337731,2012,swedish+allsvenskanliga,8222,C8142F,GAIS,7834,000099,BK Hacken
337732,2012,swedish+allsvenskanliga,3010,C8142F,GIF Sundsvall,3052,000099,Kalmar FF
337733,2012,swedish+allsvenskanliga,529,C8142F,Elfsborg,2339,000099,Djurgarden
337734,2012,swedish+allsvenskanliga,994,C8142F,AIK,8542,000099,Mjallby
337735,2012,swedish+allsvenskanliga,11427,000000,Syrianska FC,2556,000099,IFK
337736,2012,swedish+allsvenskanliga,2720,0093EC,Malmo FF,3634,000099,Gefle IF
337737,2012,swedish+allsvenskanliga,7944,C8142F,Orebro SK,6743,000099,Atvidabergs FF
337738,2012,swedish+allsvenskanliga,8544,C8142F,IFK Norrkoping,535,000099,Helsingborg
337739,2012,swedish+allsvenskanliga,6743,C8142F,Atvidabergs FF,8222,000099,GAIS
337740,2012,swedish+allsvenskanliga,7834,C8142F,BK Hacken,2720,0093EC,Malmo FF
337742,2012,swedish+allsvenskanliga,8542,C8142F,Mjallby,7944,000099,Orebro SK
337743,2012,swedish+allsvenskanliga,2339,C8142F,Djurgarden,3010,000099,GIF Sundsvall
337744,2012,swedish+allsvenskanliga,535,C8142F,Helsingborg,529,000099,Elfsborg
337745,2012,swedish+allsvenskanliga,2556,C8142F,IFK,8544,000099,IFK Norrkoping
337746,2012,swedish+allsvenskanliga,3052,C8142F,Kalmar FF,994,000099,AIK
337747,2012,swedish+allsvenskanliga,6743,C8142F,Atvidabergs FF,3634,000099,Gefle IF
337748,2012,swedish+allsvenskanliga,7944,C8142F,Orebro SK,535,000099,Helsingborg
337749,2012,swedish+allsvenskanliga,8222,C8142F,GAIS,2339,000099,Djurgarden
337750,2012,swedish+allsvenskanliga,7834,C8142F,BK Hacken,8542,000099,Mjallby
337751,2012,swedish+allsvenskanliga,529,C8142F,Elfsborg,8544,000099,IFK Norrkoping
337752,2012,swedish+allsvenskanliga,3010,C8142F,GIF Sundsvall,11427,000000,Syrianska FC
337753,2012,swedish+allsvenskanliga,994,C8142F,AIK,2556,000099,IFK
337754,2012,swedish+allsvenskanliga,2720,0093EC,Malmo FF,3052,000099,Kalmar FF
337756,2012,swedish+allsvenskanliga,11427,000000,Syrianska FC,994,000099,AIK
