year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2014,Academy of Art,30123,Humboldt St.,291,09/05/2013,1,2,Home,"",1 OT,30
2014,Academy of Art,30123,Cal St. Monterey Bay,30055,09/07/2013,0,2,Away,"",-,82
2014,Academy of Art,30123,Saint Martin's,1343,09/12/2013,2,1,Home,"",-,10
2014,Academy of Art,30123,Simpson (CA),,09/14/2013,6,0,Home,"",-,130
2014,Academy of Art,30123,California Baptist,30135,09/19/2013,3,2,Home,"",1 OT,30
2014,Academy of Art,30123,Azusa Pacific,30146,09/21/2013,0,1,Home,"",-,45
2014,Academy of Art,30123,Notre Dame de Namur,30056,09/28/2013,2,1,Away,"",-,105
2014,Academy of Art,30123,Dominican (CA),30118,09/30/2013,3,1,Home,"",-,30
2014,Academy of Art,30123,Holy Names,30175,10/04/2013,0,1,Home,"",1 OT,30
2014,Academy of Art,30123,Dominican (CA),30118,10/06/2013,1,0,Away,"",-,228
2014,Academy of Art,30123,Point Loma,30149,10/12/2013,3,3,Home,"",2 OT,40
2014,Academy of Art,30123,Dixie St.,30095,10/14/2013,4,1,Home,"",-,35
2014,Academy of Art,30123,Holy Names,30175,10/19/2013,1,1,Away,"",2 OT,65
2014,Academy of Art,30123,Chaminade,133,10/26/2013,6,0,Away,"",-,55
2014,Academy of Art,30123,BYU-Hawaii,2685,10/28/2013,0,0,Away,"",2 OT,72
2014,Academy of Art,30123,Hawaii Hilo,2697,10/31/2013,0,1,Away,"",-,65
2014,Academy of Art,30123,Hawaii Pacific,2696,11/02/2013,2,1,Away,"",1 OT,103
2014,Academy of Art,30123,Fresno Pacific,30147,11/09/2013,1,3,Home,"",-,200
2014,Adams St.,929,South Dakota Mines,30139,09/13/2013,2,0,Home,"",-,75
2014,Adams St.,929,Dallas Baptist,1045,09/14/2013,2,1,Home,"",1 OT,0
2014,Adams St.,929,Fort Hays St.,9011,09/15/2013,0,1,Home,"",-,128
2014,Adams St.,929,Colo. Christian,11403,09/20/2013,1,0,Home,"",2 OT,41
2014,Adams St.,929,Fort Lewis,1083,09/25/2013,1,0,Away,"",1 OT,221
2014,Adams St.,929,Regis (CO),568,09/27/2013,0,2,Away,"",-,287
2014,Adams St.,929,Colorado Mesa,11416,09/29/2013,1,2,Away,"",-,206
2014,Adams St.,929,Fort Lewis,1083,10/04/2013,3,6,Home,"",-,40
2014,Adams St.,929,UC-Colo. Springs,9754,10/06/2013,1,0,Home,"",-,40
2014,Adams St.,929,Colorado Mines,155,10/11/2013,1,0,Away,"",-,330
2014,Adams St.,929,Metro St.,413,10/13/2013,0,1,Away,"",-,305
2014,Adams St.,929,Regis (CO),568,10/18/2013,0,2,Home,"",-,50
2014,Adams St.,929,Colorado St.-Pueblo,2720,10/20/2013,0,1,Home,"",-,50
2014,Adams St.,929,Colo. Christian,11403,10/25/2013,1,1,Away,"",2 OT,171
2014,Adams St.,929,Colorado Mesa,11416,10/27/2013,0,2,Home,"",-,40
2014,Adams St.,929,Colorado St.-Pueblo,2720,11/01/2013,0,1,Away,"",-,123
2014,Adams St.,929,Colorado Mines,155,11/03/2013,1,5,Home,"",-,45
2014,Adelphi,3,Molloy,437,09/05/2013,1,0,Home,"",-,483
2014,Adelphi,3,LIU Post,362,09/07/2013,2,3,Home,"",-,450
2014,Adelphi,3,Merrimack,410,09/14/2013,1,2,Home,"",-,338
2014,Adelphi,3,American Int'l,22,09/18/2013,4,1,Home,"",-,189
2014,Adelphi,3,Stonehill,682,09/21/2013,2,0,Away,"",-,101
2014,Adelphi,3,Le Moyne,349,09/24/2013,1,2,Away,"",2 OT,121
2014,Adelphi,3,Southern N.H.,468,09/28/2013,1,2,Home,"",1 OT,126
2014,Adelphi,3,Saint Rose,1347,10/02/2013,3,0,Home,"",-,141
2014,Adelphi,3,St. Anselm,593,10/05/2013,1,0,Away,"",-,113
2014,Adelphi,3,Assumption,36,10/08/2013,3,0,Away,"",-,120
2014,Adelphi,3,Saint Michael's,613,10/12/2013,2,0,Home,"",-,122
2014,Adelphi,3,New Haven,470,10/16/2013,3,0,Home,"",-,119
2014,Adelphi,3,Franklin Pierce,241,10/19/2013,1,0,Away,"",-,103
2014,Adelphi,3,Dowling,2692,10/23/2013,1,3,Home,"",-,130
2014,Adelphi,3,Bentley,56,10/26/2013,1,0,Home,"",-,122
2014,Adelphi,3,Southern Conn. St.,658,10/29/2013,0,3,Away,"",-,255
2014,Adelphi,3,Le Moyne,349,11/05/2013,3,0,Home,"",-,164
2014,Adelphi,3,Southern N.H.,468,11/08/2013,0,1,Away,"",-,365
2014,Adrian,4,Mt. St. Joseph,8567,08/30/2013,4,0,Home,"",-,50
2014,Adrian,4,Transylvania,28749,08/31/2013,1,3,Home,"",-,50
2014,Adrian,4,Carroll (WI),120,09/06/2013,3,3,Away,"",2 OT,156
2014,Adrian,4,North Central (IL),492,09/07/2013,1,2,Away,"",-,125
2014,Adrian,4,Manchester,1192,09/13/2013,3,0,Neutral,"Angola, Ind.",-,45
2014,Adrian,4,Elmhurst,212,09/14/2013,1,1,Neutral,"Angola, Ind.",2 OT,55
2014,Adrian,4,Kalamazoo,326,09/17/2013,2,1,Away,"",-,250
2014,Adrian,4,Alma,21,09/25/2013,2,1,Away,"",1 OT,127
2014,Adrian,4,Calvin,114,09/28/2013,1,2,Home,"",-,75
2014,Adrian,4,Hope,286,10/01/2013,0,1,Home,"",-,122
2014,Adrian,4,Trine,30037,10/05/2013,1,0,Away,"",-,110
2014,Adrian,4,Albion,15,10/09/2013,1,1,Home,"",2 OT,50
2014,Adrian,4,Olivet,525,10/12/2013,1,3,Away,"",-,213
2014,Adrian,4,Kalamazoo,326,10/15/2013,0,0,Home,"",2 OT,50
2014,Adrian,4,Alma,21,10/19/2013,1,2,Home,"",-,50
2014,Adrian,4,Calvin,114,10/23/2013,1,5,Away,"",-,75
2014,Adrian,4,Hope,286,10/26/2013,1,2,Away,"",2 OT,425
2014,Adrian,4,Trine,30037,10/29/2013,0,0,Home,"",2 OT,50
2014,Adrian,4,Albion,15,11/02/2013,0,1,Away,"",-,275
2014,Air Force,721,St. Mary's (CA),610,08/30/2013,1,3,Away,"",-,304
2014,Air Force,721,San Francisco,629,09/01/2013,0,2,Away,"",-,252
2014,Air Force,721,Army,725,09/07/2013,0,1,Home,"",-,"1,658"
2014,Air Force,721,Portland,551,09/13/2013,0,4,Away,"",-,"1,386"
2014,Air Force,721,Oregon St.,528,09/15/2013,0,2,Away,"",-,327
2014,Air Force,721,San Diego St.,626,09/20/2013,0,1,Home,"",2 OT,223
2014,Air Force,721,Bradley,72,09/22/2013,0,2,Home,"",-,368
