year,team_id,team_name,wins,losses,ties,total_games
2005,3,Adelphi,6,9,1,16
2005,4,Adrian,4,14,2,20
2005,721,Air Force,8,10,1,19
2005,5,Akron,19,5,3,27
2005,10,Ala.-Huntsville,6,8,1,15
2005,6,Alabama A&M,5,11,2,18
2005,14,Albany (NY),12,4,2,18
2005,2798,Albertus Magnus,7,10,0,17
2005,15,Albion,10,9,1,20
2005,16,Albright,4,13,2,19
2005,934,Alderson-Broaddus,5,12,0,17
2005,18,Alfred,10,6,2,18
2005,19,Allegheny,10,8,4,22
2005,938,Alvernia,8,9,1,18
2005,23,American,15,6,2,23
2005,22,American Int'l,8,9,1,18
2005,24,Amherst,10,5,0,15
2005,939,Anderson (IN),7,12,1,20
2005,13028,Anderson (SC),9,8,0,17
2005,26,Anna Maria,4,12,4,20
2005,27,Appalachian St.,12,8,3,23
2005,966,Arcadia,16,3,4,23
2005,725,Army,4,10,3,17
2005,35,Ashland,9,8,0,17
2005,36,Assumption,4,11,2,17
2005,38,Augsburg,7,9,2,18
2005,40,Augustana (IL),9,7,1,17
2005,42,Aurora,15,3,4,22
2005,953,Austin,11,5,3,19
2005,44,Averett,3,13,0,16
2005,45,Babson,16,5,1,22
2005,46,Baldwin Wallace,14,5,1,20
2005,958,Baptist Bible (PA),11,9,2,22
2005,962,Bard,11,6,0,17
2005,49,Barry,10,6,0,16
2005,15646,Barton,7,8,1,16
2005,58,Baruch,11,4,1,16
2005,50,Bates,10,4,1,15
2005,26107,Becker,4,10,1,15
2005,52,Bellarmine,7,9,2,18
2005,14927,Belmont,8,8,2,18
2005,2683,Belmont Abbey,10,8,2,20
2005,53,Beloit,10,5,3,18
2005,296,Benedictine (IL),3,14,1,18
2005,56,Bentley,8,9,2,19
2005,59,Bethany (WV),12,10,0,22
2005,60,Bethel (MN),11,7,1,19
2005,62,Binghamton,11,2,8,21
2005,28593,Birmingham-So.,12,7,0,19
2005,64,Blackburn,6,13,0,19
2005,984,Bloomfield,1,13,1,15
2005,65,Bloomsburg,6,13,0,19
2005,987,Bluffton,3,13,0,16
2005,67,Boston College,13,5,2,20
2005,68,Boston U.,10,8,3,21
2005,69,Bowdoin,10,6,0,16
2005,71,Bowling Green,0,24,1,25
2005,72,Bradley,10,6,3,19
2005,73,Brandeis,9,10,0,19
2005,74,Bridgeport,12,8,0,20
2005,75,Bridgewater (VA),8,6,4,18
2005,76,Bridgewater St.,12,7,2,21
2005,78,Brockport,14,4,3,21
2005,79,Brooklyn,6,8,1,15
2005,80,Brown,8,7,2,17
2005,81,Bryant,6,9,2,17
2005,83,Bucknell,7,9,3,19
2005,84,Buena Vista,8,8,4,20
2005,86,Buffalo,15,8,2,25
2005,85,Buffalo St.,11,5,2,18
2005,87,Butler,13,6,1,20
2005,362,LIU Post,7,8,2,17
2005,88,Cabrini,6,8,3,17
2005,90,Cal Poly,7,7,4,18
2005,91,Cal Poly Pomona,7,11,1,19
2005,94,CSU Bakersfield,15,5,4,24
2005,95,Cal St. Chico,6,10,4,20
2005,92,Cal St. Dom. Hills,17,3,3,23
2005,98,Cal St. East Bay,8,5,4,17
2005,97,Cal St. Fullerton,6,10,2,18
2005,100,Cal St. L.A.,9,9,1,19
2005,506122,Cal St. Monterey Bay,0,1,0,1
2005,101,Cal St. Northridge,11,6,2,19
2005,93,Cal St. San B'dino,4,15,0,19
2005,103,Cal St. Stanislaus,6,13,1,20
2005,995,Caldwell,13,8,2,23
2005,107,California,13,4,3,20
2005,106,California (PA),12,7,2,21
2005,89,Caltech,2,16,0,18
2005,114,Calvin,18,2,1,21
2005,115,Campbell,6,10,1,17
2005,116,Canisius,5,11,1,17
2005,117,Capital,8,10,2,20
2005,118,Carleton,6,12,0,18
2005,119,Carnegie Mellon,12,1,4,17
2005,120,Carroll (WI),9,4,4,17
2005,1000,Carson-Newman,17,2,1,20
2005,121,Carthage,10,8,2,20
2005,122,Case,3,12,2,17
2005,123,Castleton,15,5,2,22
2005,1001,Catawba,14,6,0,20
2005,124,Catholic,7,11,0,18
2005,23624,Cazenovia,1,11,0,12
2005,480,CCNY,12,3,2,17
2005,125,Centenary (LA),4,9,2,15
2005,12884,Centenary (NJ),4,13,1,18
2005,126,Central (IA),11,6,1,18
2005,1004,Central Ark.,11,6,3,20
2005,127,Central Conn. St.,7,7,2,16
2005,132,Centre,11,5,2,18
2005,134,Chapman,2,11,3,16
2005,1013,Charleston (WV),1,0,0,1
2005,458,Charlotte,11,7,1,19
2005,21323,Chestnut Hill,7,10,1,18
2005,137,Chicago,12,3,3,18
2005,8875,Chowan,4,9,3,16
2005,139,Chris. Newport,11,7,2,20
2005,1015,Christian Bros.,9,6,3,18
2005,140,Cincinnati,7,10,2,19
2005,8580,City Tech,3,5,2,10
2005,142,Claremont-M-S,14,4,1,19
2005,145,Clark (MA),9,8,0,17
2005,1020,Clarke,4,13,3,20
2005,146,Clarkson,5,11,1,17
2005,20576,Clayton St.,12,4,4,20
2005,147,Clemson,8,9,1,18
2005,148,Cleveland St.,5,12,2,19
2005,722,Coast Guard,11,8,1,20
2005,149,Coastal Caro.,14,8,1,23
2005,150,Coe,2,15,0,17
2005,1023,Coker,2,12,1,15
2005,1014,Col. of Charleston,19,9,1,29
2005,151,Colby,5,7,2,14
2005,152,Colby-Sawyer,8,9,3,20
2005,153,Colgate,11,6,1,18
2005,11403,Colo. Christian,1,13,0,14
2005,154,Colorado Col.,16,4,1,21
2005,155,Colorado Mines,10,4,5,19
2005,2720,Colorado St.-Pueblo,10,8,1,19
2005,158,Columbia,4,10,3,17
2005,162,Concordia (NY),1,12,0,13
2005,24400,Concordia (TX),0,13,0,13
2005,1036,Concordia (WI),15,4,1,20
2005,160,Concordia Chicago,6,12,2,20
2005,161,Concordia-M'head,2,13,3,18
2005,164,Connecticut,12,8,3,23
2005,163,Connecticut Col.,3,11,0,14
2005,167,Cornell,1,14,1,16
2005,166,Cornell College,5,14,0,19
2005,169,Creighton,14,4,2,20
2005,170,Curry,3,16,1,20
2005,1059,D'Youville,1,14,0,15
2005,1044,Dallas,10,6,0,16
2005,1045,Dallas Baptist,12,7,0,19
2005,2691,Daniel Webster,3,15,0,18
2005,172,Dartmouth,7,3,7,17
2005,173,Davidson,14,10,2,26
2005,174,Davis & Elkins,0,2,1,3
2005,175,Dayton,11,7,1,19
2005,1050,Defiance,8,7,3,18
2005,180,Delaware,4,13,1,18
2005,179,Delaware Valley,0,18,1,19
2005,181,Delta St.,0,17,0,17
2005,182,Denison,11,7,2,20
2005,183,Denver,12,5,1,18
2005,176,DePaul,3,14,3,20
2005,177,DePauw,7,7,2,16
2005,20,DeSales,12,9,0,21
2005,184,Detroit,14,6,0,20
2005,185,Dickinson,7,10,1,18
2005,186,Dist. Columbia,9,6,3,18
2005,1332,Dominican (IL),15,4,3,22
2005,8956,Dominican (NY),15,6,1,22
2005,2692,Dowling,17,2,5,24
2005,189,Drake,8,9,1,18
2005,190,Drew,14,6,1,21
2005,191,Drexel,5,12,0,17
2005,1057,Drury,4,10,2,16
2005,192,Dubuque,5,12,1,18
2005,193,Duke,18,6,0,24
2005,194,Duquesne,13,6,1,20
2005,195,Earlham,3,14,0,17
2005,196,East Carolina,6,12,0,18
2005,197,East Stroudsburg,8,5,3,16
2005,1062,East Tex. Baptist,5,11,0,16
2005,203,East. Mennonite,7,9,3,19
2005,8968,Eastern,10,6,1,17
2005,200,Eastern Conn. St.,6,11,3,20
2005,201,Eastern Ill.,5,12,1,18
2005,206,Eastern N.M.,6,12,2,20
2005,1064,Eastern Nazarene,0,16,1,17
2005,208,Eckerd,7,9,1,17
2005,1066,Edgewood,11,8,3,22
2005,211,Elizabethtown,15,3,4,22
2005,212,Elmhurst,12,7,1,20
2005,213,Elmira,2,13,0,15
2005,532,Elms,12,4,1,17
2005,1068,Elon,8,11,5,24
2005,214,Emerson,14,6,0,20
2005,215,Emmanuel (MA),6,9,0,15
2005,217,Emory,12,4,2,18
2005,216,Emory & Henry,5,10,1,16
2005,8981,Endicott,9,9,1,19
2005,1072,Erskine,2,14,1,17
2005,219,Evansville,6,13,1,20
2005,220,Fairfield,7,6,3,16
2005,222,Fairleigh Dickinson,10,8,1,19
2005,27892,Farmingdale St.,2,15,1,18
2005,221,FDU-Florham,9,9,0,18
2005,23157,Felician,9,8,1,18
2005,225,Ferrum,0,16,0,16
2005,1079,Findlay,8,8,1,17
2005,227,Fitchburg St.,6,10,0,16
2005,231,FIU,11,7,0,18
2005,229,Fla. Atlantic,12,3,1,16
2005,233,Fla. Southern,9,7,1,17
