year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2003,Adelphi,3,Vermont,738,08/30/2002,0,2,Neutral,Durham,-,0
2003,Adelphi,3,New Hampshire,469,09/01/2002,1,3,Away,"",-,275
2003,Adelphi,3,Manhattan,381,09/08/2002,2,3,Home,"",-,120
2003,Adelphi,3,St. John's (NY),603,09/11/2002,0,3,Neutral,Kings Point,-,100
2003,Adelphi,3,Syracuse,688,09/14/2002,0,1,Away,"",-,370
2003,Adelphi,3,Stony Brook,683,09/18/2002,1,0,Away,"",1 OT,367
2003,Adelphi,3,Cornell,167,09/21/2002,0,1,Home,"",-,150
2003,Adelphi,3,Seton Hall,635,09/25/2002,5,1,Home,"",-,75
2003,Adelphi,3,Hartwick,273,09/28/2002,1,2,Home,"",2 OT,100
2003,Adelphi,3,Philadelphia U.,543,10/05/2002,1,0,Away,"",-,400
2003,Adelphi,3,Howard,290,10/12/2002,4,0,Home,"",-,50
2003,Adelphi,3,American,23,10/19/2002,0,3,Away,"",-,"1,169"
2003,Adelphi,3,LIU Brooklyn,361,10/25/2002,1,1,Neutral,Jamaica,2 OT,0
2003,Adelphi,3,Connecticut,164,10/26/2002,0,4,Neutral,"Jamaica, N.Y.",-,0
2003,Adelphi,3,FIU,231,11/01/2002,3,5,Away,"",-,0
2003,Adelphi,3,Fla. Atlantic,229,11/03/2002,2,3,Away,"",-,275
2003,Adelphi,3,Columbia,158,11/13/2002,2,3,Away,"",-,0
2003,Adelphi,3,SUNY Oneonta,526,11/16/2002,2,0,Home,"",-,60
2003,Adrian,4,Manchester,1192,08/30/2002,1,3,Away,"",-,0
2003,Adrian,4,Bluffton,987,08/31/2002,2,1,Away,"",-,0
2003,Adrian,4,Indiana Tech,,09/04/2002,1,4,Home,"",-,0
2003,Adrian,4,Northwood (MI),510,09/08/2002,0,5,Home,"",-,0
2003,Adrian,4,Marian (IN),,09/11/2002,0,1,Away,"",-,0
2003,Adrian,4,Trine,,09/17/2002,2,6,Home,"",-,0
2003,Adrian,4,Calvin,114,09/21/2002,0,9,Home,"",-,0
2003,Adrian,4,Hope,286,09/24/2002,1,6,Away,"",-,0
2003,Adrian,4,Kalamazoo,326,09/28/2002,0,9,Away,"",-,0
2003,Adrian,4,Albion,15,10/02/2002,1,8,Home,"",-,0
2003,Adrian,4,Alma,21,10/05/2002,0,3,Home,"",-,0
2003,Adrian,4,Olivet,525,10/08/2002,2,7,Away,"",-,0
2003,Adrian,4,Grace Bible (MI),,10/14/2002,1,6,Away,"",-,0
2003,Adrian,4,Calvin,114,10/16/2002,0,8,Away,"",-,0
2003,Adrian,4,Hope,286,10/19/2002,1,9,Home,"",-,0
2003,Adrian,4,Kalamazoo,326,10/22/2002,0,6,Home,"",-,0
2003,Adrian,4,Albion,15,10/26/2002,0,5,Away,"",-,0
2003,Adrian,4,Alma,21,10/30/2002,0,1,Away,"",-,0
2003,Adrian,4,Olivet,525,11/02/2002,2,5,Home,"",-,0
2003,Air Force,721,Birmingham-So.,28593,08/30/2002,5,0,Home,"",-,234
2003,Air Force,721,Valparaiso,735,09/01/2002,5,1,Home,"",-,386
2003,Air Force,721,Oregon St.,528,09/06/2002,2,4,Neutral,Spokane,-,300
2003,Air Force,721,Gonzaga,260,09/08/2002,1,2,Away,"",-,525
2003,Air Force,721,Indiana,306,09/13/2002,0,2,Neutral,Indianapolis,-,607
2003,Air Force,721,Butler,87,09/15/2002,1,1,Away,"",2 OT,533
2003,Air Force,721,Missouri St.,669,09/20/2002,2,1,Neutral,Albuquerque,-,77
2003,Air Force,721,Georgia St.,254,09/22/2002,1,2,Neutral,Albuquerque,-,216
2003,Air Force,721,St. Mary's (CA),610,09/27/2002,4,0,Neutral,Denver,-,50
2003,Air Force,721,UMKC,2707,09/29/2002,2,1,Neutral,Denver,-,87
2003,Air Force,721,Saint Louis,609,10/09/2002,2,4,Away,"",-,"1,667"
2003,Air Force,721,Drury,1057,10/11/2002,2,1,Home,"",-,211
2003,Air Force,721,Sacramento St.,102,10/18/2002,1,0,Home,"",-,143
2003,Air Force,721,San Jose St.,630,10/20/2002,2,4,Home,"",-,200
2003,Air Force,721,New Mexico,473,10/25/2002,1,5,Away,"",-,"1,354"
2003,Air Force,721,UNLV,465,10/27/2002,0,6,Away,"",-,247
2003,Air Force,721,San Diego St.,626,11/01/2002,5,1,Home,"",-,112
2003,Air Force,721,Denver,183,11/10/2002,1,2,Away,"",2 OT,281
2003,Air Force,721,UNLV,465,11/14/2002,1,2,Neutral,New Mexico,2 OT,0
2003,Akron,5,North Carolina,457,08/30/2002,1,2,Away,"",1 OT,455
2003,Akron,5,Wake Forest,749,09/01/2002,1,2,Neutral,Chapel Hill,-,157
2003,Akron,5,Dayton,175,09/05/2002,1,0,Home,"",-,547
2003,Akron,5,IUPUI,2699,09/13/2002,2,2,Home,"",2 OT,336
2003,Akron,5,Penn St.,539,09/20/2002,1,2,Away,"",-,910
2003,Akron,5,Oakland,514,09/22/2002,1,1,Home,"",2 OT,239
2003,Akron,5,Ohio St.,518,09/29/2002,0,2,Away,"",-,0
2003,Akron,5,Western Mich.,774,10/04/2002,2,1,Home,"",-,124
2003,Akron,5,Notre Dame,513,10/06/2002,0,1,Home,"",-,431
2003,Akron,5,Milwaukee,797,10/11/2002,1,3,Away,"",-,350
2003,Akron,5,Northern Ill.,503,10/13/2002,4,2,Away,"",-,135
2003,Akron,5,IPFW,308,10/18/2002,4,0,Away,"",-,65
2003,Akron,5,Cleveland St.,148,10/20/2002,5,3,Away,"",-,152
2003,Akron,5,Buffalo,86,10/25/2002,3,0,Home,"",-,83
2003,Akron,5,Bowling Green,71,10/27/2002,0,1,Away,"",-,233
2003,Akron,5,Kentucky,334,11/01/2002,3,1,Home,"",-,233
2003,Akron,5,Western Mich.,774,11/08/2002,3,0,Neutral,"Huntington, WV",-,136
2003,Akron,5,Marshall,388,11/15/2002,3,2,Neutral,Bowling Green,2 OT,0
2003,Akron,5,Bowling Green,71,11/17/2002,4,1,Away,"",-,235
2003,Akron,5,Notre Dame,513,11/22/2002,1,3,Away,"",-,600
2003,Ala.-Huntsville,10,Barry,49,08/30/2002,0,2,Home,"",-,264
2003,Ala.-Huntsville,10,Lipscomb,28600,09/03/2002,4,1,Home,"",-,197
2003,Ala.-Huntsville,10,Union (TN),,09/06/2002,1,2,Neutral,"Jackson, TN",-,78
2003,Ala.-Huntsville,10,Lambuth,,09/07/2002,0,1,Away,"",-,96
2003,Ala.-Huntsville,10,Eckerd,208,09/13/2002,4,2,Home,"",-,342
2003,Ala.-Huntsville,10,Mars Hill,1199,09/15/2002,2,3,Home,"",-,222
2003,Ala.-Huntsville,10,Saint Leo,608,09/20/2002,0,4,Away,"",-,294
2003,Ala.-Huntsville,10,Fla. Southern,233,09/22/2002,0,4,Away,"",-,136
2003,Ala.-Huntsville,10,West Fla.,11740,09/27/2002,2,5,Home,"",-,259
2003,Ala.-Huntsville,10,Montevallo,1238,09/29/2002,0,2,Home,"",-,208
2003,Ala.-Huntsville,10,Lincoln Memorial,1176,10/04/2002,2,1,Away,"",-,150
2003,Ala.-Huntsville,10,Harding,1116,10/11/2002,0,3,Away,"",-,253
2003,Ala.-Huntsville,10,Ouachita Baptist,1289,10/13/2002,2,2,Away,"",2 OT,115
2003,Ala.-Huntsville,10,Christian Bros.,1015,10/18/2002,0,1,Home,"",-,267
2003,Ala.-Huntsville,10,Central Ark.,1004,10/20/2002,0,3,Home,"",-,178
2003,Ala.-Huntsville,10,Nova Southeastern,24639,10/25/2002,0,3,Home,"",-,78
2003,Ala.-Huntsville,10,North Ga.,,10/27/2002,6,0,Home,"",-,227
2003,Alabama A&M,6,IUPUI,2699,08/31/2002,4,0,Away,"",-,0
2003,Alabama A&M,6,IPFW,308,09/01/2002,5,4,Neutral,Indianapolis,2 OT,0
2003,Alabama A&M,6,Vanderbilt,736,09/03/2002,3,0,Away,"",-,0
2003,Alabama A&M,6,Wright St.,810,09/08/2002,2,2,Away,"",2 OT,0
2003,Alabama A&M,6,San Jose St.,630,09/13/2002,3,2,Away,"",2 OT,0
2003,Alabama A&M,6,Santa Clara,631,09/14/2002,0,3,Away,"",-,0
2003,Alabama A&M,6,Brown,80,09/20/2002,1,3,Neutral,New Haven,-,0
2003,Alabama A&M,6,Yale,813,09/22/2002,2,3,Away,"",-,0
2003,Alabama A&M,6,George Mason,248,09/28/2002,2,0,Away,"",-,0
2003,Alabama A&M,6,James Madison,317,09/29/2002,2,1,Away,"",-,0
2003,Alabama A&M,6,Birmingham-So.,28593,10/02/2002,3,0,Home,"",-,0
2003,Alabama A&M,6,Kentucky,334,10/11/2002,3,2,Away,"",1 OT,0
2003,Alabama A&M,6,Lipscomb,28600,10/12/2002,3,1,Away,"",-,0
2003,Alabama A&M,6,Cincinnati,140,10/20/2002,1,3,Away,"",-,0
2003,Alabama A&M,6,Ohio St.,518,10/25/2002,1,1,Away,"",2 OT,0
2003,Alabama A&M,6,Radford,563,10/27/2002,2,0,Home,"",-,0
2003,Alabama A&M,6,Belmont,14927,10/30/2002,5,0,Home,"",-,0
2003,Albany (NY),14,Marist,386,09/01/2002,7,1,Away,"",-,0
2003,Albany (NY),14,Hartwick,273,09/06/2002,0,3,Away,"",-,0
2003,Albany (NY),14,SUNY Oneonta,526,09/07/2002,0,1,Neutral,Hartwick,-,0
2003,Albany (NY),14,Canisius,116,09/13/2002,2,1,Home,"",1 OT,0
2003,Albany (NY),14,Central Conn. St.,127,09/18/2002,3,2,Away,"",-,0
2003,Albany (NY),14,Iona,310,09/21/2002,3,2,Away,"",-,0
2003,Albany (NY),14,Oregon St.,528,09/25/2002,0,5,Home,"",-,0
2003,Albany (NY),14,Siena,639,09/28/2002,3,1,Home,"",-,0
2003,Albany (NY),14,Maine,380,10/02/2002,1,0,Away,"",-,0
2003,Albany (NY),14,San Diego,627,10/06/2002,1,4,Home,"",-,0
2003,Albany (NY),14,Binghamton,62,10/09/2002,1,0,Home,"",-,0
2003,Albany (NY),14,New Hampshire,469,10/13/2002,1,1,Away,"",2 OT,0
2003,Albany (NY),14,Boston U.,68,10/19/2002,1,1,Away,"",2 OT,0
2003,Albany (NY),14,Vermont,738,10/23/2002,0,1,Home,"",2 OT,0
2003,Albany (NY),14,Stony Brook,683,10/26/2002,2,1,Home,"",-,0
2003,Albany (NY),14,Northeastern,500,10/30/2002,3,2,Home,"",-,0
2003,Albany (NY),14,Hartford,272,11/02/2002,1,2,Away,"",-,0
2003,Albertus Magnus,2798,Merchant Marine,724,09/01/2002,3,2,Home,"",1 OT,50
2003,Albertus Magnus,2798,Westfield St.,777,09/06/2002,0,1,Home,"",-,50
2003,Albertus Magnus,2798,Mount Ida,27901,09/08/2002,4,3,Away,"",-,50
2003,Albertus Magnus,2798,Southern Vt.,1379,09/14/2002,5,0,Home,"",-,50
2003,Albertus Magnus,2798,Eastern Conn. St.,200,09/17/2002,1,0,Away,"",-,50
2003,Albertus Magnus,2798,Daniel Webster,2691,09/21/2002,6,0,Away,"",-,50
2003,Albertus Magnus,2798,Western Conn. St.,770,09/25/2002,2,2,Home,"",-,50
2003,Albertus Magnus,2798,Suffolk,684,09/27/2002,5,0,Home,"",-,50
2003,Albertus Magnus,2798,Johnson & Wales (RI),22626,10/05/2002,2,1,Away,"",2 OT,50
2003,Albertus Magnus,2798,Wesleyan (CT),764,10/07/2002,1,3,Away,"",-,50
2003,Albertus Magnus,2798,Western New Eng.,775,10/09/2002,1,2,Home,"",1 OT,100
2003,Albertus Magnus,2798,Rivier,18422,10/12/2002,2,2,Away,"",2 OT,50
2003,Albertus Magnus,2798,Mass.-Boston,401,10/15/2002,3,2,Away,"",-,50
2003,Albertus Magnus,2798,Emerson,214,10/19/2002,0,0,Away,"",2 OT,50
2003,Albertus Magnus,2798,Clark (MA),145,10/23/2002,3,0,Home,"",-,50
2003,Albertus Magnus,2798,Norwich,511,10/26/2002,1,0,Home,"",-,100
2003,Albertus Magnus,2798,Emmanuel (MA),215,10/30/2002,9,1,Home,"",-,50
2003,Albertus Magnus,2798,Emerson,214,11/03/2002,0,1,Home,"",-,100
2003,Albertus Magnus,2798,WPI,808,11/13/2002,0,3,Away,"",-,100
2003,Albion,15,DePauw,177,08/31/2002,0,6,Away,"",-,150
2003,Albion,15,Wabash,747,09/01/2002,1,4,Neutral,"Greencastle, IN",-,100
2003,Albion,15,Ohio Northern,517,09/06/2002,2,4,Away,"",-,127
2003,Albion,15,Thomas More,1402,09/07/2002,2,1,Neutral,"Ada, OH",1 OT,40
2003,Albion,15,Manchester,1192,09/11/2002,3,1,Away,"",-,0
2003,Albion,15,Olivet,525,09/18/2002,3,2,Home,"",-,143
2003,Albion,15,St. Mary's (MI),,09/21/2002,0,1,Away,"",-,0
2003,Albion,15,Calvin,114,09/24/2002,1,0,Home,"",-,103
