year,team_id,team_name,wins,losses,ties,total_games
2004,3,Adelphi,8,6,3,17
2004,4,Adrian,2,18,0,20
2004,721,Air Force,10,9,1,20
2004,5,Akron,15,5,2,22
2004,10,Ala.-Huntsville,5,10,2,17
2004,6,Alabama A&M,5,9,3,17
2004,14,Albany (NY),7,9,2,18
2004,2798,Albertus Magnus,12,6,2,20
2004,15,Albion,8,10,2,20
2004,16,Albright,7,11,1,19
2004,934,Alderson-Broaddus,7,11,1,19
2004,18,Alfred,9,6,4,19
2004,19,Allegheny,11,5,2,18
2004,938,Alvernia,7,9,2,18
2004,23,American,7,9,1,17
2004,22,American Int'l,6,9,2,17
2004,24,Amherst,10,3,2,15
2004,939,Anderson (IN),6,12,1,19
2004,13028,Anderson (SC),3,13,3,19
2004,26,Anna Maria,6,10,3,19
2004,27,Appalachian St.,7,11,1,19
2004,966,Arcadia,14,5,1,20
2004,725,Army,3,11,4,18
2004,35,Ashland,12,4,2,18
2004,36,Assumption,6,9,3,18
2004,38,Augsburg,5,11,2,18
2004,40,Augustana (IL),13,6,1,20
2004,42,Aurora,7,11,2,20
2004,953,Austin,9,9,1,19
2004,44,Averett,2,13,1,16
2004,45,Babson,8,9,3,20
2004,46,Baldwin Wallace,12,7,0,19
2004,958,Baptist Bible (PA),13,8,0,21
2004,962,Bard,9,10,0,19
2004,49,Barry,15,5,3,23
2004,15646,Barton,6,9,4,19
2004,50,Bates,5,8,1,14
2004,26107,Becker,3,15,0,18
2004,52,Bellarmine,8,8,3,19
2004,14927,Belmont,9,7,1,17
2004,2683,Belmont Abbey,10,7,4,21
2004,53,Beloit,11,6,0,17
2004,296,Benedictine (IL),6,13,1,20
2004,56,Bentley,12,6,2,20
2004,59,Bethany (WV),3,15,4,22
2004,60,Bethel (MN),6,10,1,17
2004,62,Binghamton,12,3,7,22
2004,28593,Birmingham-So.,12,5,4,21
2004,64,Blackburn,17,20,2,39
2004,65,Bloomsburg,10,8,1,19
2004,987,Bluffton,4,12,1,17
2004,67,Boston College,6,7,4,17
2004,68,Boston U.,9,8,3,20
2004,69,Bowdoin,13,2,3,18
2004,71,Bowling Green,8,9,5,22
2004,72,Bradley,11,8,4,23
2004,73,Brandeis,9,9,3,21
2004,74,Bridgeport,12,4,2,18
2004,75,Bridgewater (VA),0,1,0,1
2004,76,Bridgewater St.,9,6,3,18
2004,78,Brockport,6,9,2,17
2004,80,Brown,10,4,3,17
2004,81,Bryant,9,6,2,17
2004,83,Bucknell,11,7,2,20
2004,84,Buena Vista,10,7,2,19
2004,86,Buffalo,1,12,3,16
2004,85,Buffalo St.,6,10,2,18
2004,87,Butler,12,7,3,22
2004,362,LIU Post,4,16,0,20
2004,88,Cabrini,5,10,2,17
2004,105,Cal Lutheran,9,10,1,20
2004,90,Cal Poly,7,8,4,19
2004,91,Cal Poly Pomona,7,9,2,18
2004,94,CSU Bakersfield,11,5,2,18
2004,95,Cal St. Chico,21,5,1,27
2004,92,Cal St. Dom. Hills,17,3,2,22
2004,98,Cal St. East Bay,4,11,2,17
2004,97,Cal St. Fullerton,8,10,2,20
2004,506122,Cal St. Monterey Bay,0,5,0,5
2004,101,Cal St. Northridge,14,3,3,20
2004,93,Cal St. San B'dino,12,8,1,21
2004,103,Cal St. Stanislaus,5,12,3,20
2004,107,California,11,9,2,22
2004,106,California (PA),12,7,3,22
2004,89,Caltech,1,19,0,20
2004,114,Calvin,15,5,0,20
2004,115,Campbell,4,14,1,19
2004,116,Canisius,4,11,4,19
2004,117,Capital,7,13,0,20
2004,118,Carleton,11,7,0,18
2004,119,Carnegie Mellon,15,2,0,17
2004,120,Carroll (WI),6,9,1,16
2004,1000,Carson-Newman,14,6,3,23
2004,121,Carthage,9,7,3,19
2004,122,Case,2,12,1,15
2004,123,Castleton,11,9,1,21
2004,1001,Catawba,14,5,1,20
2004,124,Catholic,5,10,2,17
2004,23624,Cazenovia,4,12,0,16
2004,125,Centenary (LA),2,14,1,17
2004,12884,Centenary (NJ),3,15,1,19
2004,126,Central (IA),12,7,0,19
2004,1004,Central Ark.,10,5,2,17
2004,127,Central Conn. St.,11,3,4,18
2004,132,Centre,11,6,1,18
2004,134,Chapman,7,9,1,17
2004,1013,Charleston (WV),7,10,1,18
2004,458,Charlotte,7,9,4,20
2004,137,Chicago,10,6,2,18
2004,8875,Chowan,5,12,0,17
2004,139,Chris. Newport,12,5,3,20
2004,1015,Christian Bros.,8,9,0,17
2004,140,Cincinnati,10,4,6,20
2004,8580,City Tech,3,7,2,12
2004,142,Claremont-M-S,13,7,0,20
2004,145,Clark (MA),8,7,2,17
2004,1020,Clarke,7,12,1,20
2004,146,Clarkson,3,10,3,16
2004,20576,Clayton St.,11,6,1,18
2004,147,Clemson,9,7,4,20
2004,148,Cleveland St.,6,13,1,20
2004,722,Coast Guard,9,6,5,20
2004,149,Coastal Caro.,20,3,0,23
2004,150,Coe,4,12,1,17
2004,1023,Coker,2,12,1,15
2004,1014,Col. of Charleston,13,4,3,20
2004,151,Colby,6,6,2,14
2004,152,Colby-Sawyer,8,12,2,22
2004,153,Colgate,4,9,5,18
2004,11403,Colo. Christian,1,17,0,18
2004,154,Colorado Col.,11,6,3,20
2004,155,Colorado Mines,9,11,1,21
2004,2720,Colorado St.-Pueblo,4,12,3,19
2004,158,Columbia,10,4,3,17
2004,162,Concordia (NY),2,12,1,15
2004,24400,Concordia (TX),0,12,0,12
2004,1036,Concordia (WI),14,7,1,22
2004,160,Concordia Chicago,6,12,1,19
2004,161,Concordia-M'head,5,9,3,17
2004,164,Connecticut,9,8,4,21
2004,163,Connecticut Col.,4,8,2,14
2004,167,Cornell,5,9,2,16
2004,166,Cornell College,3,16,1,20
2004,169,Creighton,12,6,4,22
2004,170,Curry,4,16,0,20
2004,1059,D'Youville,2,12,0,14
2004,1044,Dallas,3,13,1,17
2004,2691,Daniel Webster,7,10,0,17
2004,172,Dartmouth,6,9,2,17
2004,173,Davidson,15,6,2,23
2004,174,Davis & Elkins,2,17,0,19
2004,175,Dayton,12,5,2,19
2004,1050,Defiance,14,5,1,20
2004,180,Delaware,4,11,5,20
2004,179,Delaware Valley,7,11,2,20
2004,182,Denison,18,3,0,21
2004,183,Denver,7,9,2,18
2004,176,DePaul,8,11,0,19
2004,177,DePauw,11,6,1,18
2004,20,DeSales,12,9,0,21
2004,184,Detroit,8,9,2,19
2004,185,Dickinson,7,12,1,20
2004,1332,Dominican (IL),20,3,1,24
2004,8956,Dominican (NY),9,11,1,21
2004,2692,Dowling,15,3,3,21
2004,189,Drake,10,6,3,19
2004,190,Drew,20,2,3,25
2004,191,Drexel,7,12,1,20
2004,1057,Drury,2,16,0,18
2004,192,Dubuque,7,10,1,18
2004,193,Duke,8,10,1,19
2004,194,Duquesne,13,3,3,19
2004,195,Earlham,4,13,1,18
2004,196,East Carolina,4,10,3,17
2004,197,East Stroudsburg,19,3,1,23
2004,1062,East Tex. Baptist,5,12,0,17
2004,203,East. Mennonite,8,3,6,17
2004,8968,Eastern,14,4,2,20
2004,200,Eastern Conn. St.,6,11,2,19
2004,201,Eastern Ill.,5,12,2,19
2004,1064,Eastern Nazarene,3,14,0,17
2004,208,Eckerd,2,17,0,19
2004,1066,Edgewood,10,10,2,22
2004,211,Elizabethtown,16,3,1,20
2004,213,Elmira,7,9,0,16
2004,1068,Elon,6,11,1,18
2004,214,Emerson,11,7,1,19
2004,215,Emmanuel (MA),4,10,0,14
2004,217,Emory,16,3,1,20
2004,8981,Endicott,9,5,5,19
2004,1072,Erskine,3,12,1,16
2004,219,Evansville,9,7,3,19
2004,220,Fairfield,7,8,2,17
2004,222,Fairleigh Dickinson,14,5,1,20
2004,27892,Farmingdale St.,6,12,0,18
2004,221,FDU-Florham,9,9,0,18
2004,225,Ferrum,5,15,0,20
2004,1079,Findlay,10,6,5,21
2004,227,Fitchburg St.,4,7,0,11
2004,231,FIU,14,5,3,22
2004,229,Fla. Atlantic,11,9,1,21
2004,233,Fla. Southern,8,9,2,19
2004,230,Florida Tech,4,13,1,18
2004,11538,Fontbonne,14,1,5,20
2004,236,Fordham,4,12,1,17
2004,1083,Fort Lewis,12,7,1,20
2004,238,Framingham St.,2,13,2,17
2004,1085,Francis Marion,9,10,0,19
2004,239,Frank. & Marsh.,3,9,3,15
2004,2694,Franklin,6,12,0,18
2004,241,Franklin Pierce,11,6,2,19
2004,242,Fredonia St.,12,7,3,22
2004,96,Fresno St.,5,14,0,19
2004,243,Frostburg St.,10,7,2,19
2004,244,Furman,6,9,4,19
2004,253,Ga. Southern,6,11,2,19
2004,245,Gallaudet,6,12,2,20
2004,246,Gannon,12,7,0,19
2004,1092,Gardner-Webb,10,9,0,19
2004,1094,George Fox,5,12,2,19
2004,248,George Mason,11,6,6,23
2004,249,George Washington,7,11,2,20
2004,251,Georgetown,8,9,2,19
2004,254,Georgia St.,9,6,2,17
2004,258,Gettysburg,10,7,1,18
2004,8366,Goldey-Beacom,14,8,1,23
2004,260,Gonzaga,5,11,1,17
2004,1099,Gordon,14,3,5,22
2004,1467,Goucher,7,10,1,18
2004,794,Green Bay,3,13,1,17
2004,263,Greensboro,14,4,3,21
2004,1111,Greenville,10,8,3,21
2004,264,Grinnell,6,7,2,15
2004,265,Grove City,11,8,3,22
2004,1112,Guilford,10,8,1,19
2004,266,Gust. Adolphus,16,1,5,22
2004,12399,Gwynedd-Mercy,2,16,0,18
2004,267,Hamilton,11,3,1,15
2004,268,Hamline,7,8,3,18
2004,269,Hampden-Sydney,7,9,1,17
2004,1115,Hanover,5,15,0,20
2004,271,Hardin-Simmons,13,4,2,19
2004,1116,Harding,7,9,2,18
2004,272,Hartford,11,9,2,22
2004,273,Hartwick,15,2,1,18
2004,275,Harvard,8,6,3,17
2004,276,Haverford,7,8,3,18
2004,278,Heidelberg,9,8,1,18
2004,1124,Hendrix,4,11,2,17
2004,19651,High Point,4,14,2,20
2004,8398,Hilbert,3,15,0,18
2004,281,Hiram,2,15,2,19
2004,282,Hobart,14,7,1,22
2004,283,Hofstra,7,9,2,18
2004,285,Holy Cross,2,10,5,17
2004,286,Hope,14,4,4,22
