Adelphi,3,2002,"Best, Jorrel",7219,Fr.,2001-02,11,3,0.27,1,0.09,7,0.64,0:00,0,,0,
Adelphi,3,2002,"Clarke, Marlon",7213,So.,2001-02,16,0,,3,0.19,3,0.19,0:00,0,,0,
Adelphi,3,2002,"Cross, Tom",7218,Fr.,2001-02,6,0,,1,0.17,1,0.17,0:00,0,,0,
Adelphi,3,2002,"Cunningham, Tom",7201,So.,2001-02,1,0,,0,,0,,0:17,0,,0,
Adelphi,3,2002,"Daniel, Andreas",7203,Sr.,2001-02,8,0,,0,,0,,0:00,0,,0,
Adelphi,3,2002,"Elliott, Steve",7200,Jr.,2001-02,6,0,,0,,0,,8:25,16,2.85,27,
Adelphi,3,2002,"Jasmin, Remus",7215,Sr.,2001-02,7,0,,0,,0,,0:00,0,,0,
Adelphi,3,2002,"Kulesza, Mariusz",7211,Sr.,2001-02,17,5,0.29,3,0.18,13,0.76,0:00,0,,0,
Adelphi,3,2002,"Lefevre, Chris",7216,So.,2001-02,1,0,,0,,0,,0:00,0,,0,
Adelphi,3,2002,"Marinello, Dean",7208,So.,2001-02,12,1,0.08,0,,2,0.17,0:00,0,,0,
Adelphi,3,2002,"Mceachnie, Marlon",7214,So.,2001-02,17,3,0.18,3,0.18,9,0.53,0:00,0,,0,
Adelphi,3,2002,"Nowakowski, Nick",7206,Jr.,2001-02,17,0,,0,,0,,0:00,0,,0,
Adelphi,3,2002,"Pachowicz, Marcin",7209,Jr.,2001-02,15,8,0.53,2,0.13,18,1.20,0:00,0,,0,
Adelphi,3,2002,"Pullinen, Adam",7212,Sr.,2001-02,17,0,,1,0.06,1,0.06,0:00,0,,0,
Adelphi,3,2002,"Salomonsson, Anders",7217,Jr.,2001-02,17,0,,2,0.12,2,0.12,0:00,0,,0,
Adelphi,3,2002,"Sheinfeld, Tal",7207,Fr.,2001-02,15,3,0.20,3,0.20,9,0.60,0:00,0,,0,
Adelphi,3,2002,"Simedou, Marco",7210,Jr.,2001-02,17,1,0.06,1,0.06,3,0.18,0:00,0,,0,
Adelphi,3,2002,"Solemdal, Torgier",7205,Jr.,2001-02,16,0,,1,0.06,1,0.06,0:00,0,,0,
Adelphi,3,2002,"Sullivan, Gary",7204,So.,2001-02,17,1,0.06,0,,2,0.12,0:00,0,,0,
Adelphi,3,2002,"Yatsenko, Igor",7220,Jr.,2001-02,12,0,,0,,0,,17:51,10,0.84,54,
Adrian,4,2002,"Morrow, Casey",97878,Jr.,2001-02,14,1,0.07,0,,0,0.14,17:07,55,4.82,143,
Adrian,4,2002,"Puszczewicz, Adam",97876,Sr.,2001-02,18,3,0.17,0,,6,0.33,0:00,0,,0,
Adrian,4,2002,"Schlicklin, Andy",97877,Fr.,2001-02,18,3,0.17,0,,6,0.33,0:00,0,,0,
Adrian,4,2002,"Stewart, Andy",97879,So.,2001-02,12,0,,0,,0,,10:11,51,7.51,74,
Air Force,721,2002,"Alfaro, Mike",27482,Sr.,2001-02,15,2,0.13,0,,4,0.27,0:00,0,,0,
Air Force,721,2002,"Auston, David",27474,Jr.,2001-02,6,0,,0,,0,,0:00,0,,0,
Air Force,721,2002,"Bolin, Dan",27469,Fr.,2001-02,17,2,0.12,4,0.24,8,0.47,0:00,0,,0,
Air Force,721,2002,"Brophy, Mike",27468,Sr.,2001-02,17,0,,1,0.06,1,0.06,24:54,19,1.14,77,
Air Force,721,2002,"Chronister, Casey",27484,So.,2001-02,0,0,,0,,0,,0:00,0,,0,
Air Force,721,2002,"Clark, Tom",27470,Jr.,2001-02,17,4,0.24,7,0.41,15,0.88,0:00,0,,0,
Air Force,721,2002,"Fry, Matt",27471,Fr.,2001-02,16,0,,1,0.06,1,0.06,0:00,0,,0,
Air Force,721,2002,"Gagliardi, Paul",27473,Jr.,2001-02,17,5,0.29,1,0.06,11,0.65,0:00,0,,0,
Air Force,721,2002,"Jones, Brandon",27472,Sr.,2001-02,17,3,0.18,3,0.18,9,0.53,0:00,0,,0,
Air Force,721,2002,"Kirschman, Jeremiah",27480,So.,2001-02,16,0,,0,,0,,0:00,0,,0,
Air Force,721,2002,"Merica-Jones, Noah",27478,Jr.,2001-02,15,2,0.13,1,0.07,5,0.33,0:00,0,,0,
Air Force,721,2002,"Miller, Britt",27483,Sr.,2001-02,14,2,0.14,1,0.07,5,0.36,0:00,0,,0,
Air Force,721,2002,"Rabe, Matt",27475,Sr.,2001-02,17,6,0.35,5,0.29,17,1.00,0:00,0,,0,
Air Force,721,2002,"Ruiz, A.J.",27481,Sr.,2001-02,17,1,0.06,1,0.06,3,0.18,0:00,0,,0,
Air Force,721,2002,"Sagastume, Marcus",27477,Fr.,2001-02,17,7,0.41,6,0.35,20,1.18,0:00,0,,0,
Air Force,721,2002,"Taylor, Mike",27485,Jr.,2001-02,3,0,,0,,0,,1:06,6,8.18,7,
Air Force,721,2002,"Walsh, Dan",27479,So.,2001-02,13,6,0.46,1,0.08,13,1.00,0:00,0,,0,
Air Force,721,2002,"Welliver, Terrence",27476,Sr.,2001-02,14,0,,0,,0,,0:00,0,,0,
Akron,5,2002,"Balkanloo, Matt",3010,Fr.,2001-02,2,0,,0,,0,,3:00,4,2.00,13,
Akron,5,2002,"Beattie, Pat",3025,So.,2001-02,15,0,,0,,0,,0:00,0,,0,
Akron,5,2002,"Birkeland, Torbjørn",3026,Jr.,2001-02,18,6,0.33,1,0.06,13,0.72,0:00,0,,0,
Akron,5,2002,"Bjånesø, Ørjan",3019,Sr.,2001-02,16,4,0.25,2,0.13,10,0.63,0:00,0,,0,
Akron,5,2002,"Boswell, Matt",3022,Jr.,2001-02,7,0,,0,,0,,0:00,0,,0,
Akron,5,2002,"Buczynski, Brad",3058,Sr.,2001-02,,,,,,,,,,,,
Akron,5,2002,"Burton, Todd",3054,Sr.,2001-02,,,,,,,,,,,,
Akron,5,2002,"Campbell, Kurt",3051,Fr.,2001-02,5,0,,0,,0,,0:00,0,,0,
Akron,5,2002,"Christafaris, Justin",3059,Fr.,2001-02,,,,,,,,,,,,
Akron,5,2002,"Cooper, Tim",3015,Sr.,2001-02,18,5,0.28,2,0.11,12,0.67,0:00,0,,0,
Akron,5,2002,"Ducharme, Dustin",3013,Sr.,2001-02,5,0,,0,,0,,0:00,0,,0,
Akron,5,2002,"Fisher, Tom",3053,Fr.,2001-02,,,,,,,,,,,,
Akron,5,2002,"Gable, T.J.",3023,So.,2001-02,18,0,,1,0.06,1,0.06,0:00,0,,0,
Akron,5,2002,"Gnandt, Chris",3020,Jr.,2001-02,18,0,,1,0.06,1,0.06,0:00,0,,0,
Akron,5,2002,"Haugland, Hans Jorgen",3021,Fr.,2001-02,18,1,0.06,3,0.17,5,0.28,0:00,0,,0,
Akron,5,2002,"Huntington, Todd",3052,Fr.,2001-02,3,0,,0,,0,,0:00,0,,0,
Akron,5,2002,"Kletzien, Will",3014,So.,2001-02,17,3,0.18,3,0.18,9,0.53,0:00,0,,0,
Akron,5,2002,"Knowles, Cameron",3027,Fr.,2001-02,15,0,,1,0.07,1,0.07,0:00,0,,0,
Akron,5,2002,"Laguardia, Paul",3057,Fr.,2001-02,,,,,,,,,,,,
Akron,5,2002,"Luchka, Steve",3056,So.,2001-02,,,,,,,,,,,,
Akron,5,2002,"Marich, Michael",3016,Jr.,2001-02,,,,,,,,,,,,
Akron,5,2002,"Milligan, Kyle",3012,Sr.,2001-02,14,0,,0,,0,,21:54,15,1.03,52,
Akron,5,2002,"Murphy, Bruce",3055,So.,2001-02,13,2,0.15,1,0.08,5,0.38,0:00,0,,0,
Akron,5,2002,"Odwell, Alex",3028,Fr.,2001-02,17,1,0.06,0,,2,0.12,0:00,0,,0,
Akron,5,2002,"Pihno, Daniel",3011,Jr.,2001-02,2,0,,0,,0,,3:30,5,2.14,9,
Akron,5,2002,"Schmidt, Troy",3029,So.,2001-02,9,0,,0,,0,,0:00,0,,0,
Akron,5,2002,"Senn, David",3018,So.,2001-02,18,1,0.06,1,0.06,3,0.17,0:00,0,,0,
Akron,5,2002,"Simonsen, Remi",3017,Sr.,2001-02,16,0,,0,,0,,0:00,0,,0,
Akron,5,2002,"Thacker, Justin",3024,So.,2001-02,6,0,,0,,0,,0:00,0,,0,
Akron,5,2002,"Veris, Kyle",3050,Fr.,2001-02,17,3,0.18,0,,6,0.35,0:00,0,,0,
Ala.-Huntsville,10,2002,"Bell, Micah",74721,So.,2001-02,4,0,,1,0.25,1,0.25,0:00,0,0.00,0,
