year,team_id,team_name,wins,losses,ties,total_games
2008,3,Adelphi,4,11,3,18
2008,4,Adrian,5,12,1,18
2008,721,Air Force,5,12,1,18
2008,5,Akron,15,4,2,21
2008,10,Ala.-Huntsville,7,10,0,17
2008,6,Alabama A&M,8,8,1,17
2008,14,Albany (NY),3,10,4,17
2008,2798,Albertus Magnus,9,10,1,20
2008,15,Albion,8,10,1,19
2008,16,Albright,8,9,2,19
2008,934,Alderson-Broaddus,7,9,2,18
2008,18,Alfred,4,12,1,17
2008,19,Allegheny,10,8,1,19
2008,21,Alma,5,13,2,20
2008,938,Alvernia,5,11,3,19
2008,23,American,6,9,3,18
2008,22,American Int'l,6,9,3,18
2008,24,Amherst,15,2,1,18
2008,939,Anderson (IN),4,11,1,16
2008,13028,Anderson (SC),8,11,0,19
2008,26,Anna Maria,4,11,2,17
2008,27,Appalachian St.,6,10,3,19
2008,966,Arcadia,2,14,2,18
2008,725,Army,9,7,2,18
2008,35,Ashland,0,17,1,18
2008,36,Assumption,6,9,3,18
2008,38,Augsburg,10,8,0,18
2008,40,Augustana (IL),8,7,3,18
2008,42,Aurora,12,4,5,21
2008,953,Austin,2,15,1,18
2008,44,Averett,4,10,0,14
2008,45,Babson,12,6,2,20
2008,46,Baldwin Wallace,9,6,4,19
2008,958,Baptist Bible (PA),7,11,0,18
2008,962,Bard,5,12,0,17
2008,49,Barry,5,9,2,16
2008,15646,Barton,5,13,1,19
2008,58,Baruch,5,12,0,17
2008,50,Bates,5,8,1,14
2008,26107,Becker,15,6,0,21
2008,52,Bellarmine,12,9,0,21
2008,14927,Belmont,7,10,2,19
2008,2683,Belmont Abbey,13,9,0,22
2008,53,Beloit,14,17,4,35
2008,296,Benedictine (IL),2,13,0,15
2008,56,Bentley,6,12,1,19
2008,59,Bethany (WV),8,8,3,19
2008,60,Bethel (MN),4,14,0,18
2008,62,Binghamton,14,6,0,20
2008,28593,Birmingham-So.,10,10,0,20
2008,64,Blackburn,7,9,0,16
2008,984,Bloomfield,3,12,3,18
2008,65,Bloomsburg,3,15,2,20
2008,987,Bluffton,4,12,1,17
2008,67,Boston College,15,5,1,21
2008,68,Boston U.,9,7,4,20
2008,69,Bowdoin,9,6,1,16
2008,71,Bowling Green,6,10,3,19
2008,72,Bradley,16,6,4,26
2008,73,Brandeis,8,9,3,20
2008,30094,Brevard,0,1,0,1
2008,74,Bridgeport,10,5,5,20
2008,75,Bridgewater (VA),3,15,0,18
2008,76,Bridgewater St.,6,10,2,18
2008,78,Brockport,9,6,2,17
2008,79,Brooklyn,2,11,1,14
2008,80,Brown,15,2,1,18
2008,81,Bryant,11,7,1,19
2008,83,Bucknell,9,5,5,19
2008,84,Buena Vista,4,13,1,18
2008,86,Buffalo,10,7,2,19
2008,85,Buffalo St.,8,6,4,18
2008,87,Butler,9,7,4,20
2008,2685,BYU-Hawaii,9,10,0,19
2008,362,LIU Post,5,10,2,17
2008,88,Cabrini,16,5,0,21
2008,105,Cal Lutheran,15,5,0,20
2008,90,Cal Poly,11,4,4,19
2008,91,Cal Poly Pomona,6,7,3,16
2008,94,CSU Bakersfield,4,10,4,18
2008,95,Cal St. Chico,8,12,0,20
2008,92,Cal St. Dom. Hills,18,3,2,23
2008,98,Cal St. East Bay,8,6,1,15
2008,97,Cal St. Fullerton,7,10,3,20
2008,100,Cal St. L.A.,11,6,4,21
2008,30055,Cal St. Monterey Bay,9,7,4,20
2008,101,Cal St. Northridge,7,7,6,20
2008,93,Cal St. San B'dino,5,13,2,20
2008,103,Cal St. Stanislaus,4,11,4,19
2008,995,Caldwell,10,6,4,20
2008,107,California,12,6,2,20
2008,106,California (PA),10,7,3,20
2008,114,Calvin,14,5,2,21
2008,115,Campbell,13,6,3,22
2008,116,Canisius,8,12,0,20
2008,117,Capital,15,2,3,20
2008,118,Carleton,14,2,3,19
2008,119,Carnegie Mellon,9,6,2,17
2008,120,Carroll (WI),29,9,1,39
2008,1000,Carson-Newman,15,4,2,21
2008,121,Carthage,14,6,2,22
2008,122,Case,12,5,1,18
2008,123,Castleton,13,8,1,22
2008,1001,Catawba,7,12,0,19
