478898,2017,indonesian+super+league,17731,000000,Perseru,8112,000099,PSM Makassar
478899,2017,indonesian+super+league,17733,000000,Bali United,8034,C60000,Semen Padang
478900,2017,indonesian+super+league,8030,000000,Persija,18732,C60000,Madura United
478902,2017,indonesian+super+league,7137,000000,Arema Indonesia,17725,C60000,Barito Putera
478906,2017,indonesian+super+league,8293,000000,Persib,7139,C60000,Persipura
478908,2017,indonesian+super+league,17732,000000,Pusamania Borneo,8034,C60000,Semen Padang
478910,2017,indonesian+super+league,17730,000000,Persiba Balikpapan,8028,C60000,Sriwijaya
478911,2017,indonesian+super+league,8031,000000,Persela,8030,C60000,Persija
478913,2017,indonesian+super+league,8112,000000,PSM Makassar,7137,C60000,Arema Indonesia
478914,2017,indonesian+super+league,7139,000000,Persipura,18734,C60000,Bhayangkara Surabaya
478918,2017,indonesian+super+league,8028,000000,Sriwijaya,17725,C60000,Barito Putera
478919,2017,indonesian+super+league,8034,000000,Semen Padang,8293,C60000,Persib
478920,2017,indonesian+super+league,17731,000000,Perseru,8031,C60000,Persela
478930,2017,indonesian+super+league,8030,000000,Persija,17728,C60000,Mitra Kukar
478931,2017,indonesian+super+league,7137,000000,Arema Indonesia,18732,C60000,Madura United
478964,2017,indonesian+super+league,18733,000000,PS TIRA,8112,000099,PSM Makassar
478988,2017,indonesian+super+league,18734,000000,Bhayangkara Surabaya,8034,C60000,Semen Padang
478990,2017,indonesian+super+league,8293,000000,Persib,17732,C60000,Pusamania Borneo
478991,2017,indonesian+super+league,8112,000000,PSM Makassar,8028,C60000,Sriwijaya
478992,2017,indonesian+super+league,8031,000000,Persela,7137,C60000,Arema Indonesia
478993,2017,indonesian+super+league,8030,000000,Persija,17733,C60000,Bali United
478994,2017,indonesian+super+league,17730,000000,Persiba Balikpapan,7139,C60000,Persipura
478995,2017,indonesian+super+league,7139,000000,Persipura,17732,C60000,Pusamania Borneo
478996,2017,indonesian+super+league,17728,000000,Mitra Kukar,8031,C60000,Persela
478997,2017,indonesian+super+league,17727,000000,Gresik United,8293,C60000,Persib
478998,2017,indonesian+super+league,8028,000000,Sriwijaya,18734,C60000,Bhayangkara Surabaya
479001,2017,indonesian+super+league,17730,000000,Persiba Balikpapan,7137,C60000,Arema Indonesia
479002,2017,indonesian+super+league,8031,000000,Persela,17733,C60000,Bali United
479004,2017,indonesian+super+league,8112,000000,PSM Makassar,8030,C60000,Persija
479006,2017,indonesian+super+league,8034,000000,Semen Padang,7139,C60000,Persipura
479009,2017,indonesian+super+league,8293,000000,Persib,8028,C60000,Sriwijaya
479010,2017,indonesian+super+league,17728,000000,Mitra Kukar,8112,000099,PSM Makassar
479012,2017,indonesian+super+league,7137,000000,Arema Indonesia,18734,C60000,Bhayangkara Surabaya
479013,2017,indonesian+super+league,17733,000000,Bali United,7139,C60000,Persipura
479014,2017,indonesian+super+league,8028,000000,Sriwijaya,17732,C60000,Pusamania Borneo
479015,2017,indonesian+super+league,18733,000000,PS TIRA,8293,C60000,Persib
479016,2017,indonesian+super+league,8030,000000,Persija,17725,C60000,Barito Putera
479017,2017,indonesian+super+league,17727,000000,Gresik United,8034,C60000,Semen Padang
479018,2017,indonesian+super+league,8031,000000,Persela,18732,C60000,Madura United
479019,2017,indonesian+super+league,8034,000000,Semen Padang,8028,C60000,Sriwijaya
479021,2017,indonesian+super+league,7139,000000,Persipura,17727,C60000,Gresik United
479022,2017,indonesian+super+league,17730,000000,Persiba Balikpapan,8030,C60000,Persija
479023,2017,indonesian+super+league,8112,000000,PSM Makassar,8031,C60000,Persela
479025,2017,indonesian+super+league,8293,000000,Persib,7137,C60000,Arema Indonesia
479287,2017,indonesian+super+league,8028,000000,Sriwijaya,18732,C60000,Madura United
479288,2017,indonesian+super+league,18733,000000,PS TIRA,8031,C60000,Persela
479290,2017,indonesian+super+league,17727,000000,Gresik United,8112,000099,PSM Makassar
479291,2017,indonesian+super+league,7137,000000,Arema Indonesia,17728,C60000,Mitra Kukar
479293,2017,indonesian+super+league,8034,000000,Semen Padang,17730,C60000,Persiba Balikpapan
479294,2017,indonesian+super+league,7139,000000,Persipura,17725,C60000,Barito Putera
479295,2017,indonesian+super+league,17733,000000,Bali United,8293,C60000,Persib
479297,2017,indonesian+super+league,8031,000000,Persela,8028,C60000,Sriwijaya
479299,2017,indonesian+super+league,8030,000000,Persija,7137,C60000,Arema Indonesia
479301,2017,indonesian+super+league,17725,000000,Barito Putera,8034,C60000,Semen Padang
479302,2017,indonesian+super+league,8112,000000,PSM Makassar,7139,C60000,Persipura
479303,2017,indonesian+super+league,18734,000000,Bhayangkara Surabaya,8293,C60000,Persib
479305,2017,indonesian+super+league,17727,000000,Gresik United,8031,C60000,Persela
479391,2017,indonesian+super+league,8028,000000,Sriwijaya,17728,C60000,Mitra Kukar
479393,2017,indonesian+super+league,18733,000000,PS TIRA,8030,C60000,Persija
479394,2017,indonesian+super+league,8034,000000,Semen Padang,8112,000099,PSM Makassar
479419,2017,indonesian+super+league,7137,000000,Arema Indonesia,17731,C60000,Perseru
479420,2017,indonesian+super+league,8293,000000,Persib,17730,C60000,Persiba Balikpapan
479421,2017,indonesian+super+league,18732,000000,Madura United,8034,C60000,Semen Padang
479426,2017,indonesian+super+league,18732,000000,Madura United,7139,C60000,Persipura
479631,2017,indonesian+super+league,8031,000000,Persela,7139,C60000,Persipura
480223,2017,indonesian+super+league,17731,000000,Perseru,8030,C60000,Persija
480224,2017,indonesian+super+league,8030,000000,Persija,8028,C60000,Sriwijaya
480225,2017,indonesian+super+league,7137,000000,Arema Indonesia,17733,C60000,Bali United
480227,2017,indonesian+super+league,17725,000000,Barito Putera,8293,C60000,Persib
480240,2017,indonesian+super+league,8112,000000,PSM Makassar,17732,C60000,Pusamania Borneo
486421,2017,indonesian+super+league,8034,000000,Semen Padang,8031,C60000,Persela
486422,2017,indonesian+super+league,7139,000000,Persipura,17728,C60000,Mitra Kukar
486423,2017,indonesian+super+league,18733,000000,PS TIRA,7137,C60000,Arema Indonesia
486937,2017,indonesian+super+league,17727,000000,Gresik United,8030,C60000,Persija
486940,2017,indonesian+super+league,8293,000000,Persib,8112,000099,PSM Makassar
487569,2017,indonesian+super+league,8028,000000,Sriwijaya,7139,C60000,Persipura
487747,2017,indonesian+super+league,17728,000000,Mitra Kukar,8034,C60000,Semen Padang
487748,2017,indonesian+super+league,7137,000000,Arema Indonesia,8028,C60000,Sriwijaya
487754,2017,indonesian+super+league,8031,000000,Persela,17732,C60000,Pusamania Borneo
487756,2017,indonesian+super+league,8030,000000,Persija,7139,C60000,Persipura
487758,2017,indonesian+super+league,8112,000000,PSM Makassar,18734,C60000,Bhayangkara Surabaya
487759,2017,indonesian+super+league,18732,000000,Madura United,8293,C60000,Persib
487833,2017,indonesian+super+league,7139,000000,Persipura,17731,C60000,Perseru
487834,2017,indonesian+super+league,8034,000000,Semen Padang,8030,C60000,Persija
487835,2017,indonesian+super+league,8293,000000,Persib,8031,C60000,Persela
487836,2017,indonesian+super+league,17727,000000,Gresik United,7137,C60000,Arema Indonesia
488735,2017,indonesian+super+league,17730,000000,Persiba Balikpapan,8112,000099,PSM Makassar
488738,2017,indonesian+super+league,8028,000000,Sriwijaya,18733,C60000,PS TIRA
489316,2017,indonesian+super+league,17728,000000,Mitra Kukar,8293,C60000,Persib
489317,2017,indonesian+super+league,8030,000000,Persija,17732,C60000,Pusamania Borneo
489318,2017,indonesian+super+league,7137,000000,Arema Indonesia,7139,C60000,Persipura
489325,2017,indonesian+super+league,17731,000000,Perseru,8034,C60000,Semen Padang
489327,2017,indonesian+super+league,8031,000000,Persela,18734,C60000,Bhayangkara Surabaya
489328,2017,indonesian+super+league,8112,000000,PSM Makassar,17725,C60000,Barito Putera
