292828,382,5CBFEB,Manchester City,370,1a1a1a,Fulham
292829,365,000099,Blackburn Rovers,358,1a1a1a,Bolton Wanderers
292830,364,D00027,Liverpool,371,60223B,West Ham United
292831,363,034694,Chelsea,392,C8142F,Birmingham City
292832,380,F7AA25,Wolverhampton Wanderers,350,3366CC,Wigan Athletic
292833,362,7A003C,Aston Villa,383,091453,West Bromwich Albion
292834,346,FF621A,Blackpool,382,5CBFEB,Manchester City
292835,380,F7AA25,Wolverhampton Wanderers,382,5CBFEB,Manchester City
292836,382,5CBFEB,Manchester City,361,000099,Newcastle United
292837,336,E03A3E,Stoke City,367,000033,Tottenham Hotspur
292838,350,3366CC,Wigan Athletic,392,000099,Birmingham City
292839,358,1a1a1a,Bolton Wanderers,392,000099,Birmingham City
292840,359,EF0107,Arsenal,358,1a1a1a,Bolton Wanderers
292841,362,7A003C,Aston Villa,363,034694,Chelsea
292842,360,DA020E,Manchester United,336,000000,Stoke City
292843,358,1a1a1a,Bolton Wanderers,360,DA020E,Manchester United
292844,358,1a1a1a,Bolton Wanderers,364,D00027,Liverpool
292845,362,7A003C,Aston Villa,368,274488,Everton
292846,359,EF0107,Arsenal,367,000033,Tottenham Hotspur
292847,350,3366CC,Wigan Athletic,366,EB172B,Sunderland
292848,364,D00027,Liverpool,362,7A003C,Aston Villa
292849,360,DA020E,Manchester United,370,1a1a1a,Fulham
292850,383,091453,West Bromwich Albion,362,7A003C,Aston Villa
292851,336,E03A3E,Stoke City,362,7A003C,Aston Villa
292852,364,D00027,Liverpool,367,000033,Tottenham Hotspur
292853,380,F7AA25,Wolverhampton Wanderers,370,1a1a1a,Fulham
292854,365,000099,Blackburn Rovers,392,C8142F,Birmingham City
292855,358,1a1a1a,Bolton Wanderers,350,3366CC,Wigan Athletic
292856,368,274488,Everton,367,000033,Tottenham Hotspur
292857,360,DA020E,Manchester United,365,000099,Blackburn Rovers
292858,359,EF0107,Arsenal,346,FF621A,Blackpool
292859,350,3366CC,Wigan Athletic,371,60223B,West Ham United
292860,392,000099,Birmingham City,350,3366CC,Wigan Athletic
292861,371,60223B,West Ham United,346,FF621A,Blackpool
292862,365,000099,Blackburn Rovers,350,3366CC,Wigan Athletic
292863,380,F7AA25,Wolverhampton Wanderers,362,7A003C,Aston Villa
292864,364,D00027,Liverpool,350,3366CC,Wigan Athletic
292865,364,D00027,Liverpool,392,000099,Birmingham City
292866,371,60223B,West Ham United,360,DA020E,Manchester United
292867,392,000099,Birmingham City,370,1a1a1a,Fulham
292868,366,EB172B,Sunderland,365,000099,Blackburn Rovers
292869,359,EF0107,Arsenal,336,E03A3E,Stoke City
