292828,13361742,8,"",1,.91,.497,382,f,f,f,"",Mario Balotelli,<b>Mario Balotelli</b> - 8'<br>Shot Off Target,"",Shot by Mario Balotelli,103939,13,.996,.006,Aleksandar Kolarov,<b>Aleksandar Kolarov</b><br>Corner Kick,Corner Kick
292828,13361769,10,"",1,.65,.268,382,f,f,f,"",Aleksandar Kolarov,<b>Aleksandar Kolarov</b> - 10'<br>Shot Off Target,"",Shot by Aleksandar Kolarov,103939,13,.608,.196,Aleksandar Kolarov,<b>Aleksandar Kolarov</b><br>Ball Recovery,Ball Recovery
292828,13361831,14,"",1,.264,.365,370,f,f,f,"",Clint Dempsey,<b>Clint Dempsey</b> - 14'<br>Shot Off Target,"",Shot by Clint Dempsey,7860,6,.452,0,Chris Baird,<b>Chris Baird</b><br>Throw In,Throw In
292828,13362020,21,"",1,.957,.38,382,f,f,f,"",Mario Balotelli,<b>Mario Balotelli</b> - 21'<br>Shot Off Target,"",Shot by Mario Balotelli,103939,13,.995,.992,Aleksandar Kolarov,<b>Aleksandar Kolarov</b><br>Corner Kick,Corner Kick
292828,13362044,22,"",1,.269,.559,370,f,f,f,"",Danny Murphy,<b>Danny Murphy</b> - 22'<br>Shot Off Target,"",Shot by Danny Murphy,39928,23,.261,.59,Clint Dempsey,<b>Clint Dempsey</b><br>Open Play Pass,Pass
292828,13362082,24,"",1,.249,.415,370,f,f,f,"",Mousa Demb&#233;l&#233;,<b>Mousa Demb&#233;l&#233;</b> - 24'<br>Shot On Target,"",Shot by Mousa Dembélé,67490,30,.249,.415,Mousa Demb&#233;l&#233;,<b>Mousa Demb&#233;l&#233;</b><br>Open Play Left Foot  Shot On Target,Shot On Target
292828,13362122,26,"",1,.759,.47,382,t,f,f,"",Mario Balotelli,<b>Mario Balotelli</b> - 26'<br>Goal,(26'),Shot by Mario Balotelli,100681,45,.791,.232,Mario Balotelli,<b>Mario Balotelli</b><br>Open Play Pass,Pass
292828,13362167,28,"",1,.972,.274,382,f,f,f,"",Aleksandar Kolarov,<b>Aleksandar Kolarov</b> - 28'<br>Shot Off Target,"",Shot by Aleksandar Kolarov,68058,5,.44,.417,Pablo Zabaleta,<b>Pablo Zabaleta</b><br>Ball Recovery,Ball Recovery
292828,13362275,34,"",1,.761,.503,382,f,f,f,"",Edin Dzeko,<b>Edin Dzeko</b> - 34'<br>Shot On Target,"",Shot by Edin Dzeko,102337,10,.761,.503,Edin Dzeko,<b>Edin Dzeko</b><br>Open Play Left Foot  Shot On Target,Shot On Target
292828,13362371,39,"",1,0.125,0.45999999999999996,370,f,f,f,"",Mousa Demb&#233;l&#233;,<b>Mousa Demb&#233;l&#233;</b> - 39' <br>Shot Blocked,"",Shot by Mousa Dembélé,67490,30,0.125,0.45999999999999996,Mousa Demb&#233;l&#233;,<b>Mousa Demb&#233;l&#233;</b><br>Shot Blocked,Shot Blocked
