292828,13361742,0,103939,13,.996,.006,.907,.506,0,Aleksandar Kolarov,<b>Aleksandar Kolarov</b><br>Corner Kick,Corner Kick
292828,13361742,1,100681,45,.91,.497,1,.615,1.111,Mario Balotelli,<b>Mario Balotelli</b><br>Corner Situation Header  Shot Off Target,Shot Off Target
292828,13361769,0,103939,13,.608,.196,0,1,0,Aleksandar Kolarov,<b>Aleksandar Kolarov</b><br>Ball Recovery,Ball Recovery
292828,13361769,1,103939,13,.65,.268,1,.745,.139,Aleksandar Kolarov,<b>Aleksandar Kolarov</b><br>Open Play Left Foot  Shot Off Target,Shot Off Target
292828,13361831,0,7860,6,.452,0,.469,.126,0,Chris Baird,<b>Chris Baird</b><br>Throw In,Throw In
292828,13361831,1,7932,13,.567,.175,.581,.905,0,Danny Murphy,<b>Danny Murphy</b><br>Open Play Pass,Pass
292828,13361831,2,86659,3,.536,.961,.553,.816,0,Carlos Salcido,<b>Carlos Salcido</b><br>Open Play Pass,Pass
292828,13361831,3,5041,20,.545,.779,.529,.531,0,Dickson Etuhu,<b>Dickson Etuhu</b><br>Open Play Pass,Pass
292828,13361831,4,7932,13,.513,.544,.31,.556,0,Danny Murphy,<b>Danny Murphy</b><br>Open Play Pass,Pass
292828,13361831,5,39928,23,.264,.365,0,.571,1.736,Clint Dempsey,<b>Clint Dempsey</b><br>Open Play Right Foot  Shot Off Target,Shot Off Target
292828,13362020,0,103939,13,.995,.992,.952,.335,0,Aleksandar Kolarov,<b>Aleksandar Kolarov</b><br>Corner Kick,Corner Kick
292828,13362020,1,100681,45,.957,.38,1,.486,2.049,Mario Balotelli,<b>Mario Balotelli</b><br>Corner Situation Right Foot  Shot Off Target,Shot Off Target
292828,13362044,0,39928,23,.261,.59,.055,.833,0,Clint Dempsey,<b>Clint Dempsey</b><br>Open Play Pass,Pass
292828,13362044,1,67490,30,.128,.961,.207,.917,0,Mousa Demb&#233;l&#233;,<b>Mousa Demb&#233;l&#233;</b><br>Open Play Pass,Pass
292828,13362044,2,86659,3,.217,.9,.26,.595,0,Carlos Salcido,<b>Carlos Salcido</b><br>Open Play Pass,Pass
292828,13362044,3,7932,13,.269,.559,0,.519,1.424,Danny Murphy,<b>Danny Murphy</b><br>Open Play Right Foot  Shot Off Target,Shot Off Target
292828,13362082,0,67490,30,.249,.415,.02,.464,.312,Mousa Demb&#233;l&#233;,<b>Mousa Demb&#233;l&#233;</b><br>Open Play Left Foot  Shot On Target,Shot On Target
292828,13362122,0,100681,45,.791,.232,.856,.168,0,Mario Balotelli,<b>Mario Balotelli</b><br>Open Play Pass,Pass
292828,13362122,1,72490,32,.842,.209,.763,.327,0,Carlos Tevez,<b>Carlos Tevez</b><br>Open Play Pass,Pass
292828,13362122,2,100681,45,.759,.47,1,.542,.208,Mario Balotelli,<b>Mario Balotelli</b><br>Open Play Right Foot  Goal,Goal
292828,13362167,0,68058,5,.44,.417,0,1,0,Pablo Zabaleta,<b>Pablo Zabaleta</b><br>Ball Recovery,Ball Recovery
292828,13362167,1,68058,5,.44,.417,.542,.351,0,Pablo Zabaleta,<b>Pablo Zabaleta</b><br>Open Play Pass,Pass
292828,13362167,2,102337,10,.554,.578,.593,.804,0,Edin Dzeko,<b>Edin Dzeko</b><br>Open Play Pass,Pass
292828,13362167,3,95290,17,.661,.874,.579,.676,0,J&#233;rome Boateng,<b>J&#233;rome Boateng</b><br>Open Play Pass,Pass
292828,13362167,4,72490,32,.632,.583,.664,.039,0,Carlos Tevez,<b>Carlos Tevez</b><br>Chip Pass,Pass
292828,13362167,5,103939,13,.607,.058,.729,.058,0,Aleksandar Kolarov,<b>Aleksandar Kolarov</b><br>Open Play Pass,Pass
292828,13362167,6,100681,45,.651,.1,.554,.475,0,Mario Balotelli,<b>Mario Balotelli</b><br>Open Play Pass,Pass
292828,13362167,7,68058,5,.557,.55,.577,.741,0,Pablo Zabaleta,<b>Pablo Zabaleta</b><br>Open Play Pass,Pass
292828,13362167,8,8185,18,.577,.741,.613,.645,0,Gareth Barry,<b>Gareth Barry</b><br>Open Play Pass,Pass
292828,13362167,9,72490,32,.624,.628,.467,.572,0,Carlos Tevez,<b>Carlos Tevez</b><br>Open Play Pass,Pass
292828,13362167,10,23601,28,.467,.572,.416,.335,0,Kolo Tour&#233;,<b>Kolo Tour&#233;</b><br>Open Play Pass,Pass
292828,13362167,11,5355,19,.416,.335,.32,.659,0,Joleon Lescott,<b>Joleon Lescott</b><br>Open Play Pass,Pass
292828,13362167,12,23601,28,.32,.659,.548,.967,0,Kolo Tour&#233;,<b>Kolo Tour&#233;</b><br>Open Play Pass,Pass
292828,13362167,13,95290,17,.555,.966,.442,.902,0,J&#233;rome Boateng,<b>J&#233;rome Boateng</b><br>Open Play Pass,Pass
292828,13362167,14,8185,18,.437,.668,.645,.625,0,Gareth Barry,<b>Gareth Barry</b><br>Open Play Pass,Pass
292828,13362167,15,102337,10,.672,.617,.669,.657,0,Edin Dzeko,<b>Edin Dzeko</b><br>Open Play Pass,Pass
292828,13362167,16,72490,32,.666,.64,.944,.243,0,Carlos Tevez,<b>Carlos Tevez</b><br>Open Play Pass,Pass
292828,13362167,17,103939,13,.972,.274,1,.432,.174,Aleksandar Kolarov,<b>Aleksandar Kolarov</b><br>Open Play Left Foot  Shot Off Target,Shot Off Target
292828,13362275,0,102337,10,.761,.503,.973,.518,.174,Edin Dzeko,<b>Edin Dzeko</b><br>Open Play Left Foot  Shot On Target,Shot On Target
292828,13362371,0,67490,30,0.125,0.45999999999999996,,,,Mousa Demb&#233;l&#233;,<b>Mousa Demb&#233;l&#233;</b><br>Shot Blocked,Shot Blocked
