444239,2016,singapore+s-league,17734,000000,Brunei DPMM,7999,C60000,Warriors
444240,2016,singapore+s-league,8040,C8142F,Home United,7998,000099,Tampines Rovers
444241,2016,singapore+s-league,7938,000000,Geylang International,7939,C60000,Balestier Khalsa
444243,2016,singapore+s-league,7999,000000,Warriors,8039,C60000,Young Lions
444244,2016,singapore+s-league,8011,000000,Albirex Niigata,7938,C60000,Geylang International
444245,2016,singapore+s-league,7939,000000,Balestier Khalsa,7999,C60000,Warriors
444246,2016,singapore+s-league,8039,000000,Young Lions,17736,C60000,Hougang United
444247,2016,singapore+s-league,17734,000000,Brunei DPMM,8040,C60000,Home United
444248,2016,singapore+s-league,7998,C8142F,Tampines Rovers,17734,000000,Brunei DPMM
444249,2016,singapore+s-league,8040,C8142F,Home United,8039,000000,Young Lions
444250,2016,singapore+s-league,7999,000000,Warriors,8011,C60000,Albirex Niigata
444251,2016,singapore+s-league,17736,000000,Hougang United,7939,C60000,Balestier Khalsa
444252,2016,singapore+s-league,8011,000000,Albirex Niigata,17736,C60000,Hougang United
444253,2016,singapore+s-league,7938,000000,Geylang International,7999,C60000,Warriors
444254,2016,singapore+s-league,7939,000000,Balestier Khalsa,8040,C60000,Home United
444255,2016,singapore+s-league,8039,000000,Young Lions,7998,C60000,Tampines Rovers
444256,2016,singapore+s-league,8040,000000,Home United,8011,C60000,Albirex Niigata
444257,2016,singapore+s-league,17736,000000,Hougang United,7938,C60000,Geylang International
444258,2016,singapore+s-league,7998,000000,Tampines Rovers,7939,C60000,Balestier Khalsa
444259,2016,singapore+s-league,17734,000000,Brunei DPMM,8039,C60000,Young Lions
444260,2016,singapore+s-league,7999,000000,Warriors,17736,C60000,Hougang United
444261,2016,singapore+s-league,7938,000000,Geylang International,8040,000099,Home United
444262,2016,singapore+s-league,7939,000000,Balestier Khalsa,17734,C60000,Brunei DPMM
444263,2016,singapore+s-league,8011,000000,Albirex Niigata,7998,000099,Tampines Rovers
445662,2016,singapore+s-league,17734,000000,Brunei DPMM,7998,C60000,Tampines Rovers
446764,2016,singapore+s-league,7939,000000,Balestier Khalsa,8040,C60000,Home United
448622,2016,singapore+s-league,7999,000000,Warriors,7998,C60000,Tampines Rovers
448623,2016,singapore+s-league,8011,000000,Albirex Niigata,7938,C60000,Geylang International
450623,2016,singapore+s-league,8039,000000,Young Lions,17734,C60000,Brunei DPMM
463814,2016,singapore+s-league,7998,000000,Tampines Rovers,17736,C60000,Hougang United
466684,2016,singapore+s-league,8040,000000,Home United,7998,C60000,Tampines Rovers
467090,2016,singapore+s-league,17734,000000,Brunei DPMM,8039,C60000,Young Lions
467091,2016,singapore+s-league,7998,000000,Tampines Rovers,17734,C60000,Brunei DPMM
467258,2016,singapore+s-league,8040,000000,Home United,8039,C60000,Young Lions
467259,2016,singapore+s-league,17736,000000,Hougang United,7939,C60000,Balestier Khalsa
467695,2016,singapore+s-league,7999,000000,Warriors,17736,C60000,Hougang United
467696,2016,singapore+s-league,7938,000000,Geylang International,8040,C60000,Home United
467697,2016,singapore+s-league,17734,000000,Brunei DPMM,8039,C60000,Young Lions
467786,2016,singapore+s-league,7939,000000,Balestier Khalsa,17734,C60000,Brunei DPMM
467787,2016,singapore+s-league,8011,000000,Albirex Niigata,7998,C60000,Tampines Rovers
