year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2011,Academy of Art,30123,William Jessup,,09/02/2010,0,1,Away,"",1 OT,65
2011,Academy of Art,30123,Bethany (CA),,09/04/2010,0,2,Away,"",-,20
2011,Academy of Art,30123,Menlo,405,09/09/2010,3,2,Away,"",1 OT,50
2011,Academy of Art,30123,Dixie St.,30095,09/16/2010,0,2,Home,"",-,50
2011,Academy of Art,30123,Grand Canyon,1104,09/18/2010,0,6,Home,"",-,100
2011,Academy of Art,30123,Hawaii Hilo,2697,09/22/2010,0,2,Home,"",-,50
2011,Academy of Art,30123,Hawaii Pacific,2696,09/25/2010,0,5,Away,"",-,250
2011,Academy of Art,30123,BYU-Hawaii,2685,09/27/2010,1,0,Away,"",-,49
2011,Academy of Art,30123,Chaminade,133,09/29/2010,5,0,Away,"",-,124
2011,Academy of Art,30123,Hawaii Hilo,2697,10/01/2010,3,2,Away,"",2 OT,130
2011,Academy of Art,30123,Chaminade,133,10/03/2010,2,1,Away,"",1 OT,100
2011,Academy of Art,30123,Dominican (CA),30118,10/07/2010,1,2,Home,"",-,35
2011,Academy of Art,30123,Notre Dame de Namur,30056,10/09/2010,1,2,Home,"",-,30
2011,Academy of Art,30123,La Sierra,30043,10/17/2010,1,3,Home,"",-,10
2011,Academy of Art,30123,Grand Canyon,1104,10/28/2010,0,1,Home,"",-,25
2011,Academy of Art,30123,Dominican (CA),30118,10/30/2010,3,2,Away,"",2 OT,80
2011,Academy of Art,30123,Notre Dame de Namur,30056,11/04/2010,1,0,Away,"",1 OT,85
2011,Academy of Art,30123,Dixie St.,30095,11/06/2010,3,2,Home,"",-,70
2011,Adams St.,929,Eastern N.M.,206,09/03/2010,0,6,Home,"",-,80
2011,Adams St.,929,Colorado Mesa,11416,09/05/2010,1,4,Home,"",-,125
2011,Adams St.,929,Mont. St. Billings,205,09/13/2010,2,4,Neutral,"Pueblo, CO",-,75
2011,Adams St.,929,Colorado St.-Pueblo,2720,09/17/2010,0,1,Home,"",-,75
2011,Adams St.,929,Colo. Christian,11403,09/19/2010,1,2,Home,"",2 OT,120
2011,Adams St.,929,Fort Lewis,1083,09/24/2010,0,6,Home,"",-,75
2011,Adams St.,929,Colorado Mesa,11416,09/26/2010,1,5,Home,"",-,75
2011,Adams St.,929,Metro St.,413,10/01/2010,0,8,Away,"",-,169
2011,Adams St.,929,Colorado St.-Pueblo,2720,10/03/2010,0,4,Away,"",-,206
2011,Adams St.,929,UC-Colo. Springs,9754,10/08/2010,0,8,Home,"",-,30
2011,Adams St.,929,Regis (CO),568,10/10/2010,1,8,Home,"",-,65
2011,Adams St.,929,Colo. Christian,11403,10/15/2010,3,1,Away,"",-,76
2011,Adams St.,929,Colorado Mines,155,10/17/2010,0,10,Away,"",-,227
2011,Adams St.,929,Regis (CO),568,10/22/2010,0,7,Away,"",-,161
2011,Adams St.,929,UC-Colo. Springs,9754,10/24/2010,0,3,Away,"",-,312
2011,Adams St.,929,Colorado Mines,155,10/29/2010,0,5,Home,"",-,120
2011,Adams St.,929,Fort Lewis,1083,10/31/2010,0,3,Away,"",-,310
2011,Adelphi,3,Fordham,236,09/01/2010,1,0,Away,"",2 OT,482
2011,Adelphi,3,Syracuse,688,09/04/2010,1,0,Home,"",2 OT,316
2011,Adelphi,3,Marist,386,09/09/2010,0,1,Home,"",-,287
2011,Adelphi,3,Sacred Heart,590,09/11/2010,1,2,Home,"",1 OT,311
2011,Adelphi,3,Iona,310,09/14/2010,2,0,Home,"",-,260
2011,Adelphi,3,VMI,741,09/19/2010,4,0,Away,"",-,102
2011,Adelphi,3,Penn,540,09/24/2010,1,0,Neutral,"Princeton, N.J.",-,89
2011,Adelphi,3,Princeton,554,09/26/2010,0,3,Away,"",-,279
2011,Adelphi,3,Georgetown,251,09/29/2010,0,2,Away,"",-,221
2011,Adelphi,3,Loyola Maryland,369,10/02/2010,1,3,Away,"",-,"1,468"
2011,Adelphi,3,Hartwick,273,10/09/2010,1,0,Away,"",-,686
2011,Adelphi,3,Longwood,363,10/15/2010,0,0,Away,"",2 OT,275
2011,Adelphi,3,Howard,290,10/17/2010,2,0,Away,"",-,137
2011,Adelphi,3,Bucknell,83,10/20/2010,0,1,Away,"",-,275
2011,Adelphi,3,NJIT,471,10/30/2010,4,0,Home,"",-,314
2011,Adelphi,3,Columbia,158,11/03/2010,3,0,Away,"",-,0
2011,Adelphi,3,Houston Baptist,287,11/08/2010,1,1,Home,"",2 OT,57
2011,Adelphi,3,NJIT,471,11/12/2010,2,0,Home,"",-,243
2011,Adelphi,3,Houston Baptist,287,11/14/2010,2,1,Home,"",1 OT,187
2011,Adrian,4,Rochester (NY),581,09/04/2010,0,2,Away,"",-,500
2011,Adrian,4,St. John Fisher,601,09/05/2010,2,1,Home,"",-,200
2011,Adrian,4,Capital,117,09/10/2010,0,1,Neutral,"Delaware, OH",-,121
2011,Adrian,4,Ohio Wesleyan,520,09/11/2010,0,5,Away,"",-,531
2011,Adrian,4,Siena Heights,,09/15/2010,1,2,Home,"",-,150
2011,Adrian,4,Elmhurst,212,09/18/2010,0,2,Home,"",-,150
2011,Adrian,4,Calvin,114,09/22/2010,0,2,Away,"",-,125
2011,Adrian,4,Trine,30037,09/25/2010,2,0,Away,"",-,147
2011,Adrian,4,Albion,15,09/28/2010,5,1,Home,"",-,65
2011,Adrian,4,Hope,286,10/01/2010,1,0,Home,"",-,212
2011,Adrian,4,Kalamazoo,326,10/06/2010,1,3,Away,"",-,84
2011,Adrian,4,Olivet,525,10/09/2010,2,1,Away,"",-,295
2011,Adrian,4,Alma,21,10/12/2010,1,1,Home,"",2 OT,63
2011,Adrian,4,Calvin,114,10/16/2010,1,1,Home,"",2 OT,110
2011,Adrian,4,Trine,30037,10/20/2010,2,1,Home,"",1 OT,75
2011,Adrian,4,Albion,15,10/23/2010,1,0,Away,"",2 OT,127
2011,Adrian,4,Hope,286,10/26/2010,1,2,Away,"",2 OT,250
2011,Adrian,4,Kalamazoo,326,10/30/2010,1,0,Home,"",1 OT,65
2011,Adrian,4,Olivet,525,11/03/2010,5,3,Home,"",-,180
2011,Adrian,4,Alma,21,11/06/2010,0,2,Away,"",-,187
2011,Air Force,721,Houston Baptist,287,09/03/2010,0,1,Home,"",2 OT,324
2011,Air Force,721,Cal Poly,90,09/05/2010,2,1,Home,"",1 OT,412
2011,Air Force,721,San Diego St.,626,09/10/2010,0,1,Away,"",-,348
2011,Air Force,721,UC Irvine,109,09/12/2010,0,5,Neutral,"San Diego, Calif.",-,199
2011,Air Force,721,Penn St.,539,09/17/2010,0,2,Home,"",-,"1,045"
2011,Air Force,721,Oral Roberts,527,09/19/2010,4,0,Home,"",-,213
2011,Air Force,721,UC Riverside,111,09/24/2010,0,1,Away,"",-,170
2011,Air Force,721,Cal St. Northridge,101,09/26/2010,0,4,Away,"",-,181
2011,Air Force,721,Denver,183,10/02/2010,1,5,Home,"",-,316
2011,Air Force,721,UNLV,465,10/08/2010,0,1,Away,"",-,596
2011,Air Force,721,New Mexico,473,10/10/2010,3,2,Away,"",-,"1,963"
2011,Air Force,721,UNLV,465,10/15/2010,2,0,Home,"",-,217
2011,Air Force,721,New Mexico,473,10/17/2010,0,1,Home,"",-,211
2011,Air Force,721,San Jose St.,630,10/22/2010,2,0,Home,"",-,134
2011,Air Force,721,Sacramento St.,102,10/24/2010,2,1,Home,"",-,212
2011,Air Force,721,Seattle,1356,10/29/2010,2,1,Away,"",-,423
2011,Air Force,721,CSU Bakersfield,94,10/31/2010,0,3,Away,"",-,144
2011,Air Force,721,Denver,183,11/06/2010,0,2,Away,"",-,617
2011,Air Force,721,Sacramento St.,102,11/11/2010,2,6,Away,"",-,0
2011,Akron,5,North Carolina,457,09/03/2010,3,0,Away,"",-,"3,125"
2011,Akron,5,Wake Forest,749,09/05/2010,2,0,Away,"",-,"4,583"
2011,Akron,5,Bowling Green,71,09/11/2010,2,0,Away,"",-,513
2011,Akron,5,Cal St. Northridge,101,09/17/2010,3,0,Home,"",-,"4,200"
2011,Akron,5,Cincinnati,140,09/19/2010,1,0,Home,"",-,"2,619"
2011,Akron,5,Tulsa,719,09/24/2010,4,0,Home,"",-,"4,744"
2011,Akron,5,Ohio St.,518,09/29/2010,2,2,Away,"",2 OT,"7,255"
2011,Akron,5,Fla. Atlantic,229,10/01/2010,3,0,Home,"",-,"3,232"
2011,Akron,5,Oakland,514,10/06/2010,5,0,Away,"",-,"1,188"
2011,Akron,5,Northern Ill.,503,10/09/2010,1,0,Away,"",-,"1,276"
2011,Akron,5,Penn St.,539,10/13/2010,2,1,Away,"",2 OT,"2,856"
2011,Akron,5,Buffalo,86,10/16/2010,4,0,Home,"",-,"2,462"
2011,Akron,5,Michigan,418,10/19/2010,7,1,Home,"",-,"3,018"
2011,Akron,5,Western Mich.,774,10/23/2010,2,1,Home,"",-,"3,873"
2011,Akron,5,Creighton,169,10/27/2010,1,0,Home,"",-,"3,856"
2011,Akron,5,Cleveland St.,148,10/30/2010,1,2,Away,"",-,"1,877"
2011,Akron,5,Michigan St.,416,11/03/2010,1,0,Away,"",-,"1,250"
2011,Akron,5,Hartwick,273,11/06/2010,2,1,Away,"",-,563
2011,Akron,5,Buffalo,86,11/12/2010,3,1,Home,"",-,"2,407"
2011,Akron,5,Western Mich.,774,11/14/2010,4,0,Home,"",-,"1,867"
2011,Akron,5,West Virginia,768,11/21/2010,3,2,Home,"",-,"2,825"
2011,Akron,5,Indiana,306,11/28/2010,2,1,Home,"",-,"3,225"
2011,Akron,5,California,107,12/04/2010,3,3,Home,"",2 OT,"3,442"
2011,Akron,5,Michigan,418,12/10/2010,2,1,Neutral,"Santa Barbara, Calif",-,"7,560"
2011,Akron,5,Louisville,367,12/12/2010,1,0,Neutral,"Santa Barbara, Calif",-,"9,672"
2011,Ala.-Huntsville,10,Lincoln Memorial,1176,09/05/2010,0,1,Away,"",-,140
2011,Ala.-Huntsville,10,Clayton St.,20576,09/08/2010,0,3,Home,"",-,156
2011,Ala.-Huntsville,10,Union (TN),,09/10/2010,0,1,Home,"",2 OT,246
2011,Ala.-Huntsville,10,Montevallo,1238,09/15/2010,2,3,Away,"",2 OT,317
2011,Ala.-Huntsville,10,Tenn. Wesleyan,,09/17/2010,1,0,Away,"",-,1
2011,Ala.-Huntsville,10,Christian Bros.,1015,09/19/2010,0,2,Home,"",-,110
2011,Ala.-Huntsville,10,Harding,1116,09/24/2010,1,0,Home,"",-,180
2011,Ala.-Huntsville,10,Ouachita Baptist,1289,09/26/2010,0,2,Home,"",-,276
2011,Ala.-Huntsville,10,Martin Methodist,,10/01/2010,1,2,Away,"",1 OT,174
2011,Ala.-Huntsville,10,Covenant,,10/06/2010,0,2,Home,"",-,192
2011,Ala.-Huntsville,10,Lambuth,,10/09/2010,1,2,Away,"",-,1
2011,Ala.-Huntsville,10,West Fla.,11740,10/15/2010,2,3,Away,"",-,934
2011,Ala.-Huntsville,10,Delta St.,181,10/22/2010,4,3,Home,"",-,164
2011,Ala.-Huntsville,10,Christian Bros.,1015,10/27/2010,0,1,Away,"",-,142
2011,Ala.-Huntsville,10,Ga. Southwestern,1097,10/30/2010,3,2,Away,"",1 OT,153
2011,Ala.-Huntsville,10,Shorter,,11/01/2010,1,2,Home,"",-,146
2011,Ala.-Huntsville,10,West Fla.,11740,11/05/2010,0,5,Neutral,"Pensacola, FL",-,365
2011,Alabama A&M,6,UC Riverside,111,09/04/2010,0,5,Neutral,"Las Vegas, Nev.",-,0
2011,Alabama A&M,6,UNLV,465,09/06/2010,1,8,Away,"",-,347
2011,Alabama A&M,6,Evansville,219,09/10/2010,0,9,Away,"",-,466
2011,Alabama A&M,6,Bradley,72,09/12/2010,1,7,Neutral,"Evansville, IN",-,100
2011,Alabama A&M,6,Jacksonville,316,09/24/2010,0,7,Neutral,"Birmingham, Ala.",-,157
2011,Alabama A&M,6,UAB,9,09/26/2010,0,4,Away,"",-,245
2011,Alabama A&M,6,Central Ark.,1004,09/29/2010,1,2,Home,"",-,219
2011,Alabama A&M,6,Xavier,812,10/02/2010,2,3,Away,"",-,348
2011,Alabama A&M,6,Virginia,746,10/09/2010,0,10,Away,"",-,"1,492"
2011,Alabama A&M,6,Virginia Tech,742,10/11/2010,2,4,Away,"",-,159
2011,Alabama A&M,6,Memphis,404,11/03/2010,0,8,Away,"",-,157
2011,Albany (NY),14,Fairfield,220,09/01/2010,2,0,Away,"",-,850
2011,Albany (NY),14,St. Francis (NY),599,09/04/2010,2,1,Home,"",-,100
2011,Albany (NY),14,NJIT,471,09/08/2010,1,4,Home,"",-,113
2011,Albany (NY),14,Colgate,153,09/12/2010,0,1,Home,"",-,150
2011,Albany (NY),14,Siena,639,09/15/2010,1,0,Home,"",-,130
2011,Albany (NY),14,Hartwick,273,09/18/2010,1,0,Away,"",-,524
2011,Albany (NY),14,San Diego,627,09/24/2010,0,2,Away,"",-,563
2011,Albany (NY),14,San Diego St.,626,09/26/2010,0,2,Away,"",-,265
2011,Albany (NY),14,Holy Cross,285,09/29/2010,3,4,Home,"",2 OT,80
2011,Albany (NY),14,Hartford,272,10/02/2010,0,1,Away,"",-,831
2011,Albany (NY),14,Stony Brook,683,10/09/2010,0,2,Home,"",-,138
2011,Albany (NY),14,UMBC,391,10/13/2010,1,3,Home,"",-,88
2011,Albany (NY),14,Binghamton,62,10/16/2010,1,1,Home,"",2 OT,183
2011,Albany (NY),14,Vermont,738,10/23/2010,1,0,Home,"",-,150
2011,Albany (NY),14,New Hampshire,469,10/27/2010,0,1,Away,"",1 OT,213
2011,Albany (NY),14,Boston U.,68,10/30/2010,0,4,Away,"",-,372
2011,Albertus Magnus,2798,Western Conn. St.,770,09/01/2010,1,2,Home,"",2 OT,93
2011,Albertus Magnus,2798,Mt. St. Mary (NY),1468,09/04/2010,2,1,Home,"",-,97
2011,Albertus Magnus,2798,Nichols,484,09/06/2010,1,0,Home,"",-,113
2011,Albertus Magnus,2798,Wheelock,8896,09/08/2010,8,0,Away,"",-,60
2011,Albertus Magnus,2798,Norwich,511,09/11/2010,2,1,Home,"",-,171
2011,Albertus Magnus,2798,Elms,532,09/16/2010,1,0,Away,"",-,59
2011,Albertus Magnus,2798,Mount Ida,27901,09/18/2010,4,1,Home,"",-,103
2011,Albertus Magnus,2798,Mitchell,30042,09/22/2010,2,0,Away,"",-,86
2011,Albertus Magnus,2798,Emerson,214,09/25/2010,0,4,Away,"",-,159
2011,Albertus Magnus,2798,Westfield St.,777,09/29/2010,3,1,Home,"",-,79
2011,Albertus Magnus,2798,Johnson & Wales (RI),22626,10/02/2010,2,0,Away,"",-,69
2011,Albertus Magnus,2798,Manhattanville,382,10/06/2010,0,2,Away,"",-,134
2011,Albertus Magnus,2798,Suffolk,684,10/09/2010,3,1,Home,"",-,323
2011,Albertus Magnus,2798,Emmanuel (MA),215,10/11/2010,0,1,Home,"",-,83
2011,Albertus Magnus,2798,Coast Guard,722,10/13/2010,1,0,Away,"",-,75
2011,Albertus Magnus,2798,Lasell,8486,10/16/2010,2,2,Away,"",2 OT,350
2011,Albertus Magnus,2798,Rivier,18422,10/20/2010,5,1,Away,"",-,55
2011,Albertus Magnus,2798,St. Joseph's (ME),605,10/23/2010,1,0,Home,"",-,113
2011,Albertus Magnus,2798,St. Joseph's (ME),605,10/30/2010,2,0,Home,"",-,173
2011,Albertus Magnus,2798,Suffolk,684,11/06/2010,1,2,Home,"",-,"1,000"
2011,Albion,15,Oberlin,515,09/01/2010,0,1,Home,"",-,75
2011,Albion,15,Heidelberg,278,09/04/2010,1,0,Home,"",-,97
2011,Albion,15,Manchester,1192,09/07/2010,1,0,Away,"",-,60
2011,Albion,15,Spring Arbor,,09/11/2010,2,1,Home,"",-,175
2011,Albion,15,Ohio Northern,517,09/17/2010,1,4,Home,"",-,206
2011,Albion,15,John Carroll,320,09/18/2010,1,2,Neutral,"Ada, Ohio",-,107
2011,Albion,15,Trine,30037,09/22/2010,1,2,Home,"",-,85
2011,Albion,15,Olivet,525,09/25/2010,0,2,Away,"",-,134
2011,Albion,15,Adrian,4,09/28/2010,1,5,Away,"",-,65
2011,Albion,15,Alma,21,10/02/2010,1,0,Home,"",-,0
2011,Albion,15,Hope,286,10/06/2010,0,2,Away,"",-,"1,025"
2011,Albion,15,Calvin,114,10/09/2010,0,7,Away,"",-,160
