Bowie St.,70,Bulldogs
Bowling Green,71,Falcons
Bradley,72,Braves
Brandeis,73,Judges
Brevard,30094,Tornados
Bridgeport,74,Purple Knights
Bridgewater (VA),75,Eagles
Bridgewater St.,76,Bears
Brockport,78,Golden Eagles
Brooklyn,79,Bulldogs
Brown,80,Bears
Bryant,81,Bulldogs
Bryn Mawr,82,null
Bucknell,83,Bison
Buena Vista,84,Beavers
Buffalo,86,Bulls
Buffalo St.,85,Bengals
Butler,87,Bulldogs
BYU,77,Cougars
BYU-Hawaii,2685,Seasiders
C.W. Post,362,Pioneers
Cabrini,88,Cavaliers
Cal Lutheran,105,Kingsmen
Cal Poly,90,Mustangs
Cal Poly Pomona,91,Broncos
Cal St. Bakersfield,94,Roadrunners
Cal St. Chico,95,Wildcats
Cal St. Dom. Hills,92,Toros
Cal St. East Bay,98,Pioneers
Cal St. Fullerton,97,Titans
Cal St. L.A.,100,Golden Eagles
Cal St. Monterey Bay,30055,Otters
Cal St. Monterey Bay,506122,null
Cal St. Northridge,101,Matadors
Cal St. San Bdino,93,Coyotes
Cal St. Stanislaus,103,Warriors
Caldwell,995,Cougars
California,107,Golden Bears
California (PA),106,Vulcans
Caltech,89,Beavers
Calvin,114,Knights
Cameron,996,Aggies
Campbell,115,Fighting Camels
Canisius,116,Golden Griffins
Capital,117,Crusaders
Carleton,118,Knights
Carnegie Mellon,119,Tartans
Carroll (WI),120,Pioneers
Carson-Newman,1000,Eagles
Carthage,121,Red Men
Case,122,Spartans
Castleton,123,Spartans
Catawba,1001,Indians
Catholic,124,Cardinals
Cazenovia,23624,Wildcats
CCNY,480,Beavers
Cedar Crest,14795,null
Centenary (LA),125,Gents
Centenary (NJ),12884,Cyclones
Central (IA),126,Dutch
Central Ark.,1004,Bears
Central Conn. St.,127,Blue Devils
Central Mich.,129,Chippewas
Central Mo.,130,Mules
Central Okla.,1009,Bronchos
Central St. (OH),506028,null
Central St. (OH),30049,Marauders
Central Wash.,1010,Wildcats
Centre,132,Colonels
Chadron St.,1012,Eagles
Chaminade,133,Silverswords
Chapman,134,Panthers
Charleston (WV),1013,Golden Eagles
Charleston So.,48,Buccaneers
Charlotte,458,49ers
Chatham,10972,null
Chattanooga,693,Mocs
Chestnut Hill,21323,Griffins
Cheyney,135,Wolves
Chicago,137,Maroons
Chicago St.,136,Cougars
Chowan,8875,Hawks
Chris. Newport,139,Captains
Christian Bros.,1015,Buccaneers
Cincinnati,140,Bearcats
Cincinnati-Clermont,30087,Cougars
Citadel,141,"Bulldogs, Cadets"
City Tech,8580,Yellow Jackets
Claflin,500990,null
Claflin,30058,Panthers
Claremont-M-S,142,Stags
Clarion,143,Golden Eagles
Clark (MA),145,Cougars
Clark Atlanta,144,Panthers
Clarke,1020,Crusaders
Clarkson,146,Golden Knights
Clayton St.,20576,Lakers
Clemson,147,Tigers
Cleveland St.,148,Vikings
Coast Guard,722,Bears
Coastal Caro.,149,Chanticleers
Cobleskill St.,30083,Fighting Tigers
Coe,150,Kohawks
Coker,1023,Cobras
Col. of Charleston,1014,Cougars
Colby,151,Mules
Colby-Sawyer,152,Chargers
Colgate,153,Raiders
Colo. Christian,11403,Cougars
Colorado,157,Buffaloes
Colorado Col.,154,Tigers
Colorado Mines,155,Orediggers
Colorado St.,156,Rams
Colorado St.-Pueblo,2720,ThunderWolves
Columbia,158,Lions
Columbus St.,159,Cougars
Concord,1028,Mountain Lions
Concordia (NY),162,Clippers
Concordia (TX),24400,Tornados
Concordia (WI),1036,Falcons
Concordia Chicago,160,Cougars
Concordia-Mhead,161,Cobbers
Concordia-St. Paul,9081,Golden Bears
Connecticut,164,"Huskies, UConn"
Connecticut Col.,163,Camels
Converse,8935,All Stars
Coppin St.,165,Eagles
Cornell,167,Big Red
Cornell College,166,Rams
Creighton,169,Bluejays
Crown (MN),30035,Storm
Curry,170,Colonels
DYouville,1059,Spartans
Dallas,1044,Crusaders
Dallas Baptist,1045,Patriots
Daniel Webster,2691,Eagles
Dartmouth,172,Big Green
Davidson,173,Wildcats
Davis & Elkins,174,Senators
Dayton,175,Flyers
Defiance,1050,Yellow Jackets
Delaware,180,Fightin' Blue Hens
Delaware St.,178,Hornets
Delaware Valley,179,Aggies
Delta St.,181,Statesmen
Denison,182,Big Red
Denver,183,Pioneers
DePaul,176,Blue Demons
DePauw,177,Tigers
DeSales,20,Bulldogs
Detroit,184,Titans
Dickinson,185,Red Devils
Dist. Columbia,186,Firebirds
Dixie St.,30095,Red Storm
Dominican (CA),30118,Penguins
Dominican (IL),1332,Stars
Dominican (NY),8956,Chargers
Dowling,2692,Golden Lions
Drake,189,Bulldogs
Drew,190,Rangers
Drexel,191,Dragons
Drury,1057,Panthers
Dubuque,192,Spartans
Duke,193,Blue Devils
Duquesne,194,Dukes
Earlham,195,Quakers
East Carolina,196,Pirates
East Central,8965,Tigers
East Stroudsburg,197,Warriors
East Tenn. St.,198,Buccaneers
East Tex. Baptist,1062,Tigers
East. Mennonite,203,Royals
Eastern,8968,Eagles
Eastern Conn. St.,200,Warriors
Eastern Ill.,201,Panthers
Eastern Ky.,202,Colonels
Eastern Mich.,204,Eagles
Eastern N.M.,206,Greyhounds
Eastern Nazarene,1064,Lions
Eastern Ore.,1065,Mountaineers
Eastern Wash.,207,Eagles
Eckerd,208,Tritons
Edgewood,1066,Eagles
Edinboro,209,Fighting Scots
Elizabeth City St.,210,Vikings
Elizabethtown,211,Blue Jays
Elmhurst,212,Bluejays
Elmira,213,Soaring Eagles
Elms,532,Blazers
Elon,1068,Phoenix
Emerson,214,Lions
Emmanuel (MA),215,Saints
Emory,217,Eagles
Emory & Henry,216,Wasps
Emporia St.,1071,Hornets
Endicott,8981,Gulls
Erskine,1072,The Flying Fleet
Eureka,218,Red Devils
Evansville,219,Purple Aces
Fairfield,220,Stags
Fairleigh Dickinson,222,Knights
Fairmont St.,1076,Falcons
Farmingdale St.,27892,Rams
Fayetteville St.,223,Broncos
FDU-Florham,221,Devils
Felician,23157,Golden Falcons
Ferris St.,224,Bulldogs
Ferrum,225,Panthers
Findlay,1079,Oilers
Finlandia,30032,Lions
Fisk,226,Bulldogs
Fitchburg St.,227,Falcons
FIU,231,Panthers
Fla. Atlantic,229,Owls
Fla. Gulf Coast,506221,null
Fla. Gulf Coast,28755,Eagles
Fla. Southern,233,Moccasins
Flagler,30092,Saints
Florida,235,Gators
Florida A&M,228,Rattlers
Florida St.,234,Seminoles
Florida Tech,230,Panthers
Fontbonne,11538,Griffins
Fordham,236,Rams
Fort Hays St.,9011,Tigers
Fort Lewis,1083,Skyhawks
Fort Valley St.,237,Wildcats
Framingham St.,238,Rams
Francis Marion,1085,Patriots
Franciscan,30069,Barons
Frank. & Marsh.,239,Diplomats
Franklin,2694,Grizzlies
Franklin Pierce,241,Ravens
Fredonia St.,242,Blue Devils
Fresno St.,96,Bulldogs
Frostburg St.,243,Bobcats
Furman,244,Paladins
Ga. Southern,253,Eagles
Ga. Southwestern,1097,Hurricanes
Gallaudet,245,Bison
Gannon,246,Golden Knights
Gardner-Webb,1092,Runnin' Bulldogs
Geneva,30084,Golden Tornadoes
George Fox,1094,Bruins
George Mason,248,Patriots
George Washington,249,Colonials
Georgetown,251,Hoyas
Georgia,257,Bulldogs
Georgia College,1096,Bobcats
Georgia St.,254,Panthers
Georgia Tech,255,Yellow Jackets
Georgian Court,9004,Lions
Gettysburg,258,Bullets
Glenville St.,1098,Pioneers
Goldey-Beacom,8366,Lightning
Gonzaga,260,Bulldogs; Zags
Gordon,1099,Fighting Scots
Goucher,1467,Gophers
Grambling,261,Tigers
Grand Canyon,1104,Antelopes
Grand Valley St.,262,Lakers
Green Bay,794,Phoenix
Green Mountain,11062,Eagles
Greensboro,263,Pride
Greenville,1111,Panthers
Grinnell,264,Pioneers
Grove City,265,Wolverines
Guilford,1112,Quakers
Gust. Adolphus,266,Golden Gusties
Gwynedd-Mercy,12399,Griffins
Hamilton,267,Continentals
Hamline,268,Pipers
Hampden-Sydney,269,Tigers
Hampton,270,Pirates
Hanover,1115,Panthers
Hardin-Simmons,271,Cowboys
Harding,1116,Bisons
Hartford,272,Hawks
Hartwick,273,Hawks
Harvard,275,Crimson
Haverford,276,Fords
Hawaii,277,Warriors
Hawaii Hilo,2697,Vulcans
Hawaii Pacific,2696,Sea Warriors
Heidelberg,278,The Student Prince
Henderson St.,1123,Reddies
Hendrix,1124,Warriors
High Point,19651,Panthers
Hilbert,8398,Hawks
Hillsdale,280,Chargers
Hiram,281,Terriers
Hobart,282,Statesmen
Hofstra,283,Pride
Hollins,284,null
Holy Cross,285,Crusaders
Holy Family,1126,Tigers
Hood,8404,Blazers
Hope,286,Flying Dutchmen
Houston,288,Cougars
Houston Baptist,287,Huskies
Howard,290,Bison
Howard Payne,2741,Yellow Jackets
Humboldt St.,291,Lumberjacks
Hunter,292,Hawks
Huntingdon,1130,Hawks
Husson,1133,Eagles
Idaho,295,Vandals
Idaho St.,294,Bengals
Ill. Wesleyan,300,Titans
Ill.-Chicago,302,Flames
Ill.-Springfield,30050,Prairie Stars
Ill.-Springfield,506079,null
Illinois,301,Fighting Illini
Illinois Col.,297,Blueboys
Illinois St.,299,Redbirds
Immaculata,303,Mighty Macs
Incarnate Word,2743,Cardinals
Indiana,306,Hoosiers
Indiana (PA),307,Crimson Hawks
Indiana St.,305,Sycamores
Indianapolis,309,Greyhounds
Iona,310,Gaels
Iowa,312,Hawkeyes
Iowa St.,311,Cyclones
IPFW,308,Mastodons
Ithaca,313,Bombers
IUPUI,2699,Jaguars
Jackson St.,314,Tigers
Jacksonville,316,Dolphins
Jacksonville St.,315,Gamecocks
James Madison,317,Dukes
John Carroll,320,Blue Streaks
John Jay,321,Bloodhounds
Johns Hopkins,322,Blue Jays
Johnson & Wales (RI),22626,Wildcats
Johnson C. Smith,323,Golden Bulls
Johnson St.,324,Badgers
Juniata,325,Eagles
Kalamazoo,326,Hornets
Kansas,328,Jayhawks
Kansas St.,327,Wildcats
Kean,329,Cougars
Keene St.,330,Owls
Kennesaw St.,1157,Owls
Kent St.,331,Golden Flashes
Kentucky,334,Wildcats
Kentucky St.,332,Thorobreds
Kenyon,335,Lords
Keuka,1159,Storm
Keystone,30047,Giants
King (TN),30051,Tornado
Kings (PA),336,Monarchs
Knox,337,Prairie Fire
Kutztown,339,Golden Bears
Ky. Wesleyan,333,Panthers
La Roche,1163,Redhawks
La Salle,340,Explorers
La Sierra,30043,Golden Eagles
La Verne,341,"Leopards, Leos"
La.-Lafayette,671,Ragin' Cajuns
La.-Monroe,498,Warhawks
Lafayette,342,Leopards
LaGrange,1162,Panthers
Lake Erie,2746,Storm
Lake Forest,344,Foresters
Lake Superior St.,345,Lakers
Lakeland,1164,Muskies
Lamar,346,Cardinals
Lancaster Bible,30085,Chargers
Lander,1167,Bearcats
Lane,347,Dragons
Lasell,8486,Lasers
Lawrence,348,Vikings
Le Moyne,349,Dolphins
Lebanon Valley,351,Flying Dutchmen
Lees-McRae,13302,Bobcats
Lehigh,352,Mountain Hawks
Lehman,279,Lightning
LeMoyne-Owen,350,Magicians
Lenoir-Rhyne,1170,Bears
Lesley ,24317,Lynx
LeTourneau,8490,YellowJackets
Lewis,354,Flyers
Lewis & Clark,22235,Pioneers
Liberty,355,Flames
Limestone,1174,Saints
Lincoln (MO),356,Blue Tigers
Lincoln (PA),357,Lions
Lincoln Christian,30066,Preachers
Lincoln Memorial,1176,Railsplitters
Linfield,1179,Wildcats
Lipscomb,28600,Bisons
Livingstone,359,Blue Bears
Lock Haven,360,Bald Eagles
Long Beach St.,99,49ers
Long Island,361,Blackbirds
Longwood,363,Lancers
Loras,364,Duhawks
Louisiana Col.,1182,Wildcats
Louisiana Tech,366,Bulldogs
Louisville,367,Cardinals
Loyola (IL),371,Ramblers
Loyola Maryland,369,Greyhounds
Loyola Marymount,370,Lions
LSU,365,Fighting Tigers
Luther,372,Norse
Lycoming,373,Warriors
Lynchburg,374,Hornets
Lyndon St.,30065,Hornets
Lynn,20794,Fighting Knights
Macalester,376,Scots
MacMurray,377,Highlanders
Maine,380,Black Bears
Maine Maritime,378,Mariners
Manchester,1192,Spartans
Manhattan,381,Jaspers
Manhattanville,382,Valiants
Mansfield,384,Mountaineers
Maranatha Baptist,1194,Crusaders
Marian (WI),1196,Sabres
Marietta,385,Pioneers
Marist,386,Red Foxes
Marquette,387,Golden Eagles
Mars Hill,1199,Lions
Marshall,388,Thundering Herd
Martin Luther,8597,Knights
Mary,30075,Marauders
Mary Baldwin,389,null
Mary Hardin-Baylor,1203,Crusaders
Mary Washington,390,Eagles
Maryland,392,"Terrapins, Terps"
Marymount (VA),394,Saints
Maryville (MO),395,Saints
Maryville (TN),396,Scots
Marywood,397,Pacers
Mass. Liberal Arts,486,Trailblazers
Mass. Maritime,399,Buccaneers
Mass.-Boston,401,Beacons
Mass.-Dartmouth,656,Corsairs
Mass.-Lowell,368,River Hawks
Massachusetts,400,Minutemen
McDaniel,773,Green Terror
McMurry,8530,War Hawks
McNeese St.,402,Cowboys
Md.-East. Shore,393,Hawks
Me.-Farmington,379,Beavers
Me.-Presque Isle,30040,Owls
Medaille,23725,Mavericks
Medgar Evers,403,Cougars
Memphis,404,Tigers
Menlo,405,Oaks
Mercer,406,Bears
Merchant Marine,724,Mariners
Mercy,407,Mavericks
Mercyhurst,408,Lakers
Meredith,409,null
Merrimack,410,Warriors
Mesa St.,11416,Mavericks
Messiah,411,Falcons
Methodist,412,Monarchs
Metro St.,413,Roadrunners
Miami (FL),415,Hurricanes
Miami (OH),414,RedHawks
Michigan,418,Wolverines
Michigan St.,416,Spartans
Michigan Tech,417,Huskies
Middle Tenn.,419,Blue Raiders
Middlebury,420,Panthers
Midwestern St.,1222,Mustangs
Miles,422,Golden Bears
Millersville,423,Marauders
Millikin,424,Big Blue
Mills,425,null
Millsaps,426,Majors
Milwaukee,797,Panthers
Milwaukee Engr.,20220,Raiders
Minn. Duluth,427,Bulldogs
Minn. St. Mankato,383,Mavericks
Minn. St. Moorhead,1240,Dragons
Minn.-Crookston,27854,Golden Eagles
Minn.-Morris,1226,Cougars
Minnesota,428,Golden Gophers
Misericordia,16142,Cougars
Mississippi,433,Rebels
Mississippi Col.,429,Choctaws
Mississippi St.,430,Bulldogs
Mississippi Val.,432,Delta Devils
Missouri,434,Tigers
Missouri S&T,435,Miners
Missouri St.,669,Bears
MIT,398,Engineers
Mitchell,30042,Mariners
Mo. Southern St.,9012,Lions
Mo. Western St.,9013,Griffons
Mo.-St. Louis,436,Tritons
Molloy,437,Lions
Monmouth,439,Hawks
Monmouth (IL),438,Fighting Scots
Mont. St. Billings,205,Yellowjackets
Montana,441,Grizzlies
Montana St.,440,Bobcats
Montclair St.,442,Red Hawks
Montevallo,1238,Falcons
Moravian,443,Greyhounds
Morehead St.,444,Eagles
Morehouse,445,Maroon Tigers
Morgan St.,446,Bears
Morningside,447,Mustangs
Morris Brown,448,Wolverines
Morrisville St.,30067,Mustangs
Mount Holyoke,449,null
Mount Ida,27901,Mustangs
Mount Olive,1245,Trojans
Mount Union,452,Purple Raiders
Mt. Aloysius,30036,Mounties
Mt. Aloysius,506043,null
Mt. Mary,30033,Blue Angels
Mt. St. Joseph,8567,Lions
Mt. St. Mary (NY),1468,Knights
Mt. St. Marys,450,Mountaineers
Mt. St. Vincent,451,Dolphins
Muhlenberg,453,Mules
Murray St.,454,Breds
Muskingum,455,Fighting Muskies
N.C. A&T,488,Aggies
N.C. Central,489,Eagles
N.C. Wesleyan,491,Battling Bishops
N.M. Highlands,8577,Cowboys
Navy,726,Midshipmen
Nazareth,461,Golden Flyers
Neb. Wesleyan,462,Prairie Wolves
Neb.-Kearney,1156,"Antelopes, Lopers"
Neb.-Omaha,464,Mavericks
Nebraska,463,"Cornhuskers, Huskers"
Neumann,1254,Knights
Nevada,466,Wolf Pack
New England Col.,467,Pilgrims
New Hampshire,469,Wildcats
New Haven,470,Chargers
New Jersey City,319,Gothic Knights
New Mexico,473,Lobos
New Mexico St.,472,Aggies
New Orleans,474,Privateers
New Paltz St.,475,Hawks
New Rochelle,476,null
New York U.,479,Violets
Newberry,1257,Wolves
Newbury,21772,Nighthawks
Newman,30054,Jets
Niagara,482,Purple Eagles
Nicholls St.,483,Colonels
Nichols,484,Bison
NJIT,471,Highlanders
Norfolk St.,485,Spartans
North Ala.,487,Lions
North Carolina,457,Tar Heels
North Carolina St.,490,Wolfpack
North Central (IL),492,Cardinals
North Central (MN),30039,Rams
North Dakota,494,UND
North Dakota St.,493,Bison
North Florida,2711,Ospreys
North Ga.,503660,null
North Ga.,30052,Saints
North Greenville,9223,Crusaders
North Park,496,Vikings
North Texas,497,Mean Green
Northeastern,500,Huskies
Northeastern Ill.,1263,Golden Eagles
Northeastern St.,12810,RiverHawks
Northern Ariz.,501,Lumberjacks
Northern Colo.,502,Bears
Northern Ill.,503,Huskies
Northern Ky.,505,Norse
Northern Mich.,506,Wildcats
Northern St.,1266,Wolves
Northland,1267,Lumberjacks
Northwest Mo. St.,507,Bearcats
Northwest Nazarene,1274,Crusaders
Northwestern,509,Wildcats
Northwestern (MN),30031,Eagles
Northwestern St.,508,Demons
Northwood (MI),510,Timberwolves
Norwich,511,Cadets
Notre Dame,513,Fighting Irish
Notre Dame (MD),8600,null
Notre Dame de Namur,30056,Argonauts
Nova Southeastern,24639,Sharks
Nyack,1277,Warriors
NYIT,477,Bears
Oakland,514,Golden Grizzlies
Oakland City,1278,Mighty Oaks
Oberlin,515,Yeomen
Occidental,516,Tigers
Oglethorpe,2713,Stormy Petrels
Ohio,519,Bobcats
Ohio Northern,517,Polar Bears
Ohio St.,518,Buckeyes
Ohio Valley,15207,Fighting Scots
Ohio Wesleyan,520,Battling Bishops
Okla. Panhandle,24342,Aggies
Oklahoma,522,Sooners
Oklahoma St.,521,Cowboys
Old Dominion,523,Monarchs
Old Westbury,524,Panthers
Olivet,525,Comets
Oneonta St.,526,Red Dragons
Oral Roberts,527,Golden Eagles
Oregon,529,Ducks
Oregon St.,528,Beavers
Oswego St.,530,Lakers
Otterbein,531,Cardinals
Ouachita Baptist,1289,Tigers
Ozarks (AR),23008,Eagles
P.R.-Bayamon,2682,Cowboys
P.R.-Cayey,1321,null
P.R.-Humacao,27859,null
P.R.-Mayaguez,24361,Bulldogs
P.R.-Rio Piedras,2716,Gallitos
Pace,533,Setters
Pacific,534,Tigers
Pacific (OR),2751,Boxers
Pacific Lutheran,1297,Lutes
Paine,535,Lions
Palm Beach Atl.,30045,Sailfish
Palm Beach Atl.,504035,null
Peace,17094,Pacers
Penn,540,Quakers
Penn St.,539,Nittany Lions
Penn St.-Abington,30114,Nittany Lions
Penn St.-Altoona,25719,Lions
Penn St.-Behrend,538,Behrend Lions
Penn St.-Berks,30044,Nittany Lions
Penn St.-Harrisburg,30081,Nittany Lions
Pepperdine,541,Waves
Pfeiffer,542,Falcons
Phila. Biblical,1305,Highlanders
Philadelphia U.,543,Rams
Piedmont,21830,Lions
Pine Manor,544,null
Pitt.-Bradford,1315,Panthers
Pitt.-Greensburg,11839,Bobcats
Pitt.-Johnstown,546,Mountain Cats
Pittsburg St.,1314,Gorillas
Pittsburgh,545,Panthers
Plattsburgh St.,547,Cardinals
Plymouth St.,548,Panthers
Polytechnic (NY),481,Blue Jays
Pomona-Pitzer,549,Sagehens
Portland,551,Pilots
Portland St.,550,Vikings
Post,1318,Eagles
Prairie View,553,Panthers
Presbyterian,1320,Blue Hose
Presentation,30034,Saints
Princeton,554,Tigers
Principia,555,Panthers
Providence,556,Friars
Puget Sound,557,Loggers
Purchase St.,30029,Panthers
Purdue,559,Boilermakers
Queens (NC),11504,Royals
Queens (NY),560,Knights
Quincy,561,Hawks
Quinnipiac,562,Bobcats
Radford,563,Highlanders
Ramapo,564,Roadrunners
Randolph,566,WildCats
Randolph-Macon,565,Yellow Jackets
Redlands,567,Bulldogs
Regis (CO),568,Rangers
Regis (MA),569,Pride
Reneau,431,null
Rensselaer,570,Engineers
Rhode Island,572,Rams
Rhode Island Col.,571,Anchormen
Rhodes,573,Lynx
Rice,574,Owls
Richard Stockton,681,Ospreys
Richmond,575,Spiders
Rider,576,Broncs
Ripon,577,Red Hawks
Rivier,18422,Raiders
Roanoke,578,Maroons
Robert Morris,579,Colonials
Rochester (NY),581,Yellowjackets
Rochester Inst.,580,Tigers
Rockford,582,Regents
Rockhurst,1328,Hawks
Roger Williams,583,Hawks
Rollins,584,Tars
Rose-Hulman,585,Fightin' Engineers
Rosemont,15882,Ravens
Rowan,259,Profs
Rust,586,Bearcats
Rutgers,587,Scarlet Knights
Rutgers-Camden,588,Scarlet Raptors
Rutgers-Newark,589,Scarlet Raiders
S.C. Aiken,11276,Pacers
S.C. Upstate,10411,Spartans
Sacramento St.,102,Hornets
Sacred Heart,590,Pioneers
Sage Colleges,11036,Gators
Saginaw Valley,591,Cardinals
Salem,30041,Spirits
Salem Intl,19117,Tigers
Salem St.,621,Vikings
Salisbury,622,Sea Gulls
Salve Regina,623,Seahawks
Sam Houston St.,624,Bearkats
Samford,625,Bulldogs
San Diego,627,Toreros
San Diego St.,626,Aztecs
San Fran. St.,628,Gators
San Francisco,629,Dons
San Jose St.,630,Spartans
Santa Clara,631,Broncos
Savannah St.,632,Tigers
SCAD,16006,Bees
Schreiner,1355,Mountaineers
Scranton,633,Royals
Seattle,1356,Redhawks
Seattle Pacific,634,Falcons
Seton Hall,635,Pirates
Seton Hill,504752,null
Seton Hill,30063,Griffins
Sewanee,652,Tigers
Shaw,636,Bears
Shenandoah,637,Hornets
Shepherd,10870,Rams
Shippensburg,638,Raiders
Siena,639,Saints
Simmons,640,null
Simpson,641,Storm
SIU Edwardsville,660,Cougars
Skidmore,642,Thoroughbreds
Slippery Rock,643,The Rock
Smith,644,null
SMU,663,Mustangs
Sonoma St.,645,Seawolves
South Ala.,646,Jaguars
South Carolina,648,Gamecocks
South Carolina St.,647,Bulldogs
South Dakota,650,Coyotes
South Dakota St.,649,Jackrabbits
South Fla.,651,Bulls
Southampton,2753,Colonials
Southeast Mo. St.,654,Redhawks
Southeastern La.,655,Lions
Southeastern Okla.,1371,Savage Storm
Southern Ark.,1376,Muleriders
Southern California,657,Trojans
Southern Conn. St.,658,Owls
Southern Ill.,659,Salukis
Southern Ind.,661,Screaming Eagles
Southern Me.,662,Huskies
Southern Miss.,664,Golden Eagles
Southern N.H.,468,Penmen
Southern U.,665,Jaguars
Southern Utah,667,Thunderbirds
Southern Vt.,1379,Mountaineers
Southwest Baptist,2755,Bearcats
Southwest Minn. St.,8736,Mustangs
Southwestern (TX),8746,Pirates
Southwestern Okla.,8744,Bulldogs
Spalding,505038,null
Spalding,23260,Golden Eagles
Spelman,26973,Jaguars
Springfield,673,Pride
St. Andrews,592,Knights
St. Anselm,593,Hawks
St. Augustines,594,Falcons
St. Benedict,595,null
St. Bonaventure,596,Bonnies
St. Catherine,597,null
St. Cloud St.,598,Huskies
St. Edwards,1334,Hilltoppers
St. Elizabeth,9684,null
St. Francis (IL),1335,Fighting Saints
St. Francis (NY),599,Terriers
St. Francis (PA),600,Red Flash
St. John Fisher,601,Cardinals
St. Johns (MN),602,Johnnies
St. Johns (NY),603,Red Storm
St. Joseph (CT),8687,null
St. Josephs,606,Hawks
St. Josephs (Brkln),30072,Bears
St. Josephs (IN),604,Pumas
St. Josephs (L.I.),1340,Golden Eagles
St. Josephs (ME),605,Monks
St. Lawrence,607,Saints
St. Leo,608,Lions
St. Louis,609,Billikens
St. Martins,1343,Saints
St. Marys (CA),610,Gaels
St. Marys (IN),8688,null
St. Marys (MD),611,Seahawks
St. Marys (MN),612,Cardinals
St. Marys (TX),1346,Rattlers
St. Michaels,613,Purple Knights
St. Norbert,614,Green Knights
St. Olaf,615,Oles
St. Pauls,616,Tigers
St. Peters,617,Peacocks
St. Rose,1347,Golden Knights
St. Scholastica,618,Saints
St. Thomas (MN),620,Tommies
St. Thomas Aquinas,1348,Spartans
St. Vincent,30064,Bearcats
Stanford,674,Cardinal
Staten Island,675,Dolphins
Stephen F. Austin,676,Lumberjacks
Stephens,2756,null
Stetson,678,Hatters
Stevens Institute,679,Ducks
Stevenson,21852,Mustangs
Stillman,680,Tigers
Stonehill,682,Skyhawks
Stony Brook,683,Seawolves
Suffolk,684,Rams
Sul Ross St.,1390,Lobos
SUNY Cortland,168,Red Dragons
SUNY Geneseo,247,Blue Knights
SUNY Maritime,478,Privateers
SUNY Potsdam,552,Bears
SUNYIT,9500,Wildcats
Susquehanna,685,Crusaders
Swarthmore,686,Garnet
Sweet Briar,687,null
Syracuse,688,Orange
Tampa,689,Spartans
Tarleton St.,1395,Texans
TCNJ,712,Lions
TCU,698,Horned Frogs
Temple,690,Owls
Tennessee,694,Volunteers
Tennessee St.,691,Tigers
Tennessee Tech,692,Golden Eagles
Tex. A&M Intl,30090,Dustdevils
Tex. A&M-Commerce,199,Lions
Tex. A&M-Kingsville,696,Javelinas
Tex. Permian Basin,30088,Falcons
Tex.-Pan American,536,Broncs
