year,team_id,team_name,wins,losses,ties,total_games
2002,3,Adelphi,8,8,1,17
2002,4,Adrian,0,17,1,18
2002,721,Air Force,11,5,1,17
2002,5,Akron,10,7,1,18
2002,10,Ala.-Huntsville,6,9,1,16
2002,6,Alabama A&M,13,3,2,18
2002,14,Albany (NY),8,9,0,17
2002,15,Albion,6,11,2,19
2002,934,Alderson-Broaddus,5,12,0,17
2002,18,Alfred,12,1,2,15
2002,19,Allegheny,12,4,1,17
2002,21,Alma,7,13,0,20
2002,938,Alvernia,5,12,2,19
2002,23,American,13,8,2,23
2002,22,American Int'l,3,12,1,16
2002,24,Amherst,7,6,2,15
2002,13028,Anderson (SC),2,17,0,19
2002,27,Appalachian St.,10,8,0,18
2002,966,Arcadia,20,1,1,22
2002,725,Army,3,12,2,17
2002,35,Ashland,12,5,1,18
2002,36,Assumption,10,9,0,19
2002,38,Augsburg,5,11,1,17
2002,40,Augustana (IL),11,5,2,18
2002,42,Aurora,5,14,2,21
2002,953,Austin,8,9,0,17
2002,44,Averett,5,12,0,17
2002,45,Babson,12,8,1,21
2002,46,Baldwin Wallace,13,6,0,19
2002,962,Bard,14,1,0,15
2002,49,Barry,14,1,3,18
2002,15646,Barton,9,7,2,18
2002,50,Bates,6,6,3,15
2002,26107,Becker,2,15,0,17
2002,52,Bellarmine,11,9,0,20
2002,14927,Belmont,2,13,1,16
2002,2683,Belmont Abbey,11,7,0,18
2002,53,Beloit,8,7,0,15
2002,296,Benedictine (IL),4,14,1,19
2002,56,Bentley,4,12,2,18
2002,59,Bethany (WV),15,7,1,23
2002,60,Bethel (MN),7,8,1,16
2002,62,Binghamton,2,17,0,19
2002,28593,Birmingham-So.,6,12,1,19
2002,65,Bloomsburg,9,5,2,16
2002,987,Bluffton,5,12,0,17
2002,67,Boston College,10,8,0,18
2002,68,Boston U.,13,5,1,19
2002,69,Bowdoin,10,5,1,16
2002,71,Bowling Green,8,8,1,17
2002,72,Bradley,12,7,1,20
2002,74,Bridgeport,13,5,2,20
2002,75,Bridgewater (VA),4,11,0,15
2002,76,Bridgewater St.,8,9,0,17
2002,78,Brockport,8,8,0,16
2002,79,Brooklyn,3,10,1,14
2002,80,Brown,7,7,2,16
2002,81,Bryant,12,8,0,20
2002,83,Bucknell,6,11,1,18
2002,84,Buena Vista,8,6,3,17
2002,86,Buffalo,8,7,2,17
2002,85,Buffalo St.,3,14,0,17
2002,87,Butler,11,9,0,20
2002,105,Cal Lutheran,8,10,0,18
2002,90,Cal Poly,4,13,1,18
2002,91,Cal Poly Pomona,3,15,1,19
2002,94,CSU Bakersfield,12,9,0,21
2002,95,Cal St. Chico,9,10,0,19
2002,92,Cal St. Dom. Hills,20,3,1,24
2002,98,Cal St. East Bay,6,9,1,16
2002,97,Cal St. Fullerton,9,10,1,20
2002,100,Cal St. L.A.,6,13,0,19
2002,101,Cal St. Northridge,9,7,3,19
2002,93,Cal St. San B'dino,9,10,1,20
2002,103,Cal St. Stanislaus,4,15,0,19
2002,107,California,10,9,1,20
2002,106,California (PA),11,8,2,21
2002,114,Calvin,11,6,2,19
2002,115,Campbell,5,12,1,18
2002,116,Canisius,5,11,2,18
2002,118,Carleton,8,7,2,17
2002,119,Carnegie Mellon,14,3,0,17
2002,120,Carroll (WI),10,5,2,17
2002,1000,Carson-Newman,9,8,2,19
2002,121,Carthage,6,12,1,19
2002,122,Case,7,10,1,18
2002,123,Castleton,8,8,1,17
2002,1001,Catawba,13,7,0,20
2002,124,Catholic,10,6,2,18
2002,23624,Cazenovia,7,11,0,18
2002,480,CCNY,13,4,2,19
2002,125,Centenary (LA),9,8,0,17
2002,12884,Centenary (NJ),1,14,0,15
2002,126,Central (IA),5,10,2,17
2002,1004,Central Ark.,13,6,0,19
2002,127,Central Conn. St.,6,9,1,16
2002,132,Centre,9,6,2,17
2002,134,Chapman,8,9,0,17
2002,1013,Charleston (WV),8,10,1,19
2002,48,Charleston So.,5,13,0,18
2002,458,Charlotte,9,9,3,21
2002,137,Chicago,14,4,0,18
2002,8875,Chowan,1,17,0,18
2002,139,Chris. Newport,15,5,0,20
2002,1015,Christian Bros.,13,4,1,18
2002,140,Cincinnati,7,8,4,19
2002,141,Citadel,0,14,0,14
2002,8580,City Tech,1,12,1,14
2002,142,Claremont-M-S,18,2,0,20
2002,145,Clark (MA),8,9,0,17
2002,1020,Clarke,2,17,1,20
2002,146,Clarkson,10,5,1,16
2002,20576,Clayton St.,11,4,5,20
2002,147,Clemson,19,5,0,24
2002,148,Cleveland St.,3,15,0,18
2002,722,Coast Guard,6,10,1,17
2002,149,Coastal Caro.,10,8,3,21
2002,150,Coe,8,9,1,18
2002,1023,Coker,3,14,0,17
2002,1014,Col. of Charleston,6,11,1,18
2002,152,Colby-Sawyer,8,9,2,19
2002,153,Colgate,7,11,1,19
2002,11403,Colo. Christian,3,11,5,19
2002,154,Colorado Col.,9,6,3,18
2002,155,Colorado Mines,13,7,0,20
2002,2720,Colorado St.-Pueblo,5,9,4,18
2002,158,Columbia,6,6,3,15
2002,1028,Concord,6,13,0,19
2002,162,Concordia (NY),6,11,0,17
2002,24400,Concordia (TX),4,13,0,17
2002,160,Concordia Chicago,1,17,1,19
2002,161,Concordia-M'head,12,4,0,16
2002,164,Connecticut,15,5,2,22
2002,163,Connecticut Col.,4,10,0,14
2002,167,Cornell,9,4,3,16
2002,166,Cornell College,7,12,2,21
2002,169,Creighton,11,9,1,21
2002,170,Curry,4,10,3,17
2002,1044,Dallas,14,5,0,19
2002,172,Dartmouth,7,7,2,16
2002,173,Davidson,11,8,0,19
2002,175,Dayton,11,7,2,20
2002,1050,Defiance,3,14,0,17
2002,180,Delaware,7,11,1,19
2002,179,Delaware Valley,8,11,1,20
2002,182,Denison,11,7,1,19
2002,183,Denver,10,6,3,19
2002,176,DePaul,3,13,2,18
2002,177,DePauw,14,4,0,18
2002,20,DeSales,12,8,0,20
2002,184,Detroit,7,8,4,19
2002,185,Dickinson,5,13,1,19
2002,186,Dist. Columbia,15,1,2,18
2002,2692,Dowling,15,1,3,19
2002,189,Drake,6,10,1,17
2002,190,Drew,17,4,1,22
2002,191,Drexel,7,11,0,18
2002,1057,Drury,7,10,0,17
2002,193,Duke,8,10,1,19
2002,194,Duquesne,6,8,1,15
2002,195,Earlham,6,8,2,16
2002,196,East Carolina,7,11,0,18
2002,197,East Stroudsburg,16,5,1,22
2002,1062,East Tex. Baptist,7,12,0,19
2002,203,East. Mennonite,8,11,0,19
2002,8968,Eastern,9,10,0,19
2002,200,Eastern Conn. St.,5,15,1,21
2002,201,Eastern Ill.,6,10,0,16
2002,1064,Eastern Nazarene,5,12,0,17
2002,208,Eckerd,4,11,1,16
2002,1066,Edgewood,11,8,1,20
2002,211,Elizabethtown,13,7,1,21
2002,532,Elms,13,3,0,16
2002,1068,Elon,8,12,0,20
2002,217,Emory,9,7,2,18
2002,216,Emory & Henry,7,9,2,18
2002,1072,Erskine,2,15,0,17
2002,219,Evansville,7,10,1,18
2002,220,Fairfield,11,5,4,20
2002,222,Fairleigh Dickinson,17,7,0,24
2002,221,FDU-Florham,7,9,0,16
2002,225,Ferrum,4,14,0,18
2002,1079,Findlay,13,2,2,17
2002,227,Fitchburg St.,5,11,1,17
2002,231,FIU,10,8,0,18
2002,229,Fla. Atlantic,6,12,0,18
2002,233,Fla. Southern,12,5,0,17
2002,230,Florida Tech,1,13,4,18
2002,11538,Fontbonne,11,5,1,17
2002,236,Fordham,4,14,0,18
2002,1083,Fort Lewis,14,7,0,21
2002,238,Framingham St.,13,3,0,16
2002,1085,Francis Marion,7,8,3,18
2002,239,Frank. & Marsh.,12,5,0,17
2002,2694,Franklin,4,10,1,15
2002,241,Franklin Pierce,13,6,0,19
2002,242,Fredonia St.,14,6,0,20
2002,96,Fresno St.,6,7,7,20
2002,243,Frostburg St.,12,7,1,20
2002,244,Furman,17,5,0,22
2002,253,Ga. Southern,8,12,0,20
2002,246,Gannon,8,9,0,17
2002,1094,George Fox,10,7,1,18
2002,248,George Mason,8,9,1,18
2002,249,George Washington,9,7,0,16
2002,251,Georgetown,9,9,1,19
2002,254,Georgia St.,9,7,0,16
2002,258,Gettysburg,16,5,0,21
2002,260,Gonzaga,9,5,2,16
2002,1099,Gordon,13,7,3,23
2002,1467,Goucher,3,15,1,19
2002,1104,Grand Canyon,13,8,0,21
2002,794,Green Bay,4,10,3,17
2002,263,Greensboro,18,3,1,22
2002,1111,Greenville,4,13,3,20
2002,264,Grinnell,6,6,2,14
2002,265,Grove City,13,7,1,21
2002,1112,Guilford,9,11,0,20
2002,266,Gust. Adolphus,11,6,0,17
2002,12399,Gwynedd-Mercy,5,13,1,19
2002,267,Hamilton,12,2,0,14
2002,271,Hardin-Simmons,29,12,2,43
2002,1116,Harding,6,11,0,17
2002,272,Hartford,12,6,2,20
2002,273,Hartwick,12,8,0,20
2002,275,Harvard,10,5,1,16
2002,276,Haverford,8,8,0,16
2002,278,Heidelberg,13,5,0,18
2002,19651,High Point,7,10,3,20
2002,8398,Hilbert,3,11,0,14
2002,280,Hillsdale,3,13,0,16
2002,282,Hobart,7,9,3,19
2002,283,Hofstra,9,9,1,19
2002,285,Holy Cross,10,5,2,17
2002,286,Hope,16,3,1,20
2002,290,Howard,7,9,0,16
2002,2741,Howard Payne,3,11,4,18
2002,292,Hunter,5,13,1,19
2002,300,Ill. Wesleyan,6,11,1,18
2002,302,Ill.-Chicago,11,6,1,18
2002,297,Illinois Col.,6,8,2,16
2002,2743,Incarnate Word,12,8,1,21
2002,306,Indiana,18,4,1,23
2002,309,Indianapolis,7,10,1,18
2002,310,Iona,3,14,2,19
2002,308,IPFW,2,13,1,16
2002,313,Ithaca,6,10,0,16
2002,2699,IUPUI,9,10,2,21
2002,316,Jacksonville,8,6,1,15
2002,317,James Madison,12,6,1,19
2002,320,John Carroll,15,3,0,18
