471750,2017,malaysian+super+league,8835,000000,Kedah,17689,C60000,Johor Darul Ta'zim
471752,2017,malaysian+super+league,17740,000000,Pahang,8831,C60000,Perak
471754,2017,malaysian+super+league,8833,000000,Sarawak,18163,C60000,T-Team
471758,2017,malaysian+super+league,8831,000000,Perak,18162,C60000,Penang
471760,2017,malaysian+super+league,8833,000000,Sarawak,8835,C60000,Kedah
471761,2017,malaysian+super+league,8835,000000,Kedah,17737,C60000,KL Felda United
471764,2017,malaysian+super+league,18436,000000,Melaka,8831,C60000,Perak
471765,2017,malaysian+super+league,17740,000000,Pahang,8833,C60000,Sarawak
471769,2017,malaysian+super+league,17740,000000,Pahang,8835,C60000,Kedah
471771,2017,malaysian+super+league,8831,000000,Perak,18435,C60000,PKNS
471772,2017,malaysian+super+league,8833,000000,Sarawak,18162,C60000,Penang
471773,2017,malaysian+super+league,8835,000000,Kedah,17742,C60000,Kelantan
471775,2017,malaysian+super+league,17689,000000,Johor Darul Ta'zim,8831,C60000,Perak
471776,2017,malaysian+super+league,18436,000000,Melaka,8833,C60000,Sarawak
471779,2017,malaysian+super+league,8831,000000,Perak,17737,C60000,KL Felda United
471781,2017,malaysian+super+league,18162,000000,Penang,8835,C60000,Kedah
471784,2017,malaysian+super+league,8833,000000,Sarawak,18435,C60000,PKNS
471787,2017,malaysian+super+league,17742,000000,Kelantan,8831,C60000,Perak
471788,2017,malaysian+super+league,17689,000000,Johor Darul Ta'zim,8833,C60000,Sarawak
471789,2017,malaysian+super+league,8835,000000,Kedah,17739,C60000,Selangor
471792,2017,malaysian+super+league,18436,000000,Melaka,8835,C60000,Kedah
471795,2017,malaysian+super+league,8831,000000,Perak,17739,C60000,Selangor
471796,2017,malaysian+super+league,8833,000000,Sarawak,17737,C60000,KL Felda United
471800,2017,malaysian+super+league,8835,000000,Kedah,8831,C60000,Perak
471801,2017,malaysian+super+league,17742,000000,Kelantan,8833,C60000,Sarawak
471803,2017,malaysian+super+league,8833,000000,Sarawak,17739,C60000,Selangor
471806,2017,malaysian+super+league,18435,000000,PKNS,8835,C60000,Kedah
471808,2017,malaysian+super+league,18163,000000,T-Team,8831,C60000,Perak
471813,2017,malaysian+super+league,8831,000000,Perak,8833,C60000,Sarawak
471814,2017,malaysian+super+league,8835,000000,Kedah,18163,C60000,T-Team
471817,2017,malaysian+super+league,18163,000000,T-Team,8835,C60000,Kedah
471820,2017,malaysian+super+league,8833,000000,Sarawak,8831,C60000,Perak
471823,2017,malaysian+super+league,8835,000000,Kedah,18435,C60000,PKNS
471825,2017,malaysian+super+league,17739,000000,Selangor,8833,C60000,Sarawak
471826,2017,malaysian+super+league,8831,000000,Perak,18163,C60000,T-Team
471829,2017,malaysian+super+league,8831,000000,Perak,8835,C60000,Kedah
471832,2017,malaysian+super+league,8833,000000,Sarawak,17742,C60000,Kelantan
471833,2017,malaysian+super+league,8835,000000,Kedah,18436,C60000,Melaka
471835,2017,malaysian+super+league,17739,000000,Selangor,8831,C60000,Perak
471836,2017,malaysian+super+league,17737,000000,KL Felda United,8833,C60000,Sarawak
471840,2017,malaysian+super+league,17739,000000,Selangor,8835,C60000,Kedah
471841,2017,malaysian+super+league,8831,000000,Perak,17742,C60000,Kelantan
471844,2017,malaysian+super+league,8833,000000,Sarawak,17689,C60000,Johor Darul Ta'zim
471846,2017,malaysian+super+league,8835,000000,Kedah,18162,C60000,Penang
471847,2017,malaysian+super+league,17737,000000,KL Felda United,8831,C60000,Perak
471848,2017,malaysian+super+league,18435,000000,PKNS,8833,C60000,Sarawak
471851,2017,malaysian+super+league,8831,000000,Perak,17689,C60000,Johor Darul Ta'zim
471852,2017,malaysian+super+league,17742,000000,Kelantan,8835,C60000,Kedah
471853,2017,malaysian+super+league,8833,000000,Sarawak,18436,C60000,Melaka
471858,2017,malaysian+super+league,8835,000000,Kedah,17740,C60000,Pahang
471859,2017,malaysian+super+league,18435,000000,PKNS,8831,C60000,Perak
471860,2017,malaysian+super+league,18162,000000,Penang,8833,C60000,Sarawak
471864,2017,malaysian+super+league,17737,000000,KL Felda United,8835,C60000,Kedah
471865,2017,malaysian+super+league,8831,000000,Perak,18436,C60000,Melaka
471868,2017,malaysian+super+league,8833,000000,Sarawak,17740,C60000,Pahang
471872,2017,malaysian+super+league,18162,000000,Penang,8831,C60000,Perak
471873,2017,malaysian+super+league,8835,000000,Kedah,8833,C60000,Sarawak
471877,2017,malaysian+super+league,8831,000000,Perak,17740,C60000,Pahang
471879,2017,malaysian+super+league,18163,000000,T-Team,8833,C60000,Sarawak
471880,2017,malaysian+super+league,17689,000000,Johor Darul Ta'zim,8835,C60000,Kedah
