pts
76
76
74
83
78
68
76
85
79
70
77
74
69
76
75
76
72
71
77
80
74
74
73
76
75
72
77
77
79
69
73
76
75
70
72
75
71
74
75
80
76
72
77
68
74
74
76
73
72
76
73
77
75
75
74
71
77
82
76
76
77
80
76
75
74
77
74
79
80
73
81
77
76
70
76
78
75
79
77
75
75
76
69
77
70
77
73
73
77
72
72
70
81
75
76
71
85
74
78
79
72
76
74
75
72
76
73
68
76
74
80
74
70
71
79
70
78
71
78
76
75
74
76
73
74
70
82
75
71
74
79
74
70
75
72
78
75
75
77
73
77
76
70
73
78
71
70
74
71
74
71
75
78
71
76
77
79
82
69
80
77
72
75
75
70
77
76
73
73
79
74
74
76
76
72
73
77
78
73
75
75
70
73
70
72
78
78
68
74
78
76
72
79
79
77
71
79
74
73
80
78
79
71
75
74
72
74
75
72
77
76
75
76
73
73
72
78
76
75
76
70
72
83
71
70
74
79
77
77
76
73
74
78
80
78
71
76
74
74
77
75
73
72
75
76
79
72
71
73
72
76
72
71
73
75
72
69
76
75
71
75
71
77
75
74
73
78
71
75
74
82
73
77
72
75
77
71
73
77
70
80
72
76
80
73
74
83
69
74
71
72
75
82
71
76
80
72
77
80
85
76
75
78
74
72
78
76
78
76
77
76
80
75
77
72
72
78
79
73
71
74
77
78
81
79
75
81
77
71
74
73
76
85
76
81
71
77
77
72
76
67
71
74
73
73
75
80
71
74
74
71
73
78
72
80
72
76
73
74
75
73
76
69
77
71
71
71
70
75
78
80
75
79
68
73
70
74
78
78
71
78
74
80
71
78
77
76
74
71
73
75
75
78
71
77
73
77
76
73
72
79
76
74
68
72
75
76
74
82
72
76
71
72
70
79
77
77
72
74
78
75
75
71
72
73
75
67
75
78
75
74
79
75
71
75
73
75
74
74
74
74
75
79
75
80
75
74
77
76
71
78
75
77
75
77
80
71
77
74
71
74
71
77
74
76
74
79
78
80
76
75
74
74
70
76
72
74
72
70
77
79
74
76
76
75
77
80
75
68
76
77
71
75
78
75
74
78
77
70
78
77
73
74
78
79
76
70
81
81
71
76
73
71
69
69
74
72
76
70
78
75
75
83
73
78
75
71
77
75
74
74
80
76
71
68
73
72
79
76
74
72
76
74
72
83
77
75
73
74
77
72
82
73
78
78
73
80
71
74
74
75
80
73
77
73
76
72
72
76
75
75
82
66
83
77
73
71
78
72
75
75
79
69
76
80
73
71
79
77
73
72
72
68
75
70
74
76
76
80
79
76
73
77
70
76
71
77
75
79
72
74
73
77
74
73
72
75
76
75
76
70
74
72
70
70
72
76
78
71
76
72
73
82
73
78
74
76
75
74
77
74
75
78
77
76
77
74
73
75
83
75
77
70
70
77
74
76
73
71
76
76
75
76
76
75
73
78
71
71
70
71
75
71
74
72
70
73
69
73
76
71
78
70
77
75
74
72
78
75
75
73
81
79
72
73
82
72
71
76
74
74
77
72
75
78
75
75
76
78
77
78
77
71
77
74
73
80
72
71
69
76
77
76
82
72
74
72
73
76
72
84
82
78
79
79
79
76
75
78
71
75
69
76
75
70
69
85
73
76
75
70
81
73
74
73
70
75
76
73
78
80
80
75
79
75
79
72
77
74
73
77
73
80
78
71
75
84
82
78
74
76
75
77
73
77
71
71
73
77
76
73
84
70
73
78
74
69
76
72
73
73
73
73
76
81
74
71
72
74
71
74
78
82
79
75
78
84
80
78
78
70
70
75
75
74
78
84
76
71
82
76
70
77
74
79
79
77
71
77
76
78
74
72
73
83
75
74
74
73
77
72
78
71
71
71
76
76
72
78
79
78
73
75
75
67
75
71
79
72
72
74
74
74
74
74
78
74
75
75
82
73
71
76
81
78
79
76
72
79
74
73
76
75
78
80
77
76
74
73
75
76
73
78
73
75
73
77
77
72
73
68
74
74
72
68
71
73
74
73
80
74
75
77
72
75
73
70
78
71
74
74
77
79
76
70
76
74
75
67
76
73
75
78
76
77
80
76
75
78
72
77
78
76
82
79
76
81
73
75
82
71
79
78
76
79
79
77
79
79
70
74
76
79
81
70
83
77
77
77
73
75
80
76
77
84
77
75
72
74
71
76
77
77
79
73
79
75
71
80
70
76
73
75
71
72
69
72
76
71
76
76
74
78
75
75
75
71
71
70
72
78
81
73
76
69
76
77
78
75
72
77
73
74
84
66
74
74
77
78
85
77
76
75
73
72
72
76
75
71
73
87
76
80
80
74
76
78
77
77
74
75
75
76
73
74
75
78
68
69
73
75
74
71
80
77
73
79
72
73
73
77
71
77
72
74
72
75
76
78
74
77
82
72
75
74
79
82
77
75
70
72
73
76
73
76
70
67
77
74
72
73
75
76
69
72
75
75
74
72
72
72
78
74
73
74
71
76
74
74
77
76
73
73
71
76
70
74
75
72
78
77
80
77
75
76
72
79
83
77
74
70
71
72
77
69
79
76
71
72
76
71
83
74
74
84
73
72
77
78
71
80
77
74
74
73
80
77
77
74
74
79
79
75
72
71
70
81
76
74
72
71
83
77
82
77
74
74
70
82
74
74
75
72
70
71
82
77
73
73
78
71
72
74
71
74
73
76
76
75
75
74
82
79
77
79
77
78
75
77
79
73
72
78
74
81
81
71
71
78
80
80
74
70
71
79
76
72
74
76
75
76
73
74
74
82
78
74
70
78
75
74
76
76
70
72
74
79
79
76
74
74
82
74
82
75
77
70
74
77
75
83
74
82
78
72
69
75
69
72
75
76
82
72
78
74
77
73
73
74
70
82
76
70
73
73
80
72
74
77
75
75
74
75
74
77
74
75
75
78
75
73
75
71
77
79
74
77
76
69
72
71
77
75
73
71
75
75
74
77
81
68
77
79
77
71
70
77
74
72
77
73
71
71
76
81
75
75
71
72
81
73
78
74
75
72
72
82
72
71
71
76
73
73
72
72
75
78
79
68
76
77
80
72
78
73
75
77
79
72
77
75
75
74
74
77
75
71
78
74
80
75
78
73
75
73
76
75
70
75
74
75
76
79
75
78
78
74
74
79
74
74
79
77
75
76
70
76
74
79
73
72
70
73
77
69
74
73
68
77
76
80
72
69
69
74
70
78
78
73
77
81
73
76
75
77
75
78
71
73
71
78
76
73
72
73
72
80
76
76
80
72
72
70
80
70
74
77
73
82
74
70
78
80
71
81
72
71
74
71
75
77
76
72
66
73
70
70
74
76
72
71
75
70
73
74
81
77
72
75
72
75
73
70
76
70
76
82
69
79
80
78
80
72
73
72
73
72
77
76
79
76
72
73
74
74
76
75
74
83
75
76
80
78
73
72
79
69
75
72
70
71
74
74
79
75
82
76
79
77
75
74
71
75
75
75
73
73
81
68
74
74
73
75
73
73
73
73
71
72
74
77
74
74
77
73
73
75
76
73
75
79
75
75
74
78
75
75
76
77
75
71
73
69
80
79
78
74
76
69
74
74
70
78
75
78
76
75
68
73
75
71
74
79
71
74
74
75
77
80
73
74
76
70
77
80
73
75
75
71
69
80
72
78
74
74
79
74
73
76
73
75
74
68
77
72
72
73
78
76
78
73
73
77
74
77
78
72
75
74
72
73
77
74
73
75
72
71
77
73
75
70
67
74
77
76
81
77
74
75
77
80
73
75
76
71
76
74
77
75
72
70
76
73
71
72
77
74
75
77
74
69
72
79
77
75
70
79
76
75
79
74
74
77
73
79
72
76
73
79
71
76
74
73
73
76
74
73
73
71
73
73
77
73
75
70
76
76
78
74
81
72
77
76
78
76
79
71
71
82
74
71
81
70
72
80
78
76
71
71
72
74
75
73
74
75
75
78
71
75
74
75
77
72
70
76
69
77
71
80
73
74
76
71
77
69
81
76
84
74
79
77
72
76
75
76
75
80
75
71
72
73
69
72
79
72
72
76
74
72
71
72
74
76
76
74
75
81
76
71
76
78
74
79
81
74
70
77
78
78
76
70
74
73
74
72
70
73
74
72
71
81
80
69
73
74
73
74
75
74
79
81
73
77
75
78
74
68
76
80
70
78
78
82
71
75
75
76
73
72
73
75
73
72
74
74
75
71
77
80
78
79
72
74
76
76
73
78
73
78
74
77
74
76
69
71
70
79
76
74
73
82
71
78
72
71
72
75
74
81
74
72
75
72
72
68
77
75
74
76
79
77
74
71
77
71
75
74
73
71
74
70
76
73
79
77
74
77
73
74
74
72
82
80
80
75
77
74
78
71
76
76
73
74
75
76
72
73
78
74
76
72
78
70
70
75
78
72
69
72
75
72
73
76
72
76
80
74
76
77
72
69
73
74
83
74
74
78
81
84
73
71
76
75
72
75
75
71
76
70
78
77
77
72
74
82
72
80
73
72
70
76
79
72
82
75
73
75
70
82
71
73
70
77
76
75
73
72
75
71
78
73
73
73
73
75
73
80
74
69
73
76
76
84
71
79
75
71
79
79
74
83
78
74
80
79
72
78
74
75
74
71
74
75
74
79
70
77
77
72
71
73
75
76
78
79
78
72
76
73
75
75
73
74
77
74
75
74
79
68
79
72
72
75
75
75
76
78
80
75
76
72
74
79
80
71
78
76
75
80
85
73
80
74
77
72
76
77
80
72
73
83
70
78
70
76
77
79
77
83
78
71
81
76
77
78
73
74
74
79
81
77
73
73
82
74
70
77
77
74
73
79
77
71
74
78
82
80
75
75
70
73
69
71
73
75
75
78
72
72
76
76
73
71
76
77
75
76
69
74
71
69
72
76
75
74
80
72
84
74
69
74
75
73
77
71
74
74
74
78
69
78
81
72
76
78
76
70
71
79
76
70
77
76
69
75
76
74
73
72
73
74
78
74
77
78
77
74
74
75
76
80
73
79
77
75
72
82
75
76
73
74
73
73
76
74
78
75
71
77
74
72
77
71
74
80
77
72
80
76
75
77
75
71
71
72
72
75
74
75
71
79
72
79
71
74
76
70
73
74
77
74
72
80
79
71
75
76
72
76
72
80
74
72
80
76
75
78
73
74
73
77
80
75
74
71
73
73
73
71
74
75
76
76
79
78
75
83
78
70
73
74
70
74
70
80
72
76
74
75
80
77
71
75
82
74
76
71
76
80
81
77
72
76
70
72
79
72
72
81
75
70
72
73
76
75
75
73
77
76
69
75
80
74
71
73
75
72
72
76
75
70
73
80
79
77
75
79
75
75
82
72
78
74
75
70
75
77
68
75
82
79
72
75
71
74
80
77
72
70
71
76
76
70
77
72
77
73
80
70
75
69
71
72
77
72
69
77
70
77
83
73
74
74
80
77
72
71
74
70
81
71
70
73
79
72
75
75
73
72
75
76
80
71
80
74
74
70
70
71
70
76
75
78
73
76
79
71
74
77
78
74
81
77
77
75
74
76
73
73
75
75
71
79
78
78
74
69
73
74
74
72
79
75
80
75
74
69
76
75
77
74
75
78
77
78
82
73
71
76
71
77
75
71
76
74
79
79
76
71
80
74
70
72
84
69
77
70
82
74
76
76
76
75
76
75
78
72
73
78
75
70
78
77
74
77
73
75
72
83
81
73
76
79
75
74
73
72
79
74
76
72
75
77
73
79
76
78
73
79
72
74
77
75
80
77
71
79
75
73
70
75
81
74
69
77
72
75
71
72
79
71
79
76
73
75
73
75
79
70
77
71
70
76
80
78
76
71
78
78
80
69
77
83
73
73
78
70
76
75
76
70
77
70
74
77
74
75
72
73
76
76
71
74
69
72
76
80
72
76
75
70
74
71
70
72
78
75
74
73
73
84
76
75
71
74
74
78
75
76
74
82
77
75
72
72
71
72
73
71
75
77
76
80
72
70
76
69
77
75
80
76
70
74
71
76
74
74
76
83
69
77
73
70
75
76
76
75
73
77
73
77
68
76
76
75
77
74
73
76
70
75
78
80
71
73
73
77
81
75
76
73
74
78
78
76
74
70
75
77
75
78
81
83
82
74
68
74
82
72
74
79
73
77
73
75
73
78
77
80
79
71
69
72
75
73
73
76
74
70
79
67
72
79
77
72
77
71
76
80
77
72
75
79
74
71
73
69
76
70
77
81
72
74
77
73
70
78
74
78
72
75
78
76
76
79
77
73
73
71
77
72
79
80
72
73
79
75
74
78
70
68
74
77
71
75
80
75
75
77
79
76
71
72
71
75
72
72
79
70
68
75
74
71
77
71
77
71
72
77
72
69
78
74
74
78
78
77
72
74
72
76
75
72
78
75
74
69
74
77
77
69
80
78
71
71
73
71
78
79
75
71
76
73
78
75
76
77
72
79
70
77
70
76
80
71
74
76
70
77
70
73
77
80
74
73
76
79
72
70
74
77
71
70
76
77
72
74
74
77
73
71
79
74
72
84
71
82
74
78
74
78
78
75
73
76
73
77
76
80
75
71
78
75
81
76
72
79
83
75
75
81
78
78
72
84
75
72
77
74
75
78
82
74
75
85
74
73
77
81
79
75
74
76
73
78
71
76
74
74
72
81
77
68
71
80
76
70
74
69
82
78
77
76
72
77
71
77
76
79
76
72
76
70
74
76
73
73
74
76
74
72
74
71
74
76
75
76
80
80
80
72
71
76
81
72
73
73
73
77
77
70
72
74
70
75
72
73
72
71
72
79
72
79
74
73
81
77
73
79
77
75
75
76
80
78
75
74
71
79
68
74
75
78
76
74
76
79
70
84
73
80
76
76
72
69
72
74
79
72
81
76
69
77
73
82
78
80
74
76
75
74
80
76
80
74
76
79
80
79
75
73
73
76
75
77
78
79
67
79
70
75
77
70
71
73
72
69
73
77
76
72
69
72
79
73
72
74
76
69
73
72
72
76
78
68
74
78
70
70
72
73
74
74
71
76
80
73
79
73
78
74
74
73
77
80
71
72
79
77
79
73
74
72
74
77
70
78
76
74
72
83
74
70
71
74
79
78
74
75
78
76
72
69
72
76
79
69
77
76
73
73
72
69
75
74
76
76
77
75
78
77
76
77
72
76
74
77
75
73
70
81
75
78
74
74
73
72
74
73
74
71
73
77
72
78
76
74
74
67
72
73
73
78
79
76
76
76
70
78
72
77
74
71
72
70
75
70
71
71
75
72
70
78
78
73
74
72
71
71
77
77
73
72
74
83
75
72
76
77
76
78
80
72
76
72
75
77
74
72
78
74
76
79
73
77
69
74
80
74
74
73
72
73
72
78
72
77
71
71
77
77
75
78
76
69
75
74
69
73
71
70
71
75
72
75
75
73
74
79
72
72
73
77
75
76
78
77
71
71
75
74
73
77
73
75
74
72
76
74
80
78
80
80
78
69
75
78
78
72
71
69
75
72
72
72
72
75
72
73
74
77
79
68
75
74
77
76
77
74
71
80
78
77
73
83
74
71
70
75
80
74
75
74
78
78
71
73
72
68
76
77
75
73
72
76
80
75
70
71
72
71
81
78
77
85
75
75
79
70
79
71
73
71
72
80
69
78
73
79
77
80
79
78
72
71
76
75
73
75
72
76
75
75
75
73
74
75
76
78
79
73
74
71
76
73
75
71
77
75
77
77
75
73
71
75
71
75
73
76
72
71
74
71
76
76
77
74
80
73
67
75
77
74
74
73
74
74
74
72
72
72
71
76
74
81
69
81
75
70
79
71
76
79
76
76
73
75
73
80
73
74
72
73
71
74
72
69
75
67
76
78
74
68
76
66
76
74
79
67
78
77
71
77
76
72
79
76
75
82
73
73
75
77
72
77
75
75
78
79
77
71
70
77
75
71
74
78
76
69
73
76
78
72
71
69
75
66
78
74
77
74
70
77
72
77
85
77
71
72
73
76
71
79
73
74
74
71
73
75
73
74
79
80
78
70
74
76
73
71
76
76
74
70
74
73
72
77
78
77
81
78
74
79
85
77
71
74
70
77
72
73
79
72
74
75
73
76
67
74
77
77
72
73
76
74
75
77
80
76
77
73
76
69
77
76
73
78
77
81
76
79
76
76
70
72
75
81
72
73
79
75
82
77
73
69
76
70
81
80
79
68
75
73
81
76
73
79
78
78
81
75
75
76
75
75
74
82
72
70
70
72
73
75
79
73
76
74
74
72
75
76
83
74
73
80
72
70
76
81
72
74
70
71
75
72
76
76
71
72
72
73
71
74
71
79
75
74
73
77
74
72
74
72
72
69
73
75
74
74
68
79
77
77
74
79
78
75
72
80
77
74
73
70
74
76
76
76
72
69
80
72
79
74
71
73
74
78
76
76
74
79
71
77
74
76
76
74
71
79
71
73
73
74
71
73
73
72
72
76
79
80
77
74
73
71
72
78
72
82
80
69
76
77
70
75
77
71
75
74
80
80
79
73
74
73
75
76
77
71
73
68
69
72
71
71
76
71
74
75
67
75
74
76
76
74
78
74
70
74
73
75
72
72
74
70
73
70
75
74
72
78
77
77
74
75
80
75
75
72
82
77
76
77
75
73
73
75
70
77
70
69
77
77
75
74
78
73
74
75
72
80
69
76
76
74
81
75
74
64
75
74
77
72
74
76
75
77
73
76
78
80
79
73
78
76
75
75
72
77
72
75
72
74
73
79
70
71
73
75
76
83
71
74
78
75
75
70
73
73
70
75
81
68
72
73
69
76
76
73
75
75
78
74
72
72
75
73
75
79
71
74
71
72
78
72
75
70
75
75
77
75
80
75
72
80
71
76
80
78
78
76
77
73
75
74
74
78
76
75
72
71
78
74
71
74
75
73
82
73
85
77
71
72
78
78
74
74
75
69
68
73
75
82
73
75
71
73
71
77
75
74
73
73
71
74
74
78
85
75
73
72
79
72
76
70
73
72
78
81
74
78
70
73
72
75
72
80
73
81
75
73
71
73
75
71
73
73
79
72
76
71
72
67
75
75
80
70
80
74
79
74
75
73
80
75
79
73
77
77
76
75
76
74
77
73
79
72
73
70
76
75
78
74
70
74
78
73
79
77
82
80
78
73
73
74
78
77
73
70
70
70
75
81
73
78
76
75
71
75
71
74
75
75
77
75
71
72
82
81
72
79
77
74
73
74
72
74
79
77
72
73
73
76
72
78
72
73
79
74
72
73
73
77
71
73
77
79
71
80
71
77
72
75
73
78
70
78
71
70
83
76
74
69
76
70
74
74
87
71
75
74
70
78
80
72
77
75
77
74
68
74
72
75
76
78
72
74
76
71
74
72
72
76
77
71
76
82
79
72
79
74
79
76
75
74
77
78
77
70
77
79
77
70
74
73
70
77
74
76
74
81
75
69
72
78
76
81
71
73
74
72
75
75
81
70
74
81
75
74
76
76
83
74
70
77
75
73
76
76
75
82
74
72
70
76
75
81
72
77
75
74
79
72
76
73
76
80
73
74
79
74
71
70
73
76
75
77
76
76
73
70
77
75
74
74
80
74
72
78
73
77
70
72
81
74
82
70
71
72
71
73
78
79
72
77
78
76
74
78
76
74
73
68
81
74
69
78
78
78
76
72
77
78
78
77
77
77
72
75
79
70
74
76
82
78
71
76
74
70
77
77
72
71
77
77
71
76
72
75
76
72
70
77
71
73
74
73
80
72
77
75
78
77
71
76
73
76
78
73
72
77
76
78
74
73
77
80
76
81
77
76
74
74
76
74
73
68
80
76
77
74
77
70
75
75
77
73
74
77
75
72
74
79
77
72
72
77
78
80
71
72
75
71
76
71
74
80
69
74
70
73
73
74
72
73
69
71
79
74
81
71
77
75
75
78
71
74
74
69
72
73
69
73
74
77
83
73
80
75
74
71
74
75
82
73
74
78
69
72
71
74
74
75
72
72
71
70
75
74
73
73
69
76
77
74
75
73
74
76
76
69
79
71
80
76
76
70
79
73
78
74
75
71
76
80
76
78
77
77
73
75
76
73
77
73
76
77
73
80
77
70
71
67
79
78
72
76
74
75
71
71
75
69
74
73
78
82
76
73
78
76
74
74
77
76
74
72
79
74
82
76
74
68
77
73
70
71
82
78
76
74
77
76
74
80
80
77
79
76
79
79
82
77
73
76
81
76
69
70
79
74
80
75
70
71
72
71
73
79
74
77
74
77
74
77
78
77
73
70
76
77
74
79
68
85
74
74
70
72
71
74
70
70
74
75
74
72
78
80
74
74
75
72
72
76
72
67
76
72
70
71
74
73
77
75
80
77
76
78
82
76
78
74
72
71
75
67
78
77
72
75
76
74
75
70
71
73
72
70
75
75
73
76
76
70
72
78
70
74
73
70
69
70
71
78
77
71
75
76
72
65
81
70
72
73
73
75
75
75
71
74
76
72
77
80
72
74
70
74
72
73
80
77
78
75
78
75
76
80
75
73
72
73
76
80
75
72
81
79
79
77
75
72
73
72
75
74
74
76
81
68
70
76
79
73
74
75
77
72
80
75
79
75
82
80
81
80
74
73
76
71
79
75
79
76
74
78
84
69
73
76
74
73
79
74
80
70
78
76
77
79
76
71
69
74
72
75
74
75
85
74
77
77
71
74
76
74
73
79
72
74
77
72
76
77
70
76
77
74
74
75
70
72
75
71
75
70
70
73
76
73
80
74
78
75
79
71
76
80
76
80
82
79
72
72
75
74
74
74
75
76
79
73
70
74
78
77
79
72
83
75
79
72
74
71
78
76
69
77
70
77
77
73
78
73
74
72
75
75
71
74
68
70
74
70
75
78
72
75
75
74
77
72
74
71
82
75
78
73
73
79
77
74
74
78
76
68
76
76
78
70
73
72
75
76
71
77
72
75
74
72
75
78
70
74
71
76
70
71
71
74
69
75
82
68
75
70
75
77
72
71
73
73
76
70
73
72
71
78
78
73
77
80
76
77
71
79
78
72
76
66
73
71
80
77
79
77
71
71
70
76
75
72
71
74
72
75
77
69
72
73
74
69
74
72
75
76
77
78
76
74
71
69
76
69
73
74
69
82
71
75
72
76
76
74
72
75
76
73
71
80
78
76
78
74
76
72
73
69
75
70
77
72
77
73
68
72
73
72
74
76
75
71
74
80
74
71
76
78
74
78
70
74
70
70
71
77
78
72
71
76
82
73
78
75
72
69
71
75
78
76
75
75
78
74
79
74
74
67
69
77
74
80
70
76
72
80
70
77
75
77
78
77
74
77
72
79
75
70
77
74
74
73
74
72
71
76
70
74
77
74
73
79
75
75
84
76
82
75
73
73
72
71
75
66
71
69
76
73
73
77
73
70
73
76
75
72
73
80
75
71
82
70
71
74
69
77
74
76
75
72
77
70
76
73
72
84
74
78
75
75
72
79
73
75
74
73
78
75
74
73
81
76
74
70
78
71
75
69
76
77
72
73
72
76
70
80
72
75
67
80
80
74
80
76
75
75
74
74
71
74
71
73
77
76
74
76
82
74
74
80
77
73
77
70
71
78
81
77
73
71
81
74
72
75
74
77
71
73
72
75
80
77
73
73
77
70
80
71
75
80
76
74
75
73
71
71
80
74
76
71
71
72
76
72
76
74
71
70
74
73
76
77
75
76
74
80
70
75
75
78
74
75
77
79
74
73
76
75
75
79
76
75
73
71
70
70
68
72
75
75
76
76
71
71
76
79
74
76
76
72
73
75
72
74
73
71
74
73
70
70
72
74
76
79
79
75
82
74
72
76
79
72
78
71
73
69
74
75
74
78
72
74
74
74
75
77
81
73
76
72
74
76
74
82
73
79
73
76
73
70
74
80
74
80
73
72
80
74
79
71
72
79
73
77
77
80
82
73
73
76
76
75
71
81
77
73
77
82
74
82
73
73
80
70
81
78
76
76
80
74
71
70
78
77
75
73
73
75
75
74
77
72
79
70
77
80
83
76
72
76
74
75
71
72
77
80
72
74
73
72
72
80
73
68
73
73
79
69
72
78
74
80
70
74
76
80
77
74
75
73
71
78
73
76
80
71
75
72
77
76
72
75
76
80
75
77
74
76
79
73
72
75
78
76
70
79
76
73
80
71
73
75
71
71
71
75
75
74
75
70
81
71
71
71
73
79
70
75
71
70
78
74
71
73
70
73
76
72
78
70
76
79
72
69
79
75
72
74
75
70
74
74
80
75
76
76
70
77
74
76
73
75
75
77
70
80
72
72
73
74
74
76
78
81
74
79
74
75
77
73
74
83
77
72
72
75
71
75
76
78
74
77
78
74
75
76
72
82
73
73
74
70
69
71
71
73
76
71
74
72
72
78
73
80
75
75
75
71
79
76
68
77
78
74
71
70
79
73
78
71
76
72
79
76
79
70
74
75
79
80
78
76
74
82
75
74
76
76
72
75
72
75
75
75
74
75
78
75
76
72
76
72
74
70
72
77
78
76
72
76
76
74
85
71
70
76
72
77
73
75
74
76
84
77
69
71
74
74
74
79
82
69
75
77
75
82
68
73
78
70
75
74
74
73
77
74
75
76
80
76
76
72
71
81
75
78
74
76
77
73
78
74
78
73
74
74
77
69
73
70
74
73
77
82
79
73
77
74
71
72
69
69
75
76
74
74
74
78
77
75
76
73
73
75
69
75
72
72
78
78
70
79
73
73
78
75
77
80
77
73
71
77
77
72
69
75
75
69
79
77
70
82
73
71
75
76
71
75
76
72
71
71
75
74
78
82
67
70
68
77
81
71
77
71
75
77
80
76
71
70
79
70
76
75
76
81
75
71
83
78
73
77
75
73
79
77
73
77
76
68
80
72
68
75
74
75
75
75
76
71
74
74
81
77
76
80
76
71
78
71
75
73
71
67
77
78
70
78
73
75
73
74
80
73
73
80
73
77
77
71
73
75
75
70
74
73
72
72
72
78
74
74
71
77
74
74
71
78
77
69
80
77
80
72
76
71
74
75
70
76
79
76
74
79
75
78
73
76
75
78
72
74
73
80
74
78
75
72
72
79
78
78
75
75
74
77
75
71
75
72
80
74
74
82
75
74
76
80
76
76
78
70
75
78
72
70
74
80
74
71
74
73
75
73
75
74
78
76
76
74
77
72
75
71
73
76
74
75
70
75
79
70
72
71
76
72
80
75
72
78
75
73
72
75
72
74
73
70
72
73
83
73
73
76
72
76
77
72
71
72
73
70
73
76
73
77
80
82
76
83
75
72
75
79
70
77
73
75
76
78
79
81
79
71
74
75
73
74
75
71
72
80
79
73
76
71
73
72
78
82
