414259,2015,thai+premier+league,8524,000000,Chonburi,17686,C60000,Kitchee
414367,2015,thai+premier+league,8519,000000,Bangkok Glass,17689,C60000,Johor Darul Ta'zim
414615,2015,thai+premier+league,2052,000000,Beijing Guoan,8519,C60000,Bangkok Glass
414701,2015,thai+premier+league,7476,C8142F,Kashiwa Reysol,8524,000000,Chonburi
418819,2015,thai+premier+league,17755,000000,Chiangrai United,7138,C60000,Buriram United
418821,2015,thai+premier+league,8520,000000,Navy Football Club,17758,C60000,Gulf Saraburi
418822,2015,thai+premier+league,8516,C8142F,Suphanburi,15106,000000,SCG Muangthong United
418823,2015,thai+premier+league,7522,000000,Bangkok United,8514,C60000,BEC-Tero Sasana
418824,2015,thai+premier+league,8524,000000,Chonburi,17759,C60000,Nakhonratchasima
418826,2015,thai+premier+league,8522,000000,Army United,8515,C60000,Osotspa M150
418827,2015,thai+premier+league,8361,000000,TOT SC,8519,C60000,Bangkok Glass
418828,2015,thai+premier+league,17758,000000,Gulf Saraburi,8524,C60000,Chonburi
418829,2015,thai+premier+league,8514,000000,BEC-Tero Sasana,17755,C60000,Chiangrai United
418830,2015,thai+premier+league,17760,000000,Ratchaburi Mitrphol,8361,C60000,TOT SC
418831,2015,thai+premier+league,7138,000000,Buriram United,17757,C60000,Port
418832,2015,thai+premier+league,8522,000000,Army United,8520,C60000,Navy Football Club
418833,2015,thai+premier+league,17761,000000,Chainat Hornbill,7522,C60000,Bangkok United
418835,2015,thai+premier+league,8515,000000,Osotspa M150,8516,000099,Suphanburi
418836,2015,thai+premier+league,17756,000000,Sisaket,8514,C60000,BEC-Tero Sasana
418837,2015,thai+premier+league,8361,000000,TOT SC,8522,C60000,Army United
418838,2015,thai+premier+league,7522,000000,Bangkok United,17760,C60000,Ratchaburi Mitrphol
418839,2015,thai+premier+league,15106,000000,SCG Muangthong United,7138,C60000,Buriram United
418841,2015,thai+premier+league,17755,000000,Chiangrai United,8519,C60000,Bangkok Glass
418842,2015,thai+premier+league,8516,C8142F,Suphanburi,17759,000000,Nakhonratchasima
418843,2015,thai+premier+league,8524,000000,Chonburi,17761,C60000,Chainat Hornbill
418844,2015,thai+premier+league,8520,000000,Navy Football Club,8515,C60000,Osotspa M150
418846,2015,thai+premier+league,17758,000000,Gulf Saraburi,8516,000099,Suphanburi
418847,2015,thai+premier+league,8519,000000,Bangkok Glass,15106,C60000,SCG Muangthong United
418848,2015,thai+premier+league,8514,000000,BEC-Tero Sasana,17757,C60000,Port
418849,2015,thai+premier+league,17759,000000,Nakhonratchasima,8520,C60000,Navy Football Club
418850,2015,thai+premier+league,8515,000000,Osotspa M150,8361,C60000,TOT SC
