241846,359,EF0107,Arsenal,383,091453,West Bromwich Albion
241848,358,1a1a1a,Bolton Wanderers,336,E03A3E,Stoke City
241850,368,274488,Everton,365,000099,Blackburn Rovers
241851,306,F5A12D,Hull City,370,1a1a1a,Fulham
241853,369,C8142F,Middlesbrough,367,000033,Tottenham Hotspur
241854,366,EB172B,Sunderland,364,1a1a1a,Liverpool
241855,371,60223B,West Ham United,350,3366CC,Wigan Athletic
241913,365,000099,Blackburn Rovers,306,F5A12D,Hull City
241914,370,1a1a1a,Fulham,359,EF0107,Arsenal
241915,364,D00027,Liverpool,369,ffff00,Middlesbrough
241917,361,5CBFEB,Newcastle United,358,1a1a1a,Bolton Wanderers
241919,336,E03A3E,Stoke City,362,7A003C,Aston Villa
241920,367,000033,Tottenham Hotspur,366,EB172B,Sunderland
241921,383,091453,West Bromwich Albion,368,274488,Everton
241980,359,EF0107,Arsenal,361,5CBFEB,Newcastle United
241982,358,1a1a1a,Bolton Wanderers,383,C60000,West Bromwich Albion
241984,368,274488,Everton,385,000099,Portsmouth
241985,306,F5A12D,Hull City,350,3366CC,Wigan Athletic
241987,369,C8142F,Middlesbrough,336,000000,Stoke City
241989,371,60223B,West Ham United,365,000099,Blackburn Rovers
242071,365,000099,Blackburn Rovers,359,EF0107,Arsenal
242072,370,1a1a1a,Fulham,358,000099,Bolton Wanderers
242073,364,D00027,Liverpool,360,1a1a1a,Manchester United
242074,382,5CBFEB,Manchester City,363,034694,Chelsea
242075,361,5CBFEB,Newcastle United,306,F5A12D,Hull City
242076,385,000099,Portsmouth,369,C8142F,Middlesbrough
242079,383,091453,West Bromwich Albion,371,60223B,West Ham United
242080,350,3366CC,Wigan Athletic,366,EB172B,Sunderland
242150,365,000099,Blackburn Rovers,370,1a1a1a,Fulham
242151,358,1a1a1a,Bolton Wanderers,359,EF0107,Arsenal
242154,364,D00027,Liverpool,336,000000,Stoke City
242156,366,EB172B,Sunderland,369,ffff00,Middlesbrough
242159,371,60223B,West Ham United,361,5CBFEB,Newcastle United
242217,359,EF0107,Arsenal,306,F5A12D,Hull City
242218,362,7A003C,Aston Villa,366,EB172B,Sunderland
242219,368,274488,Everton,364,D00027,Liverpool
242220,370,1a1a1a,Fulham,371,60223B,West Ham United
242221,360,DA020E,Manchester United,358,1a1a1a,Bolton Wanderers
242222,369,C8142F,Middlesbrough,383,091453,West Bromwich Albion
242223,361,5CBFEB,Newcastle United,365,000099,Blackburn Rovers
242225,336,E03A3E,Stoke City,363,034694,Chelsea
242296,365,000099,Blackburn Rovers,360,DA020E,Manchester United
242297,363,034694,Chelsea,362,7A003C,Aston Villa
242299,382,5CBFEB,Manchester City,364,D00027,Liverpool
242301,366,EB172B,Sunderland,359,ffff00,Arsenal
242303,383,091453,West Bromwich Albion,370,ffff00,Fulham
242305,350,3366CC,Wigan Athletic,369,C8142F,Middlesbrough
242387,359,EF0107,Arsenal,368,274488,Everton
242388,362,7A003C,Aston Villa,385,000099,Portsmouth
242389,358,1a1a1a,Bolton Wanderers,365,000099,Blackburn Rovers
242390,370,1a1a1a,Fulham,366,EB172B,Sunderland
242392,364,D00027,Liverpool,350,3366CC,Wigan Athletic
242393,360,DA020E,Manchester United,383,091453,West Bromwich Albion
242394,369,C8142F,Middlesbrough,363,034694,Chelsea
242490,365,000099,Blackburn Rovers,369,C8142F,Middlesbrough
242492,368,274488,Everton,360,DA020E,Manchester United
242493,382,5CBFEB,Manchester City,336,E03A3E,Stoke City
242494,385,000099,Portsmouth,370,1a1a1a,Fulham
242495,366,EB172B,Sunderland,361,5CBFEB,Newcastle United
242496,367,000033,Tottenham Hotspur,358,000099,Bolton Wanderers
242497,383,091453,West Bromwich Albion,306,F5A12D,Hull City
242499,350,3366CC,Wigan Athletic,362,7A003C,Aston Villa
242553,358,1a1a1a,Bolton Wanderers,368,274488,Everton
242556,369,C8142F,Middlesbrough,382,5CBFEB,Manchester City
242557,336,E03A3E,Stoke City,366,41a317,Sunderland
242594,362,7A003C,Aston Villa,365,000099,Blackburn Rovers
242595,370,1a1a1a,Fulham,350,3366CC,Wigan Athletic
242596,364,D00027,Liverpool,385,000099,Portsmouth
242597,361,5CBFEB,Newcastle United,383,091453,West Bromwich Albion
242599,363,034694,Chelsea,366,EB172B,Sunderland
242600,368,274488,Everton,370,1a1a1a,Fulham
242601,360,DA020E,Manchester United,306,F5A12D,Hull City
242602,369,C8142F,Middlesbrough,371,60223B,West Ham United
242604,385,000099,Portsmouth,350,3366CC,Wigan Athletic
242605,336,E03A3E,Stoke City,359,EF0107,Arsenal
242606,367,000033,Tottenham Hotspur,364,D00027,Liverpool
242607,383,091453,West Bromwich Albion,365,C8142F,Blackburn Rovers
242665,359,EF0107,Arsenal,360,1a1a1a,Manchester United
242666,362,7A003C,Aston Villa,369,C8142F,Middlesbrough
242669,306,F5A12D,Hull City,358,1a1a1a,Bolton Wanderers
242670,364,D00027,Liverpool,383,091453,West Bromwich Albion
242671,382,5CBFEB,Manchester City,367,000033,Tottenham Hotspur
242672,366,EB172B,Sunderland,385,000099,Portsmouth
242673,371,60223B,West Ham United,368,274488,Everton
242674,350,3366CC,Wigan Athletic,336,E03A3E,Stoke City
242714,359,EF0107,Arsenal,362,7A003C,Aston Villa
242715,365,000099,Blackburn Rovers,366,EB172B,Sunderland
242716,358,1a1a1a,Bolton Wanderers,364,D00027,Liverpool
242718,370,1a1a1a,Fulham,367,347bc9,Tottenham Hotspur
242720,360,DA020E,Manchester United,336,000000,Stoke City
242721,361,5CBFEB,Newcastle United,350,3366CC,Wigan Athletic
242722,383,091453,West Bromwich Albion,363,034694,Chelsea
242723,371,60223B,West Ham United,385,000099,Portsmouth
242781,362,7A003C,Aston Villa,360,DA020E,Manchester United
242782,363,034694,Chelsea,361,5CBFEB,Newcastle United
242783,364,D00027,Liverpool,370,1a1a1a,Fulham
242784,382,5CBFEB,Manchester City,359,EF0107,Arsenal
242785,369,C8142F,Middlesbrough,358,1a1a1a,Bolton Wanderers
242786,385,000099,Portsmouth,306,F5A12D,Hull City
242787,336,E03A3E,Stoke City,383,091453,West Bromwich Albion
242883,362,7A003C,Aston Villa,370,1a1a1a,Fulham
242887,369,C8142F,Middlesbrough,361,5CBFEB,Newcastle United
242888,385,000099,Portsmouth,365,C8142F,Blackburn Rovers
242889,336,E03A3E,Stoke City,306,F5A12D,Hull City
242890,366,EB172B,Sunderland,358,1a1a1a,Bolton Wanderers
242891,367,000033,Tottenham Hotspur,368,274488,Everton
242892,350,3366CC,Wigan Athletic,383,091453,West Bromwich Albion
242912,359,EF0107,Arsenal,350,3366CC,Wigan Athletic
