446565,2016,swedish+allsvenskanliga,2720,0093EC,Malmo FF,8544,000000,IFK Norrkoping
446567,2016,swedish+allsvenskanliga,3052,000000,Kalmar FF,8543,000099,Jonkopings Sodra
446633,2016,swedish+allsvenskanliga,994,000000,AIK,3010,000099,GIF Sundsvall
446634,2016,swedish+allsvenskanliga,7834,000000,BK Hacken,529,000099,Elfsborg
446635,2016,swedish+allsvenskanliga,3634,000000,Gefle IF,535,000099,Helsingborg
446636,2016,swedish+allsvenskanliga,3630,000000,Falkenbergs FF,2556,000099,IFK
446645,2016,swedish+allsvenskanliga,7944,000000,Orebro SK,2339,000099,Djurgardens IF
446704,2016,swedish+allsvenskanliga,8543,000000,Jonkopings Sodra,2720,0093EC,Malmo FF
446705,2016,swedish+allsvenskanliga,8544,000000,IFK Norrkoping,3052,000099,Kalmar FF
446706,2016,swedish+allsvenskanliga,2556,000000,IFK,7834,000099,BK Hacken
446715,2016,swedish+allsvenskanliga,18211,000000,Ostersunds FK,994,000099,AIK
446716,2016,swedish+allsvenskanliga,3010,000000,GIF Sundsvall,3634,000099,Gefle IF
446717,2016,swedish+allsvenskanliga,535,000000,Helsingborg,7944,000099,Orebro SK
446718,2016,swedish+allsvenskanliga,529,000000,Elfsborg,2495,000099,Hammarby
446719,2016,swedish+allsvenskanliga,2339,000000,Djurgardens IF,3630,000099,Falkenbergs FF
446754,2016,swedish+allsvenskanliga,7834,000000,BK Hacken,8544,000099,IFK Norrkoping
446788,2016,swedish+allsvenskanliga,3634,000000,Gefle IF,2339,000099,Djurgardens IF
446789,2016,swedish+allsvenskanliga,2495,000000,Hammarby,535,000099,Helsingborg
446790,2016,swedish+allsvenskanliga,3630,000000,Falkenbergs FF,18211,C60000,Ostersunds FK
446791,2016,swedish+allsvenskanliga,3052,000000,Kalmar FF,529,000099,Elfsborg
446815,2016,swedish+allsvenskanliga,994,000000,AIK,2556,000099,IFK
446816,2016,swedish+allsvenskanliga,2720,0093EC,Malmo FF,3010,000000,GIF Sundsvall
446817,2016,swedish+allsvenskanliga,7944,000000,Orebro SK,8543,000099,Jonkopings Sodra
446823,2016,swedish+allsvenskanliga,2495,000000,Hammarby,18211,C60000,Ostersunds FK
446846,2016,swedish+allsvenskanliga,8544,000000,IFK Norrkoping,994,000099,AIK
