398632,2014,scottish+championship,20605737,9,,1,0.0,1.0,403,t,f,f,,Stephen Simmons,<b>Stephen Simmons</b> - 9' <br>Goal,(9'),Shot by Stephen Simmons,1
398632,2014,scottish+championship,20605821,54,,2,0.0,1.0,403,t,f,f,,Greg Spence,<b>Greg Spence</b> - 54' <br>Goal,(54'),Shot by Greg Spence,1
398632,2014,scottish+championship,20605873,70,,2,0.0,1.0,403,t,f,f,,Greg Spence,<b>Greg Spence</b> - 70' <br>Goal,(70'),Shot by Greg Spence,1
398632,2014,scottish+championship,20605920,83,,2,0.0,1.0,403,t,f,f,,Greg Spence,<b>Greg Spence</b> - 83' <br>Goal,(83'),Shot by Greg Spence,1
398632,2014,scottish+championship,20605936,89,,2,1.0,0.0,403,t,t,f,,Jonathan Tiffoney,<b>Jonathan Tiffoney</b> - 89' <br>Own Goal,(89' OG),Shot by Jonathan Tiffoney,1
398637,2014,scottish+championship,20605739,13,,1,1.0,0.0,410,t,f,f,,Sean Higgins,<b>Sean Higgins</b> - 13' <br>Goal,(13'),Shot by Sean Higgins,1
398637,2014,scottish+championship,20605853,64,,2,0.0,1.0,413,t,f,f,,Robert Thomson,<b>Robert Thomson</b> - 64' <br>Goal,(64'),Shot by Robert Thomson,1
398637,2014,scottish+championship,20606005,93,,3,0.0,1.0,413,t,f,f,,Alan Trouten,<b>Alan Trouten</b> - 93' <br>Goal,(93'),Shot by Alan Trouten,1
398637,2014,scottish+championship,20606034,108,,4,0.0,1.0,413,t,f,f,,Ryan Ferguson,<b>Ryan Ferguson</b> - 108' <br>Goal,(108'),Shot by Ryan Ferguson,1
398638,2014,scottish+championship,20605752,29,,1,0.0,1.0,254,t,f,f,,Will Vaulks,<b>Will Vaulks</b> - 29' <br>Goal,(29'),Shot by Will Vaulks,1
398638,2014,scottish+championship,20605833,62,,2,0.0,1.0,254,t,f,f,,Alex Cooper,<b>Alex Cooper</b> - 62' <br>Goal,(62'),Shot by Alex Cooper,1
398638,2014,scottish+championship,20605852,67,,2,0.0,1.0,254,t,f,f,,Rory Loy,<b>Rory Loy</b> - 67' <br>Penalty - Scored,(67' PEN),Shot by Rory Loy,1
398638,2014,scottish+championship,20605871,71,,2,1.0,0.0,418,t,f,f,,David McKenna,<b>David McKenna</b> - 71' <br>Goal,(71'),Shot by David McKenna,1
398638,2014,scottish+championship,20605876,73,,2,0.0,1.0,254,t,f,f,,Rory Loy,<b>Rory Loy</b> - 73' <br>Goal,(73'),Shot by Rory Loy,1
398638,2014,scottish+championship,20605907,81,,2,0.0,1.0,254,t,f,f,,Botti Bia Bi,<b>Botti Bia Bi</b> - 81' <br>Goal,(81'),Shot by Botti Bia Bi,1
398638,2014,scottish+championship,20605923,85,,2,0.0,1.0,254,t,f,f,,Blair Alston,<b>Blair Alston</b> - 85' <br>Goal,(85'),Shot by Blair Alston,1
398638,2014,scottish+championship,20605925,87,,2,0.0,1.0,254,t,f,f,,Blair Alston,<b>Blair Alston</b> - 87' <br>Goal,(87'),Shot by Blair Alston,1
398641,2014,scottish+championship,20605733,4,,1,0.0,1.0,415,t,f,f,,Jordan Kirkpatrick,<b>Jordan Kirkpatrick</b> - 4' <br>Goal,(4'),Shot by Jordan Kirkpatrick,1
398641,2014,scottish+championship,20605769,45, +1',1,0.0,1.0,415,t,f,f,,Mark Gilhaney,<b>Mark Gilhaney</b> - 45'  +1'<br>Goal,(45' +1'),Shot by Mark Gilhaney,1
398641,2014,scottish+championship,20605840,64,,2,1.0,0.0,407,t,f,f,,Frank McKeown,<b>Frank McKeown</b> - 64' <br>Goal,(64'),Shot by Frank McKeown,1
398641,2014,scottish+championship,20605892,77,,2,1.0,0.0,407,t,f,f,,Frank McKeown,<b>Frank McKeown</b> - 77' <br>Goal,(77'),Shot by Frank McKeown,1
398641,2014,scottish+championship,20605943,90, +4',2,1.0,0.0,407,t,f,f,,Sean Winter,<b>Sean Winter</b> - 90'  +4'<br>Goal,(90' +4'),Shot by Sean Winter,1
